Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,112.3,9.0,21.0,21.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,14.0,61.0,0.0,0.0,0.0,3.0,0.0,22.0,1.0,207,184.3,12
2,,,Dabhadi,112.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.6,10.0,0.0,0.0,10.0,51.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,110.2,98.1,7
3,,,Wadner,112.3,0.0,27.6,27.6,0.0,0.0,0.0,0.0,4.0,0.0,10.4,0.0,0.0,2.2,0.0,21.2,0.0,4.0,0.0,7.4,12.2,0.0,0.0,24.8,62.8,0.0,0.0,0.0,0.8,0.0,14.8,3.6,223.4,198.9,12
4,,,Karanjgavhan,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,15.0,52.0,0.0,2.0,0.0,2.0,0.0,7.0,4.0,93,82.8,5
5,,,Zodga,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.2,0.0,0.0,10.2,0.0,2.0,0.0,0.0,0.0,5.0,6.2,3.2,0.0,26.0,72.2,0.0,0.0,0.0,2.0,0.0,4.0,0.0,150,133.6,9
6,,,Kalwadi,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,16.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,107.7,5
7,,,Kaulane,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,2.0,0.0,1.0,9.5,0.0,0.0,24.2,48.8,0.0,0.0,0.0,0.0,1.3,18.6,4.2,119.6,106.5,7
8,,,Saudane,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53,47.2,6
9,,,Sayane,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,20.0,60.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,101,103.5,4
10,,Baglan,Satana,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.6,0.0,2.8,5.8,0.8,0.0,9.4,67.0,0.0,1.6,0.0,0.0,0.0,43.2,8.2,196.4,201.2,9
11,,,Brahmangaon,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,50.6,0.0,0.0,13.5,61.2,0.0,0.0,0.0,0.0,0.0,16.0,18.8,176.3,180.6,7
12,,,Nampur,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,10.2,0.0,0.0,0.0,10.0,0.0,1.0,0.0,13.2,10.0,0.0,0.0,9.2,15.0,0.0,0.0,0.0,0.0,1.8,22.2,6.2,108.6,111.3,9
13,,,Jaikheda,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,2.0,0.0,33.6,18.0,2.0,0.0,19.2,26.2,0.0,0.0,0.0,0.0,0.0,39.6,8.4,174.2,178.5,7
14,,,Virgaon,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.7,0.0,0.3,4.0,0.0,0.0,5.0,31.4,0.0,0.0,0.0,2.0,0.0,49.0,3.4,104.5,107.1,6
15,,,Dangsaudane,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,10.1,0.0,0.0,17.1,18.5,0.0,0.0,0.0,0.0,1.5,19.5,11.3,109.1,111.8,7
16,,,Mulher,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.4,18.4,2.8,4.0,11.4,30.0,0.0,0.0,0.0,5.2,8.6,78.7,21.8,205.3,210.3,11
17,,,Taharabad,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,20.0,11.0,9.5,0.0,23.5,89.6,0.0,0.0,0.0,15.5,7.2,81.6,11.3,281.4,125.7,10
18,,Kalwan,Kalwan,223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,17.6,41.2,1.4,1.0,12.0,72.0,1.0,0.0,4.6,0.6,17.4,76.0,18.0,273.3,122.1,10
19,,,Navibej,223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.2,28.2,0.0,0.0,13.6,45.4,0.0,0.0,1.4,1.2,5.6,53.0,12.0,165.7,74,7
20,,,Mokbhangi,223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.2,1.0,4.0,6.0,53.0,0.4,0.0,0.0,2.0,15.0,83.0,9.0,214.6,95.8,9
21,,,Kanashi,223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,55.0,4.0,0.0,28.2,54.2,1.0,2.0,7.0,3.0,36.0,97.2,34.0,335.6,149.9,10
22,,,Dalwat,223.9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,59.4,4.0,0.0,0.0,54.2,1.0,0.0,7.0,3.0,36.0,97.2,34.0,319.8,142.8,11
23,,,Abhona,223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,28.0,1.0,6.0,24.0,54.0,2.0,0.0,4.0,2.0,29.0,81.0,27.0,278,249.3,9
24,,Nandgaon,Nandgaon,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,4.8,0.0,0.0,8.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.8,4.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.5,21.1,3
25,,,Manmad,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,8.3,0.0,0.0,3.2,25.4,0.0,0.0,0.0,0.0,15.0,15.6,35.1,109,97.8,7
26,,,Wehelgaon,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,76,68.2,8
27,,,Jategaon,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,19.0,0.0,0.0,0.0,10.5,0.0,0.0,1.5,0.0,0.0,8.0,30.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,79.5,71.3,6
28,,,Hisawal,111.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.2,0.0,0.0,0.5,0.6,0.4,0.0,0.0,4.8,0.0,5.8,0.0,15.2,2.1,2
29,,Surgana,Umberthana,711.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.3,61.2,54.6,9.8,20.6,26.0,88.0,1.8,2.4,26.8,27.6,34.7,38.0,74.2,500,70.2,13
30,,,Barhe,711.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,8.8,10.4,11.6,72.0,8.5,14.5,13.4,46.5,55.0,7.5,7.6,5.6,8.5,22.6,56.5,17.6,370.2,52,16
