Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
13,,,Makhmalabad,5.0,-,-,-,-,-,-,-,-,-,-,-,-,2.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,2.3,69.7,0
14,,Dindori,Dindori,3.3,-,-,-,-,-,-,-,-,-,-,-,-,18.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,18,545.5,1
15,,,Umarale,3.3,-,-,-,-,-,-,-,-,-,-,-,-,12.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,12,363.6,1
16,,,Kasbevani,3.3,-,-,-,-,-,-,-,-,-,-,-,-,23.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,23,697,1
17,,,Warkheda,3.3,-,-,-,-,-,-,-,-,-,-,-,0.0,21.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,21,636.4,1
18,,Peth,Kohor,3.3,-,-,-,-,-,-,-,-,-,-,-,-,0.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0.1,2.1,0
19,,Niphad,Niphad,4.8,-,-,-,-,-,-,-,-,-,-,-,0.0,21.4, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,21.4,445.8,1
20,,,Pimpalgaon,4.8,-,-,-,-,-,-,-,-,-,-,-,-,5.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,5,104.2,1
21,,,Lasalgaon,4.8,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
22,,Sinnar,Deopur,5.3,-,-,-,-,-,-,-,-,-,-,-,-,30.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,30.5,575.5,1
23,,,Wavi,5.3,-,-,-,-,-,-,-,-,-,-,-,-,4.5, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4.5,81.8,1
24,,Yevla,Yeola,5.5,-,-,-,-,-,-,-,-,-,-,-,9.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9,163.6,1
25,,,Andarsul,5.5,-,-,-,-,-,-,-,-,-,-,-,12.8,1.6, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,14.4,261.8,1
26,,,Patoda,5.5,-,-,-,-,-,-,-,-,-,-,-,6.9,2.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9.8,178.2,2
27,,,Sawargaon,5.5,-,-,-,-,-,-,-,-,-,-,-,13.0,10.1, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,23.1,481.3,2
28,,Chandwad,Chandwad,4.8,-,-,-,-,-,-,-,-,-,-,-,6.2,4.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,11.1,231.3,2
29,,,Raipur,4.8,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
30,,,Dighwad,4.8,-,-,-,-,-,-,-,-,-,-,-,-,3.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3,60,1
31,,Trimbakeshwar,Harsul,5.0,-,-,-,-,-,-,-,-,-,-,-,-,9.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,9,209.3,1
32,,Devali,Umrane,4.3,-,-,-,-,-,-,-,-,-,-,-,16.3,13.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,29.3,681.4,2
