Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
11,,,Brahmangaon,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.2,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,152.4,3
12,,,Nampur,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,16.8,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,176.8,3
13,,,Jaikheda,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,19.2,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,306.4,3
14,,,Virgaon,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,6.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6,215.7,3
15,,,Dangsaudane,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,46.4,1
16,,,Mulher,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,2.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,128.5,3
17,,,Taharabad,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,4.2,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,198,3
18,,Kalwan,Kalwan,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.1,13.3,0.0,27.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,42.6,139.2,2
19,,,Navibej,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,49.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,83,271.2,2
20,,,Mokbhangi,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,70.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,96.5,315.4,2
21,,,Kanashi,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,51.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,83,271.2,2
22,,,Dalwat,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,53.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,64,209.2,2
23,,,Abhona,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,50,149.7,1
24,,Nandgaon,Nandgaon,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,1.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,7,21,1
25,,,Manmad,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,9.1,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,40.1,120.1,2
26,,,Wehelgaon,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,10,29.9,1
27,,,Jategaon,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,0.2,0.6,0
28,,,Hisawal,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,12,93,1
29,,Surgana,Umberthana,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,0,0,0
30,,,Barhe,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,1.2,9.3,0
31,,,Borgaon,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,10,77.5,1
32,,,Mankhed,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,0.9,7,0
33,,,Surgana,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,15,82,2
34,,Nasik,Nasik,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,12.3,11.4,46.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,69.7,380.9,3
35,,,Deolali,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,15.4,11.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,36.2,197.8,3
36,,,Satpur,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,12,65.6,2
37,,,Girnare,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.3,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,11.3,61.7,2
38,,,Shinde,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.2,0.0,9.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,14.6,79.8,2
39,,,Madsangavi,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,12.8,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,28.4,155.2,2
40,,,Makhmalabad,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.5,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,4.5,24.6,0
41,,,Pathardi,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,25.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,26.2,112,1
42,,Dindori,Dindori,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,25,106.8,3
43,,,Mohadi,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,19,81.2,3
44,,,Umarale,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,24,102.6,2
45,,,Nanashi,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,28,119.7,3
46,,,Koshimbe,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,28,119.7,3
47,,,Kasbevani,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,10,42.7,1
48,,,Warkheda,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,1.0,41.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,91,374.5,3
49,,Egatpuri,Igatpuri,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,16.0,8.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,62,255.1,5
50,,,Ghoti,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,9.0,4.0,1.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,26,107,4
51,,,VadiWarhe,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,15.7,1.8,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,27.1,111.5,2
52,,,Nandgaon,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,2,8.2,0
53,,,Taket,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,2,8.2,0
54,,,Dhargaon,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,0,0,0
55,,Peth,Peth,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,25,126.3,1
56,,,Jogmodi,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,22,111.1,1
57,,,Kohor,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,1.1,4.4,0
58,,Niphad,Niphad,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,11,44,1
59,,,Pimpalgaon,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,20,80,2
60,,,Ranwad,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,4.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,18.4,73.6,2
61,,,Lasalgaon,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,3.5,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,13.3,53.2,2
62,,,Chandori,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.2,0.0,0.6,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,9.6,38.4,1
63,,,Deogaon,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,13,52,2
64,,,Saykheda,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.0,5.2,0.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,12,48,2
65,,,Ozar,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,10,40,1
66,,,Nandur,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,12.8,44.4,1
67,,Sinnar,Sinnar,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,7,24.3,2
68,,,Pandurli,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.8,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,7,24.3,1
69,,,Dubere,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,29.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,31.8,110.4,1
70,,,Deopur,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.2,22.8,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,34.6,120.1,2
71,,,Wavi,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,13.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,14.1,49,1
72,,,Shaha,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.1,17.1,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,23,79.9,3
73,,,Nandur,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,6,20.8,1
74,,Yevla,Yeola,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,6.0,0.0,2.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,36,124.6,3
75,,,Nagarsul,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,14.8,0.0,4.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,22.2,76.8,3
76,,,Andarsul,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,25.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,44.4,153.6,2
77,,,Patoda,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,10.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,15.8,54.7,2
78,,,Sawargaon,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.1,0.0,0.3,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,5.5,19,1
79,,,Jalgaon,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,7.2,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,18.6,69.9,2
80,,Chandwad,Chandwad,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,26.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,51.6,194,2
81,,,Raipur,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,20.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,62.4,234.6,2
82,,,Dighwad,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,40,150.4,2
83,,,Dugaon,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,70,263.2,2
84,,,Wadner,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,3.5,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,25.5,95.9,3
85,,,Wadali,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,5.7,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,12.5,68.3,2
86,,Trimbakeshwar,Tryambakeshwar,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.3,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,23.5,128.4,2
87,,,Welunje,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,20,109.3,2
88,,,Harsul,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,14.8,48.4,2
89,,Devali,Devala,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,5.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,26.4,86.3,2
90,,,Lohner,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,39.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,75,245.1,2
91,,,Umrane,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,17.4,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,31.8,103.9,2
