Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,1.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
2,,Kalyan,0.4,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
3,,Murbad,0.9,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
4,,Bhivandi,0.9,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
5,,Shahapur,1.9,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
6,,Ulhasnagar,0.4,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
7,,Ambarnath,0.4,-,-,-,-,10.4, - , - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,10.4,5200,1
8,Raigadh,Alibag,0.2,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
9,,Panwel,0.5,-,-,-,-,2.0, - , - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,2,125,0
10,,Karjat,1.6,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
11,,Khalapur,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - ,0.0, - ,0,0,0
12,,Uran,1.0,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
13,,Sudhagad,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
14,,Pen,0.5,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
15,,Mahad,0.7,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
16,,Mangaon,0.4,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
17,,Roha,0.7,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
18,,Poladpur,1.9,-,4.3, - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,4.3,4300,1
19,,Murud,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
20,,Shriwardhan,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
21,,Mahasala,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
22,,Tala,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
23,Ratnagiri,Chiplun,2.2,-,1.0, - , - , - , - , - ,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,1,333.3,0
24,,Dapoli,0.3,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
25,,Khed,0.7,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
26,,Guhagar,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
27,,Mandangad,0.9,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
28,,Ratnagiri,0.1,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
29,,Sangameshwar,2.4,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
30,,Rajapur,0.2,-,-,-,-,-,-,-,0.0, - , - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - ,0,0,0
