Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,89.4,113.7,121.3,54.2,47.5,10.4,5.1,8.4,13.5,18.6,16.5,22.8,20.3,14.7,11.6,9.3,8.7,23.6,72.9,69.0,37.9,18.3,21.8,23.7,14.2,3.5,21.0,16.9,48.0,89.1,35.4,1081.3,105.7,31
2,,Kalyan,1023.4,49.0,102.8,113.3,101.6,51.3,13.1,3.8,5.4,23.2,38.3,31.8,36.8,25.2,17.7,12.1,12.0,6.1,31.2,101.9,104.0,39.5,13.8,13.1,19.9,6.2,0.0,1.6,24.2,43.7,78.4,29.2,1150.2,118.7,29
3,,Murbad,968.9,14.9,44.6,103.6,121.8,66.8,32.0,19.4,7.6,32.4,67.8,89.6,70.4,42.6,31.1,19.6,12.8,9.7,18.6,70.4,67.8,59.6,28.6,19.6,29.8,3.2,25.8,7.4,16.0,33.0,34.7,30.6,1231.8,127.5,31
4,,Bhivandi,965.8,85.9,124.5,129.1,81.0,31.3,10.0,9.8,3.1,31.8,31.8,28.4,30.6,21.3,16.2,13.3,5.2,5.5,28.8,72.7,101.0,47.5,14.7,10.1,22.8,4.4,1.7,9.9,15.6,36.5,82.5,42.7,1149.7,104.3,30
5,,Shahapur,1102.4,25.3,63.1,110.5,141.0,48.7,23.6,6.0,6.4,30.7,110.9,62.6,77.5,43.9,33.0,10.5,9.8,9.7,21.7,56.7,48.2,27.7,13.7,16.8,23.8,14.8,4.3,3.6,4.7,16.0,28.8,35.6,1129.6,112.8,31
6,,Ulhasnagar,1001.4,55.0,94.0,148.0,82.2,74.0,15.0,0.0,21.6,22.4,30.2,19.0,40.0,22.0,22.0,11.0,25.0,5.0,15.0,108.0,94.0,38.5,6.0,10.0,16.0,12.0,0.0,6.0,13.5,27.0,73.0,15.0,1120.4,111.9,29
7,,Ambarnath,1001.4,34.9,78.5,137.4,83.9,77.7,19.0,7.1,6.8,20.6,34.1,18.8,48.7,38.3,20.7,6.5,12.7,3.8,18.2,76.9,86.0,52.3,7.1,12.4,17.9,4.6,0.8,0.4,30.9,45.8,56.8,24.7,1084.3,150,29
8,Raigadh,Alibag,723.0,70.9,73.4,102.4,46.0,20.3,20.0,7.7,5.0,8.7,3.7,9.6,5.0,9.1,8.0,18.1,4.7,11.9,20.7,57.1,65.6,55.4,15.9,10.1,11.1,7.0,2.1,25.1,4.3,27.3,88.0,45.6,859.8,76.2,30
9,,Panwel,1128.9,21.5,70.8,107.8,67.0,37.6,36.7,13.9,9.2,10.4,12.8,16.6,13.4,22.6,18.9,13.5,11.8,20.2,22.1,81.5,67.6,45.4,13.7,18.2,13.3,6.5,4.4,4.8,7.9,34.4,51.7,45.4,921.6,66.9,31
10,,Karjat,1378.2,10.7,59.0,106.5,108.9,57.1,40.1,11.9,11.5,36.0,35.6,49.6,56.6,46.9,35.5,13.3,21.3,15.1,26.6,58.4,50.9,41.9,8.9,31.5,23.8,9.0,7.6,2.4,10.4,30.6,28.3,29.2,1075.1,82.6,30
11,,Khalapur,1302.2,11.7,129.7,143.3,94.7,65.0,44.0,16.7,14.3,24.7,14.7,33.7,34.3,42.3,30.3,21.7,13.7,21.0,40.3,76.3,71.3,64.0,6.3,33.0,43.0,9.7,19.3,3.6,11.3,24.7,43.3,42.7,1244.6,163.2,31
12,,Uran,762.4,52.7,49.3,105.0,34.7,27.7,23.6,13.7,14.0,9.0,5.0,19.7,10.5,16.7,13.7,13.7,4.0,17.3,33.3,44.8,99.7,25.3,16.0,8.7,6.0,0.0,0.7,7.0,13.1,54.9,34.1,33.4,807.3,54.4,29
13,,Sudhagad,1484.0,54.0,140.0,234.3,123.0,70.0,67.3,26.3,15.3,45.0,57.0,50.7,48.3,46.0,29.0,16.3,24.3,19.0,47.7,95.7,93.3,60.7,13.0,20.7,20.7,3.7,5.0,1.7,4.7,14.0,38.0,84.0,1568.7,141,30
14,,Pen,1112.4,23.0,112.4,99.4,75.6,46.0,32.8,14.2,27.2,25.4,18.2,22.0,15.6,22.8,17.2,20.6,11.0,15.0,34.2,60.8,97.8,54.0,14.8,23.8,20.0,4.2,12.8,9.8,10.8,16.4,59.0,38.6,1055.4,78.3,31
15,,Mahad,1348.2,76.5,172.5,125.0,59.6,49.5,98.0,14.2,15.6,33.3,80.8,74.7,54.2,47.4,58.0,16.2,12.9,22.2,32.5,80.5,76.3,24.2,20.3,26.3,43.7,5.6,13.3,5.7,4.9,39.7,28.2,57.7,1469.5,117.7,31
16,,Mangaon,1248.4,86.6,100.2,93.2,84.8,38.6,61.4,14.6,12.0,16.4,64.6,32.2,27.0,41.2,18.4,13.2,10.8,13.2,45.4,129.0,81.8,32.0,16.0,36.6,25.8,4.0,7.6,9.2,6.0,42.8,42.0,99.0,1305.6,103.2,31
