Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,121.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,37.0,83.0,0.0,0.0,0.0,13.0,0.0,13.4,3.4,0.0,0.0,0.0,1.0,0.0,169.8,139.4,6
2,,,Dabhadi,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,22.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72,59.1,3
3,,,Wadner,121.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,10.0,29.0,1.0,2.0,0.0,2.4,0.0,163.6,134.3,5
4,,,Karanjgavhan,121.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,5.0,32.0,37.8,27.5,41.0,165.3,135.7,9
5,,,Zodga,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,5.0,0.0,7.0,4.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,62,50.9,7
6,,,Kalwadi,121.8,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,62.0,0.0,2.0,0.0,1.0,1.0,2.5,1.4,2.8,120.7,99.1,7
7,,,Kaulane,121.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,26.0,0.0,2.0,0.0,18.0,0.0,6.0,16.0,0.0,0.0,0.0,2.0,2.0,156,128.1,7
8,,,Saudane,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,60.0,4.0,0.0,0.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,155,127.3,6
9,,,Sayane,121.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,12.0,1.0,0.0,0.0,22.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,143,117.4,5
10,,,Nimgaon,121.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,9.0,0.0,3.0,2.2,10.0,0.0,5.0,2.0,0.0,0.0,31.4,22.6,36.2,139.4,113,9
