Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,101.1,0.0,0.0,4.0,25.2,78.1,107.0,46.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,295.7,326.4,6
2,,Kalyan,90.6,2.9,0.0,6.0,9.0,71.0,211.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,302.9,293.5,5
3,,Murbad,103.2,1.1,0.0,15.2,24.0,58.6,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,144.9,152.8,4
4,,Bhivandi,94.8,0.0,0.0,0.0,1.0,59.9,213.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,285.9,300.3,3
5,,Shahapur,95.2,0.0,0.0,0.6,15.0,24.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,86.6,95.6,3
6,,Ulhasnagar,90.6,0.0,0.0,6.9,12.2,51.9,214.1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,325.1,358.8,5
7,,Ambarnath,90.6,0.0,0.0,10.0,8.0,52.0,193.4,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,288.4,385.6,6
8,Raigadh,Alibag,74.8,0.0,0.0,0.8,48.6,59.0,36.5,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,161.9,171.3,5
9,,Panwel,94.5,0.0,0.0,8.8,10.0,52.0,153.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,227.4,173.1,5
10,,Karjat,131.4,1.8,0.0,11.5,30.0,56.0,251.5,76.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,457.3,322,6
