Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,3.8,3.6,10.7,4.7,2.0,9.0,1.0,2.2,4.0,7.0,2.0,4.6,11.2,3.0,11.4,8.2,3.0,0.0,0.0,6.8,13.2,29.2,19.2,3.2,48.2,9.3,12.4,1.8,5.4,19.0,18.9,278,42.6,24
2,,Kalyan,652.7,1.0,0.0,3.0,0.0,1.0,5.0,15.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,16.0,1.0,1.0,24.0,29.0,17.0,137,21.6,10
3,,Murbad,634.3,0.3,0.0,4.2,0.0,2.0,1.0,10.4,0.1,3.0,8.0,1.2,0.2,0.2,1.0,1.0,16.0,0.0,3.4,0.2,2.0,8.0,6.0,1.2,1.0,0.0,64.0,9.0,3.5,27.2,19.4,20.0,213.5,33,14
4,,Bhivandi,646.4,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.2,0.0,7.8,14.0,0.0,1.0,14.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,29.0,8.4,101.4,14.4,11
5,,Shahapur,703.2,0.0,0.4,8.8,1.3,0.0,0.0,0.8,0.2,0.0,1.0,2.0,20.0,2.0,1.8,0.8,2.0,0.2,0.0,0.0,0.0,7.0,1.4,3.0,11.0,3.0,21.0,0.0,0.0,0.0,32.8,26.0,146.5,24.2,9
6,,Ulhasnagar,604.3,3.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.4,6.2,0.0,0.0,3.4,13.0,10.0,5.4,0.0,0.0,2.8,1.0,2.0,17.2,0.0,0.0,5.0,0.0,0.0,3.0,17.8,14.0,114.2,18.9,14
7,,Ambarnath,604.3,0.0,0.0,2.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.4,1.4,0.0,0.0,8.2,5.2,0.0,0.0,0.0,1.0,0.0,3.6,38.0,1.0,0.0,32.4,0.0,0.0,10.4,11.2,19.5,139.5,29.1,8
8,Raigadh,Alibag,479.4,0.0,0.2,4.2,0.0,0.0,0.0,0.0,0.0,4.6,1.0,1.0,10.4,0.5,2.4,0.0,6.0,0.0,2.0,0.0,0.0,1.3,35.6,4.4,5.2,48.5,14.1,18.8,0.0,3.6,16.1,12.0,191.9,24.3,13
9,,Panwel,790.4,0.0,6.4,6.4,0.0,0.4,1.0,8.0,0.0,5.0,1.0,3.0,5.4,4.0,3.0,2.0,11.2,2.6,0.0,0.0,0.4,5.0,25.0,10.0,3.0,0.0,0.0,6.0,2.0,17.0,23.6,13.2,164.6,17.6,18
10,,Karjat,937.6,1.0,1.0,10.0,1.0,1.0,3.0,5.0,5.5,1.0,7.0,4.0,5.0,13.0,2.0,4.0,7.0,3.0,1.0,5.5,17.1,4.0,10.0,1.0,10.0,50.5,9.5,32.0,3.0,17.5,30.0,32.0,296.6,28.9,23
11,,Khalapur,1026.1,1.0,2.0,8.0,1.0,1.0,1.0,1.4,5.1,5.2,4.3,2.1,1.0,8.3,2.2,1.0,12.4,0.2,0.0,0.0,6.0,7.0,4.0,4.0,4.0,20.0,0.2,5.0,0.0,8.0,9.0,16.0,140.4,28.9,16
12,,Uran,486.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,0.0,0.0,3.0,5.0,8.2,2.0,11.0,0.0,33.0,90.2,8.4,8
13,,Sudhagad,1067.7,0.0,4.0,14.2,4.0,1.0,0.0,8.4,5.4,10.0,2.0,5.0,2.4,3.4,2.0,1.0,10.4,4.0,0.0,10.1,1.3,5.2,6.2,65.4,10.0,16.3,31.3,22.0,0.0,16.0,50.4,11.3,322.7,42.4,21
14,,Pen,760.2,0.0,2.2,7.4,2.2,0.0,1.2,0.0,1.2,2.2,1.4,1.2,2.2,0.0,2.4,1.2,3.2,0.0,0.0,6.2,1.2,0.0,3.2,8.4,0.0,2.2,3.4,8.2,3.2,8.0,27.0,11.4,110.4,12.1,11
15,,Mahad,912.9,1.0,6.2,1.1,2.9,1.0,1.0,1.0,2.0,11.0,1.0,9.9,8.0,4.2,1.0,16.0,33.0,3.0,1.0,0.0,26.0,4.0,12.6,11.0,3.0,46.0,27.2,24.5,12.0,7.5,62.0,8.0,348.1,44.8,21
16,,Mangaon,776.4,1.2,1.0,2.0,2.6,2.0,0.0,0.0,3.0,3.2,2.3,0.0,14.1,20.0,1.0,11.0,22.0,5.8,1.6,0.0,17.2,3.6,16.6,32.0,15.0,48.0,13.2,62.6,1.2,18.6,32.4,10.0,363.2,43.9,19
17,,Roha,827.5,0.0,2.0,6.4,1.2,1.0,0.0,2.0,9.0,14.2,0.8,7.0,2.2,17.5,1.2,3.2,9.0,2.4,0.0,0.0,0.0,8.2,8.0,10.2,37.0,53.6,9.2,37.0,2.0,8.0,32.8,13.2,298.3,28.4,17
18,,Poladpur,1051.1,0.0,7.0,17.0,3.0,7.0,1.0,0.0,9.0,11.0,1.0,9.0,10.0,16.0,0.0,26.0,18.0,10.0,1.0,0.0,40.0,3.0,5.0,59.0,16.0,91.0,6.0,25.0,3.0,20.0,42.0,14.0,470,67.1,24
19,,Murud,700.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,2.3,0.0,6.0,4.0,0.0,4.0,29.0,0.0,6.0,23.3,10.3,45.0,47.0,22.0,6.0,9.3,30.0,10.0,272.2,36.5,16
20,,Shriwardhan,745.4,0.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,5.0,3.0,17.0,14.0,6.0,39.0,28.0,16.0,5.0,3.0,7.0,19.0,203,21.7,18
21,,Mahasala,935.6,4.2,4.0,3.2,3.0,2.0,0.0,0.0,5.8,4.0,6.6,3.0,6.8,1.0,2.6,1.0,9.7,0.0,0.0,0.0,3.6,1.8,17.2,19.4,34.4,58.6,60.8,8.0,1.2,13.8,23.6,25.6,324.9,41.8,21
22,,Tala,776.4,0.0,7.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,13.0,8.0,0.0,2.0,20.0,0.0,6.0,0.0,0.0,4.0,10.0,5.0,29.0,43.0,19.0,14.2,4.0,15.0,11.0,21.7,253.9,26.6,21
23,Ratnagiri,Chiplun,956.2,2.0,1.0,2.0,2.0,3.0,6.0,4.0,1.0,2.0,2.0,12.0,14.0,32.0,5.0,11.0,8.0,11.0,3.0,24.0,18.0,12.0,16.0,27.0,16.0,43.0,14.0,58.0,10.0,22.0,85.0,9.0,475,49.5,24
24,,Dapoli,958.7,10.8,3.0,24.0,4.6,0.4,2.0,1.6,0.2,5.2,2.8,7.8,15.2,13.0,3.2,8.0,8.7,2.1,0.0,0.2,19.7,1.4,6.4,22.6,9.4,39.9,34.6,50.5,21.2,29.0,80.8,15.3,443.6,49.6,23
25,,Khed,894.2,2.0,7.0,23.0,8.0,1.0,5.0,2.0,1.0,2.8,1.0,7.0,1.0,15.2,1.0,8.0,10.0,9.0,2.0,0.0,16.0,6.0,10.0,15.0,12.0,48.0,19.0,53.0,6.0,40.0,60.0,22.0,413,122.2,22
26,,Guhagar,338.1,0.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,18.0,30.0,0.0,4.0,35.0,39.0,20.0,30.0,4.0,26.0,51.0,5.0,295,29.1,17
27,,Mandangad,1012.1,5.1,8.5,5.2,7.4,10.1,4.3,11.2,8.0,9.1,2.2,6.2,11.8,7.6,0.0,1.0,14.0,0.0,29.3,0.0,14.5,3.8,10.0,50.0,21.9,75.8,8.2,18.4,2.4,16.0,25.0,11.1,398.1,62.8,25
28,,Ratnagiri,633.8,0.3,0.6,0.8,6.9,3.0,1.1,0.0,0.1,0.0,5.6,0.6,3.8,2.0,2.8,4.3,3.6,27.6,27.1,5.4,70.3,4.7,0.0,16.2,10.5,47.5,46.9,1.2,23.3,11.0,52.6,9.1,388.9,43.8,20
29,,Sangameshwar,888.1,6.0,8.0,11.0,5.0,4.0,8.0,3.0,3.0,4.0,5.0,23.0,2.0,4.0,8.0,29.0,17.0,35.0,8.0,38.0,15.0,3.0,23.0,34.0,6.0,71.0,14.0,61.0,13.0,41.0,128.0,24.0,654,75.7,30
