Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
54,,Dindori,114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,113.5,2.0,13.0,3.5,7.5,45.5,8.0,20.0,4.0,0.0,0.0,17.0,18.0,10.0,262,56.3,11
55,,Egatpuri,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,2.0,2.0,24.0,4.0,3.0,21.0,88.0,28.0,63.0,68.0,168.0,13.0,15.0,3.2,22.0,50.0,62.0,68.0,752.2,288.8,17
56,,Peth,260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.2,0.8,0.0,40.0,12.8,68.0,101.0,43.2,56.0,2.0,1.0,7.0,53.0,21.0,23.0,444,441.8,11
57,,Niphad,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,5.0,2.0,0.0,33.0,0.0,0.0,3.0,11.0,111,124.3,7
58,,Sinnar,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,31.2,77.1,27.0,1.0,4.8,2.4,5.0,24.0,9.5,1.0,0.0,3.0,0.0,0.0,2.8,11.6,206.2,183.5,11
59,,Yevla,112.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,5.0,0.0,1.0,4.0,0.0,0.0,3.0,18.0,3.0,0.0,0.0,3.0,0.0,3.0,59,51,9
60,,Chandwad,115.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,25.0,11.0,4.0,0.0,0.0,2.0,0.0,16.0,79,30.3,7
61,,Trimbakeshwar,260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,13.0,48.0,4.0,73.0,42.0,150.0,7.0,4.0,0.0,3.0,56.0,37.0,61.0,517,448,14
62,,Devali,115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,25.0,11.0,10.0,0.0,0.0,0.0,2.0,0.0,75,56.7,6
63,Dhule,Dhule,132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,13.0,11.0,70.0,9.0,15.0,9.0,4.0,12.0,6.0,181,177.5,13
64,,Sakri,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4.0,12.0,5.0,0.0,0.0,17.0,4.0,35.0,20.0,6.0,0.0,2.0,0.0,2.0,0.0,3.0,167,140.7,10
65,,Shirpur,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,40.0,10.0,23.0,52.0,25.0,22.0,8.0,0.0,2.0,0.0,53.0,263,231.3,9
66,,Shindkheda,113.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,0.0,6.0,0.0,0.0,33.0,6.0,16.0,51.0,35.0,31.0,10.0,0.0,9.0,0.0,7.0,253,230.4,12
67,Nandurbar,Nandurbar,109.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,50.0,105.0,190.0,60.0,5.0,60.0,10.0,0.0,0.0,6.0,0.0,497,345.9,10
68,,Navapur,143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,12.0,88.0,63.0,111.0,31.0,9.0,2.0,0.0,0.0,0.0,9.0,58.0,401,352.4,10
69,,Shahada,113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,1.0,5.0,28.0,16.0,68.0,84.0,17.0,18.0,5.0,1.0,0.0,0.0,0.0,277,260.8,10
70,,Taloda,106.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,7.0,42.0,29.0,54.0,67.0,6.0,11.0,21.0,5.0,0.0,0.0,6.0,275,229,11
71,,Akrani,120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,2.0,2.0,6.0,21.0,122.0,126.0,32.0,12.0,33.0,16.0,0.0,0.0,12.0,2.0,438,293.2,11
72,,Akkalkua,149.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,1.0,10.0,47.0,45.0,169.0,40.0,5.0,5.0,9.0,1.0,1.0,10.0,1.0,394,299.4,10
73,Jalgaon,Jalgaon,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,5.4,4.4,0.0,7.0,0.0,0.0,24.2,21.4,3.6,147.4,56.6,11.4,26.4,7.0,0.0,8.2,8.2,396.4,286,14
74,,Bhusawal,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,12.2,0.0,25.8,1.2,0.0,29.6,17.1,7.0,20.4,18.1,6.8,36.0,3.4,0.0,1.8,15.8,213.7,168.4,12
75,,Yaval,126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,62.0,0.0,14.0,0.0,0.0,8.0,20.0,6.0,107.0,20.0,9.0,30.0,27.0,0.0,0.0,5.0,347,258.8,12
76,,Raver,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,33.0,29.0,2.0,8.0,51.0,0.0,0.0,0.0,191,148.5,7
77,,Edlabad mukainagar,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,47.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,22.0,6.0,0.0,8.0,0.0,0.0,0.0,14.0,124,96.3,8
78,,Amalner,128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,9.0,0.0,0.0,5.0,14.0,20.0,9.0,59.0,7.0,8.0,14.0,6.0,24.0,40.0,229,174.4,13
79,,Chopda,131.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,2.0,31.0,61.0,97.0,22.0,15.0,17.0,8.0,21.0,24.0,361,309.9,12
80,,Erandol,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,16.0,0.0,0.0,7.0,11.0,4.0,30.0,65.0,8.0,24.0,13.0,3.0,20.0,15.0,223,170.2,13
81,,Parola,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.4,0.0,17.0,0.0,0.0,4.4,5.8,5.2,24.0,87.6,3.2,11.2,36.0,9.4,33.8,9.0,258,199.7,14
82,,Chalisgaon,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,24.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,2.0,15.0,40.0,85.0,3.0,25.0,15.0,4.0,6.0,11.0,264,195.3,15
83,,Jamner,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,24.0,0.0,11.0,13.0,11.0,75.0,2.0,0.0,35.0,5.0,8.0,0.0,3.0,203,150.8,11
84,,Pachora,134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,8.0,67.0,44.0,49.0,24.0,45.0,13.0,0.0,0.0,291,225.2,11
85,,Bhadgaon,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,5.0,51.0,54.0,3.0,25.0,44.0,5.0,4.0,2.0,234,200.9,11
86,,Dharangaon,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,19.7,111.0,5.0,29.0,9.0,3.0,6.0,6.0,240.7,173.7,12
87,,Bodhwada,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,18.2,0.0,18.5,0.0,0.0,0.0,0.0,21.0,0.0,10.0,75.0,4.0,0.0,0.0,24.0,0.0,0.0,5.0,200,196.5,9
88,Ahamadnagar,Nagar,101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26,27.4,4
89,,Parner,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13,13.5,3
90,,Shrigonda,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17.7,2
91,,Karjat,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.4,2
92,,Jamkhed,124.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,44,38.8,4
93,,Shegaon,113.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,51,47,5
94,,Pathardi,108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,95,79.8,4
95,,Newasa,119.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,38,39.8,4
96,,Rahuri,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11.7,1
97,,Sangamner,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,53.0, - ,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,95,113.6,7
