Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,5.0,16.8,25.0,16.3,19.0,15.4,67.7,44.6,22.3,6.0,20.2,10.0,30.0,7.0,8.0,2.3,3.0,5.3,10.0,13.6,6.2,21.0,18.3,24.2,7.3,6.0,7.4,5.2,19.0,16.0,12.8,490.9,75.2,30
2,,Kalyan,652.7,3.0,26.0,68.0,62.0,20.0,18.0,95.0,57.0,69.0,12.0,14.0,16.0,18.0,9.0,5.0,12.0,6.0,1.0,2.0,26.0,5.0,3.0,29.0,31.0,12.0,6.0,7.0,11.0,7.0,33.0,28.0,711,112.1,29
3,,Murbad,634.3,0.0,5.3,96.3,92.2,77.4,56.3,98.2,97.2,62.3,55.2,17.2,5.1,3.2,13.2,23.4,29.2,13.0,10.5,27.2,58.3,47.4,26.2,37.3,23.2,19.5,13.2,9.2,23.2,27.2,56.5,57.2,1180.8,182.7,30
4,,Bhivandi,646.4,0.0,19.0,43.0,24.0,23.0,41.0,88.0,69.0,19.0,2.0,14.0,30.0,2.0,9.0,9.0,16.0,1.0,0.0,7.0,18.0,2.0,6.0,22.0,13.0,10.0,7.0,9.0,3.0,13.0,25.0,18.0,562,79.9,25
5,,Shahapur,703.2,2.0,29.0,70.0,41.0,50.0,102.0,87.0,68.0,13.0,18.0,14.0,5.0,16.0,3.0,25.0,3.0,0.0,0.0,12.0,26.0,9.0,1.0,25.0,13.0,7.0,27.0,8.0,5.0,4.0,27.0,13.0,723,119.6,27
6,,Ulhasnagar,604.3,3.4,6.4,33.2,30.4,19.2,16.4,48.4,22.6,23.6,1.4,26.4,2.3,14.1,6.2,4.6,18.2,12.2,1.4,1.4,15.2,1.6,0.0,16.6,7.0,1.2,5.2,6.4,2.1,2.2,22.4,14.2,385.9,63.9,22
7,,Ambarnath,604.3,5.0,15.0,44.2,28.0,21.2,17.0,60.0,25.0,20.0,1.2,37.0,8.0,12.2,0.5,8.2,22.6,11.8,0.0,13.5,15.0,1.8,0.0,42.2,3.0,11.5,0.2,4.0,0.2,3.0,45.0,27.2,503.5,105,24
8,Raigadh,Alibag,479.4,0.0,0.4,4.0,13.8,0.2,22.8,50.9,22.9,19.7,9.1,7.1,2.0,4.6,1.0,2.0,33.7,0.3,2.8,2.6,4.7,7.0,15.0,1.5,44.3,4.4,4.9,1.5,10.4,31.5,3.2,30.0,358.3,45.3,22
9,,Panwel,790.4,0.0,16.2,45.0,24.4,29.0,15.0,90.0,19.6,2.8,4.3,0.9,1.8,3.8,16.0,12.9,6.1,3.0,15.4,2.0,12.0,5.4,6.0,72.0,62.0,15.6, - ,0.1,11.0,6.6,17.0,6.4,522.3,55.7,25
10,,Karjat,937.6,4.8,30.4,34.2,60.3,77.9,43.5,78.0,8.0,9.8,7.5,26.7,7.6,10.8,20.9,11.0,9.5, - ,4.0,10.4,75.0,17.3,8.6,58.5,20.0,18.0,2.4,3.8,19.4,32.2,3.8,14.7,729,71,29
11,,Khalapur,1026.1,3.6,11.3,22.7,84.0,33.2,27.1,89.0,27.2,55.3,14.4,16.3,9.2,14.2,3.3,28.0,3.0,4.8,7.4,7.3,21.6,12.2,3.5,65.0,28.0,24.0,2.1,2.4,32.3,28.0,4.0,0.0,684.4,140.6,28
12,,Uran,486.6,0.0,6.6,8.4,40.3,5.0,2.0,102.0,16.0,17.6,6.4,2.0,3.0,3.0,11.8,14.3,1.0, - , - , - ,5.0,6.0, - ,6.0,79.0,4.0, - ,0.0,3.0,22.6,3.4,4.0,372.4,34.9,21
13,,Sudhagad,1067.7,1.3,16.0,45.0,54.3,27.0,83.0,76.1,108.0,41.6,14.6,8.3,20.0,9.0,8.0,9.2,8.0,13.0,5.0,9.8,18.0,17.0,5.0,84.0,65.3,24.0,14.4,3.0,51.0,45.4,32.4,2.0,918.7,120.8,29
14,,Pen,760.2,10.6,2.2,39.4,56.4,9.4,22.4,39.2,48.2,17.8,7.2,2.2,19.6,9.4,7.2,11.6,2.2,4.2,5.2,2.6,8.2,18.2,17.2,18.4,55.4,34.2,1.4,5.2,22.4,26.4,8.2,21.0,553.2,60.6,27
15,,Mahad,912.9,2.0,15.0,14.2,111.0,44.7,33.2,41.4,20.7,24.2,13.1,8.1,9.8,12.4,19.4,10.8,9.5,3.5, - ,1.2,11.5,8.8,13.1,66.0,39.3,7.5,7.3,3.3,11.3,22.3,14.0,11.1,609.7,78.5,28
16,,Mangaon,776.4,0.0,11.3,30.0,97.0,34.0,51.0,31.0,52.0,25.0,22.0,22.0,14.0,16.0,26.0,8.0,21.0, - , - ,4.0,45.5,10.0,11.0,49.0,60.0,6.0,1.0,6.0,36.0,40.0,37.5,3.5,769.8,93,27
17,,Roha,827.5,3.0,28.7,28.0,36.0,15.0,85.0,53.0,30.0,27.0,20.0,3.0,15.0,16.0,14.0,27.0,20.0, - ,18.0,6.0,2.0,30.0,4.0,66.0,75.0,15.0,4.0,14.0,33.0,53.0,36.0,4.0,780.7,74.3,29
18,,Poladpur,1051.1,7.0,14.0,31.0,45.0,31.4,43.0,31.0,24.6,21.0,22.0,9.5,31.5,30.0,18.0,43.0,18.0,2.0,1.0,2.0,17.2,11.0,21.0,82.0,22.0,8.0,4.0,7.0,48.0,50.0,24.0,14.0,733.2,104.7,28
19,,Murud,700.2,2.0,3.2,9.4,15.1,3.0,34.0,6.0,6.0,44.0,24.0,1.0,12.0,3.0,11.9,20.3,6.0,1.0,1.0, - , - ,5.0,9.0,12.0,40.3,1.0,6.0,0.0,21.4,81.2,8.0,4.2,391,52.5,23
20,,Shriwardhan,745.4,1.0,3.0,24.2,25.2,23.2,9.2,2.0,3.0,32.2,32.2,3.0,7.2,15.0,5.0,10.2,1.0,6.2,3.0,2.0,3.0,1.0, - ,6.0,5.0,1.0,2.0,5.0,13.2,34.2,21.0,23.2,322.4,34.5,23
21,,Mahasala,935.6,2.2,12.2,21.1,26.6,13.2,63.2,21.6,20.6,22.6,66.1,6.8,17.8,18.0,20.4,22.6,11.0,2.0,5.8,7.4,11.2,7.2,19.2,37.3,24.2,5.8,5.6,14.2,12.2,43.6,17.0,8.1,586.8,75.6,29
22,,Tala,776.4,0.0,14.0,45.0,83.0,44.0,69.0,25.0,22.0,40.0,39.0,21.0,11.0,10.0,10.0,6.0,56.0,3.0,6.0, - ,18.0,3.0,4.0,35.0,80.0,73.0,5.0,9.0,24.0,69.0,22.0,0.7,846.7,88.5,28
23,Ratnagiri,Chiplun,956.2,1.0,43.0,17.0,81.0,57.0,83.0,87.0,23.0,37.0,5.0,6.0,14.0,17.0,34.0,35.0,3.0,3.0,4.0,5.0,13.0,9.0,7.0,80.0,5.0,6.0,9.0,8.0,32.0,42.0,16.0,4.0,786,82,30
