Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,1.3,32.2,2.3,24.2,0.0,31.3,1.0,46.4,164.0,8.0,5.0,0.0,3.0,0.5,22.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,7.2,2.0,25.0,22.0,38.3,33.2,87.0,87.0,645.7,135.4,16
2,,Kalyan,476.8,3.0,53.0,2.0,24.0,0.0,39.0,2.0,19.0,28.0,2.0,6.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,44.0,2.0,41.0,5.0,10.0,10.0,319.2,84.4,14
3,,Murbad,378.3,0.0,4.5,0.1,6.1,0.0,20.1,8.0,45.2,19.0,4.0,2.0,0.0,0.0,18.1,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,6.2,19.0,27.1,1.1,4.2,4.2,252.1,53.4,15
4,,Bhivandi,471.7,0.0,15.0,0.0,1.0,0.0,38.0,1.0,18.0,46.0,0.0,4.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,14.0,5.0,26.0,0.0,1.0,1.0,191,46.3,12
5,,Shahapur,412.7,0.0,13.0,5.0,0.0,0.0,16.0,18.2,20.0,17.0,33.9,33.8,33.5,15.2,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,44.5,5.0,50.0,16.0,37.0,37.0,417.1,91.3,19
6,,Ulhasnagar,457.0,3.0,23.2,1.2,23.6,0.0,26.4,1.2,23.2,19.4,3.4,0.0,0.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,27.4,8.4,15.2,6.4,14.2,14.2,230,50.3,14
7,,Ambarnath,457.0,3.0,23.2,1.2,23.6,0.0,26.4,1.2,23.2,19.4,3.4,0.0,0.0,2.4,2.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,15.2,27.4,8.4,15.2,6.4,14.2,14.2,231.4,42.8,14
8,Raigadh,Alibag,540.8,7.6,32.3,2.5,36.6,1.4,66.7,2.0,10.0,172.6,91.1,3.7,0.0,1.0,13.3,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.2,8.7,26.6,31.6,5.0,14.7,51.0,586.3,103.3,16
9,,Panwel,567.5,2.1,48.3,0.0,4.3,4.4,0.0,7.2,47.0,43.4,5.4,12.0,1.4,3.0,2.4,6.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.4,7.4,37.2,15.3,44.2,2.0,15.3,331.7,60.5,18
10,,Karjat,548.7,0.0,72.0,0.0,24.2,1.2,0.0,47.0,68.4,17.0,1.2,10.8,0.6,3.8,18.2,0.0,42.0,5.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,88.0,27.0,12.2,10.0,16.2,38.0,503.3,89.3,16
