Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,86.2,3
2,,,Dabhadi,104.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,49.8,2
3,,,Wadner,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,89.1,4
4,,,Karanjgavhan,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,70.9,3
5,,,Zodga,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,63.2,3
6,,,Kalwadi,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,24.9,3
7,,,Kaulane,104.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,17.2,1
8,,,Saudane,104.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19.2,3
9,,,Sayane,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20.1,2
10,,,Nimgaon,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,19.3,2
11,,Baglan,Satana,98.4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,2.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,92,93.5,5
12,,,Brahmangaon,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,9.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,62,6
13,,,Nampur,98.4,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,10.2,3.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,62,63,4
14,,,Jaikheda,98.4,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,113.8,4
15,,,Virgaon,98.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,73.2,2
16,,,Dangsaudane,98.4,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,60.0,3.0,0.0,0.0,19.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139,141.3,7
17,,,Mulher,98.4,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,16.0,6.0,7.0,11.0,8.0,3.0,1.0,64.0,8.0,7.0,2.0,7.0,21.0,5.0,6.0,5.0,2.0,3.0,7.0,0.0,0.0,0.0,223,226.6,17
18,,,Taharabad,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,51.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,48.5,6
19,,Kalwan,Kalwan,163.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,4.0,3.0,1.0,2.0,57.0,8.0,2.0,1.0,10.0,13.0,4.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,169,103.7,12
20,,,Navibej,163.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,27.0,3.0,7.0,1.0,9.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,99,60.7,7
21,,,Mokbhangi,163.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,22.0,4.0,4.0,1.0,5.0,8.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,111,68.1,14
22,,,Kanashi,163.0,0.0,2.0,0.0,3.0,55.0,0.0,0.0,2.0,6.0,4.0,0.0,9.0,7.0,3.0,1.0,2.0,74.0,7.0,9.0,2.0,23.0,25.0,7.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,255,156.4,16
23,,,Dalwat,163.0,0.0,1.0,0.0,7.0,60.0,0.0,0.0,2.0,7.0,6.0,3.0,16.0,8.0,5.0,5.0,6.0,70.0,15.0,18.0,5.0,22.0,28.0,14.0,6.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,324,198.8,22
24,,,Abhona,163.0,0.0,0.0,0.0,2.0,57.0,0.0,0.0,0.0,9.0,4.0,1.0,8.0,5.0,2.0,1.0,3.0,74.0,5.0,5.0,0.0,22.0,22.0,6.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,235,217.6,13
25,,Nandgaon,Nandgaon,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,60.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,97.2,5
26,,,Manmad,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,71.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,88,4
27,,,Wehelgaon,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,111,102.8,3
28,,,Jategaon,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,13.0,69.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.5,88.4,3
29,,,Hisawal,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,4,2
30,,Surgana,Umberthana,550.2,1.6,5.4,1.1,9.5,89.5,2.5,2.1,2.8,4.5,9.8,3.5,15.5,11.5,10.7,2.5,12.8,43.5,19.7,25.4,18.7,30.0,36.0,19.5,5.5,8.5,2.7,4.0,14.5,1.7,0.0,1.5,416.5,75.7,23
31,,,Barhe,550.2,1.5,3.3,1.3,4.2,117.5,2.7,1.4,3.8,4.2,11.2,10.4,14.3,12.2,4.0,3.0,3.7,78.5,19.6,16.3,14.5,39.4,43.5,33.5,6.3,6.2,4.2,3.6,3.4,1.3,0.0,2.6,471.6,85.7,26
32,,,Borgaon,550.2,0.0,2.0,5.0,11.0,140.0,5.0,1.3,6.0,8.0,13.0,8.0,22.0,14.0,21.0,2.0,18.0,102.0,48.0,25.0,18.0,53.0,62.0,28.0,9.0,8.1,12.2,11.0,10.0,0.0,3.2,10.0,675.8,122.8,26
33,,,Mankhed,550.2,1.3,1.7,1.5,4.7,146.0,3.9,1.7,3.2,4.8,9.3,10.8,17.3,11.4,7.2,4.3,4.8,127.4,22.4,19.4,12.3,38.5,36.3,32.7,7.3,5.7,5.3,11.5,4.6,1.0,1.7,3.8,563.8,102.5,25
34,,,Surgana,550.2,2.1,3.0,2.0,9.2,152.0,4.3,2.3,4.0,13.0,15.0,15.2,21.0,14.0,10.3,9.2,9.0,86.0,26.0,29.0,17.2,45.0,47.0,42.0,10.3,7.0,8.3,19.0,9.0,2.0,3.0,7.0,643.4,476.9,27
35,,Nasik,Nasik,134.9,0.0,0.0,0.0,2.9,3.1,0.0,0.0,0.0,1.0,1.4,1.0,1.9,1.0,0.5,0.5,2.9,27.2,6.0,1.0,0.0,10.5,23.0,6.0,0.0,1.0,5.9,10.2,3.0,0.0,0.0,0.0,110,81.5,11
36,,,Deolali,134.9,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,4.1,1.0,3.1,3.2,1.0,3.1,1.0,24.2,7.3,1.0,1.0,2.3,19.0,1.3,1.4,1.0,2.0,3.5,3.4,0.0,0.0,0.0,90.9,67.4,10
37,,,Satpur,134.9,1.6,0.0,0.0,4.0,2.6,2.0,0.0,0.0,1.0,1.8,2.0,2.6,2.2,2.0,1.2,1.6,7.8,3.8,0.6,1.0,6.0,13.2,5.2,3.4,1.2,2.6,4.6,1.4,0.0,0.0,0.0,75.4,55.9,11
38,,,Girnare,134.9,3.2,0.0,3.2,2.0,10.1,0.0,0.0,0.0,0.0,5.1,2.3,3.3,7.2,5.2,3.3,2.3,34.0,10.2,8.2,2.3,13.1,15.0,10.1,3.0,9.1,6.1,3.2,3.4,2.0,0.0,0.0,166.9,123.7,19
39,,,Shinde,134.9,0.0,0.0,0.0,4.4,3.0,0.0,0.0,0.0,0.0,3.2,1.6,5.4,3.0,1.4,0.0,1.8,30.0,6.2,2.8,0.0,8.0,15.4,3.2,4.0,1.2,4.0,6.2,3.8,0.6,1.2,0.0,110.4,81.8,15
40,,,Madsangavi,134.9,3.3,0.0,0.0,1.2,1.1,0.0,0.0,0.0,0.0,3.2,0.0,2.0,2.1,1.3,1.0,1.3,25.3,2.0,1.0,0.0,7.2,12.3,2.1,2.1,1.3,7.1,11.0,2.0,0.0,0.0,0.0,89.9,66.6,7
41,,,Makhmalabad,134.9,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,12.0,6.0,4.0,1.0,10.0,19.0,5.0,1.0,1.0,2.0,13.0,3.0,1.0,0.0,0.0,94,69.7,10
42,,,Pathardi,134.9,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.1,4.0,12.0,8.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,62.1,34.1,8
43,,Dindori,Dindori,182.1,2.0,0.0,0.0,2.0,27.0,1.0,0.0,1.0,2.0,4.0,2.0,9.0,5.0,6.0,3.0,1.0,14.0,28.0,5.0,2.0,26.0,12.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,162,89,12
44,,,Mohadi,182.1,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,15.0,12.0,2.0,1.0,6.0,7.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,66,36.2,6
45,,,Umarale,182.1,0.0,0.0,0.0,7.0,39.0,3.0,0.0,2.0,2.0,9.0,9.0,17.0,23.0,14.0,11.0,7.0,17.0,52.0,13.0,17.0,19.0,21.0,13.0,7.0,9.0,5.0,9.0,7.0,0.0,0.0,2.0,334,183.4,22
46,,,Nanashi,182.1,1.0,6.0,2.0,19.0,137.0,2.0,3.0,3.0,7.0,15.0,11.0,29.0,15.0,9.0,10.0,12.0,80.0,29.0,17.0,11.0,52.0,35.0,21.0,10.0,6.0,15.0,23.0,13.0,0.0,2.0,0.0,595,326.7,25
47,,,Koshimbe,182.1,1.0,2.0,1.0,14.0,111.0,7.0,2.0,5.0,5.0,11.0,14.0,13.0,17.0,9.0,5.0,7.0,66.0,21.0,8.0,7.0,16.0,21.0,16.0,4.0,3.0,9.0,7.0,4.0,0.0,1.0,0.0,407,223.5,24
48,,,Kasbevani,182.1,0.0,0.0,0.0,9.0,62.0,2.0,0.0,1.0,5.0,5.0,6.0,9.0,4.0,3.0,4.0,2.0,41.0,19.0,1.0,5.0,10.0,11.0,2.0,7.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,223,122.5,17
49,,,Warkheda,182.1,1.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,1.0,7.0,2.0,3.0,2.0,6.0,1.0,2.0,40.0,10.0,2.0,1.0,5.0,25.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,159,15,10
50,,Egatpuri,Igatpuri,1057.4,15.0,8.0,5.0,36.0,24.0,8.0,9.0,10.0,27.0,35.0,18.0,49.0,30.0,29.0,23.0,34.0,65.0,21.0,56.0,41.0,35.0,90.0,62.0,19.0,17.0,38.0,22.0,15.0,3.0,3.0,10.0,857,81,31
51,,,Ghoti,1057.4,12.0,5.0,6.0,15.0,21.0,1.0,13.0,7.0,23.0,21.0,14.0,33.0,24.0,20.0,8.0,9.0,25.0,21.0,39.0,13.0,13.0,60.0,40.0,21.0,14.0,27.0,15.0,11.0,2.0,0.0,1.0,534,50.5,27
52,,,VadiWarhe,1057.4,1.0,18.2,1.3,9.1,22.0,1.0,5.3,7.1,0.0,17.2,20.0,16.0,21.0,14.0,7.0,3.2, - ,9.3,19.2,4.0,14.0,33.0,11.0,19.3,6.1,18.3,14.0,6.4,1.0,1.1,0.0,320.1,30.3,23
