Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
12,,,Brahmangaon,99.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,9.0,56,56.1,7
13,,,Nampur,99.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,37.0,0.0,0.0,0.0,2.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.4,0.0,0.0,2.0,77.2,77.4,4
14,,,Jaikheda,99.8,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,10.0,53,53.1,6
15,,,Virgaon,99.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,18,18,4
16,,,Dangsaudane,99.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,23.0,3.0,0.0,0.0,7.0,73,73.1,8
17,,,Mulher,99.8,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,4.0,0.0,5.0,58,58.1,8
18,,,Taharabad,99.8,0.0,5.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,7.0,4.0,0.0,0.0,13.0,81.5,67.6,8
19,,Kalwan,Kalwan,120.6,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,3.4,0.0,0.0,1.2,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,16.0,10.0,0.0,0.0,1.0,3.2,114.6,95,7
20,,,Navibej,120.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,22.0,0.0,0.0,0.0,1.0,63,52.2,3
21,,,Mokbhangi,120.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,8.2,3.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.3,1.0,0.0,2.0,2.0,28,23.2,3
22,,,Kanashi,120.6,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.4,1.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.7,1.3,0.0,0.0,0.0,6.5,22.6,18.7,3
23,,,Dalwat,120.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,2.6,1.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,1.7,0.0,0.1,2.4,9.0,29.4,24.4,5
24,,,Abhona,120.6,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.9,4.5,0.0,0.1,0.0,1.0,26.6,24.5,4
25,,Nandgaon,Nandgaon,108.5,24.0,0.0,0.0,39.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,0.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,191,176,7
26,,,Manmad,108.5,51.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,17.0,21.0,0.0,0.0,48.0,0.0,11.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,167.7,9
27,,,Wehelgaon,108.5,0.0,0.0,0.0,3.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,89,82,9
28,,,Jategaon,108.5,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.2,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,50.2,46.3,5
29,,,Hisawal,108.5,43.0,0.0,0.0,8.0,0.0,0.0,4.0,20.0,8.0,0.0,0.0,0.0,49.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,165,104.2,9
30,,Surgana,Umberthana,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.6,5.3,49.1,88.0,0.0,25.2,3.2,12.8,32.4,240.1,151.7,9
31,,,Barhe,158.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.3,2.0,14.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,46.4,86.3,0.0,9.0,5.2,9.0,35.4,246.3,155.6,11
32,,,Borgaon,158.3,0.0,5.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,120.0,0.0,6.0,3.0,22.0,27.2,260.7,164.7,11
33,,,Mankhed,158.3,0.0,32.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.9,0.0,16.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,43.6,89.6,0.0,8.3,6.3,10.1,32.1,256,161.7,11
34,,,Surgana,158.3,0.0,40.0,0.0,6.0,0.0,0.0,4.0,3.5,1.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,13.0,78.0,75.0,7.0,16.0,7.0,13.0,41.0,322.5,344.9,14
35,,Nasik,Nasik,93.5,0.0,4.8,0.0,30.0,0.0,0.0,10.2,8.1,0.0,0.0,0.0,33.4,18.0,112.4,92.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,3.1,53.0,0.0,0.2,38.0,11.1,28.0,443.5,474.3,13
36,,,Deolali,93.5,0.0,4.2,0.0,10.2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,35.3,20.0,0.0,16.4,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,72.8,1.5,0.0,15.2,8.2,28.2,225,240.6,10
37,,,Satpur,93.5,0.0,4.2,0.0,6.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,15.8,1.4,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,29.2,0.0,0.2,9.8,4.6,9.4,121,129.4,8
38,,,Girnare,93.5,0.0,2.2,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,78.0,0.0,0.0,51.0,7.0,28.0,264.7,283.1,10
39,,,Shinde,93.5,0.0,9.0,0.4,1.4,0.0,0.0,0.0,0.0,0.0,21.4,0.0,42.8,14.2,0.0,1.6,0.8,0.4,0.0,0.0,0.0,0.0,0.0,1.2,2.0,53.3,0.0,0.2,3.8,5.8,24.2,182.5,195.2,8
40,,,Madsangavi,93.5,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,46.0,0.0,0.0,9.0,2.0,11.1,161.1,172.3,9
41,,,Makhmalabad,93.5,0.0,10.3,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,10.2,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.4,0.0,75.5,0.0,0.0,25.3,15.2,35.3,256.4,274.2,11
42,,,Pathardi,93.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,3.0,19.0,13.0,35.0,223,195.3,10
43,,Dindori,Dindori,114.2,0.0,4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,1.0,3.0,4.0,9.0,106,92.8,10
44,,,Mohadi,114.2,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,3.0,2.0,98,85.8,8
45,,,Umarale,114.2,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,46.0,0.0,0.0,0.0,6.0,20.0,178,155.9,7
46,,,Nanashi,114.2,0.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,36.0,0.0,0.0,11.0,12.0,36.0,206,180.4,12
47,,,Koshimbe,114.2,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,17.0,22.0,0.0,3.0,2.0,9.0,5.0,106,92.8,10
48,,,Kasbevani,114.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,3.0,6.0,16.0,93,81.4,8
49,,,Warkheda,114.2,0.0,2.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,53.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,0.0,0.0,2.0,7.0,12.0,152,32.7,8
50,,Egatpuri,Igatpuri,465.0,0.0,8.0,7.0,34.0,0.0,0.0,0.0,3.0,9.0,8.0,37.0,10.0,37.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,7.0,8.0,12.0,46.0,220.0,18.0,14.0,65.0,99.0,138.0,795,171,20
51,,,Ghoti,465.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,17.0,36.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,204.0,12.0,9.0,42.0,53.0,87.0,516,111,14
52,,,VadiWarhe,465.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,4.0,5.0,33.0,19.0,17.0,198,42.6,12
53,,,Nandgaon,465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,55.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,84.0,22.0,1.0,25.0,16.0,41.0,348,74.8,9
54,,,Taket,465.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,51.3,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,85.0,6.3,4.3,27.0,8.2,34.0,276.4,59.4,10
55,,,Dhargaon,465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,8.6,0.0,2.2,6.6,0.0,0.0,0.0,0.0,11.2,9.0,11.0,28.0,160.0,13.0,22.0,110.0,70.0,93.0,553,212.3,13
56,,Peth,Peth,260.5,0.0,3.0,1.0,1.0,0.0,0.0,62.0,3.0,0.0,4.0,1.0,29.2,1.0,0.0,15.2,0.8,0.0,0.0,0.0,0.0,0.5,10.5,22.3,10.0,86.5,2.0,3.2,21.3,28.3,59.0,364.8,140,14
57,,,Jogmodi,260.5,0.0,7.2,0.4,37.2,0.0,0.0,33.4,0.6,0.0,0.2,0.4,32.6,9.6,0.0,3.4,5.6,0.0,0.0,0.0,0.0,1.2,5.6,4.4,19.3,37.6,0.0,1.6,5.0,13.4,32.2,250.9,96.3,14
58,,,Kohor,260.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,48.3,16.6,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,7.1,17.0,6.1,74.3,0.0,1.2,6.6,12.8,34.8,249,247.8,10
59,,Niphad,Niphad,100.5,0.0,16.6,0.0,0.4,0.0,0.0,0.0,0.0,5.0,38.0,0.0,1.2,10.4,0.0,6.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,8.2,0.0,0.0,0.4,0.2,4.6,92.6,92.1,7
60,,,Pimpalgaon,100.5,0.0,4.0,0.0,35.5,0.0,0.0,0.0,16.2,0.0,13.0,0.0,34.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,5.0,166.7,165.9,11
61,,,Ranwad,100.5,0.0,7.4,0.0,19.0,0.0,0.0,0.0,0.0,7.2,87.4,0.0,6.2,9.6,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,22.8,0.0,0.0,1.2,0.0,12.6,191.6,190.6,10
62,,,Lasalgaon,100.5,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.4,6.4,2.3,29.3,24.4,0.0,5.3,0.0,13.2,0.0,0.0,0.0,0.0,0.0,4.1,0.0,3.0,0.0,0.0,0.0,0.0,2.4,156.8,156,9
63,,,Chandori,100.5,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,22.0,8.6,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.0,0.0,0.2,1.0,0.8,71.6,71.2,7
64,,,Deogaon,100.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,6.0,13.0,28.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,95,94.5,8
65,,,Saykheda,100.5,0.0,13.5,0.0,4.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,20.5,18.4,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,24.5,0.0,0.0,0.5,0.0,4.0,103.6,103.1,7
66,,,Ozar,100.5,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,9.0,4.0,7.0,108,107.5,9
67,,,Nandur,100.5,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,18.0,22.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,119,133.3,8
68,,Sinnar,Sinnar,89.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,9.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.6,1.2,25.0,131.2,146.9,5
69,,,Pandurli,89.3,0.0,0.0,36.3,6.1,0.0,0.0,0.0,0.0,0.0,38.4,0.0,64.4,48.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,62.3,0.0,0.0,6.3,4.2,29.2,307.8,344.7,11
70,,,Dubere,89.3,0.0,0.0,7.4,5.4,0.0,0.0,0.0,1.2,0.0,1.1,2.2,26.4,11.3,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,45.2,0.0,0.0,0.0,0.0,23.1,131,146.7,7
71,,,Deopur,89.3,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,2.2,4.0,13.4,11.3,12.4,0.0,15.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.4,0.0,9.2,99.3,111.2,9
72,,,Wavi,89.3,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.8,3.8,2.2,2.8,41.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,5.2,79.5,89,7
73,,,Shaha,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,24.2,0.0,37.9,0.0,17.0,5.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,4.0,128.8,144.2,8
74,,,Nandur,89.3,0.0,0.0,23.0,10.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,15.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,3.0,14.0,91.4,81.3,8
75,,Yevla,Yeola,112.4,3.0,4.0,0.0,13.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,8.0,0.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,4.0,2.0,4.0,103,91.6,12
76,,,Nagarsul,112.4,19.8,11.4,0.0,5.8,0.0,0.0,0.0,6.2,0.0,9.6,8.8,0.0,21.0,0.0,2.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,4.4,126.8,112.8,10
77,,,Andarsul,112.4,0.0,17.0,0.0,5.2,0.0,0.0,0.0,15.6,0.0,13.2,2.4,0.0,25.2,0.0,20.4,0.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,106.4,94.7,8
78,,,Patoda,112.4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,22.0,2.0,2.0,2.0,19.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,91,81,5
79,,,Sawargaon,112.4,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,10.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,33.8,4
80,,,Jalgaon,112.4,0.0,0.0,0.0,30.4,0.0,0.0,0.0,1.0,0.0,2.8,3.2,4.2,16.2,0.0,0.6,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.0,0.2,2.0,69.2,59.8,7
81,,Chandwad,Chandwad,115.7,0.0,0.0,0.0,42.2,0.0,0.0,0.0,4.8,32.4,18.8,0.0,5.0,14.0,0.0,23.2,1.2,6.2,0.0,0.0,0.0,0.0,0.0,8.8,0.0,2.4,19.6,0.0,0.0,0.0,5.2,183.8,158.9,11
82,,,Raipur,115.7,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,17.6,3.6,0.0,4.5,20.8,0.0,18.4,2.1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,85.6,7
83,,,Dighwad,115.7,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,5.0,2.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,126,108.9,5
84,,,Dugaon,115.7,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,55.0,7.0,24.0,19.0,5.0,0.0,35.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,185,159.9,9
85,,,Wadner,115.7,0.0,2.0,0.0,2.2,0.0,0.0,0.0,0.0,4.1,0.0,0.0,1.1,6.2,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,6.0,0.0,0.0,2.1,1.0,1.2,39.3,34,4
86,,,Wadali,115.7,0.0,0.0,1.9,11.7,0.0,0.0,0.0,0.0,19.0,8.0,18.0,28.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,150.6,57.8,8
87,,Trimbakeshwar,Tryambakeshwar,260.5,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,148.0,0.0,10.0,50.0,22.0,38.0,456,175,11
88,,,Welunje,260.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,2.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,35.0,104.0,4.0,4.0,36.0,34.0,60.0,360,138.2,11
89,,,Harsul,260.5,0.0,27.4,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,35.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.6,5.2,11.4,23.4,101.2,0.0,0.0,19.0,25.8,47.2,423.8,367.2,13
90,,Devali,Devala,115.4,0.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,5.6,0.0,2.2,3.4,3.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,36.6,0.0,0.0,0.0,3.6,92.8,80.4,7
91,,,Lohner,115.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.2,2.1,0.0,3.2,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.1,0.0,0.0,0.0,2.0,47.8,41.4,3
92,,,Umrane,115.4,15.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,20.0,5.0,2.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,158,136.9,8
