Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,121.5,18.8,44.3,65.6,44.5,24.5,27.2,18.7,16.4,13.0,11.1,10.5,17.6,6.2,20.8,9.6,2.4,1.5,2.7,0.0,0.4,1.8,15.9,9.6,5.9,15.8,15.9,9.5,1.0,3.3,38.2,594.2,91,25
2,,Kalyan,652.7,106.8,12.0,35.4,87.6,68.4,27.2,23.6,26.2,16.4,15.2,13.2,8.4,12.8,4.6,8.6,7.0,1.4,1.8,0.4,0.0,0.6,10.4,17.2,16.4,1.8,14.8,57.4,9.6,1.0,7.8,9.2,623.2,98.3,24
3,,Murbad,634.3,99.1,32.2,29.5,130.6,120.2,65.1,44.4,28.2,12.8,17.6,11.8,26.2,27.8,16.2,20.1,18.7,9.3,8.8,4.5,7.1,21.7,14.2,11.9,14.7,4.8,37.3,41.3,11.7,8.2,24.6,37.6,958.2,148.2,31
4,,Bhivandi,646.4,122.0,20.3,79.3,127.0,52.0,28.3,29.7,14.3,7.8,15.0,9.8,11.8,9.5,7.2,14.2,9.3,3.0,3.2,7.5,0.0,0.7,8.0,26.8,15.8,2.3,19.5,42.0,9.5,1.2,1.7,15.3,714,101.5,26
5,,Shahapur,703.2,122.2,32.9,36.5,125.0,102.4,45.2,45.3,27.4,22.6,12.9,27.6,13.5,16.3,24.8,21.6,14.7,6.3,13.6,0.0,14.2,5.2,13.1,22.2,30.0,0.0,36.2,41.7,7.6,5.6,15.1,7.6,909.3,150.5,29
6,,Ulhasnagar,604.3,115.2,12.0,21.2,84.0,84.0,17.2,18.0,30.0,17.0,15.9,14.0,4.0,10.0,5.3,20.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,82.0,30.0,0.0,0.0,19.0,634,104.9,21
7,,Ambarnath,604.3,122.5,21.8,26.8,84.8,74.6,25.3,25.1,23.7,15.9,12.4,15.1,7.3,25.1,7.5,28.8,19.3,3.7,0.0,0.0,0.0,0.8,8.4,5.5,32.7,6.8,30.1,71.9,7.3,1.4,21.3,14.7,740.6,154.5,26
8,Raigadh,Alibag,479.4,41.9,18.1,13.7,28.0,85.7,13.4,9.1,9.8,12.0,9.6,8.3,8.9,4.4,1.6,13.4,2.7,2.6,3.4,0.4,5.1,27.5,2.6,4.3,0.6,3.8,6.5,23.1,17.3,8.3,9.4,73.4,468.9,59.3,28
9,,Panwel,790.4,100.4,24.7,15.7,50.0,62.8,13.7,20.7,16.3,9.0,14.3,7.3,7.2,6.2,3.0,14.7,6.7,1.7,1.2,9.5,0.2,0.5,0.7,16.7,4.0,5.3,3.2,26.6,3.6,3.8,13.9,43.0,506.6,54,26
10,,Karjat,937.6,98.1,23.5,17.2,106.6,152.8,46.7,27.9,26.0,9.8,18.3,11.2,15.0,17.4,5.0,20.5,10.6,3.6,2.2,3.2,3.2,26.2,1.9,25.8,6.0,29.4,21.4,24.6,5.5,4.4,15.9,30.3,810.2,79,29
11,,Khalapur,1026.1,53.7,33.0,14.7,34.7,73.0,9.3,14.3,18.3,8.3,12.7,11.7,13.7,12.3,3.0,20.0,7.3,1.3,1.3,0.0,0.0,9.0,0.7,6.3,24.7,30.3,7.7,27.7,4.7,0.7,18.3,21.3,494,101.5,25
12,,Uran,486.6,96.0,20.7,9.0,16.7,29.0,15.7,10.7,6.7,2.7,4.0,6.3,6.3,4.7,2.0,8.3,5.3,3.0,2.7,1.7,0.7,3.3,1.7,13.3,2.3,4.3,2.3,24.3,9.3,4.7,5.7,34.3,357.7,33.5,25
13,,Sudhagad,1067.7,58.7,37.7,21.7,79.0,151.0,30.7,26.0,15.0,15.0,11.7,18.0,13.3,12.3,12.3,10.0,6.0,5.8,5.0,3.7,8.7,3.8,3.3,9.0,17.0,26.3,29.0,38.0,24.7,6.3,13.7,47.7,760.4,100,31
14,,Pen,760.2,65.4,30.2,14.4,40.2,92.8,19.6,21.6,14.6,15.8,21.4,13.0,26.8,16.8,9.0,23.2,12.4,5.6,3.0,1.0,0.6,3.4,0.8,15.0,9.0,6.0,3.6,37.4,6.4,1.6,8.4,27.8,566.8,62.1,27
15,,Mahad,912.9,52.7,14.7,7.3,32.3,107.3,29.2,27.3,20.2,16.8,30.3,31.7,17.3,12.2,9.3,9.7,9.8,7.2,3.8,0.3,4.2,3.0,4.5,2.2,12.0,12.8,12.7,54.5,18.2,11.7,11.2,42.5,628.9,81,29
16,,Mangaon,776.4,46.6,15.6,8.4,26.4,115.4,20.4,21.6,17.8,17.4,13.2,27.2,12.0,6.4,4.8,3.2,14.4,8.8,2.6,0.2,18.0,0.4,1.6,14.4,13.6,18.8,1.2,33.0,39.4,3.0,6.8,88.2,620.8,75,27
17,,Roha,827.5,67.8,24.3,17.0,31.5,113.8,24.8,30.8,21.0,20.8,10.8,16.0,17.3,13.8,12.0,15.5,11.5,4.3,3.8,2.8,3.3,2.3,1.5,7.0,9.5,6.0,15.0,33.3,27.5,9.3,11.0,52.0,637.3,60.6,29
18,,Poladpur,1051.1,72.3,13.0,15.7,27.0,182.3,38.7,15.3,34.7,24.3,13.7,54.0,37.7,6.7,3.0,10.7,7.0,3.0,4.0,0.0,14.0,3.0,6.7,19.7,34.7,14.3,6.7,147.0,25.0,4.7,39.0,42.3,920.2,131.4,30
19,,Murud,700.2,40.7,35.7,11.3,20.7,28.3,17.0,11.7,9.0,9.3,7.3,10.0,2.0,4.0,0.3,8.3,0.3,5.0,3.3,0.0,0.0,9.0,5.0,13.7,6.7,5.0,6.0,12.3,18.0,6.7,7.0,139.7,453.3,60.8,26
20,,Shriwardhan,745.4,33.7,12.3,4.7,13.0,77.7,13.0,4.0,5.3,11.0,3.7,12.3,21.0,3.3,0.7,4.0,7.3,1.7,1.0,0.0,0.0,1.3,1.7,0.0,0.0,46.0,5.0,12.3,24.7,1.3,4.0,123.3,449.3,48,21
21,,Mahasala,935.6,43.2,24.0,13.0,29.0,90.0,37.0,20.0,41.0,22.0,26.0,12.0,17.0,10.0,3.0,11.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,34.5,30.0,2.0,5.0,182.0,679.7,87.5,22
22,,Tala,776.4,40.0,23.0,18.0,37.5,110.5,36.0,28.5,23.0,15.0,19.0,21.5,12.5,8.5,12.5,11.0,11.0,21.5,2.0,10.0,5.0,0.0,0.5,6.0,5.0,2.0,9.5,18.5,26.5,8.0,13.0,20.0,575,60.1,27
23,Ratnagiri,Chiplun,956.2,87.9,28.2,13.7,40.9,97.3,41.9,26.0,28.9,25.1,29.1,42.1,10.9,2.7,13.9,5.1,13.4,14.8,27.4,3.6,12.7,10.9,16.9,8.6,23.6,9.0,7.3,53.4,43.0,10.2,15.3,123.2,887,92.5,31
24,,Dapoli,958.7,78.3,14.9,18.3,24.3,109.9,28.1,18.3,26.0,16.9,20.4,21.1,21.7,4.7,7.4,7.9,6.9,4.0,1.3,0.0,4.4,1.0,3.3,4.7,5.4,12.0,1.7,28.4,33.9,3.6,14.4,168.1,711.3,79.5,27
25,,Khed,894.2,100.9,31.9,19.4,22.4,106.7,42.3,34.1,18.3,23.4,35.3,43.6,5.0,16.9,11.0,11.4,13.9,7.1,6.4,2.0,7.3,5.1,9.7,3.6,16.1,23.7,5.1,74.3,27.6,11.1,16.4,87.7,839.7,248.4,30
26,,Guhagar,338.1,46.0,22.0,12.8,29.0,37.0,30.6,29.2,20.2,24.2,25.0,16.2,5.4,9.0,15.0,11.8,9.6,5.6,5.0,3.6,1.2,0.0,1.8,0.0,2.8,6.4,6.6,30.4,61.4,14.0,12.6,133.4,627.8,62,27
27,,Mandangad,1012.1,81.0,26.3,25.0,32.0,151.0,37.0,38.0,35.0,16.0,19.0,21.0,23.0,14.3,11.0,6.0,14.0,4.0,2.0,1.0,4.3,1.3,8.3,1.0,33.0,6.0,1.0,27.0,12.3,5.0,10.0,112.0,777.8,122.7,26
28,,Ratnagiri,633.8,27.7,11.5,14.4,19.9,11.1,21.5,14.2,12.6,11.7,17.2,22.9,11.6,1.9,3.0,2.9,7.5,7.6,3.4,1.1,0.2,1.3,0.0,0.0,1.8,1.4,16.6,34.7,70.8,11.0,16.4,124.2,502.1,56.5,23
29,,Sangameshwar,888.1,52.5,20.1,11.7,24.4,50.8,37.8,33.4,22.5,17.8,27.0,37.3,4.8,4.5,10.3,5.5,9.8,10.9,19.0,0.3,6.5,2.1,1.8,13.0,20.0,16.8,59.6,63.8,59.8,19.3,9.8,115.6,788.5,91.3,28
30,,Rajapur,863.9,38.8,21.0,11.9,20.0,33.2,36.1,26.4,18.2,16.3,21.6,12.0,16.4,6.3,5.6,12.3,7.8,9.3,11.6,0.0,0.4,2.0,1.6,1.1,10.9,6.3,38.6,32.7,37.4,35.5,42.9,64.0,598.2,65.3,26
