Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,67.0,0.0,2.0,0.0,0.0,95,97.3,3
2,,Baglan,Satana,97.6,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,1.0,9.0,0.0,0.0,46,20.5,3
3,,Kalwan,Kalwan,223.9,1.0,2.0,9.0,5.0,7.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,4.0,0.0,61,54.7,10
4,,Nandgaon,Nandgaon,111.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,2.0,11.0,0.0,0.0,50,7,4
5,,Surgana,Surgana,711.8,10.0,29.0,18.0,24.0,22.0,3.0,0.0,7.0,6.0,25.0,40.0,48.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,22.0,6.0,0.0,3.0,0.0,7.0,10.0,11.0,11.0,41.0,47.0,5.0,411,183.9,23
6,,Nasik,Nasik,223.5,44.0,34.0,6.0,5.0,10.0,2.0,0.0,0.0,6.0,1.0,28.0,9.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.7,1.0,2.0,17.3,3.0,185,72.1,13
7,,Dindori,Dindori,256.5,31.0,19.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.5,1.0,18.0,2.0,129,9.6,10
8,,Egatpuri,Igatpuri,1339.8,98.0,131.0,59.0,81.0,64.0,16.0,4.0,5.0,13.0,28.0,85.0,76.0,22.0,12.0,23.0,44.0,25.0,16.0,2.0,12.0,29.0,19.0,49.0,0.0,11.0,31.0,30.0,22.0,132.0,80.0,28.0,1247,133.2,29
9,,Peth,Peth,936.4,42.0,58.0,41.0,26.0,22.0,4.0,1.0,4.0,12.0,15.0,91.0,28.0,7.0,2.0,13.0,39.0,1.0,2.0,1.0,8.0,9.0,7.0,0.0,0.0,6.0,9.0,21.0,18.0,41.0,104.0,9.0,641,542.8,24
10,,Niphad,Niphad,118.1,31.0,3.0,3.0,3.8,5.0,3.2,0.0,0.0,2.2,5.0,6.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.2,8.1,0.0,90.5,59.3,13
11,,Sinnar,Sinnar,152.6,14.2,12.0,3.6,6.2,5.0,0.0,0.0,0.0,3.2,0.0,13.2,1.6,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.0,9.0,1.0,82,76.4,11
12,,Yevla,Yeola,107.4,9.2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,0.0,0.0,38.6,26.6,6
13,,Chandwad,Chandwad,145.1,15.0,7.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,7.0,11.0,1.0,12.0,2.0,113,12.1,13
14,,Trimbakeshwar,Tryambakeshwar,936.4,52.0,81.0,40.0,30.0,36.0,8.0,4.0,0.0,8.0,16.0,83.0,25.0,11.0,2.0,3.0,8.0,1.0,1.0,2.0,0.0,8.0,4.0,0.0,0.0,2.0,2.0,1.0,6.0,24.0,77.0,18.0,553,279.2,20
15,,Devali,Devala,198.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,8.0,0.0,0.0,1.0,0.0,44,22.2,4
