Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,112.3,0.0,12.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0, - ,0.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,14.0,12.0,75,76.8,8
2,,Baglan,Satana,97.6,0.0,5.0,7.0,2.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,9.0, - ,0.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,6.0,3.0,3.0,0.0,0.0,61,27.2,11
3,,Kalwan,Kalwan,223.9,0.0,2.0,6.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,9.0,2.0,3.0,18.0,16.0,4.0,7.0,1.0,0.0,0.0,111,99.6,16
4,,Nandgaon,Nandgaon,111.5,1.0,32.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,12.0,2.0,11.0,5.0,6.0, - ,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,125,17.6,10
5,,Surgana,Surgana,711.8,0.0,0.0,16.0,24.0,0.0,3.0,4.0,2.0,0.0,5.0,13.0,19.0,15.0,40.0,8.0,12.0,46.0,10.0,0.0,0.0,2.0,18.0,36.0,18.0,62.0,47.0,46.0,15.0,0.0,0.0,0.0,461,206.3,20
6,,Nasik,Nasik,223.5,0.0,7.0,1.0,0.0,0.0,2.0,3.0, - ,0.0,0.0,1.0,12.0,5.2,5.0,0.0,0.0,4.0, - ,0.0,0.0,0.0,1.0,12.0,2.0,32.0,19.0,3.0,6.0,1.0,1.0,0.0,117.2,45.7,11
7,,Dindori,Dindori,256.5,0.0,2.5,2.0,2.0,0.0,0.0,7.0, - ,1.0,0.0,1.0,13.0,9.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,10.0,5.0,26.0,26.0,12.0,5.0,7.0,0.0,0.0,141.5,10.6,13
8,,Egatpuri,Igatpuri,1339.8,6.0,17.0,4.0,7.0,11.0,36.0,14.0,43.0,18.0,10.0,28.0,38.0,48.0,39.0,13.0,18.0,40.0,7.0,23.0,10.0,4.0,41.0,72.0,27.0,97.0,68.0,109.0,27.0,31.0,8.0,18.0,932,99.5,31
9,,Peth,Peth,936.4,1.0,7.0,3.0,30.0,1.0,15.0,2.0,1.0,4.0,3.0,6.0,23.0,23.0,36.0,14.0,1.0,47.0,17.0,1.0,8.0,7.0,33.0,43.0,26.0,117.0,64.0,24.0,24.0,17.0,9.0,2.0,609,515.7,24
10,,Niphad,Niphad,118.1,0.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,5.0,3.5,0.0,0.0,3.0, - ,0.0,0.0,0.0,0.0,2.5,6.0,18.0,15.0,5.0,14.0,0.0,0.0,0.0,94,61.6,11
11,,Sinnar,Sinnar,152.6,0.0,3.0,4.4,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,5.4,0.0,2.4,0.0,0.0,2.4, - ,0.0,0.0,0.0,2.0,3.0,1.0,13.4,28.4,16.2,3.0,2.0,0.0,0.0,86.6,80.6,8
12,,Yevla,Yeola,107.4,6.0,10.5,23.0,4.6,0.0,0.0,0.0,5.6,3.0,0.0,0.0,11.2,2.0,1.0,0.0,0.0,13.8, - ,0.0,0.0,0.0,9.7,1.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,119.4,82.3,11
13,,Chandwad,Chandwad,145.1,0.0,9.0,15.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,1.0,12.0,10.0,0.0,0.0,32.0,9.0,0.0,0.0,1.0,9.0,3.0,4.0,14.0,9.0,7.0,3.0,0.0,0.0,0.0,175,18.7,16
14,,Trimbakeshwar,Tryambakeshwar,936.4,0.0,4.0,0.0,0.0,0.0,13.0,7.0,14.0,6.0,2.0,2.0,11.0,26.0,37.0,2.0,3.0,8.0,1.0,6.0,0.0,0.0,12.0,27.0,23.0,100.0,73.0,60.0,32.0,14.0,38.0,2.0,523,264,20
15,,Devali,Devala,198.1,0.0,14.0,4.4,4.0,0.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,5.0,1.0,2.0,1.0,0.0,0.0,80.4,40.6,9
