Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,0.0,2.0,0.0,0.0,0.0,0.0,33.0,20.0,14.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,83.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,26.0,57.0,22.0,3.0,2.0,20.0,335,340.4,13
2,,Baglan,Satana,98.4,3.0,4.0,3.0,0.0,0.0,0.0,12.0,22.0,5.0,0.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,32.0,19.0,7.0,51.0,13.0,23.0,249,152.8,15
3,,Kalwan,Kalwan,163.0,7.0,20.0,7.0,7.0,0.0,0.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,32.0,0.0,4.0,150,138.9,11
4,,Nandgaon,Nandgaon,108.0,0.0,2.0,1.0,0.0,0.0,0.0,49.0,39.0,15.0,0.0,0.0,12.0,17.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,4.0,3.0,11.0,20.0,1.0,4.0,0.0,31.0,225,40.9,14
5,,Surgana,Surgana,550.2,18.0,51.0,47.0,45.0,8.0,2.0,71.0,54.0,5.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0,4.0,6.0,0.0,19.0,4.0,5.0,8.0,13.0,10.0,2.0,14.0,405,300.2,19
6,,Nasik,Nasik,134.9,21.0,17.0,10.0,16.0,0.0,0.0,19.0,17.0,2.0,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,17.0,7.0,8.5,178,97.7,12
7,,Dindori,Dindori,182.1,18.0,30.0,5.0,15.0,0.0,0.0,34.0,20.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,23.0,3.0,1.0,4.0,179,16.9,13
8,,Egatpuri,Igatpuri,1057.4,147.0,109.0,86.0,89.0,70.0,0.0,53.0,61.0,6.0,5.0,33.0,16.0,6.0,13.0,6.0,0.0,10.0,4.0,28.0,10.0,0.0,6.0,3.0,10.0,18.0,7.0,14.0,2.0,53.0,37.0,97.0,999,151.4,27
9,,Peth,Peth,660.0,38.0,75.0,38.0,38.0,3.0,1.0,35.0,33.0,9.0,5.0,3.0,7.0,20.0,2.0,1.0,1.0,0.0,3.0,7.0,12.0,19.0,2.0,0.0,10.0,7.0,79.0,74.0,4.0,27.0,79.0,23.0,655,794.9,24
10,,Niphad,Niphad,82.4,7.0,7.0,7.5,6.5,0.0,0.0,12.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,10.0,5.0,126,120.6,10
11,,Sinnar,Sinnar,104.5,7.0,9.0,5.0,11.0,2.0,0.0,16.4,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,2.0,0.0,0.0,14.2,5.0,0.0,2.0,5.0,117.2,144.2,11
12,,Yevla,Yeola,81.3,1.2,1.0,3.0,6.0,0.0,0.0,57.4,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,10.6,0.0,0.0,12.0,0.0,0.0,0.0,0.0,32.4,17.0,6.2,1.0,7.0,183,152.5,11
13,,Chandwad,Chandwad,120.0,1.0,24.0,4.0,7.0,0.0,0.0,19.0,41.0,13.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,2.0,11.0,16.0,4.0,1.0,41.0,234,35.5,14
14,,Trimbakeshwar,Tryambakeshwar,660.0,61.0,75.0,50.0,60.0,6.0,2.0,28.0,33.0,3.0,0.0,4.0,6.0,4.0,1.0,0.0,0.0,6.0,2.0,9.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,6.0,3.0,16.0,57.0,34.0,479,387.5,20
15,,Devali,Devala,123.6,7.0,7.0,1.0,2.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,22.0,5.0,16.0,1.0,5.0,110,89,10
