Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.0,18.4,31.2,80.3,151.1,36.2,82.0,54.3,88.0,36.4,63.0,653.7,137.1,11
2,,Kalyan,476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,42.0,1.0,20.0,6.0,50.0,79.0,48.0,80.0,75.0,138.0,81.0,101.0,742,196.1,12
3,,Murbad,378.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,39.4,0.0,8.2,11.4,25.4,38.6,75.4,45.3,89.3,109.5,126.4,107.0,704.1,149.3,13
4,,Bhivandi,471.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,14.0,11.0,52.3,145.3,100.8,53.2,31.2,74.4,61.2,77.2,634.6,153.8,12
5,,Shahapur,412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,5.0,22.0,53.0,107.0,50.0,72.0,109.4,139.0,78.0,653.4,143,11
6,,Ulhasnagar,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.6,0.0,0.0,0.0,0.0,19.2,0.0,3.2,2.2,16.4,223.0,35.2,57.4,33.4,82.2,42.4,35.4,557.8,122.1,11
7,,Ambarnath,457.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,47.2,0.0,6.2,4.8,22.0,48.4,45.6,100.4,40.0,71.4,68.2,49.0,516.4,95.5,14
8,Raigadh,Alibag,540.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,29.1,0.0,3.3,10.2,0.0,0.0,109.5,33.1,25.2,26.8,21.0,7.9,33.8,21.2,18.6,13.5,15.0,21.7,391.2,68.9,15
9,,Panwel,567.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,22.0,42.2,9.2,18.6,7.2,10.0,81.6,45.2,23.4,69.2,69.0,74.6,474.6,86.5,12
10,,Karjat,548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,7.0,1.2,12.6,17.2,33.0,38.8,115.6,65.3,39.0,35.3,83.4,134.3,606.9,107.7,12
11,,Khalapur,563.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,18.4,0.0,0.0,0.0,5.0,18.1,2.0,10.8,24.0,57.0,13.0,120.0,100.0,120.6,31.0,62.0,136.0,720.2,137.4,13
12,,Uran,524.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,4.0,22.0,4.0,20.0,27.0,17.0,13.3,50.0,9.0,16.0,7.0,2.4,63.6,267.3,36.3,13
13,,Sudhagad,735.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,3.0,0.0,24.0,14.0,28.0,24.0,43.0,51.0,140.0,86.0,131.0,54.0,102.0,97.0,798.2,144.1,13
14,,Pen,554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.4,3.6,8.2,23.2,26.2,8.6,232.6,38.2,29.2,24.8,21.4,86.4,512.8,78.8,12
15,,Mahad,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.5,0.0,18.2,0.0,0.0,20.0,44.0,29.0,48.5,9.5,43.5,76.8,201.2,37.2,123.5,54.3,95.2,96.9,927.3,147.1,15
16,,Mangaon,630.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.5,2.0,0.0,0.0,15.0,37.0,15.0,44.0,38.0,42.0,137.0,244.0,74.0,109.0,41.0,68.0,88.0,969.5,137.5,15
17,,Roha,704.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,73.0,25.0,32.0,34.0,28.0,35.0,475.0,92.0,134.0,36.7,27.0,47.0,1044.7,143.4,13
18,,Poladpur,728.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,4.0,33.0,40.0,42.0,5.0,62.0,106.0,180.0,51.0,166.0,72.0,98.0,105.0,993,149.5,15
19,,Murud,664.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.1,139.2,36.0,34.0,6.0,26.2,93.2,46.3,66.2,23.0,39.4,48.2,589.8,64.7,13
20,,Shriwardhan,911.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.2,49.2,29.2,31.2,3.0,129.2,195.2,11.2,24.2,14.2,34.1,33.2,633.1,78.8,12
21,,Mahasala,803.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,2.0,60.2,56.6,30.0,54.0,16.2,42.0,231.0,32.2,63.0,52.8,73.8,57.0,773,122.6,12
22,,Tala,630.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,84.0,38.0,20.0,28.0,67.0,75.0,306.0,65.0,156.0,43.0,68.0,87.0,1077,137.4,14
23,Ratnagiri,Chiplun,783.9,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,104.0,2.0,0.0,23.0,0.0,0.0,14.0,86.0,66.0,53.0,74.0,130.0,83.0,39.0,24.0,80.0,71.0,64.0,107.0,1051,115.5,17
24,,Dapoli,910.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.2,1.0,1.8,0.0,1.0,56.3,74.0,58.0,34.8,218.8,37.8,11.0,16.0,59.0,26.0,20.0,45.6,672.3,81.3,14
25,,Khed,827.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,17.0,4.0,0.0,0.0,56.0,62.0,91.0,34.0,90.0,78.0,36.0,51.0,65.0,66.0,78.0,64.0,800,114.8,15
26,,Guhagar,696.6,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,4.0,0.0,0.0,0.0,53.0,78.0,53.0,68.0,150.0,240.0,22.0,0.0,8.0,14.0,28.0,3.0,20.0,800,93.2,16
27,,Mandangad,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,86.0,54.0,47.0,29.0,125.0,196.2,40.0,40.4,118.0,77.6,70.4,149.0,1050.6,127.3,14
28,,Ratnagiri,825.2,49.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,0.0,2.8,5.4,0.0,34.3,60.9,85.3,57.0,138.4,118.6,11.8,7.2,5.6,29.4,37.2,15.1,21.4,692.4,88.4,18
29,,Sangameshwar,783.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,51.0,0.0,0.0,78.0,84.0,80.0,27.0,183.0,92.0,75.0,35.0,37.0,34.0,126.0,66.0,65.0,1046,123.2,16
