Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,32.2,65.0,27.3,20.0,22.0,2.0,5.0,9.8,0.0,0.0,1.0,10.0,8.0,17.0,1.0,1.0,2.0,9.0,9.3,9.1,93.3,85.0,2.0,11.2,21.0,24.0,736.0,44.3,11.2,53.0,40.0,1371.7,134,23
2,,Kalyan,1023.4,41.0,112.0,39.0,22.0,17.0,3.0,6.0,1.0,0.0,0.0,1.0,18.0,0.0,2.0,0.0,7.0,3.0,0.0,3.0,1.0,153.0,45.0,62.0,41.0,74.0,110.0,619.0,102.0,38.0,14.0,36.0,1570,162,22
3,,Murbad,968.9,76.5,82.2,97.5,66.5,77.4,22.2,2.1, - ,2.0,7.2,4.2,27.4,49.3,23.3,5.2,0.0,13.4,0.0,31.3,9.5,74.1,55.3,148.7,70.7,157.7,127.3,181.5,268.3,202.0,79.0,113.5,2075.3,214.9,26
4,,Bhivandi,965.8,58.2,61.2,50.8,34.1,12.1,3.6,1.2,3.2,0.0,0.0,0.0,4.1,3.4,2.3,3.2,0.0,0.0,24.3,10.2,6.2,97.3,38.6,90.1,22.6,75.2,78.1,748.0,89.0,13.2,32.7,39.1,1602,145.3,24
5,,Shahapur,1102.4,65.0,90.0,73.0,18.0,16.0,2.0,4.0,1.0,0.0,0.0,18.0,59.0,18.0,3.0,2.0,0.0,0.0,3.0,0.0,25.0,61.0,10.0,87.0,33.0,81.0,62.0,141.0,218.0,22.0,39.0,38.0,1189,118.7,23
6,,Ulhasnagar,1001.4,22.6,42.4,27.4,22.2,35.4,1.2,0.0,0.0,0.0,0.0,0.0,22.2,3.2,2.4,0.0,1.2,1.2,2.2,6.4,5.4,44.2,52.4,35.2,28.4,58.6,112.2,534.0,63.4,22.4,38.4,25.4,1210,120.8,20
7,,Ambarnath,1001.4,20.0,45.4,42.0,19.2,45.0,2.6,0.0,0.0,0.0,0.0,0.0,34.2,5.0,2.0,0.0,15.4,6.8,0.0,2.0,0.0,62.0,34.0,67.4,59.0,64.2,181.0,1010.1,73.4,35.2,41.4,51.0,1918.3,265.3,21
8,Raigadh,Alibag,723.0,45.8,34.0,10.3,15.8,33.2,4.8,0.5,0.8,0.0,0.0,0.5,2.1,0.0,4.3,3.3,0.0,2.6,5.3,4.5,73.5,129.5,193.0,21.2,7.9,33.8,17.2,52.6,17.6,16.3,39.5,34.1,804,71.2,23
9,,Panwel,1128.9,25.6,69.0,35.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,5.4,9.4,1.8,4.0,0.0,3.2,0.0,3.6,0.0,0.0,84.0,43.4,7.2,10.0,81.6,83.6, - , - , - , - ,108.0,608.8,44.2,17
10,,Karjat,1378.2,73.8,168.9,127.5,15.5,34.7,2.3,2.8,4.5,0.0,2.0,12.0,59.2,44.2,6.0,4.4,0.0,0.0,0.8,0.5,26.8,57.7,93.9,33.0,38.8,115.6,287.6,687.7,114.5,28.9,82.6,123.3,2249.5,172.7,24
11,,Khalapur,1302.2,75.2,165.3,60.0,28.0,37.1,8.3,4.0,4.2,0.1,2.3,0.0,25.0,27.4,9.4,0.0,0.0,10.1,0.0,12.2,52.0,22.2,69.1,57.0,13.0,120.0,277.0,304.8,45.4,15.2,74.0,97.0,1615.3,211.9,25
12,,Uran,762.4,4.5,58.0,63.3,7.0,2.0,1.0,1.4,0.0,0.0,0.0,0.0,6.0,2.0,5.0,2.0,0.0,14.4,1.0,0.0,17.0,173.1,3.6,17.0,13.3,50.0,6.0,112.0,25.0,12.2,72.0,42.0,710.8,47.9,19
13,,Sudhagad,1484.0,134.0,49.0,99.0,49.0,56.0,5.0,4.0,1.0,0.0,0.0,1.0,14.0,21.0,11.0,0.0,0.0,4.0,0.0,2.0,6.0,113.0,97.0,43.0,51.0,140.0,523.0,113.0,40.0,66.0,71.0,115.0,1828,164.3,23
