Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,334.4,0.0,0.0,0.0,31.0,22.4,33.3,0.0,8.0,7.0,133.6,42.0,58.3,49.2,19.0,18.0,7.0,11.0,34.0,13.0,15.3,28.0,55.0,45.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,646.1,214.2,21
2,,Kalyan,301.7,0.0,0.0,5.0,10.0,12.0,17.0,32.0,0.0,15.0,33.0,90.0,149.0,28.0,33.0,22.0,6.0,12.0,36.0,32.0,17.0,21.0,80.0,91.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,763,219.8,22
3,,Murbad,347.1,0.0,0.0,38.4,45.3,36.4,53.4,22.7,13.5,31.7,75.4,117.5,172.1,65.6,84.6,77.9,26.7,38.4,33.0,17.4,22.3,46.5,172.2,144.5,55.4,0.0,0.0,0.0,0.0,0.0,0.0,1390.9,412,22
4,,Bhivandi,337.6,0.0,0.0,0.0,9.2,20.3,50.4,10.4,1.8,5.2,54.2,55.2,83.4,50.4,25.6,25.2,9.0,14.1,20.3,42.1,27.2,22.4,47.8,100.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,682.8,202,20
5,,Shahapur,338.1,14.0,0.0,2.0,0.1,14.7,83.0,7.0,2.0,20.0,42.0,68.0,54.0,34.0,33.0,35.0,8.0,21.0,49.0,40.0,55.0,52.0,99.0,127.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,878.8,291.1,20
6,,Ulhasnagar,301.9,1.2,0.0,19.2,0.0,9.2,9.0,26.0,0.0,19.2,55.2,55.2,72.4,32.2,28.4,10.2,5.2,3.4,15.2,19.4,11.4,15.4,25.2,62.4,11.4,1.2,0.0,0.0,0.0,0.0,0.0,507.6,168.1,20
7,,Ambarnath,301.9,2.2,0.0,32.0,0.0,20.0,18.0,36.4,5.0,22.0,102.6,27.0,84.2,53.0,22.0,11.0,5.0,6.2,24.6,25.0,14.0,22.0,31.0,76.4,17.0,2.0,0.0,0.0,0.0,0.0,0.0,658.6,210.3,21
8,Raigadh,Alibag,313.1,0.0,0.0,0.0,4.2,17.5,6.4,0.0,13.0,24.0,111.2,16.4,21.4,54.2,34.5,25.6,4.3,9.6,0.2,3.8,17.6,6.6,32.2,39.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,450.2,112,19
9,,Panwel,402.0,59.0,0.0,7.4,1.6,73.4,71.4,45.0,9.0,10.0,145.0,46.0,71.2,11.4,26.2,19.0,4.2,6.2,12.6,30.2,30.2,21.0,46.6,77.6,5.0,0.0,0.0,0.0,0.0,0.0,4.2,833.4,191.1,23
10,,Karjat,436.0,6.4,0.0,0.0,0.0,36.2,3.6,65.4,2.0,18.0,138.2,78.8,85.0,31.4,56.0,39.8,22.8,23.7,2.1,23.6,23.7,19.6,37.2,79.8,17.2,9.8,0.7,0.0,0.0,0.0,2.1,823.1,179.5,20
11,,Khalapur,458.5,7.0,0.0,22.2,8.2,65.0,8.4,32.0,19.0,8.0,175.0,65.0,6.0,66.2,42.2,36.0,30.0,20.0,3.4,20.3,36.2,80.0,41.0,78.1,38.2,0.0,0.0,0.0,0.0,0.0,0.0,907.4,296.2,23
