Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,180.0,168.0,84.0,20.0,17.4,7.4,14.5,10.1,9.4,4.1,8.2,13.0,25.0,7.3,8.3,5.0,21.0,14.0,33.0,15.4,15.0,3.0,1.0,0.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,704.1,107.9,24
2,,Kalyan,652.7,202.0,332.0,111.0,19.0,16.0,12.0,15.0,14.0,9.0,1.0,4.0,6.0,25.0,13.0,2.0,4.0,7.0,7.0,11.0,28.0,19.0,13.0,0.0,5.0,4.0,12.0,8.0,12.0,1.0,0.0,0.0,912,143.8,25
3,,Murbad,634.3,192.7,326.4,148.4,213.5,97.7,85.3,56.3,42.3,27.3,35.2,5.2,47.5,52.4,27.4,31.2,49.5,33.5,15.5,27.3,37.4,19.3,57.2,47.6,9.7,0.0,0.0,27.4,18.4,0.0,0.0,0.0,1731.6,267.9,26
4,,Bhivandi,646.4,128.2,269.8,78.1,18.1,10.2,11.2,7.4,8.2,5.2,1.2,4.1,2.4,10.2,7.4,2.6,5.2,4.0,4.9,16.1,18.6,16.4,6.2,3.1,1.2,3.1,7.2,11.2,0.0,1.1,0.0,0.0,662.6,94.2,24
5,,Shahapur,703.2,81.0,162.0,101.0,55.0,11.0,19.0,10.0,9.0,8.0,1.0,9.0,3.0,16.0,12.0,6.2,7.0,10.0,8.6,7.6,32.0,27.0,6.0,3.0,2.0,0.0,2.0,1.6,5.2,0.0,0.0,0.0,615.2,101.8,23
6,,Ulhasnagar,604.3,110.0,116.6,65.6,35.8,18.2,12.0,22.2,11.4,12.4,5.2,7.4,2.4,5.2,9.2,4.2,4.4,15.6,12.2,7.4,16.0,17.2,0.0,0.0,1.2,0.0,0.0,4.2,0.0,9.4,0.0,0.0,525.4,86.9,22
7,,Ambarnath,604.3,164.0,199.0,113.4,45.1,18.1,8.4,12.4,15.0,12.0,2.0,2.0,2.0,5.0,8.4,3.2,9.2,10.0,9.0,14.0,28.4,20.2,0.0,6.0,0.0,0.0,0.0,11.4,2.6,7.0,0.0,0.0,727.8,151.8,22
8,Raigadh,Alibag,479.4,132.0,151.6,16.9,8.1,14.4,15.2,5.0,1.1,8.6,0.1,8.7,6.7,0.1,1.0,0.3,5.4,19.5,11.8,14.4,16.9,57.1,5.5,9.7,0.0,0.0,1.0,4.4,9.8,0.0,0.0,0.0,525.3,66.5,20
9,,Panwel,790.4,215.0,152.0,44.0,24.0,25.2,13.6,10.0,0.5,16.0,1.0,3.0,7.0,11.8,19.8,4.0,5.4,40.0,10.0,26.0,41.8,47.0,3.6,1.2,2.2,11.2,10.6,9.2,4.6,5.0,0.0,0.0,764.7,81.6,25
10,,Karjat,937.6,260.3,165.2,71.6,38.0,40.7,30.1,22.1,8.5,24.6,3.3,11.1,17.6,12.2,26.4,9.4,6.7,93.8,41.6,22.1,55.8,68.2,10.2,10.0,11.8,2.8,15.9,11.0,8.0,0.0,0.0,0.0,1099,107.1,28
11,,Khalapur,1026.1,259.5,131.7,54.5,52.0,16.2,32.0,19.2,17.8,26.4,7.2,4.3,13.0,13.2,12.0,10.0,10.2,87.4,15.2,17.2,50.2,63.0,11.1,3.3,0.0,6.0,11.0,14.0,21.2,0.0,0.0,0.0,978.8,201.2,27
