Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,1.0,15.5,6.1,9.6,45.5,13.3,32.8,10.5,140.8,158.3,65.6,100.5,72.5,75.8,18.4,6.4,4.0,0.0,0.9,10.0,788.8,165.4,17
2,,Kalyan,476.8,0.0,0.0,0.0,0.0,0.0,1.4,0.0,8.7,0.0,0.0,0.0,14.1,1.2,7.1,17.0,12.4,9.2,5.6,63.9,72.1,32.3,104.0,64.0,66.7,22.0,8.2,3.9,0.4,0.4,16.8,531.4,140.5,17
3,,Murbad,378.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.6,8.3,4.2,6.1,4.0,3.2,6.2,12.4,20.0,4.2,0.2,18.4,12.0,8.6,73.0,33.6,94.2,23.8,2.4,5.2,0.0,0.1,4.4,356.1,75.5,19
4,,Bhivandi,471.7,0.0,0.0,0.0,0.0,0.0,5.2,0.0,4.8,0.0,0.0,5.0,7.6,3.6,3.1,9.2,7.7,10.5,1.7,58.2,57.2,29.7,87.6,69.2,63.5,22.3,6.7,2.3,0.3,0.2,3.7,459.3,111.3,18
5,,Shahapur,412.7,0.0,0.0,0.0,0.0,0.0,4.8,0.0,14.2,17.9,0.4,1.8,4.6,5.4,30.9,23.9,37.3,1.6,0.4,14.8,16.9,11.9,97.9,42.9,103.9,31.2,11.0,3.9,0.4,1.7,21.0,500.7,109.6,18
6,,Ulhasnagar,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,27.0,9.4,6.2,90.2,77.2,42.0,123.0,48.0,48.0,24.4,6.0,4.0,0.0,0.0,4.0,567.4,124.2,16
7,,Ambarnath,457.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,6.4,1.5,3.4,16.8,13.1,10.1,4.2,55.8,41.5,22.8,67.5,52.4,105.7,28.2,4.1,1.9,0.1,0.1,4.2,442.2,81.8,15
8,Raigadh,Alibag,540.8,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.6,0.0,0.0,16.6,3.3,13.4,23.7,10.6,43.4,41.1,145.3,101.7,97.4,66.1,43.9,47.6,10.4,1.6,2.3,0.4,0.1,10.4,681.3,120.1,15
9,,Panwel,567.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.5,3.0,5.3,16.0,57.8,17.5,17.0,12.5,109.1,79.3,77.3,109.5,73.5,58.0,9.9,5.5,6.1,0.5,0.7,3.1,664.8,121.2,18
10,,Karjat,548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.9,54.9,20.8,0.0,1.0,46.5,34.1,50.4,112.8,47.8,95.3,32.0,7.7,5.4,1.6,1.3,9.2,530.7,94.2,13
11,,Khalapur,563.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,6.7,47.0,35.3,0.0,5.3,94.7,54.3,92.3,109.7,47.0,111.0,40.7,3.0,2.0,0.0,0.0,23.3,685.3,130.7,14
12,,Uran,524.2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,23.0,0.0,14.0,30.7,28.3,54.3,4.0,167.3,123.7,91.7,117.7,50.0,81.7,6.3,2.0,1.0,1.3,0.3,13.6,816.9,111.1,15
13,,Sudhagad,735.6,0.0,0.0,0.0,0.0,0.0,0.3,6.7,6.0,4.3,3.4,1.0,6.3,3.4,13.3,26.0,18.7,21.3,17.0,115.7,92.3,124.3,117.7,50.3,179.3,26.0,6.7,7.5,10.3,5.0,42.3,905.1,163.3,23
14,,Pen,554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,3.5,2.0,5.7,17.9,8.4,5.6,8.3,106.7,81.9,93.7,120.8,41.1,61.6,25.2,7.8,7.1,1.6,0.0,12.3,611.8,94,16
15,,Mahad,651.0,0.0,0.0,0.0,0.0,0.8,0.3,0.3,1.3,0.2,0.5,2.0,0.3,3.3,10.7,14.8,9.7,9.8,19.5,36.8,50.7,96.2,189.2,50.7,129.2,31.3,7.2,3.3,1.0,0.5,41.2,710.8,112.8,16
16,,Mangaon,630.3,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.6,6.8,8.0,24.6,13.4,13.0,23.8,30.8,90.8,88.4,98.4,178.4,21.8,110.8,13.4,5.2,2.4,0.4,0.2,32.8,783,111.1,17
17,,Roha,704.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,4.0,0.0,0.3,9.3,4.5,20.5,30.8,23.8,35.3,35.0,148.0,133.3,94.0,98.3,34.5,139.0,17.3,5.5,12.5,1.5,1.5,20.3,875,120.1,19
18,,Poladpur,728.6,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.3,2.3,0.0,0.0,1.3,6.0,27.3,25.3,12.0,13.3,32.3,25.5,85.3,112.0,160.0,116.0,144.7,42.3,9.7,4.0,4.7,1.0,42.3,870.9,131.1,18
19,,Murud,664.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,8.0,0.7,0.0,17.7,8.7,52.0,47.7,24.0,80.0,87.7,171.7,119.0,94.3,77.7,22.0,71.0,9.7,1.3,1.7,0.0,0.0,8.3,907.5,99.6,17
20,,Shriwardhan,911.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,2.7,24.0,41.0,53.0,73.0,34.0,23.0,39.0,165.0,99.7,97.0,115.7,10.8,62.5,5.7,3.3,0.0,1.3,0.7,15.7,907.1,112.9,19
21,,Mahasala,803.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.1,18.0,47.1,68.0,8.2,43.6,25.6,148.3,106.6,115.3,191.7,23.5,150.3,20.1,18.4,5.2,0.0,0.0,25.7,1076.2,170.7,17
22,,Tala,630.3,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.0,0.0,0.0,27.0,7.0,25.0,23.0,19.5,60.5,69.5,207.0,184.5,144.5,113.0,30.0,129.0,17.0,9.0,2.5,0.0,0.0,25.5,1108,141.3,18
23,Ratnagiri,Chiplun,783.9,0.0,0.0,0.0,0.0,6.9,1.4,1.3,6.1,2.0,0.6,0.0,41.7,8.2,44.7,29.8,34.0,20.6,79.1,69.9,94.8,223.6,229.3,55.6,136.9,49.2,17.3,6.9,1.6,1.7,37.9,1201.1,131.9,19
24,,Dapoli,910.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.7,10.6,2.4,0.0,23.0,16.7,33.3,47.3,31.4,15.9,69.6,97.8,162.1,164.2,171.0,61.9,77.2,18.5,5.0,3.9,3.1,1.9,13.7,1037.5,125.4,20
25,,Khed,827.2,0.0,0.0,0.0,0.0,20.7,1.4,0.4,4.4,2.3,6.3,1.4,39.7,11.1,40.1,24.4,35.0,8.7,51.1,86.1,103.9,140.7,263.3,53.4,117.7,45.9,13.1,12.3,3.3,2.7,44.0,1133.4,162.7,22
26,,Guhagar,696.6,0.0,0.0,0.0,0.0,30.4,0.0,28.0,6.0,15.4,4.2,0.0,24.6,35.4,50.0,60.2,30.0,33.0,68.0,105.0,105.0,223.0,162.0,15.4,49.0,18.4,8.6,6.0,2.0,3.0,42.0,1124.6,131.1,23
27,,Mandangad,858.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,25.0,17.0,25.0,19.0,28.0,32.7,93.0,116.0,192.0,252.0,58.3,203.0,31.0,17.0,6.0,2.0,1.0,64.0,1194,144.7,17
