Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,334.4,6.3,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.8,1.2,11.2,8.0,0.9,4.5,2.2,6.7,47.2,46.9,53.2,42.3,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,244.2,80.9,11
2,,Kalyan,301.7,4.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,24.9,7.1,22.5,6.2,7.8,11.0,0.0,1.8,38.6,39.8,33.4,47.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,77.2,12
3,,Murbad,347.1,1.2,6.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,22.2,19.8,12.8,20.6,7.4,7.0,3.8,22.8,45.8,102.8,27.6,19.2,4.0,5.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,333.4,98.8,16
4,,Bhivandi,337.6,7.4,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,8.0,1.8,7.0,0.0,3.3,0.4,0.4,0.6,60.8,29.2,48.4,22.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2,60.1,11
5,,Shahapur,338.1,8.5,3.1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.9,10.0,12.4,13.4,3.3,0.0,0.0,0.0,99.2,24.3,47.0,18.3,1.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,290,96.1,14
6,,Ulhasnagar,301.9,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,49.0,44.0,38.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,235,77.8,10
7,,Ambarnath,301.9,4.3,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18.3,34.5,2.8,18.0,0.5,25.5,16.5,6.1,5.4,54.8,38.1,28.6,34.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.6,92.5,13
8,Raigadh,Alibag,313.1,5.3,2.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.1,3.3,9.0,5.9,16.3,7.6,26.3,7.4,3.0,1.0,19.7,2.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1,32.1,12
9,,Panwel,402.0,4.2,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,25.5,5.2,0.0,5.9,7.7,3.8,0.7,1.3,17.9,20.8,18.7,10.2,6.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,31,13
10,,Karjat,436.0,2.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.8,1.4,20.4,6.2,20.8,19.4,73.2,24.6,74.2,54.6,18.8,2.6,6.1,4.0,1.4,0.0,0.0,0.0,0.0,0.0,369.7,80.6,15
11,,Khalapur,458.5,3.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,40.3,27.7,0.3,1.7,14.7,38.3,10.3,32.0,9.7,31.3,17.3,12.7,1.3,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,253.2,82.7,12
12,,Uran,306.3,4.0,10.0,1.0,1.0,0.0,0.0,0.3,0.0,0.7,1.3,4.0,0.3,3.3,2.3,2.3,2.7,11.3,5.0,8.3,11.7,13.7,5.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,90.5,20,11
13,,Sudhagad,452.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,30.0,4.0,13.0,21.0,10.3,5.3,12.7,14.7,8.7,9.3,5.7,7.7,11.3,2.7,0.0,0.0,0.0,0.0,0.0,0.3,175.7,43.1,16
14,,Pen,407.3,2.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.7,15.7,15.0,26.1,9.8,7.7,27.5,17.0,7.5,9.6,17.2,4.7,4.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,200.7,48.5,14
15,,Mahad,414.1,6.7,1.8,0.0,0.2,0.0,0.0,0.0,0.0,5.7,15.8,10.3,14.3,17.0,17.0,16.0,15.8,7.7,7.7,11.0,16.2,7.5,12.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.6,47.9,15
16,,Mangaon,387.1,2.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5.8,46.2,37.6,19.8,11.6,8.0,11.8,5.6,7.4,13.4,21.8,10.4,48.4,10.4,1.6,0.8,0.0,0.0,0.0,0.0,0.0,264.4,72.2,15
17,,Roha,366.3,8.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3,38.0,21.0,9.8,18.3,5.5,8.8,32.3,3.5,9.3,19.0,13.0,25.5,5.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,224.2,54.4,15
18,,Poladpur,412.4,3.0,2.0,0.7,0.0,0.0,0.0,0.0,1.7,0.7,11.7,8.3,2.0,41.7,21.3,20.3,16.0,4.7,20.3,7.7,4.7,0.7,13.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,53.9,13
