Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,2.3,0.1,0.0,2.6,0.0,0.0,0.7,1.9,1.6,3.7,3.1,3.8,0.9,1.1,0.0,5.7,9.6,6.8,8.8,14.1,97.1,125.8,82.7,47.5,28.7,14.9,23.1,35.7,47.9,45.2,17.9,633.3,61.9,20
2,,Kalyan,1023.4,0.6,1.9,0.0,0.6,0.0,0.0,0.6,3.5,0.6,1.1,0.7,3.9,0.2,0.2,0.5,2.6,4.1,4.4,5.8,7.1,207.4,116.0,68.6,41.5,19.6,11.1,12.5,46.8,69.6,41.8,15.4,688.7,71.1,18
3,,Murbad,968.9,4.0,5.2,0.0,0.0,0.0,0.0,0.0,3.2,1.4,1.0,4.4,3.8,1.2,6.2,0.6,3.4,9.4,6.2,11.0,26.1,115.3,87.0,42.8,29.4,20.2,15.7,27.4,31.8,66.8,58.8,16.1,598.4,62,22
4,,Bhivandi,965.8,0.8,1.5,0.0,0.0,0.0,0.0,1.7,1.2,1.0,1.5,1.7,1.8,0.7,0.8,0.8,2.2,4.2,3.2,7.3,44.5,168.3,155.2,91.8,36.5,17.3,10.7,19.4,39.6,36.7,18.4,9.7,678.5,61.5,15
5,,Shahapur,1102.4,3.1,2.3,0.2,0.0,0.0,0.6,1.5,2.5,5.5,2.8,2.7,3.4,1.4,8.6,0.6,5.9,15.6,7.9,5.4,31.1,127.2,134.6,56.4,48.2,79.7,9.4,22.3,85.4,68.7,58.3,10.9,802.2,80.1,22
6,,Ulhasnagar,1001.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,10.0,150.0,101.0,93.0,54.0,33.0,19.0,29.0,44.0,85.0,66.0,7.0,740,73.9,17
7,,Ambarnath,1001.4,1.0,0.2,0.0,0.5,0.0,0.0,1.3,1.7,2.6,3.6,4.1,38.9,0.6,0.9,0.3,2.3,9.2,9.3,17.4,10.1,142.4,78.3,68.3,34.1,34.6,11.2,27.8,32.3,88.7,67.6,11.0,700.3,96.9,19
8,Raigadh,Alibag,723.0,5.0,0.4,0.3,0.0,0.0,0.1,0.3,2.4,12.9,2.0,9.6,1.1,0.6,0.6,0.6,2.1,9.1,2.3,10.6,1.6,10.0,33.3,22.7,27.3,24.9,7.6,5.7,18.3,32.4,43.9,20.1,307.8,27.3,16
9,,Panwel,1128.9,1.7,0.9,0.3,0.2,0.0,1.1,0.8,3.9,6.4,4.0,6.5,2.1,0.7,0.5,0.8,0.7,5.5,10.6,9.2,7.6,68.5,76.0,32.9,35.3,43.1,16.5,24.1,16.2,39.5,43.0,14.3,472.9,34.3,19
10,,Karjat,1378.2,3.7,0.0,0.0,0.6,0.0,0.6,3.1,6.6,10.2,4.6,3.9,4.6,1.8,0.8,0.0,10.0,7.7,16.6,14.6,18.5,110.3,107.4,62.8,37.9,40.2,19.3,15.2,21.5,54.8,70.8,34.9,683,52.4,23
