Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,10.0,0.0,57.0,2.0,15.0,62.0,53.0,39.0,17.0,65.0,39.0,19.0,58.5,4.0,49.0,147.0,10.2,74.3,4.1,725.1,152.1,17
2,,Kalyan,476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,20.0,0.0,37.0,23.0,1.0,9.0,46.0,23.0,9.0,48.0,24.0,17.0,113.0,26.0,112.0,304.0,15.0,120.0,50.0,1033,273.1,19
3,,Murbad,378.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.3,5.1,0.0,6.2,23.3,0.0,2.1,3.2,17.2,38.1,55.4,0.0,47.2,151.3,52.3,166.2,344.3,72.2,57.2,151.4,1201.2,254.7,16
4,,Bhivandi,471.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,6.0,0.0,46.0,3.0,3.0,0.0,43.0,39.0,29.0,51.0,13.0,22.0,180.0,11.0,108.0,240.0,27.0,70.0,10.0,901,218.3,17
5,,Shahapur,412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,8.0,32.0,0.0,57.0,0.0,0.0,0.0,25.0,39.0,31.0,10.0,18.0,22.0,130.0,25.0,142.0,265.0,101.0,61.0,91.0,1068,233.7,18
6,,Ulhasnagar,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,0.0,11.2,0.0,22.4,3.2,0.0,7.2,17.4,19.4,9.6,29.6,1.2,9.6,62.2, - ,68.6,171.4,15.4,88.2,27.4,574.8,125.8,17
7,,Ambarnath,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,1.2,21.2,0.0,38.4,5.8,0.0,6.2,19.6,31.0,5.6,46.6,0.0,8.2,84.2,15.8,71.0,282.2,6.7,87.4,54.0,799.9,147.9,18
8,Raigadh,Alibag,540.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.5,1.2,4.6,14.8,42.8,56.0,38.1,35.1,78.6,62.8,78.8,21.0,1.5,2.5,6.0,57.2,8.8,4.2,0.5,525.6,92.6,15
9,,Panwel,567.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.2,3.0,3.4,15.0,29.0,48.0,10.0,13.2,8.0,12.4,68.0,7.2,24.0,104.4,33.0,20.2,13.4,428.4,78.1,18
10,,Karjat,548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.1,61.0,0.0,30.0,6.0,2.2,11.5,9.4,3.2,36.4,16.4,42.1,20.0,185.0,36.4,69.6,269.0,56.0,9.0,8.9,880,156.2,18
