Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
11,,Khalapur,1026.1,17.3,18.0,14.3,9.0,2.0,1.7,1.0,1.3,3.0,13.7,16.3,17.0,8.7,11.7,41.7,26.7,6.3,3.0,22.3,54.3,136.3,2.3,2.7,5.3,21.0,91.7,113.3,74.3,109.0,138.0,25.0,1008.2,207.2,26
12,,Uran,486.6,13.7,6.3,4.7,4.3,1.7,0.3,2.0,6.0,2.0,9.0,7.0,13.0,5.7,5.3,9.7,8.0,6.7,0.3,23.3,97.3,99.0,17.0,8.7,6.0,3.3,131.0,39.0,80.3,131.3,111.7,15.0,868.6,81.4,26
13,,Sudhagad,1067.7,25.7,15.3,7.0,14.0,2.3,1.0,0.0,3.3,2.7,17.0,20.7,22.0,3.3,6.0,47.7,13.7,3.7,1.3,20.0,35.7,56.3,19.3,0.0,17.7,39.3,170.7,72.3,50.7,84.3,130.3,33.0,936.3,123.2,26
14,,Pen,760.2,18.8,16.6,15.6,11.6,3.0,1.6,3.8,11.0,7.8,14.4,7.6,15.0,11.4,7.6,29.6,20.8,2.0,1.2,39.0,118.0,121.6,9.2,1.6,6.0,24.2,124.2,65.0,114.2,253.2,143.0,29.2,1247.8,136.7,27
15,,Mahad,912.9,31.3,20.8,31.8,34.5,15.4,10.4,6.4,6.4,15.9,29.1,24.9,28.3,14.6,11.4,36.9,8.6,27.3,4.8,19.1,62.3,41.3,12.6,2.2,21.7,28.2,83.0,53.0,55.3,116.3,92.5,15.5,961.8,123.9,30
16,,Mangaon,776.4,46.2,63.0,10.6,11.8,3.2,1.4,0.0,3.4,4.8,11.0,53.4,38.8,7.6,9.8,70.2,15.8,16.2,0.8,8.6,46.4,45.0,24.4,1.8,2.8,24.8,80.2,62.8,70.0,111.8,80.8,6.4,933.8,112.8,27
17,,Roha,827.5,22.0,15.5,10.0,16.8,2.3,1.0,1.3,11.5,4.5,12.3,39.8,30.0,3.3,5.3,38.8,3.3,2.5,1.8,8.3,45.8,57.5,20.8,1.3,1.8,31.8,119.8,44.3,70.3,158.3,106.8,13.8,902.6,85.9,24
18,,Poladpur,1051.1,25.7,33.3,15.0,29.0,6.7,2.7,0.0,13.0,8.0,17.0,24.3,41.7,4.7,2.3,10.3,4.7,25.3,8.7,27.0,91.3,23.0,14.3,3.0,9.0,20.3,62.0,39.0,68.7,153.3,111.3,17.7,912.3,130.3,29
19,,Murud,700.2,31.7,20.0,4.3,18.7,2.0,0.0,0.0,5.0,3.3,9.0,35.7,21.0,4.3,4.0,20.0,6.3,3.7,0.0,0.0,11.7,36.3,23.7,9.7,3.7,12.0,30.3,19.0,34.0,120.3,98.0,11.3,599,80.4,26
20,,Shriwardhan,745.4,19.3,13.7,13.0,29.0,2.7,3.7,0.3,7.0,7.3,2.3,13.0,6.7,0.7,1.3,45.7,13.7,5.3,2.3,2.3,12.3,16.7,11.7,8.3,10.7,13.3,25.0,39.3,22.4,105.9,58.4,1.7,515,55,24
21,,Mahasala,935.6,57.7,33.5,17.1,33.5,24.7,5.2,3.7,10.0,3.7,18.9,6.7,44.2,25.8,12.3,36.1,4.6,5.7,5.8,7.2,27.7,37.6,51.8,11.8,12.0,22.6,74.5,66.9,71.4,240.5,116.3,12.1,1101.6,141.9,31
22,,Tala,776.4,59.5,44.5,13.0,15.5,4.0,2.0,1.0,2.0,9.5,10.5,48.0,38.5,2.5,5.5,24.0,0.0,9.0,3.0,6.5,23.5,35.5,10.0,0.5,0.5,39.5,85.0,38.0,64.0,146.0,102.5,9.5,853,89.2,24
23,Ratnagiri,Chiplun,956.2,23.2,18.6,11.7,29.2,9.6,10.1,6.2,11.2,5.6,46.9,49.7,87.8,12.9,3.6,26.1,18.1,28.8,4.0,15.4,67.2,36.4,38.4,8.6,20.9,21.8,112.7,38.2,48.4,160.3,52.9,40.4,1064.9,111.1,31
24,,Dapoli,958.7,22.7,12.6,9.0,13.0,5.4,6.1,2.7,3.4,13.1,15.7,18.6,25.9,7.6,2.1,9.0,12.1,8.6,11.7,2.6,22.9,30.0,22.9,8.6,10.3,20.6,29.3,31.3,44.0,133.3,27.4,4.3,586.8,65.6,30
25,,Khed,894.2,17.1,13.0,14.6,13.6,6.9,7.7,2.4,6.1,5.6,28.4,39.3,47.6,20.6,0.6,8.0,15.9,14.6,11.6,7.3,42.6,31.7,26.1,7.9,8.4,24.7,52.3,37.9,41.6,101.0,58.7,23.7,737.5,218.1,29
26,,Guhagar,338.1,16.8,14.0,6.0,20.0,9.2,6.2,3.8,9.4,3.8,25.0,16.4,32.6,6.4,1.6,4.0,7.8,22.8,2.0,10.0,26.0,16.0,35.0,11.0,18.0,22.0,25.6,40.0,30.0,95.0,19.0,14.0,569.4,56.3,29
27,,Mandangad,1012.1,31.0,12.7,14.0,37.3,13.0,7.3,4.7,3.0,12.7,24.3,19.7,17.7,4.7,4.3,30.7,7.7,16.0,10.0,7.0,47.0,26.0,17.0,4.0,3.7,25.7,47.3,40.7,42.7,172.0,60.0,8.3,772.2,121.8,31
28,,Ratnagiri,633.8,22.7,8.2,14.6,13.7,7.1,8.9,8.9,5.1,11.3,11.1,19.0,66.1,6.3,1.7,5.4,11.0,21.3,7.0,7.8,20.4,10.4,25.7,7.9,11.7,15.9,44.0,80.1,37.8,87.4,20.8,7.3,626.6,70.6,30
29,,Sangameshwar,888.1,18.2,5.9,14.0,16.5,6.3,11.3,5.8,9.3,10.3,19.3,27.2,55.8,7.3,2.2,10.3,11.1,24.3,4.1,12.5,31.4,20.8,30.2,9.9,12.9,27.7,72.7,43.3,38.2,115.4,30.8,21.4,726.4,84.1,30
30,,Rajapur,863.9,12.8,6.5,7.9,16.5,12.3,6.8,9.6,9.9,12.1,23.3,35.3,79.0,2.4,1.1,10.6,4.9,6.8,7.3,10.1,19.9,23.8,13.5,7.8,13.0,30.8,62.5,65.0,65.5,73.9,56.0,18.0,724.9,79.2,29
31,,Lanja,915.8,24.0,9.0,16.2,16.6,8.4,8.8,16.0,28.4,39.6,26.8,44.2,87.8,4.0,0.2,8.8,5.3,24.8,6.8,12.2,26.6,14.4,12.0,12.4,13.8,31.4,98.6,58.4,41.6,58.4,49.0,12.2,816.7,160.7,30
32,Sindhudurg,Devgad,508.2,10.7,4.5,10.3,24.8,9.0,6.3,4.8,8.5,7.8,11.7,17.7,47.8,4.5,2.0,1.2,0.0,6.2,4.8,3.7,14.2,12.0,10.2,5.7,28.2,66.0,58.0,51.5,80.2,63.5,23.7,24.8,624.3,129.4,28
33,,Malwan,482.4,6.6,3.1,11.0,15.4,5.7,4.7,4.1,3.7,9.7,5.1,18.9,46.6,6.1,1.9,2.3,2.9,8.9,3.7,8.6,7.1,12.1,4.3,4.3,9.7,41.0,40.3,41.4,29.9,47.4,47.3,22.3,476.1,57.3,29
34,,Sawantwadi,830.6,11.2,9.6,17.0,28.2,14.4,6.2,10.2,20.0,11.6,46.4,7.2,22.8,4.0,1.4,1.1,5.4,17.6,17.6,18.6,19.6,29.6,7.2,12.0,14.6,70.4,49.4,59.4,42.8,50.0,47.6,32.2,705.3,118.3,29
35,,Vengurla,596.4,4.5,5.2,7.0,12.3,7.6,4.2,3.0,4.9,7.0,26.5,6.8,17.6,5.5,2.8,1.3,2.8,7.8,6.0,20.8,6.5,16.5,2.7,3.3,9.5,54.5,30.4,52.8,31.8,17.6,21.5,25.8,426.5,47.5,30
36,,Kankawali,898.6,11.7,10.0,24.8,30.5,10.7,5.7,7.8,17.2,5.5,23.8,23.0,42.2,4.8,3.2,0.5,1.7,25.5,19.0,13.2,20.0,15.2,10.5,7.0,9.5,49.8,90.3,37.8,62.0,56.5,50.5,36.2,726.1,118.7,29
37,,Kudal,611.9,5.2,5.3,9.5,16.5,7.8,3.2,3.8,12.2,8.6,36.8,15.4,36.8,4.2,4.8,5.2,7.8,27.8,11.4,13.3,10.2,16.2,3.7,8.6,14.8,57.5,56.8,46.0,33.8,36.8,30.7,27.2,577.9,36.2,31
38,,Vaibhavwadi,1595.6,23.0,6.0,17.7,21.0,10.3,9.0,10.7,10.7,0.3,38.3,41.7,21.7,0.7,2.3,19.0,2.7,25.3,9.3,4.7,14.7,15.3,26.3,8.3,28.7,46.0,103.7,30.7,67.7,68.3,46.7,15.7,746.5,89.9,28
39,,Dodamarg,830.6,11.0,9.0,13.0,11.5,11.5,2.5,8.5,26.5,4.5,46.5,0.5,19.0,0.0,5.0,0.0,1.5,20.0,19.0,22.5,13.0,45.0,14.5,20.5,16.0,61.0,37.0,25.0,36.0,14.5,25.0,32.5,572,134.9,26
40,Palghar,Vasai,424.1,9.2,4.0,6.7,2.5,0.0,0.1,0.0,0.0,0.0,0.2,0.3,5.1,6.2,13.3,17.5,6.5,0.5,0.2,0.5,29.2,91.5,6.2,0.0,0.6,0.2,26.7,13.0,64.0,86.0,146.0,16.2,552.4,72.8,17
41,,Wada,759.1,24.3,11.8,3.8,4.0,0.8,0.4,1.8,11.0,0.1,8.8,10.3,7.6,0.3,38.0,22.5,19.5,3.0,0.5,15.5,91.3,93.0,9.5,0.0,2.0,0.5,65.3,11.0,53.8,100.0,66.8,16.3,693.5,143,22
42,,Dahanu,484.9,23.2,1.8,9.9,5.7,1.0,1.3,2.0,1.1,0.2,2.6,15.6,3.8,7.3,7.5,15.9,2.6,1.3,0.6,5.3,81.0,58.2,25.3,0.6,1.1,4.4,25.8,12.2,23.1,177.7,133.2,20.6,671.9,159.8,21
43,,Palghar,420.5,13.6,4.8,3.2,2.3,1.7,1.7,3.5,2.0,0.9,2.2,16.5,5.2,5.9,7.5,36.7,17.2,1.0,0.0,2.1,131.8,64.5,11.0,1.2,1.1,0.2,21.6,4.1,52.9,97.5,181.6,19.3,714.8,73.5,19
44,,Javhar,972.1,27.0,14.0,9.0,5.5,2.0,1.5,0.0,4.5,0.5,15.5,24.5,7.0,4.0,18.5,14.5,32.5,5.0,3.0,90.5,46.5,110.5,20.5,1.2,0.0,14.0,34.5,4.0,15.0,199.5,37.5,25.0,787.2,120.3,25
45,,Mokhada,654.5,28.4,14.3,7.8,7.7,2.5,0.3,0.1,5.5,0.6,11.6,13.7,8.8,22.1,25.3,21.6,9.2,11.6,6.1,45.8,76.3,95.6,7.1,4.8,3.3,10.9,36.5,13.4,48.5,171.1,23.4,22.6,756.5,190.7,27
46,,Talasari,396.6,19.1,23.2,6.1,6.1,0.6,1.1,0.7,0.6,2.4,0.6,10.5,1.6,5.4,19.0,10.6,3.2,0.5,1.1,1.5,12.7,70.2,14.7,4.9,0.0,9.1,56.5,13.6,58.5,250.0,145.5,24.6,774.2,85.8,20
47,,Vikramgad,902.1,11.0,22.3,5.8,3.3,0.5,0.8,0.5,3.0,0.0,4.5,27.7,0.5,7.5,14.6,7.8,18.4,3.8,2.4,26.0,73.0,75.5,21.0,0.5,1.5,10.5,161.0,47.5,33.5,130.0,34.0,17.4,765.8,733.5,23
48,Nasik,Malegaon,104.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.1,16.0,0.2,0.1,0.0,0.0,0.2,1.0,0.3,3.7,8.1,0.0,36.7,37.3,4
49,,Baglan,98.4,0.4,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,6.8,42.5,3.1,0.0,0.0,0.0,1.4,2.8,16.3,8.2,37.3,0.5,122.4,75.1,7
50,,Kalwan,163.0,4.3,0.8,2.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,2.4,0.0,0.0,0.0,0.2,1.8,5.7,20.3,1.8,0.0,0.0,0.0,4.8,3.3,12.8,17.3,26.6,4.7,112.6,104.3,9
51,,Nandgaon,108.0,0.0,0.0,2.6,0.6,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.4,0.0,0.0,5.6,5.6,49.4,2.6,0.6,0.0,6.8,0.2,0.0,0.0,2.8,0.2,0.0,87.8,16,10
52,,Surgana,550.2,11.2,4.0,8.0,7.2,1.1,0.0,0.0,0.3,0.0,0.6,13.6,3.4,2.1,5.8,5.2,9.0,1.1,0.6,10.0,16.2,72.4,7.0,0.7,0.4,2.4,68.4,14.9,26.4,24.0,31.0,27.1,374.1,277.3,19
53,,Nasik,134.9,2.4,1.1,0.8,0.6,0.0,0.0,0.0,0.0,0.0,1.1,1.3,0.9,2.9,3.7,3.7,0.0,2.1,1.6,2.9,15.9,31.8,15.7,0.3,1.3,1.8,10.4,0.8,13.8,10.0,4.1,5.5,136.5,75,12
54,,Dindori,182.1,5.0,1.1,4.7,4.1,0.3,0.0,0.0,0.0,0.0,3.1,3.9,2.1,2.3,10.1,6.0,1.7,1.0,0.5,3.2,17.9,34.4,6.7,0.3,0.0,0.7,43.7,9.9,13.9,20.9,28.1,6.0,231.6,21.9,17
55,,Egatpuri,1057.4,23.0,15.0,9.2,8.3,1.7,3.8,1.8,2.5,0.7,8.2,7.5,7.3,7.7,18.3,13.0,5.7,4.8,2.3,10.0,30.5,74.7,9.0,3.0,4.5,3.7,21.0,13.8,15.3,51.5,27.5,30.8,436.1,66.1,26
56,,Peth,660.0,9.4,7.0,11.1,5.0,4.7,0.4,0.0,0.7,0.3,7.9,8.1,2.5,2.3,22.3,20.6,5.2,1.7,2.0,7.9,23.5,57.2,5.1,1.1,2.2,6.0,66.8,13.4,21.5,34.9,46.0,19.7,416.5,505.5,21
57,,Niphad,82.4,0.5,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.8,0.2,1.3,3.7,0.5,0.5,0.7,2.2,11.5,18.6,9.8,0.0,0.0,0.0,7.6,0.5,7.5,21.3,7.0,4.0,100.7,96.4,9
58,,Sinnar,104.5,2.0,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,28.5,10.7,0.0,0.0,0.0,8.7,0.0,8.9,20.4,3.4,4.2,92.5,113.8,8
59,,Yevla,81.3,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,6.9,0.4,0.0,0.0,1.2,5.1,43.1,15.7,0.0,0.0,0.0,2.0,0.0,14.1,5.4,1.7,0.9,98.6,82.2,6
60,,Chandwad,120.0,1.9,0.4,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.7,1.7,1.9,0.2,0.0,0.0,0.2,7.7,13.5,3.1,0.0,0.0,0.0,2.5,1.8,4.5,17.6,9.9,1.5,71.2,10.8,6
61,,Trimbakeshwar,660.0,24.1,5.3,11.8,11.5,0.3,0.0,0.5,3.1,1.3,9.7,12.5,7.3,13.9,16.9,20.3,5.3,4.5,4.9,14.3,62.5,110.6,3.3,1.3,6.3,10.4,41.3,12.5,25.5,78.9,38.6,19.9,578.6,468.1,26
62,,Devali,123.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,4.8,21.3,1.7,3.3,0.0,0.0,0.0,0.0,4.9,21.7,14.2,0.3,75.3,55.4,6
63,Dhule,Dhule,136.0,1.3,0.0,0.5,0.0,0.0,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,53.6,1.8,4.3,0.4,5.8,0.5,0.0,1.7,8.8,16.5,0.0,106.8,136.1,6
64,,Sakri,78.5,1.1,1.9,2.0,1.4,0.0,0.0,0.2,0.0,0.0,0.0,1.1,1.4,0.4,1.9,1.2,0.5,1.7,0.0,0.0,6.1,32.8,3.0,0.9,0.0,4.1,5.1,3.2,16.1,6.2,15.7,0.3,108.3,61.8,9
65,,Shirpur,175.2,0.0,1.1,6.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.0,0.0,2.0,9.4,53.6,21.3,4.6,0.0,14.3,2.9,2.9,5.7,35.4,31.0,6.1,211,153.3,13
66,,Shindkheda,137.6,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,5.4,57.8,23.9,2.1,0.0,2.6,0.0,0.0,0.0,12.0,27.4,1.2,135.7,76,6
67,Nandurbar,Nandurbar,178.6,2.9,2.6,10.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.7,3.3,0.6,1.1,0.9,0.1,0.0,4.1,3.7,0.9,0.0,0.0,4.3,5.6,7.4,10.1,4.9,20.7,1.0,98.7,29.7,15
68,,Navapur,332.4,10.2,4.0,11.8,5.8,0.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0.8,10.8,6.0,1.2,1.2,0.0,0.0,0.4,11.8,0.0,0.0,0.0,37.6,16.6,14.0,31.4,0.0,13.6,0.0,180,97.1,12
69,,Shahada,185.3,0.4,1.3,8.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.8,5.1,0.0,0.0,0.3,0.0,0.0,4.1,9.1,0.6,1.0,0.0,3.1,3.4,2.2,11.1,11.1,18.8,1.6,89.3,39.5,10
70,,Taloda,226.1,2.3,3.0,9.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.5,5.0,10.8,0.0,0.0,1.0,0.5,0.0,7.0,0.8,0.0,2.0,1.5,2.3,3.5,0.8,6.3,11.3,12.0,8.3,99,50.1,11
71,,Akrani,197.7,3.8,1.0,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,4.3,1.3,0.0,0.0,0.0,5.0,21.5,8.5,7.5,8.3,15.3,0.0,4.5,21.5,1.0,66.3,0.0,177.6,52,12
72,,Akkalkua,341.7,27.8,14.3,11.2,11.7,0.0,0.0,0.8,0.0,0.0,0.0,8.3,4.5,5.8,14.2,0.0,0.0,0.7,8.7,2.8,4.5,10.0,7.2,5.5,17.3,14.5,3.2,16.8,15.7,5.7,17.5,16.2,244.9,117.3,22
73,Jalgaon,Jalgaon,208.8,0.0,0.7,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,11.6,13.7,47.6,0.2,1.0,0.0,7.9,13.3,0.7,28.7,4.8,7.7,0.1,139.8,86.1,8
74,,Bhusawal,162.3,0.0,0.5,0.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,7.4,30.8,2.3,0.9,0.0,2.1,14.5,13.7,0.0,4.2,4.1,0.0,89.4,41.7,8
75,,Yaval,214.4,0.0,2.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,8.3,8.7,34.8,2.1,1.5,0.0,0.9,21.2,21.8,2.5,4.2,15.1,0.2,125.9,60.1,8
76,,Raver,209.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,9.0,6.0,44.9,10.9,2.1,1.0,3.0,35.4,14.0,2.7,19.3,16.6,0.0,167.4,115.6,10
77,,Edlabad mukainagar,144.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8.0,16.8,22.8,7.3,0.0,0.0,0.0,7.3,3.0,4.3,19.0,12.0,0.0,101.8,72.9,9
78,,Amalner,139.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.8,0.0,0.0,2.3,0.0,6.4,36.8,0.0,1.3,0.0,4.6,2.3,0.0,4.9,0.9,22.1,0.0,84,38.4,5
79,,Chopda,218.8,0.1,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,3.0,0.0,0.4,1.0,19.3,7.6,30.3,0.4,9.6,0.0,9.7,20.1,16.9,22.4,6.6,20.3,0.0,172.8,102.9,11
80,,Erandol,168.0,0.0,2.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,45.3,49.0,0.0,0.0,0.0,5.8,5.3,0.0,25.0,10.3,12.3,0.0,170,105.7,9
81,,Parola,160.8,0.0,3.6,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,12.6,49.8,0.0,0.6,0.0,4.6,2.4,0.0,6.0,0.0,12.8,0.0,95.2,52.4,6
82,,Chalisgaon,181.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,1.4,15.4,19.3,56.7,2.0,4.0,3.6,10.6,22.6,12.9,14.3,1.3,4.3,0.0,173,76.3,11
83,,Jamner,226.7,0.0,2.3,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.5,0.0,0.0,0.0,0.6,5.0,40.6,31.1,1.4,0.5,0.0,5.0,17.6,10.1,8.8,14.3,7.0,0.0,153.1,64.2,11
84,,Pachora,238.4,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.9,28.1,14.4,0.6,4.0,1.0,3.7,14.0,11.9,8.7,6.1,11.4,0.0,118,57.7,12
85,,Bhadgaon,204.5,0.8,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.8,0.5,0.0,0.3,0.0,0.0,0.0,0.0,1.3,22.3,39.5,0.0,3.8,0.0,1.8,10.0,0.0,2.0,2.3,3.0,0.0,94.4,56.2,6
86,,Dharangaon,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,2.0,24.8,36.8,0.3,6.3,0.0,13.5,9.7,0.0,31.5,0.0,24.5,0.0,154.1,94.9,8
87,,Bodhwada,162.3,0.0,0.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,56.3,18.7,1.7,0.7,0.0,0.0,28.7,4.3,0.0,9.0,3.0,0.0,130.1,141.9,7
88,Ahamadnagar,Nagar,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.9,0.2,0.0,0.0,0.0,15.2,4.8,3.0,0.0,4.6,41.9,100.4,1.5,1.0,1.6,2.6,11.1,10.7,31.8,24.3,2.0,0.0,259.7,314,11
89,,Parner,82.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,0.0,0.0,3.8,0.0,0.0,0.0,0.3,42.5,85.0,3.8,0.0,1.6,0.0,1.1,0.5,8.1,2.6,3.0,0.0,155,274.8,7
90,,Shrigonda,56.4,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.7,0.0,0.0,14.4,0.3,0.0,0.0,0.4,40.8,77.0,9.2,0.0,0.0,0.3,0.0,1.1,10.3,19.7,4.7,0.0,181.5,223,7
91,,Karjat,81.4,0.8,0.0,0.5,0.8,0.0,0.0,0.0,3.2,0.0,5.3,4.0,0.8,0.0,0.0,7.0,0.8,1.8,0.8,1.8,61.4,73.8,7.3,0.5,0.0,0.0,0.5,4.2,12.0,30.8,5.3,0.0,223.4,194.6,11
92,,Jamkhed,114.8,0.0,1.1,0.0,0.7,0.0,0.0,0.0,2.8,0.0,22.6,0.4,0.0,0.0,0.0,8.8,13.4,0.0,1.0,3.4,87.5,48.7,6.0,4.4,4.2,0.0,3.1,20.7,36.7,37.4,5.1,0.0,308,287.3,15
93,,Shegaon,107.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.3,62.7,123.8,17.5,3.3,0.0,1.8,7.2,0.2,13.0,14.7,0.0,0.0,246.9,239.7,7
