Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,54.0,86.5,71.9,8.1,11.2,6.0,29.2,4.1,2.7,4.1,5.8,8.8,4.0,39.3,67.0,66.4,53.1,112.0,115.9,66.3,54.1,82.6,62.1,13.3,6.4,6.2,8.6,12.4,9.4,5.7,9.8,1087,106.2,31
2,,Kalyan,1023.4,63.8,93.2,101.6,13.4,5.0,1.0,5.6,1.6,8.6,19.4,13.0,9.0,1.4,42.6,89.8,91.2,47.2,88.0,126.6,30.5,66.8,82.8,62.4,26.4,10.2,7.4,8.4,27.0,13.6,10.7,6.9,1175.1,121.3,28
3,,Murbad,968.9,86.8,90.6,89.2,15.2,19.0,9.8,13.8,34.2,23.0,12.8,25.2,20.4,6.4,85.0,117.4,86.4,58.0,45.8,69.4,18.6,90.0,81.4,75.6,46.2,17.8,17.2,12.4,30.0,36.8,16.2,16.6,1367.2,141.6,31
4,,Bhivandi,965.8,49.2,94.2,103.3,5.7,6.3,2.2,5.0,2.5,0.7,1.7,13.7,1.8,3.0,26.3,107.2,67.7,69.3,111.2,109.5,57.8,87.7,93.8,43.2,12.2,6.2,2.0,2.8,30.3,11.7,7.0,11.5,1146.7,104,25
5,,Shahapur,1102.4,46.5,65.4,74.0,16.8,10.6,6.5,12.8,29.6,25.2,20.4,12.2,8.6,34.9,78.0,87.1,59.7,62.7,77.8,28.8,32.1,90.7,67.4,89.5,30.5,17.7,8.0,10.2,49.1,40.7,16.7,22.8,1233,123.1,31
6,,Ulhasnagar,1001.4,66.0,183.0,74.0,6.0,15.0,3.0,10.0,1.0,100.0,57.0,3.0,5.0,1.0,22.0,80.0,55.0,52.0,81.0,136.0,21.0,40.0,85.0,70.0,24.0,5.0,13.0,6.0,15.0,10.0,6.0,5.0,1250,124.8,29
7,,Ambarnath,1001.4,70.9,141.9,67.5,12.8,17.4,8.7,29.3,7.0,57.4,22.5,6.9,11.7,4.2,40.2,102.2,77.2,55.4,65.8,98.1,18.6,57.5,90.1,86.9,25.9,16.3,7.9,10.9,17.8,15.1,16.3,9.8,1270.2,175.7,31
8,Raigadh,Alibag,723.0,16.9,10.6,22.6,3.1,25.9,6.6,13.4,2.3,1.6,4.7,8.0,6.9,5.4,78.7,41.0,30.7,59.4,172.7,96.1,64.7,50.9,73.9,38.9,3.3,9.1,6.0,7.3,8.6,23.9,7.0,8.6,908.8,80.5,29
9,,Panwel,1128.9,27.5,40.4,39.1,9.9,8.8,7.2,25.6,11.1,4.0,5.7,9.0,9.3,6.0,89.7,65.1,44.8,57.1,116.9,77.0,25.6,54.6,61.6,55.3,14.3,6.7,6.8,13.3,10.6,14.8,11.3,9.5,938.6,68.1,31
10,,Karjat,1378.2,50.3,72.1,58.8,16.6,21.9,13.7,22.6,13.8,10.1,23.5,9.1,16.0,16.6,116.6,79.4,89.4,39.6,88.8,73.0,29.0,87.7,97.0,82.2,39.4,13.2,15.2,24.2,20.9,33.0,26.1,9.9,1309.7,100.6,31
11,,Khalapur,1302.2,45.3,26.7,37.0,14.3,23.7,9.3,22.7,18.0,3.0,28.7,10.0,20.7,14.0,138.3,80.0,73.3,59.7,116.0,113.7,65.7,92.0,89.3,49.7,33.3,16.7,10.3,9.7,39.7,43.3,12.3,13.7,1330.1,174.5,31
12,,Uran,762.4,16.3,13.3,20.7,13.3,7.7,4.0,23.0,4.3,3.7,3.0,5.7,4.3,3.3,46.3,18.0,28.0,40.7,109.3,60.3,33.3,29.0,69.3,51.7,6.3,2.0,8.3,8.3,12.0,13.3,15.3,6.3,680.3,45.8,30
13,,Sudhagad,1484.0,31.7,29.7,51.0,12.7,48.3,11.0,23.0,20.0,33.7,20.0,3.7,16.7,21.7,155.3,77.0,48.0,79.0,139.3,96.3,88.3,54.3,53.7,32.3,32.7,31.3,13.3,16.3,27.3,40.3,20.3,15.0,1343.2,120.7,31
14,,Pen,1112.4,28.0,15.6,40.8,9.0,34.8,12.0,33.0,7.0,2.8,21.2,4.8,12.8,9.0,176.6,55.2,42.8,94.0,134.8,84.6,88.2,71.6,103.2,83.6,13.8,9.8,9.4,14.6,27.0,46.8,13.2,10.2,1310.2,97.2,31
15,,Mahad,1348.2,9.5,28.4,41.7,39.7,41.8,12.3,29.7,3.2,18.4,9.4,14.6,26.0,12.3,61.8,53.5,45.6,120.9,120.8,97.5,67.5,74.5,64.6,15.2,53.1,41.5,14.8,17.3,15.9,37.7,53.5,15.0,1257.7,100.7,31
16,,Mangaon,1248.4,32.2,19.0,40.8,9.6,23.2,6.4,38.0,11.4,9.6,15.0,8.0,24.4,8.4,71.8,53.6,43.0,99.6,124.4,95.4,82.4,88.4,75.6,24.8,18.6,17.2,7.0,6.4,13.6,20.0,31.4,16.8,1136,89.8,31
17,,Roha,1265.5,21.8,38.3,42.8,5.5,24.3,10.8,26.0,4.5,7.5,29.3,10.3,17.0,11.8,101.0,36.8,34.3,62.8,154.5,84.0,138.5,63.3,49.3,29.3,18.8,7.0,7.3,3.8,21.3,19.0,19.3,10.8,1111,81,31
18,,Poladpur,1371.3,31.3,28.7,61.7,7.0,34.3,17.0,27.7,2.3,22.0,8.3,4.7,31.7,30.7,69.7,90.3,52.7,98.0,119.3,174.3,69.3,85.3,38.0,24.3,42.7,36.3,9.3,7.0,15.0,46.7,36.7,22.7,1345,146.6,30
19,,Murud,917.6,4.7,12.7,17.3,0.3,23.7,1.3,30.0,0.0,2.7,9.7,13.7,13.0,3.0,39.0,27.7,7.3,63.7,159.0,113.0,92.7,53.0,34.0,13.7,5.7,6.0,3.0,3.3,6.7,18.3,19.7,17.0,814.9,70.8,28
20,,Shriwardhan,1150.5,4.3,10.4,24.7,4.7,8.7,1.5,27.3,2.9,21.4,68.3,28.0,19.3,9.3,15.3,35.7,16.3,96.7,129.3,127.7,57.2,54.1,55.7,5.9,8.1,4.7,1.3,1.2,5.1,9.5,19.0,8.7,882.3,69.1,28
21,,Mahasala,1277.4,13.1,21.2,35.6,13.0,39.0,6.3,46.9,12.4,15.1,31.7,19.6,77.9,8.3,29.9,22.7,38.8,144.5,139.7,122.8,91.4,85.4,87.3,17.6,28.6,7.6,13.4,11.3,15.0,29.8,52.9,27.4,1306.2,104.6,31
22,,Tala,1248.4,15.5,33.0,42.0,7.0,24.5,10.0,41.0,14.0,2.5,29.5,2.0,23.5,13.5,57.5,66.0,34.5,98.0,150.0,107.5,107.0,67.5,69.0,43.5,13.5,12.0,12.0,5.5,35.0,35.5,27.5,28.5,1228,89.1,29
23,Ratnagiri,Chiplun,1377.8,32.2,23.6,27.8,25.7,54.6,59.9,15.8,14.4,16.6,11.6,22.6,41.8,23.2,136.6,77.7,40.2,80.7,113.7,212.0,197.6,98.2,28.1,26.8,61.2,45.1,12.8,7.1,36.4,56.7,32.0,20.6,1653.3,127.3,31
24,,Dapoli,1298.3,14.7,21.9,22.0,14.3,30.3,9.7,27.4,9.7,21.4,47.6,18.9,17.0,12.6,52.7,59.0,21.3,33.9,83.0,124.9,130.4,39.4,33.7,13.7,25.0,19.6,15.1,11.9,15.0,19.3,24.0,16.4,1005.8,72.9,31
25,,Khed,1379.9,40.9,32.1,28.9,21.6,34.6,24.0,24.0,11.4,10.9,11.0,10.4,11.9,22.3,43.6,76.9,40.6,54.1,106.7,128.1,119.4,56.6,35.0,33.1,48.3,23.0,12.0,14.9,8.0,15.6,12.9,11.6,1124.4,125.9,31
26,,Guhagar,893.3,10.6,14.0,18.0,15.6,23.8,12.0,4.4,4.0,10.0,16.0,18.0,31.4,6.0,49.2,17.4,9.0,25.0,73.0,90.0,132.0,26.0,11.0,13.0,15.0,19.4,6.0,5.0,35.0,30.0,18.0,21.4,779.2,49.1,31
27,,Mandangad,1587.1,18.3,31.0,67.3,22.7,44.0,11.0,22.7,11.0,2.7,18.0,14.7,20.7,20.0,67.7,74.0,34.0,88.7,127.3,164.3,82.0,84.0,40.0,29.7,42.0,19.7,12.7,9.3,13.7,29.7,32.0,32.3,1287.2,136.3,31
28,,Ratnagiri,944.5,20.9,14.1,12.7,21.4,17.7,24.0,4.4,7.4,27.4,31.3,9.0,14.9,11.9,37.0,15.2,18.1,13.9,113.9,107.2,122.8,27.2,15.7,6.9,10.1,14.2,5.2,4.4,14.3,25.4,8.6,6.7,783.9,54.1,31
29,,Sangameshwar,1447.8,21.8,14.7,19.8,23.7,29.2,20.3,3.4,12.8,18.9,30.3,15.6,38.1,17.1,89.8,20.8,38.8,27.8,115.2,136.3,126.9,49.2,25.5,17.3,25.3,44.5,7.3,7.6,26.6,39.4,14.3,7.0,1085.3,87.5,31
30,,Rajapur,1239.8,44.5,30.5,23.6,31.4,28.3,36.8,8.1,12.1,25.5,45.6,10.8,26.3,24.3,76.5,45.3,24.6,8.5,82.4,123.3,149.0,75.4,30.5,12.6,14.3,19.9,11.1,16.4,10.6,23.6,9.0,8.1,1088.9,77.3,31
31,,Lanja,1409.1,29.6,27.2,13.8,25.8,18.2,28.2,0.8,15.8,43.8,43.0,3.8,33.6,12.4,94.4,41.0,26.2,17.4,135.6,108.6,140.8,82.6,25.6,11.7,23.4,26.2,15.4,14.8,15.8,32.0,17.2,12.4,1137.1,148.6,30
32,Sindhudurg,Devgad,765.3,24.8,10.3,23.2,14.7,17.3,7.7,4.8,7.2,7.7,31.8,6.2,14.5,9.7,84.0,48.8,20.0,10.0,32.0,100.2,106.7,34.0,20.5,6.8,7.8,11.2,7.0,8.8,6.5,21.0,5.7,6.7,717.6,94.3,31
33,,Malwan,761.3,28.1,11.6,11.0,32.3,18.0,16.4,4.3,4.7,19.9,56.4,7.4,22.0,15.4,69.6,49.1,30.4,15.7,31.6,158.0,84.7,25.3,12.0,5.9,9.4,5.0,5.7,3.7,11.3,16.1,5.7,7.3,794,55.5,31
34,,Sawantwadi,1430.8,65.6,23.2,44.2,46.0,23.0,33.4,12.2,5.0,26.4,23.6,24.8,17.4,17.8,97.6,45.8,38.8,29.2,64.0,159.0,111.8,51.8,26.2,16.2,19.2,22.0,19.0,8.4,15.2,32.4,18.0,9.2,1146.4,110.7,31
