Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,0.4,0.5,20.3,16.0,6.2,6.0,0.0,0.0,0.0,0.0,11.0,10.0,4.4,0.0,2.3,2.2,0.0,0.0,4.2,0.3,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,99.5,9
2,,Baglan,Satana,98.4,4.0,6.0,20.0,37.0,5.0,3.0,0.0,0.0,0.0,3.0,12.0,40.0,6.0,4.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,109.2,14
3,,Kalwan,Kalwan,163.0,11.0,20.0,34.0,71.0,5.0,4.0,24.0,4.0,5.0,5.0,44.0,55.0,1.0,8.0,17.0,18.0,1.0,21.0,4.0,5.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,349.1,20
4,,Nandgaon,Nandgaon,108.0,0.0,0.0,6.4,3.6,9.0,2.0,0.0,0.0,0.0,0.0,8.4,7.4,3.0,3.2,3.2,2.6,0.0,0.0,3.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,15.4,11
5,,Surgana,Surgana,550.2,40.0,0.0,274.0,279.0,5.0,17.0,7.0,23.0,26.0,20.0,120.0,192.0,10.0,22.0,86.0,94.0,8.0,2.0,25.0,35.0,32.0,37.0,4.0,28.0,11.0,3.0,2.0,0.0,0.0,0.0,3.0,1405,1041.5,25
6,,Nasik,Nasik,134.9,28.0,34.0,102.0,63.0,5.0,3.9,6.0,4.0,3.0,0.0,29.0,58.0,4.0,7.0,48.0,24.0,7.0,3.0,5.2,4.0,3.0,8.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,458.1,251.6,22
7,,Dindori,Dindori,182.1,14.0,13.0,56.0,77.0,0.0,3.0,4.0,2.0,3.0,3.0,19.0,26.0,3.0,2.0,50.0,17.5,6.0,9.5,3.0,5.0,3.0,21.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,32.7,20
8,,Egatpuri,Igatpuri,1057.4,104.0,152.0,540.0,149.0,42.0,72.0,33.0,26.0,58.0,37.0,93.0,242.0,28.0,62.0,138.0,53.0,24.0,6.0,31.0,57.0,20.0,56.0,14.0,20.0,61.0,2.0,1.0,2.0,0.0,0.0,1.0,2124,321.8,25
9,,Peth,Peth,660.0,47.5,122.0,370.5,140.0,13.0,15.0,22.0,14.0,27.0,19.0,100.0,72.0,23.0,25.0,255.0,29.0,23.0,18.0,10.0,22.0,22.0,60.0,8.5,17.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1493.5,1812.5,26
10,,Niphad,Niphad,82.4,7.3,17.0,44.4,25.0,1.0,1.0,2.0,3.0,1.0,5.0,14.0,21.0,1.0,5.0,36.0,8.0,0.0,12.0,14.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.7,223.6,16
11,,Sinnar,Sinnar,104.5,9.2,20.0,70.4,11.6,0.0,1.0,2.0,5.0,5.0,2.0,10.6,26.0,0.0,2.0,20.6,7.6,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,211.4,260,13
12,,Yevla,Yeola,81.3,2.0,6.0,15.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,89.2,8
13,,Chandwad,Chandwad,120.0,2.1,13.0,19.1,27.0,5.0,7.0,3.0,6.0,5.0,3.0,12.1,28.0,0.0,0.0,12.0,14.0,3.0,5.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.3,27.2,17
14,,Trimbakeshwar,Tryambakeshwar,660.0,57.0,124.0,310.0,122.0,11.0,15.0,32.0,31.0,47.0,47.0,67.0,141.0,62.0,17.0,107.0,98.0,31.0,16.0,28.0,32.0,22.0,41.0,9.0,13.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1514,1224.9,25
15,,Devali,Devala,123.6,2.0,2.0,24.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,13.0,31.0,0.0,3.0,5.0,6.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,92.2,10
