Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,21.0,18.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,131,125.5,10
2,,,Dabhadi,104.4,22.0,19.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,4.4,1.0,0.0,4.8,8.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,125.4,120.1,9
3,,,Wadner,104.4,26.4,11.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,26.4,10.6,0.0,0.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,37.2,1.6,0.0,0.0,0.0,0.0,0.0,150.6,144.3,8
4,,,Karanjgavhan,104.4,22.0,17.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,18.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,150,143.7,10
5,,,Zodga,104.4,21.6,8.2,7.2,1.2,0.0,0.0,0.0,22.2,0.0,5.6,0.0,0.0,15.2,46.6,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,18.4,38.2,3.0,0.0,0.0,0.0,0.0,2.0,194.2,186,11
6,,,Kalwadi,104.4,2.0,1.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,32.0,22.0,0.0,9.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,5.0,0.0,0.0,0.0,0.0,1.0,180,172.4,10
7,,,Kaulane,104.4,7.2,18.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.7,0.0,0.0,4.6,7.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,41.2,2.0,0.0,0.0,0.0,0.0,0.0,106.5,102,8
8,,,Saudane,104.4,21.0,25.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,121,115.9,9
9,,,Sayane,104.4,23.0,10.0,4.0,0.0,2.0,0.0,0.0,24.0,0.0,3.0,1.0,0.0,9.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,162,164.6,10
10,,Baglan,Satana,98.4,25.0,44.0,1.2,0.0,1.4,0.0,0.0,2.0,3.8,7.2,2.7,0.0,0.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,37.0,1.0,0.0,0.0,0.0,0.0,0.0,152.3,154.8,8
11,,,Brahmangaon,98.4,26.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.2,0.2,0.0,0.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,35.0,0.6,0.0,0.0,0.0,0.0, - ,119.6,121.5,5
12,,,Nampur,98.4,1.2,3.6,1.4,0.0,0.0,0.0,0.0,5.2,0.0,14.2,0.0,0.0,15.0,2.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.0,4.2,3.8,0.0,0.0,0.0,0.0,67.8,68.9,9
13,,,Jaikheda,98.4,15.6,3.2,3.6,0.0,6.0,0.0,0.0,0.0,0.0,9.6,2.2,0.0,4.4,16.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.4,10.4,17.4,0.4,0.0,0.0,0.0,0.0,0.0,91.4,92.9,9
14,,,Virgaon,98.4,8.5,8.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.0,0.0,1.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,16.1,0.3,0.0,0.0,0.0,0.0,0.0,60.7,61.7,6
15,,,Dangsaudane,98.4,18.8,22.3,3.2,0.7,0.0,0.0,0.0,2.1,4.0,15.4,3.2,4.5,5.0,33.6,2.8,0.0,0.0,0.0,0.2,0.0,1.4,0.0,1.6,1.3,2.3,8.2,0.0,0.0,0.0,0.0,0.0,130.6,132.7,11
16,,,Mulher,98.4,19.2,6.0,1.6,0.0,0.2,0.0,0.0,1.2,1.2,10.2,6.2,0.0,7.4,35.2,2.0,0.0,0.0,0.0,4.2,1.6,0.0,0.0,3.2,10.2,33.0,2.6,0.0,0.0,0.0,0.0,0.0,145.2,147.6,11
17,,,Taharabad,98.4,18.6,12.5,18.6,0.0,1.3,0.0,0.0,1.3,0.0,14.2,9.7,2.5,0.4,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,16.0,34.0,3.5,0.0,0.0,0.0,0.0,0.0,151.1,92.7,9
18,,Kalwan,Kalwan,163.0,19.8,17.6,2.8,0.2,1.2,0.0,0.0,1.0,1.6,10.4,7.6,3.2,4.2,26.0,0.8,1.0,0.0,6.0,0.4,0.0,2.0,0.0,1.8,6.4,17.0,1.2,0.0,0.0,0.0,0.0,0.0,132.2,81.1,11
19,,,Navibej,163.0,12.6,12.4,1.0,0.1,0.0,0.0,0.0,0.0,0.6,9.0,3.8,1.6,3.6,14.6,0.2,1.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,3.2,17.1,0.8,0.1,0.0,0.0,0.0,0.0,84.9,52.1,9
20,,,Mokbhangi,163.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,4.2,15.0,10.0,4.0,3.0,12.0,7.0,0.0,0.0,0.0,4.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,133.4,81.8,13
21,,,Kanashi,163.0,19.2,11.8,4.8,1.4,1.3,0.0,1.4,2.2,4.6,6.2,12.6,3.0,2.3,24.6,1.0,2.4,0.4,11.2,1.4,4.2,0.0,0.0,2.8,9.4,16.8,1.4,0.0,0.0,0.0,0.0,0.0,146.4,89.8,13
22,,,Dalwat,163.0,43.6,14.2,7.0,0.0,7.8,1.6,1.4,3.8,4.8,17.8,13.4,4.8,18.4,18.2,3.2,2.2,0.2,7.2,4.8,6.0,1.6,2.6,7.2,15.4,24.2,2.4,0.0,0.0,0.0,0.6,0.0,234.4,143.8,19
23,,,Abhona,163.0,15.6,12.8,2.0,0.0,6.0,4.0,4.0,1.4,1.2,10.6,6.8,1.6,5.2,23.2,1.0,2.0,4.0,0.0,6.0,1.0,0.0,0.0,2.4,5.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,131,121.3,13
24,,Nandgaon,Nandgaon,108.0,28.0,16.8,2.8,0.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,2.2,8.6,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,14.0,25.6,10.0,0.0,0.0,0.0,0.0,0.0,123.2,114.1,9
25,,,Manmad,108.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,3.0,29.6,19.6,0.0,0.0,0.0,0.0,0.0,87,80.6,7
26,,,Wehelgaon,108.0,44.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,178,164.8,9
27,,,Jategaon,108.0,35.0,16.0,4.0,0.0,0.0,4.0,0.0,13.6,2.0,9.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,25.0,13.0,0.0,0.0,0.0,0.0,0.0,154,142.6,11
28,,,Hisawal,108.0,24.0,25.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,112,20.4,9
29,,Surgana,Umberthana,550.2,21.2,29.8,25.4,6.8,10.6,0.0,2.2,37.0,11.8,38.2,26.0,14.7,13.5,50.4,16.4,3.6,2.8,5.6,10.4,5.4,2.4,4.8,6.0,16.8,11.1,4.8,0.0,0.0,3.2,1.8,2.2,384.9,70,24
30,,,Barhe,550.2,45.0,23.2,34.8,10.0,7.0,2.0,3.6,7.0,12.6,26.4,29.4,14.3,23.0,74.4,13.2,14.0,2.4,21.2,2.1,2.0,1.4,2.0,9.4,29.0,18.6,3.4,1.0,0.0,2.0,3.0,2.0,439.4,79.9,21
31,,,Borgaon,550.2,66.2,19.8,18.4,12.0,7.0,1.8,4.0,4.8,15.0,33.8,18.6,8.0,16.2,37.0,8.8,7.8,1.8,12.4,5.6,4.6,4.0,2.2,11.4,16.6,19.3,10.9,0.0,0.0,5.4,1.4,2.2,377,68.5,24
32,,,Mankhed,550.2,46.2,23.8,28.4,5.4,4.8,0.2,3.6,7.2,9.0,21.0,32.2,10.8,22.4,60.5,12.6,15.0,4.4,26.2,1.0,0.4,0.0,0.6,5.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,369.7,67.2,19
33,,,Surgana,550.2,24.6,24.8,17.6,12.0,8.2,1.2,4.6,2.6,9.8,44.2,28.0,7.0,23.8,42.4,14.2,5.0,1.7,11.4,5.4,7.8,1.6,1.2,10.2,16.6,23.2,6.2,0.0,0.0,3.2,0.2,7.8,366.5,271.7,24
