Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
39,,,Madsangavi,162.3,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.6,0.2,0.4,29.0,3.0,0.6,20.8,8.2,9.4,1.4,0.2,0.2,25.0,0.0,0.0,17.6,30.6,2.0,1.2,1.6,0.4,0.0,0.0,154.4,95.1,8
40,,,Makhmalabad,162.3,6.7,0.0,0.0,0.0,3.4,8.0,0.0,0.0,0.0,0.0,28.8,6.8,6.2,2.6,2.8,0.0,0.0,0.0,0.0,11.6,0.0,0.0,25.6,39.2,2.8,0.0,0.0,0.0,1.0,0.0,145.5,89.6,12
41,,,Pathardi,162.3,7.6,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.7,19.8,8.4,3.1,30.2,2.6,13.7,1.8,0.0,0.0,31.2,0.0,0.0,3.8,12.9,6.2,1.0,0.0,2.3,0.0,0.0,149.6,104.5,12
42,,Dindori,Dindori,143.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,11.0,36.0,14.0,1.0,0.0,0.0,0.0,0.0,137,95.7,8
43,,,Mohadi,143.1,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,39.0,2.0,0.0,0.0,1.0,11.0,3.0,3.0,0.0,5.0,2.0,0.0,10.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,118,82.5,10
44,,,Umarale,143.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,81,56.6,4
45,,,Nanashi,143.1,4.0,0.0,0.0,2.0,14.0,4.0,2.0,0.0,0.0,0.0,1.0,23.0,4.0,9.0,2.0,0.0,16.0,2.0,0.0,18.0,0.0,3.0,7.0,84.0,26.0,4.0,0.0,2.0,0.0,0.0,227,158.6,13
46,,,Koshimbe,143.1,3.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,5.0,14.0,11.0,11.0,16.0,0.0,0.0,7.0,9.0,0.0,2.0,0.0,3.0,27.0,41.0,31.0,3.0,0.0,1.0,1.0,0.0,196,137,15
47,,,Kasbevani,143.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,9.0,10.0,19.0,9.0,0.0,3.0,7.0,0.0,0.0,16.0,0.0,0.0,11.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,156,109,11
48,,,Warkheda,143.1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,12.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,130,28.1,9
49,,Egatpuri,Igatpuri,463.4,12.0,0.0,0.0,0.0,12.0,6.0,11.0,4.0,27.0,9.0,61.0,47.0,10.0,6.0,0.0,18.0,21.0,0.0,12.0,35.0,2.0,5.0,27.0,77.0,51.0,22.0,8.0,3.0,5.0,2.0,493,106.4,23
50,,,Ghoti,463.4,8.6,0.0,0.0,0.0,3.4,1.2,2.8,5.4,0.0,35.4,34.8,48.2,26.2,15.4,0.0,58.8,9.2,1.2,8.0,81.6,0.0,18.0,22.6,52.8,82.4,15.2,8.0,3.8,3.6,0.8,547.4,118.1,21
51,,,VadiWarhe,463.4,2.7,0.9,0.0,0.0,2.2,6.8,4.8,2.7,0.9,1.8,30.0,11.4,1.4,4.3,2.2,32.6,12.0,0.7,0.3,25.4,1.7,2.4,7.0,37.4,7.2,0.8,0.9,2.1,0.7,0.0,203.3,43.9,13
52,,,Nandgaon,463.4,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,1.0,44.0,25.0,0.0,4.0,2.0,95.0,1.0,0.0,0.0,92.0,0.0,0.0,4.0,11.0,14.0,6.0,2.0,0.0,5.0,0.0,321,69.3,11
53,,,Taket,463.4,1.4,0.0,0.0,0.0,6.1,13.1,1.3,0.0,0.0,1.2,9.1,34.3,11.2,7.4,1.4,42.8,6.4,33.2,28.2,34.4,0.0,3.0,3.8,18.2,3.0,0.0,17.8,0.0,0.0,0.0,277.3,59.8,16
54,,,Dhargaon,463.4,5.6,0.0,0.0,0.2,8.6,1.3,1.0,0.0,0.0,3.6,10.0,30.0,42.0,3.6,0.4,50.0,35.6,1.8,2.0,13.2,0.0,1.8,16.8,83.0,0.0,1.6,12.6,1.0,3.4,1.4,330.5,98,14
55,,Peth,Peth,337.1,6.0,0.0,0.0,3.0,24.0,8.0,2.0,0.0,0.0,2.0,2.0,83.0,14.0,0.0,2.0,0.0,15.0,14.0,0.0,0.0,0.0,1.0,80.0,70.0,58.0,0.0,2.0,1.0,0.0,0.0,387,114.8,11
56,,,Jogmodi,337.1,16.2,0.0,0.0,4.2,15.8,6.2,1.8,0.0,0.0,2.2,3.6,43.0,12.2,12.2,3.6,1.6,13.6,2.0,0.0,1.0,0.0,2.0,44.0,63.0,39.0,0.0,1.8,0.0,0.0,0.0,289,85.7,13
57,,,Kohor,337.1,0.8,0.0,0.0,0.2,0.7,11.4,1.0,0.0,0.0,1.4,5.4,47.8,2.4,0.0,23.2,0.0,11.2,1.4,0.0,9.8,1.2,0.8,54.4,61.4,24.2,0.8,2.6,0.4,0.6,0.1,263.2,208.2,10
58,,Niphad,Niphad,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.8,2.2,3.6,2.4,0.0,3.2,5.6,0.0,10.4,24.2,0.0,0.0,4.8,11.0,4.2,0.0,0.0,0.0,0.0,0.0,101.4,80.2,9
59,,,Pimpalgaon,126.4,1.3,0.0,0.0,0.0,0.0,1.9,1.1,1.0,0.0,7.3,40.3,13.4,5.8,0.0,1.1,3.3,4.1,0.0,0.0,1.2,0.0,0.0,8.2,17.4,6.4,0.0,0.0,0.0,0.0,0.0,113.8,90,9
60,,,Ranwad,126.4,11.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9.6,14.3,1.7,5.4,0.0,8.7,6.2,0.0,4.0,22.0,2.0,0.0,6.2,10.2,2.5,0.0,0.0,0.5,0.0,0.0,108.8,86.1,10
61,,,Lasalgaon,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,17.0,8.0,1.0,11.8,1.2,1.8,17.2,1.0,0.0,2.2,4.8,7.8,2.0,0.0,0.0,0.0,0.0,0.0,92.4,73.1,7
62,,,Chandori,126.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.8,32.0,1.4,0.0,2.0,0.0,50.0,5.2,0.0,2.2,8.8,0.0,0.0,6.4,17.0,1.2,0.0,0.0,0.0,0.0,0.0,132,104.4,7
63,,,Deogaon,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,5.0,7.0,7.0,9.0,8.0,5.0,1.0,20.0,9.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,115,91,13
64,,,Saykheda,126.4,0.0,0.0,0.0,1.0,0.8,0.0,2.6,0.0,0.0,3.2,32.5,1.6,6.0,0.0,0.0,29.4,25.0,0.0,4.0,9.0,6.0,5.8,7.2,7.0,5.1,4.0,0.0,6.0,0.0,0.0,156.2,123.6,15
65,,,Ozar,126.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,4.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,81,64.1,8
66,,,Nandur,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,5.8,3.8,0.0,8.0,14.6,16.8,0.0,2.6,14.0,17.2,0.0,0.0,2.0,16.6,0.8,0.0,0.0,0.0,0.0,0.0,126.5,86.8,10
67,,Sinnar,Sinnar,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,15.0,28.0,0.0,0.0,21.0,3.0,28.0,10.0,26.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,165,113.2,11
68,,,Pandurli,145.8,1.6,1.6,0.0,0.0,0.8,12.6,2.6,0.2,0.0,4.4,47.6,5.2,2.8,2.8,0.0,36.6,3.2,5.2,10.6,39.4,0.0,0.0,0.8,12.6,5.2,1.2,9.6,0.0,0.0,0.0,206.6,141.7,15
69,,,Dubere,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.8,5.3,12.7,0.6,0.2,4.3,2.1,8.7,4.3,11.9,0.0,0.0,0.0,4.3,0.7,0.0,0.0,0.0,0.0,0.0,62.6,42.9,8
70,,,Deopur,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,10.6,7.4,16.2,0.0,2.4,0.6,0.0,1.4,11.2,11.8,0.0,0.0,0.0,2.6,2.4,0.0,0.0,0.0,0.0,0.0,88.8,60.9,7
71,,,Wavi,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.6,18.4,7.0,4.4,0.0,0.0,21.0,3.0,0.0,32.0,14.2,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,104.6,71.7,8
72,,,Shaha,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,3.3,8.0,0.0,0.0,4.2,1.8,1.5,24.4,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,39,5
73,,,Nandur,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,9.0,29.0,20.0,0.0,20.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,100.5,8
74,,Yevla,Yeola,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,2.0,0.0,35.0,3.0,0.0,39.0,8.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,132,106.1,8
75,,,Nagarsul,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,5.4,4.0,35.0,0.8,0.0,35.0,6.2,2.6,24.4,3.0,0.0,0.2,2.8,2.2,0.6,0.0,0.0,0.0,0.0,0.0,123.4,99.2,9
76,,,Andarsul,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,9.0,1.6,6.6,0.0,42.0,6.6,0.0,8.4,1.6,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,89.6,72,6
77,,,Patoda,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.0,2.0,4.0,0.0,29.8,4.6,1.8,21.2,8.0,0.0,0.0,3.2,1.4,2.0,0.0,0.0,0.0,0.0,0.0,92.6,74.4,8
78,,,Sawargaon,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.5,1.2,0.0,0.0,31.4,2.5,2.5,25.3,18.3,0.0,1.6,3.1,1.8,0.3,0.0,0.0,4.0,0.0,0.0,99.9,80.3,6
79,,,Jalgaon,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,34.0,5.6,26.0,3.2,0.0,20.6,1.8,1.2,32.6,16.0,0.0,1.2,3.8,5.8,0.6,0.0,0.2,0.2,0.0,0.0,155.6,113.2,10
80,,Chandwad,Chandwad,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,38.7,2.8,0.0,0.0,24.4,5.8,0.0,4.0,13.8,0.0,3.6,9.0,11.2,2.4,0.0,0.0,0.0,0.0,0.0,120,87.3,10
81,,,Raipur,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,7.6,3.0,0.3,0.0,26.4,5.2,0.0,0.0,0.0,0.0,2.6,5.2,4.8,2.7,0.0,0.0,0.0,0.0,0.0,83.2,60.5,9
82,,,Dighwad,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,6.4,7.5,0.0,0.0,8.0,0.0,1.6,1.0,4.8,0.0,1.0,4.8,5.6,2.6,0.0,0.0,0.0,0.0,0.0,75.7,55.1,8
83,,,Dugaon,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45,32.7,5
84,,,Wadner,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.3,4.2,0.0,1.4,1.4,0.0,2.0,1.6,0.0,0.0,0.0,0.0,0.0,6.2,13.0,2.2,0.0,0.0,0.0,0.0,0.0,39.6,28.8,4
85,,,Wadali,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,40,11.9,6
86,,Trimbakeshwar,Tryambakeshwar,337.1,3.0,0.0,0.0,0.0,1.0,11.0,1.0,6.0,0.0,3.0,18.0,18.0,0.0,46.0,0.0,24.0,17.0,2.0,0.0,5.0,0.0,0.0,41.0,75.0,21.0,4.0,5.0,0.0,1.0,0.0,302,89.6,15
87,,,Welunje,337.1,3.0,0.0,0.0,0.0,18.0,20.4,4.0,3.0,1.0,1.8,3.0,1.6,2.0,8.0,3.0,5.2,17.0,4.4,3.0,3.0,0.0,0.0,49.4,76.0,42.0,1.0,3.0,4.0,0.0,2.0,278.8,82.7,18
88,,,Harsul,337.1,1.4,0.0,0.0,2.0,8.6,9.0,8.6,1.6,0.0,0.0,4.3,33.4,5.3,0.0,6.8,0.0,21.6,1.0,1.6,0.4,0.0,0.0,62.4,70.6,29.2,0.2,4.4,0.5,0.0,0.0,272.9,204.1,12
89,,Devali,Devala,133.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.8,29.8,4.2,1.4,0.0,0.0,10.6,8.2,0.2,0.0,0.0,0.0,1.8,4.8,11.6,2.8,0.0,0.0,0.0,0.0,0.0,78.4,58.6,8
90,,,Lohner,133.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,28.4,5.3,2.0,0.0,0.0,10.6,12.0,0.2,0.0,0.0,0.0,1.8,6.2,16.4,3.2,0.0,0.0,0.0,0.0,0.0,117.3,87.7,8
91,,,Umrane,133.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,3.0,0.0,5.0,27.0,14.0,0.0,0.0,6.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,149,111.4,11
