Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
22,,,Dalwat,54.7,0.0,0.0,24.2,0.0,0.6,0.0,0.0,10.4,0.0,27.2,2.2,0.0,7.0,0.0,6.4, - ,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - , - , - ,78,142.6,5
23,,,Abhona,54.7,2.0,0.0,7.8,0.0, - ,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,1.4, - ,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - ,35.4,65.7,2
24,,Nandgaon,Nandgaon,53.9,9.4,0.0,4.0,10.2,2.5,0.0,1.6,4.4,3.8,44.6,84.4,5.7,2.2,0.0,1.0, - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - ,173.8,322.4,8
25,,,Manmad,53.9,0.0,1.3,37.3,0.0,0.0,1.6,58.4,0.0,3.4,0.0,4.5,5.4,3.3,0.0,2.4, - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0,0.0, - ,117.6,218.2,6
26,,,Wehelgaon,53.9,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,7.0,0.0,0.0,1.0, - , - , - , - , - ,0.0,0.0, - , - , - , - , - , - , - , - , - ,52,96.5,4
27,,,Jategaon,53.9,1.0, - ,6.0,8.0,25.6,0.0,0.0,0.0,0.0,30.0,47.6,0.0,3.0, - ,0.0, - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,121.2,224.9,6
28,,,Hisawal,53.9,36.0,0.0,59.0,3.0,3.0,1.0,11.0,6.0,0.0,27.0,56.0,8.0,3.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,213,336.5,10
29,,Surgana,Umberthana,63.3,0.0, - ,1.0,0.0,5.8,0.0,0.0,0.0,0.0,6.9, - ,6.2,0.4,0.8,0.0, - ,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,67.1,4
30,,,Barhe,63.3,-,0.0,1.6,2.0,6.2,0.0,0.0,0.0,2.0,20.0,21.4,10.6,0.0,0.0,1.0, - ,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,66,104.3,4
31,,,Borgaon,63.3,0.0,0.0,13.4,3.5,0.0,0.0,0.0,18.0,0.2,8.2,0.0,0.0,3.0,0.0,0.0, - ,0.3,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,46.6,73.6,5
32,,,Mankhed,63.3,0.0,0.0,0.0,0.4,14.0,0.0,0.0,0.0,50.0,4.5, - ,22.8,0.0,0.0,0.0, - ,0.0, - ,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0, - ,0.0,91.7,144.9,4
33,,,Surgana,63.3,0.0,0.0,35.6,0.0,0.0,0.0,0.0,7.6,0.0,24.4,9.4,2.0,0.0,0.0,0.0, - ,0.2,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,79.2,128.4,4
34,,Nasik,Nasik,61.7,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - ,0.0,16.5,26.7,2
35,,,Deolali,61.7,0.0,0.0,0.0,0.0,5.0,0.0, - ,0.0, - , - ,14.2, - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,19.2,31.1,2
36,,,Satpur,61.7,-,0.0,0.0,0.0,0.2, - , - , - ,0.0,0.0, - ,1.0, - ,0.0, - , - ,0.0, - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - ,1.2,1.9,0
37,,,Girnare,61.7,0.0, - ,1.6, - ,5.2,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0, - ,0.0, - ,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - ,26,42.1,2
38,,,Shinde,61.7,0.0, - ,0.0,0.0,2.0,4.0,18.4,0.0,2.0,0.0,9.0,33.2,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - ,0.0, - ,0.0,68.6,111.2,4
39,,,Madsangavi,61.7,-,-,-,-,-,-,-,-,-,3.8,6.0,22.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,31.8,51.5,3
40,,,Makhmalabad,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,20.1,1
41,,,Pathardi,61.7,0.0,0.0,0.0, - ,0.0,0.3,0.0,0.0,0.0,0.0,3.2, - ,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,3.5,6.2,1
42,,Dindori,Dindori,56.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,14.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - ,0.0,15,26.7,1
43,,,Mohadi,56.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - ,23,40.9,2
44,,,Umarale,56.2,0.0, - ,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,4,7.1,1
45,,,Nanashi,56.2,0.0, - ,5.0,0.0,8.0,0.0,0.0,0.0,1.2,0.0,4.0,27.0,0.0,0.0,2.0, - ,0.0,0.0,0.0, - ,0.0, - ,0.0, - , - , - ,0.0,0.0,0.0,0.0,0.0,47.2,84,4
46,,,Koshimbe,56.2,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - ,21,37.4,3
47,,,Kasbevani,56.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,16,28.5,2
48,,,Warkheda,56.2,-,-,5.0, - , - , - , - , - , - , - ,27.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,32,27.5,2
49,,Egatpuri,Igatpuri,116.5,0.0,3.0,0.0,12.0,15.0,14.0,3.0,0.0,20.0,13.0,0.0, - , - ,0.0, - ,4.0, - , - ,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - ,84,72.1,8
50,,,Ghoti,116.5,0.0,0.0,0.0,2.0,12.6,1.0,1.6,0.0,1.0,11.8,0.0,9.6,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,34,3
51,,,VadiWarhe,116.5,0.0,0.0,0.0,0.0,6.2,3.2,0.0,0.8,0.0,0.8,0.5,12.6,3.2,0.8,0.5, - , - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,28.6,24.5,4
52,,,Nandgaon,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - , - , - , - ,0,0,0
53,,,Taket,116.5,0.0,0.0,0.0,0.0,9.0,0.0, - ,0.0,2.0,0.0,0.0,10.4,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,18.4,2
54,,,Dhargaon,116.5,0.0,2.0,0.0,13.0,16.8,2.8,1.0,1.6,8.0,0.0,0.0,15.4,0.0,0.0,0.0, - ,0.0, - ,0.0, - ,0.0,0.0, - , - , - , - , - , - , - , - , - ,60.6,71.6,5
55,,Peth,Peth,84.6,-,-,-,0.0,13.0, - ,0.0,0.0,15.0,7.0,0.0,10.0,1.0,0.0, - ,47.0,3.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - ,96,113.5,6
56,,,Jogmodi,84.6,0.0,0.0,1.8,11.4,4.4,0.0,0.0,0.0,5.8,0.0,0.0,22.0,1.4,0.0, - , - , - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,46.8,55.3,4
57,,,Kohor,84.6,0.0,5.6,0.2,0.0,2.5,0.0,0.0,1.4,5.2,0.0,0.0,15.6,2.8,0.2,0.0, - , - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,33.5,61.6,4
58,,Niphad,Niphad,54.4,0.0,0.0,16.2,0.0,1.0,0.6,0.0, - ,0.8,0.0,2.8,17.4, - ,0.0,38.6,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - ,77.4,142.3,4
59,,,Pimpalgaon,54.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,17.5,96.2,0.0, - ,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - ,0.0, - , - , - , - ,127.9,235.1,4
60,,,Ranwad,54.4,-,0.0,0.0,34.4,10.3, - ,12.3,6.6,4.6,0.8,31.0,5.0,1.2,0.0,26.2, - ,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0, - , - , - , - , - ,132.4,243.4,8
61,,,Lasalgaon,54.4,0.0,0.0,17.8,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,26.6, - ,0.0,3.8,3.4,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - , - , - , - , - , - , - ,56.2,103.3,5
62,,,Chandori,54.4,0.0,0.0,1.2,0.0,0.0,21.8,0.0,5.8,1.6,0.0,1.2,31.2,1.8,0.0,0.0, - , - ,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - ,64.6,118.8,3
63,,,Deogaon,54.4,0.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,6.0,0.0,75.0,10.0, - ,0.0,20.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,174,319.9,6
64,,,Saykheda,54.4,2.0,0.0,0.0,1.4,2.0,5.2,4.0,1.0,6.0,4.0,12.0,41.0,20.8,12.0,0.0, - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - ,111.4,204.8,8
65,,,Ozar,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - ,10,18.4,1
66,,,Nandur,54.4,-,-,0.2, - ,0.0,0.0,0.0,0.0,0.0,0.0,10.4,25.6,5.2,0.0,27.2,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0, - , - , - , - , - , - , - ,68.6,109.6,4
67,,Sinnar,Sinnar,62.6,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,38.0,20.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0, - ,84,134.2,5
68,,,Pandurli,62.6,0.0,0.0,0.0,0.0,7.8,4.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - ,34.6,55.3,3
69,,,Dubere,62.6,0.0,0.0,0.0,0.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,11.3,1
70,,,Deopur,62.6,0.0,0.0,0.0,2.2,0.8,0.0,0.0,0.0, - ,0.0,35.6,16.6,51.8,0.0,2.4, - , - ,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,109.4,174.8,3
71,,,Wavi,62.6,0.0,0.0,3.8,0.2,23.8,23.8,0.0,0.0,0.0, - , - ,22.6,12.8,0.0,0.0, - ,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - ,87,139,5
72,,,Shaha,62.6,0.0,0.0,1.5,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.7,1.8,2.4,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,14.7,1
73,,,Nandur,62.6,0.0,0.0,15.0,0.0,35.0,40.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,143,258.1,7
74,,Yevla,Yeola,55.4,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,81.2,2
75,,,Nagarsul,55.4,0.0,0.0,27.6,0.8,23.8,3.4,0.0,0.0,2.4,0.0,19.6,0.4,0.0,0.0,3.6, - ,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,147.3,5
76,,,Andarsul,55.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,40.4,72.9,1
77,,,Patoda,55.4,0.0,0.0,3.7,0.0,34.4,0.0,0.0,0.0,0.0,0.0,31.4,18.0,0.0,0.0,8.4, - , - ,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,173.1,5
78,,,Sawargaon,55.4,0.0,0.0,4.9,4.9,5.3,0.0,0.0,0.0, - , - ,6.1,0.0, - ,0.0, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - , - , - ,21.2,38.3,4
79,,,Jalgaon,55.4,0.0,0.0,5.0,0.0,10.0,0.8,0.0,0.0,1.2,0.0,26.2,7.2,0.0,0.0,5.2, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,101.5,5
80,,Chandwad,Chandwad,54.8,0.0,0.0,45.6,19.6,0.0,46.2,3.0,0.0,11.0,0.0,4.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - ,142.4,259.9,7
81,,,Raipur,54.8,0.0,0.0,2.2,3.3,0.0,0.0,0.0,0.0,24.2,0.0,0.0,4.3,0.0,0.0,1.2, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0, - , - ,35.2,64.2,3
82,,,Dighwad,54.8,0.0,0.0,23.7,0.0,0.0,0.0,0.0,5.8,2.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0, - ,0.0, - , - , - , - , - , - , - ,40.1,73.2,3
83,,,Dugaon,54.8,0.0,0.0,40.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - ,94,171.5,4
84,,,Wadner,54.8,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, - ,0.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,22,40.1,3
85,,,Wadali,54.8,0.0,0.0,12.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0, - ,9.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,43.8,3
86,,Trimbakeshwar,Tryambakeshwar,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
87,,,Welunje,61.7,0.0,0.0,0.0,0.0,2.0, - , - ,0.0,0.0,1.0,2.0,6.0, - , - , - , - , - ,0.0,0.0, - ,0.0, - , - ,0.0,0.0, - ,0.0, - , - , - , - ,11,17.8,1
88,,,Harsul,61.7,0.0, - , - , - ,0.0,0.0,0.0,8.0,0.2,2.2,0.4,16.0, - , - , - , - , - ,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - ,26.8,49,2
89,,Devali,Devala,54.7,0.0,0.0,22.8,7.2,0.2,0.0,0.0,10.5,5.0,0.0,0.2,35.8,0.2,0.0,0.9, - ,0.0,0.2,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,151.7,5
90,,,Lohner,54.7,0.0,0.0,13.0,3.6,0.0,0.0,1.6,0.0,18.2,0.0,0.0,18.0,0.0,2.0,0.0, - ,0.0,0.0,0.0, - ,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0, - ,0.0,56.4,103.1,4
91,,,Umrane,54.7,0.0,0.0,18.0,0.0,1.0,0.0, - ,0.0,0.0,0.0, - ,8.0, - ,0.0,26.0, - ,0.0,0.0,0.0, - ,0.0, - , - , - , - , - , - , - , - , - , - ,53,96.9,3
