Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
11,,,Brahmangaon,99.8,0.0,29.0,0.0,2.0,2.0,0.0,60.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,4.7,0.0,1.0,3.6,0.5,0.0,3.2,0.0,0.8,0.0,1.3,0.6,0.4,0.1,0.0,0.0,163.2,163.5,6
12,,,Nampur,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.0,11.2,5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,0.0,0.0,1.2,0.0,29.4,29.5,4
13,,,Jaikheda,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,13.2,13.2,2
14,,,Virgaon,99.8,0.0,29.0,0.0,2.0,2.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,2.8,0.0,0.0,6.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,2.8,0.0,103.6,103.8,6
15,,,Dangsaudane,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,12.0,6.2,0.0,0.0,0.0,0.0,0.0,1.2,1.4,0.0,0.4,0.0,0.0,45.4,45.5,3
16,,,Mulher,99.8,0.3,0.0,0.0,0.0,0.0,1.2,0.1,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,17.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,29.3,29.4,2
17,,,Taharabad,99.8,0.0,29.0,0.0,2.0,2.0,0.0,60.0,0.0,52.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,16.2,0.0,9.6,0.0,0.0,0.0,0.0,0.0,6.2,9.2,0.0,0.0,2.6,0.0,193.4,160.4,9
18,,Kalwan,Kalwan,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,1.0,0.0,4.6,3.0,11.0,16.8,6.0,0.0,0.0,0.0,11.0,0.0,4.2,1.4,2.0,0.2,1.0,0.2,178.4,147.9,13
19,,,Navibej,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,0.2,0.4,0.0,1.6,7.8,10.4,2.2,0.0,0.0,0.0,11.0,0.0,4.2,1.4,1.4,0.1,0.1,0.2,157,130.2,10
20,,,Mokbhangi,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,1.0,0.0,4.6,3.0,17.4,160.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.4,0.2,0.0,18.0,2.0,327.9,271.9,12
21,,,Kanashi,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,1.0,0.0,4.6,3.0,11.0,23.8,0.6,0.0,0.0,0.0,3.8,0.0,1.6,1.0,2.8,4.2,1.4,0.0,174.8,144.9,13
22,,,Dalwat,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,0.4,0.0,2.4,0.4,29.0,21.6,1.0,0.0,0.0,0.0,11.0,0.0,4.2,1.4,6.4,0.8,1.0,1.8,197.4,163.7,11
23,,,Abhona,120.6,0.0,7.0,33.0,8.0,0.0,0.0,16.0,0.0,47.0,5.0,0.0,0.0,1.0,0.0,4.6,3.0,13.4,15.6,9.4,0.0,0.0,0.0,5.2,0.0,1.0,0.0,2.0,0.0,0.0,0.0,171.2,157.8,12
24,,Nandgaon,Nandgaon,108.5,0.0,10.0,0.0,16.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,8.9,9.4,2.6,0.0,0.0,22.0,0.0,2.6,0.0,0.0,7.4,10.0,0.0,0.0,0.0,0.0,149.9,138.2,12
25,,,Manmad,108.5,0.0,10.0,0.0,16.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,9.0,4.2,11.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,127.2,117.2,10
26,,,Wehelgaon,108.5,0.0,0.0,10.0,16.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,8.9,9.4,2.6,0.0,0.0,22.0,0.0,2.6,0.0,0.0,7.4,10.0,0.0,0.0,0.0,0.0,149.9,138.2,12
27,,,Jategaon,108.5,0.0,0.0,10.0,16.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,8.9,9.4,2.6,0.0,0.0,22.0,0.0,2.6,0.0,0.0,7.4,10.0,0.0,0.0,0.0,0.0,149.9,138.2,12
28,,,Hisawal,108.5,0.0,0.0,10.0,16.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,8.9,9.4,2.6,0.0,0.0,22.0,0.0,2.6,0.0,0.0,7.4,10.0,0.0,0.0,0.0,0.0,149.9,94.7,12
29,,Surgana,Umberthana,158.3,0.0,0.0,0.0,5.0,17.0,3.0,4.0,0.0,38.0,21.0,1.0,14.0,1.0,1.0,0.0,1.2,96.0,54.0,0.0,0.0,1.0,22.0,1.2,9.0,2.0,0.0,3.0,6.0,9.0,0.0,309.4,195.5,14
30,,,Barhe,158.3,0.0,0.0,0.0,5.0,17.0,3.0,4.0,0.0,38.0,21.0,1.0,14.0,1.0,1.0,4.0,3.0,63.0,30.2,0.0,0.0,0.0,10.0,12.0,0.0,0.0,2.0,7.0,7.0,2.0,6.2,251.4,158.8,16
31,,,Borgaon,158.3,0.0,0.0,0.0,5.0,17.0,3.0,4.0,0.0,38.0,21.0,1.0,14.0,1.0,1.0,1.2,0.8,40.6,26.6,0.2,0.0,0.0,5.2,0.0,0.0,3.2,2.0,4.6,5.8,7.4,4.8,207.4,131,15
32,,,Mankhed,158.3,0.0,0.0,0.0,5.0,17.0,3.0,4.0,0.0,38.0,21.0,1.0,14.0,1.0,32.6,4.0,3.0,87.4,38.8,0.0,0.0,0.0,18.8,8.8,5.2,1.6,0.4,13.2,7.0,8.6,3.3,336.7,212.7,19
33,,,Surgana,158.3,0.0,0.0,20.0,5.0,17.0,3.0,4.0,0.0,38.0,21.0,1.0,14.0,1.0,1.0,4.0,3.0,63.0,36.0,6.0,0.0,0.0,2.6,8.8,1.4,16.8,2.0,4.0,2.6,2.8,2.8,280.8,300.3,20
34,,Nasik,Nasik,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,1.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,3.0,14.0,3.8,0.0,0.0,7.6,0.0,0.4,14.0,4.0,1.4,4.0,5.0,4.0,163.2,174.5,15
35,,,Deolali,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,1.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,8.2,14.0,3.8,0.0,0.0,1.0,0.0,0.4,9.2,0.2,4.2,9.2,7.2,1.8,161.2,172.4,13
36,,,Satpur,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,8.0,1.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,12.0,17.0,1.0,0.0,0.0,7.8,0.2,0.0,12.4,4.0,2.4,5.6,6.6,6.0,185,197.9,15
37,,,Girnare,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,0.0,9.0,3.0,5.0,0.0,0.0,2.3,3.2,40.1,4.1,3.8,8.8,0.4,6.6,0.8,0.0,25.0,0.4,8.4,8.2,5.0,0.2,214.3,229.2,15
38,,,Shinde,93.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,63.0,6.0,3.1,7.0,0.0,0.8,0.4,0.0,0.8,4.0,6.2,6.2,7.0,3.4,189.9,203.1,14
39,,,Madsangavi,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,1.0,9.0,3.0,5.0,0.0,3.0,0.0,1.0,3.0,0.6,2.8,0.0,3.0,0.6,0.0,0.4,17.0,0.6,0.8,2.8,2.4,0.4,136.4,145.9,11
40,,,Makhmalabad,93.5,0.0,0.0,20.0,0.0,0.0,0.0,60.0,0.0,0.1,0.9,0.3,0.5,0.0,0.3,0.0,0.1,3.6,9.0,0.0,25.6,0.0,3.8,0.0,0.0,15.6,0.0,2.0,0.2,0.2,0.0,142.2,152.1,7
41,,,Pathardi,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.6,11.0,4.0,0.0,0.0,3.0,0.0,0.2,10.2,4.0,1.4,8.0,5.0,0.8,66.2,58,10
42,,Dindori,Dindori,114.2,0.0,0.0,95.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,4.0,7.0,5.0,4.0,4.0,224,196.1,11
43,,,Mohadi,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,4.0,6.0,5.0,4.0,0.0,131,114.7,10
44,,,Umarale,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,8.0,2.0,1.0,122,106.8,8
45,,,Nanashi,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,2.0,7.0,12.0,4.0,6.0,5.0,14.0,4.0,147,128.7,11
46,,,Koshimbe,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,0.5,0.0,7.8,6.8,4.0,131.1,114.8,9
47,,,Kasbevani,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,4.0,6.0,5.0,4.0,4.0,135,118.2,11
48,,,Warkheda,114.2,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,4.0,6.0,3.0,4.2,4.0,133.2,28.6,11
49,,Egatpuri,Igatpuri,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,15.0,10.0,15.0,37.0,21.0,57.0,103.0,32.0,65.0,4.0,17.0,23.0,21.0,7.0,61.0,13.0,10.0,47.0,67.0,33.0,779,167.5,25
50,,,Ghoti,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,15.0,19.6,4.8,14.8,5.0,21.8,73.2,28.0,56.6,4.0,12.4,0.0,4.4,3.2,30.6,6.4,4.8,65.4,32.0,21.2,544.2,117,24
51,,,VadiWarhe,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,1.0,5.0,0.0,19.5,17.2,4.6,19.2,23.2,9.8,4.0,3.2,7.8,0.8,0.0,7.4,1.4,5.8,27.6,12.4,8.6,299.5,64.4,20
52,,,Nandgaon,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,15.0,10.0,0.0,10.1,10.4,15.1,103.0,32.0,65.0,4.0,17.0,23.0,0.0,0.0,4.0,3.0,2.0,18.0,6.0,11.0,469.6,101,21
53,,,Taket,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,15.0,0.0,0.0,0.4,0.0,15.6,18.3,13.6,9.8,4.0,0.0,23.0,0.0,3.4,19.2,2.0,4.0,13.2,4.0,2.0,268.5,57.7,17
54,,,Dhargaon,465.0,0.0,0.0,8.0,2.0,8.0,6.0,34.0,0.0,0.0,63.0,15.0,10.0,2.0,6.0,0.2,3.1,4.7,4.2,3.4,1.0,1.1,3.6,4.0,0.8,9.4,6.2,1.3,7.6,2.5,1.2,208.3,80,17
55,,Peth,Peth,260.5,0.0,4.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,33.0,3.0,5.0,9.0,2.0,1.0,1.0,42.0,59.0,6.0,13.0,10.0,29.0,9.0,17.0,21.0,2.0,5.0,18.0,18.0,8.0,333,127.8,21
56,,,Jogmodi,260.5,1.8,5.0,7.3,12.4,2.0,16.0,3.0,2.0,2.0,3.0,3.0,4.5,2.0,1.0,2.0,0.0,44.8,59.0,2.0,13.0,0.0,19.6,8.0,2.4,21.6,1.0,4.4,9.6,7.4,1.8,261.6,100.4,17
57,,,Kohor,260.5,4.8,4.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,33.0,3.0,2.6,0.8,0.0,0.8,0.0,30.2,57.2,2.8,7.4,4.2,18.6,2.0,1.6,74.8,1.4,23.2,10.6,13.0,4.8,318.8,317.2,19
58,,Niphad,Niphad,100.5,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,5.6,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,3.0,1.0,119.6,119,9
59,,,Pimpalgaon,100.5,0.0,0.0,39.5,0.0,0.0,0.0,60.7,0.0,4.7,0.0,0.0,2.9,0.0,21.2,1.7,0.0,7.3,13.6,0.0,4.8,0.0,0.0,0.0,0.0,3.9,0.0,7.9,1.8,2.1,0.0,172.1,171.2,10
60,,,Ranwad,100.5,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,1.0,0.0,4.0,34.0,0.0,3.0,9.4,0.0,0.0,0.0,0.0,2.8,2.0,3.0,2.4,1.8,1.0,1.0,2.0,151.4,150.6,9
61,,,Lasalgaon,100.5,0.0,42.0,1.0,0.0,0.0,0.0,18.0,31.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,7.0,2.0,8.0,0.0,133.6,132.9,10
62,,,Chandori,100.5,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,4.0,0.0,4.4,0.2,10.0,3.8,6.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,1.0,132.4,131.7,11
63,,,Deogaon,100.5,0.0,0.0,55.0,0.0,0.0,0.0,15.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,128,127.4,6
64,,,Saykheda,100.5,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,5.0,0.0,0.2,2.0,2.8,0.0,0.0,6.4,0.0,1.8,0.4,1.8,1.0,114.4,113.8,7
65,,,Ozar,100.5,0.0,0.0,30.0,0.0,0.0,0.0,35.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,4.0,0.0,113,112.4,9
66,,,Nandur,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.2,0.0,4.1,0.0,0.0,0.0,0.0,7.6,0.0,2.0,0.0,1.6,0.0,25.1,28.1,3
67,,Sinnar,Sinnar,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,2.0,8.0,2.0,165,184.8,7
68,,,Pandurli,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,1.7,2.6,0.0,134,150.1,5
69,,,Dubere,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.6,2.8,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.6,3.3,0.0,156.3,175,7
70,,,Deopur,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,4.0,0.0,0.0,131.8,147.6,4
71,,,Wavi,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.2,14.0,4.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.2,2.4,0.2,157.2,176,6
72,,,Shaha,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,123,137.7,2
73,,,Nandur,89.3,0.0,0.0,64.0,0.0,2.0,0.0,49.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,8.0,2.0,161,143.2,6
74,,Yevla,Yeola,112.4,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,0.0,0.0,0.0,3.0,7.3,0.4,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.3,1.3,0.0,0.0,3.0,0.0,114.3,101.7,9
75,,,Nagarsul,112.4,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,0.0,0.0,0.0,3.0,7.3,0.4,2.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,11.8,1.3,4.4,0.6,2.4,0.0,133.2,118.5,10
76,,,Andarsul,112.4,0.0,0.0,34.0,0.0,0.0,0.0,0.5,0.0,2.5,0.9,0.0,0.0,0.0,2.6,7.8,0.8,2.8,2.6,0.0,2.6,0.0,0.0,0.0,0.0,15.4,3.4,1.2,0.8,7.2,0.0,85.1,75.7,9
77,,,Patoda,112.4,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,0.0,0.0,0.0,4.4,0.8,0.0,2.0,6.8,0.0,4.0,0.0,0.0,0.4,0.0,14.2,1.0,4.6,6.2,1.6,0.8,119.8,106.6,10
78,,,Sawargaon,112.4,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,0.0,0.0,0.0,3.0,7.3,0.4,3.8,3.0,0.0,4.0,0.0,3.0,1.0,3.0,20.3,1.3,2.0,0.0,2.6,0.0,127.7,113.6,13
79,,,Jalgaon,112.4,0.0,0.0,34.0,0.0,0.0,0.0,5.0,0.0,25.0,9.0,0.0,0.0,0.0,3.0,7.3,0.4,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.3,1.3,0.0,2.0,3.0,2.0,118.3,102.2,9
80,,Chandwad,Chandwad,115.7,0.0,0.0,17.0,1.5,0.0,0.0,18.5,0.0,17.5,0.0,0.0,3.0,0.0,0.0,19.8,11.2,2.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,5.4,3.2,3.0,1.1,0.0,0.0,135.2,116.9,11
81,,,Raipur,115.7,0.0,0.0,16.0,1.5,0.0,0.0,19.5,0.0,17.0,0.0,0.0,3.0,0.0,0.0,6.0,2.6,9.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.0,0.0,0.0,2.8,0.0,90.6,78.3,10
82,,,Dighwad,115.7,0.0,0.0,17.0,1.5,0.0,0.0,18.5,0.0,17.5,0.0,0.0,3.0,0.0,0.0,26.6,2.2,12.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.0,1.4,0.0,0.0,0.0,115.9,100.2,8
83,,,Dugaon,115.7,0.0,0.0,16.0,1.5,0.0,0.0,19.5,0.0,17.5,0.0,0.0,3.0,0.0,0.0,14.0,4.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,89.5,77.4,8
84,,,Wadner,115.7,0.0,0.0,17.0,1.5,0.0,0.0,18.5,0.0,17.5,0.0,0.0,3.0,0.0,0.0,3.2,2.8,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.2,5.0,1.0,0.0,92.7,80.1,9
85,,,Wadali,115.7,0.0,0.0,17.0,1.5,0.0,0.0,18.5,0.0,17.5,0.0,0.0,3.0,0.0,0.0,3.0,2.2,14.0,15.6,0.0,1.0,4.0,0.0,0.0,0.0,3.2,2.2,2.2,1.6,2.8,2.7,112,43,11
86,,Trimbakeshwar,Tryambakeshwar,260.5,0.0,0.0,10.0,0.0,68.0,0.0,42.0,0.0,0.0,40.0,6.0,5.0,2.0,32.0,3.0,0.0,33.0,33.0,18.0,0.0,0.0,10.0,5.0,0.0,11.0,8.0,10.0,26.0,24.0,6.0,392,150.5,19
87,,,Welunje,260.5,0.0,0.0,10.0,0.0,68.0,0.0,42.0,0.0,0.0,40.0,6.0,5.0,2.0,32.0,3.0,0.0,33.0,38.0,5.0,0.0,8.0,12.0,5.0,10.0,14.0,24.0,10.0,26.0,11.0,38.0,442,169.7,21
88,,,Harsul,260.5,0.0,0.0,17.0,0.0,70.0,0.0,49.0,0.0,43.0,5.0,6.0,20.0,22.1,32.0,7.1,0.0,9.4,31.8,2.1,23.8,0.0,14.6,17.8,2.2,39.8,1.4,33.4,17.8,12.8,4.0,482.1,417.8,20
89,,Devali,Devala,115.4,0.0,4.0,0.0,7.0,0.0,0.0,18.0,0.0,77.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.2,4.0,1.4,0.2,0.4,0.8,0.6,144.6,125.3,7
90,,,Lohner,115.4,0.0,4.0,0.0,7.0,0.0,0.0,18.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,4.0,1.4,0.4,0.4,0.8,0.4,120,104,5
91,,,Umrane,115.4,0.0,4.0,0.0,7.0,0.0,0.0,18.0,0.0,77.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,5.0,1.6,0.0,12.0,0.0,0.0,0.0,4.0,1.4,0.4,0.4,0.8,0.4,157,136,8
