Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,112.3,0.0,2.1,0.0,0.0,6.5,0.0,0.0,10.2,4.0,0.0,0.0,12.7,22.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,62.5,6
2,,Baglan,Satana,97.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10.7,3
3,,Kalwan,Kalwan,223.9,1.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,24.0,5.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,64.6,7
4,,Nandgaon,Nandgaon,111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,8.4,3
5,,Surgana,Surgana,711.8,0.0,0.0,29.0,70.0,4.0,0.0,25.0,25.0,10.0,13.0,14.0,31.0,66.0,127.0,45.0,32.0,18.0,25.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,249.2,18
6,,Nasik,Nasik,223.5,10.0,0.0,2.0,1.5,3.0,1.0,4.0,5.0,7.0,13.0,9.0,6.0,50.0,31.0,2.5,3.5,2.0,3.5,2.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,166,64.7,13
7,,Dindori,Dindori,256.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,8.0,22.0,59.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,10.1,9
8,,Egatpuri,Igatpuri,1339.8,9.0,10.0,13.0,88.0,13.0,32.0,23.0,25.0,31.0,84.2,92.0,39.0,74.0,96.0,44.0,29.0,21.0,27.0,27.2,19.0,9.0,2.0,0.0,2.0,11.2,14.0,0.0,4.0,1.0,0.0,11.0,850.6,90.8,25
9,,Peth,Peth,936.4,30.0,2.0,18.0,70.0,10.0,0.0,40.0,22.0,7.0,8.0,29.0,24.0,154.0,165.0,23.0, - ,0.0,20.0,16.0,9.0, - ,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,667,564.8,18
10,,Niphad,Niphad,118.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,20.0,19.0,4.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,48.5,9
11,,Sinnar,Sinnar,152.6,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.0,3.0,8.7,7.0,4.2,0.0,2.2,3.0,4.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,59.1,8
12,,Yevla,Yeola,107.4,8.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,39.3,5
13,,Chandwad,Chandwad,145.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,4.2,4
14,,Trimbakeshwar,Tryambakeshwar,936.4,18.0,0.0,6.0,30.0,16.0,13.0,11.0,18.0,10.0,72.0,79.0,25.0,61.0,115.0,51.0,69.0,32.0,33.0,39.0,21.0,11.0,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,380.6,22
15,,Devali,Devala,198.1,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,18.7,4
