Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,334.4,8.0,11.1,7.1,1.0,0.0,4.0,3.1,16.0,17.7,37.0,69.0,7.3,3.2,6.5,85.4,8.2,80.2,122.0,0.0,0.3,0.0,43.1,10.1,0.0,0.0,0.0,26.5,17.3,0.0,0.0,584.1,193.6,20
2,,Kalyan,301.7,7.0,12.0,4.0,8.0,5.0,3.1,12.0,25.0,32.0,8.0,30.0,7.0,36.0,33.0,118.0,75.0,183.0,157.0,0.0,4.0,1.0,41.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,20.0,834.1,240.3,23
3,,Murbad,347.1,14.0,67.0,4.0,9.0,7.0,18.0,42.0,23.0,6.0,22.0,10.0,25.0,37.0,0.0,65.0,42.0,175.0,44.0,0.0,20.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,674,199.6,21
4,,Bhivandi,337.6,4.0,6.0,0.0,0.0,0.0,8.0,5.0,29.0,16.0,34.0,24.0,21.0,12.0,55.0,136.0,97.0,254.0,129.1,1.0,3.0,6.0,22.0,17.0,0.0,0.0,0.0,12.0,5.0,19.0,2.0,917.1,271.3,22
5,,Shahapur,338.1,7.0,22.0,2.0,0.0,0.0,2.0,28.0,25.0,34.0,31.0,46.0,25.0,0.0,6.0,47.0,10.0,145.0,40.0,20.0,5.0,0.0,40.0,3.0,0.0,0.0,0.0,2.0,30.0,10.0,0.0,580,192.1,19
6,,Ulhasnagar,301.9,6.2,5.4,1.4,11.2,1.6,5.4,13.2,35.4,17.6,16.6,24.4,9.0,7.6,11.2,85.2,28.2,165.2,69.2,0.0,1.2,2.4,11.2,10.4,0.0,0.0,0.0,0.0,0.0,2.2,12.4,553.8,183.4,19
7,,Ambarnath,301.9,6.2,5.4,1.4,11.2,1.6,5.4,13.2,35.4,17.6,16.6,24.4,9.0,7.6,11.2,85.2,28.2,165.2,69.2,0.0,1.2,2.4,10.2,10.4,0.0,0.0,0.0,0.0,0.0,2.2,12.4,552.8,176.6,19
8,Raigadh,Alibag,313.1,0.8,0.8,3.2,2.3,0.0,0.7,102.9,3.0,0.2,35.4,15.0,1.5,0.1,2.5,6.5,10.0,64.8,14.8,13.3,3.8,4.0,9.3,13.0,6.2,0.0,0.0,4.3,7.2,42.3,12.0,379.9,94.5,19
9,,Panwel,402.0,14.0,4.2,2.0,4.2,0.0,0.0,95.4,27.2,14.0,19.8,42.8,6.4,0.4,9.0,13.4,0.0,93.2,218.0,3.4,8.6,2.6,9.0,13.8,0.8,0.0,0.0,9.0,18.4,0.4,0.0,630,144.5,20
10,,Karjat,436.0,35.0,8.4,6.0,2.6,0.0,5.6,2.2,30.2,31.0,18.8,58.6,46.2,1.8,10.2,86.4,26.0,20.4,184.0,15.8,2.4,9.2,0.0,2.0,0.0,0.0,0.0,8.0,10.2,29.0,12.4,662.4,144.5,21
11,,Khalapur,458.5,35.0,8.4,6.0,2.6,0.0,5.6,2.2,30.2,31.0,19.8,58.6,46.2,1.8,10.8,86.4,26.0,20.0,184.0,15.8,2.4,9.2,0.0,0.0,2.0,0.0,0.0,6.0,10.2,29.0,12.0,661.2,215.9,21
12,,Uran,306.3,27.0,0.0,0.0,4.0,0.0,0.0,16.0,22.0,1.0,2.0,60.0,4.0,1.0,11.0,0.0,2.0,52.0,40.0,36.0,17.0,12.0,7.0,25.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,357,79,17
