Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,13.1,7.0,13.1,5.0,25.1,13.0,9.0,6.1,43.5,152.1,21.9,21.1,28.2,9.1,8.2,7.2,30.3,9.2,4.2,2.1,3.4,0.0,0.0,12.3,2.1,25.5,49.2,75.0,47.3,19.0,15.7,678,103.9,27
2,,Kalyan,652.7,24.0,6.0,2.0,5.0,25.0,17.0,3.0,12.0,30.0,91.0,8.0,22.0,19.0,17.0,11.0,2.0,4.0,2.0,3.0,6.0,5.0,8.0,5.0,30.0,3.0,31.0,32.0,59.0,77.0,29.0,21.0,609,96,28
3,,Murbad,634.3,11.0,9.0,22.0,63.0,35.0,12.0,32.0,28.0,30.0,106.0,6.0,16.0,17.0,47.0,41.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,25.0,28.0,2.0,0.0,0.0,33.0,47.0,18.0,13.0,673,104.1,24
4,,Bhivandi,646.4,22.0,10.0,9.0,12.0,17.0,29.0,14.0,57.0,24.0,300.0,9.0,33.0,32.0,17.0,1.0,15.0,18.0,0.0,3.0,2.0,0.0,9.0,0.0,25.0,3.0,6.0,17.0,43.0,45.0,28.0,13.0,813,115.6,26
5,,Shahapur,703.2,23.0,7.0,41.0,23.0,15.0,7.0,15.0,11.0,85.0,86.0,6.0,13.0,23.0,51.0,21.0,2.0,33.0,7.0,4.0,10.0,15.0,0.0,6.0,50.0,8.0,30.0,5.0,32.0,25.0,25.0,15.0,694,114.8,29
6,,Ulhasnagar,604.3,3.2,11.4,12.2,9.2,22.4,10.2,4.4,3.2,22.4,104.6,12.4,15.4,18.6,21.2,7.2,2.6,19.2,1.2,7.4,12.2,9.2,1.2,3.4,24.4,4.2,18.4,27.2,48.2,42.6,27.4,8.4,535.2,88.6,29
7,,Ambarnath,604.3,3.2,11.4,12.2,9.2,22.4,10.2,4.4,3.2,22.4,104.6,12.4,15.4,18.6,21.2,7.2,2.6,19.2,1.2,7.4,12.2,9.2,1.2,3.4,24.4,4.2,18.4,27.2,48.2,42.6,27.4,8.4,535.2,111.6,29
8,Raigadh,Alibag,479.4,21.6,5.9,3.5,1.5,1.5,9.0,0.2,0.9,15.3,82.3,119.3,44.8,8.0,17.4,43.9,19.4,14.4,4.8,1.2,0.0,20.8,0.2,0.0,2.4,0.6,0.1,64.9,15.6,41.8,27.3,8.3,596.9,75.5,20
9,,Panwel,790.4,9.0,6.4,1.0,15.4,17.0,39.0,33.8,0.6,17.4,30.2,0.0,48.8,22.2,14.8,40.4,2.6,0.2,10.0,0.0,5.0,0.0,1.4,3.4,39.0,7.6,7.0,26.0,31.0,55.6,38.8,25.0,548.6,58.5,24
10,,Karjat,937.6,16.0,13.2,2.4,42.1,4.0,73.2,59.6,15.2,33.6,55.2,54.4,23.0,24.6,26.3,28.5,10.4,1.2,6.4,1.2,6.2,0.0,2.0,33.8,29.0,5.2,24.3,37.8,23.0,52.0,60.0,18.0,781.8,76.2,26
11,,Khalapur,1026.1,13.0,6.0,7.0,27.0,18.0,66.0,52.0,13.0,55.0,69.0,68.0,33.0,38.0,32.0,26.0,6.0,6.0,5.0,0.0,23.0,0.0,4.0,14.0,6.0,1.0,59.0,35.0,64.0,63.0,63.0,20.0,892,183.3,28
12,,Uran,486.6,5.0,2.0,2.0,2.0,3.0,5.0,8.0,9.0,0.0,174.0,86.0,49.0,4.0,17.0,26.0,5.0,2.0,8.0,4.0,2.0,4.4,2.0,1.0,5.0,1.0,0.0,32.0,27.0,65.0,29.0,7.0,586.4,54.9,21
13,,Sudhagad,1067.7,23.0,20.0,12.0,13.0,6.0,54.0,18.0,30.0,45.0,93.0,97.0,36.0,29.0,54.0,33.0,11.0,2.0,1.0,1.0,24.0,32.0,1.0,1.0,25.0,0.0,22.0,30.0,15.0,55.0,50.0,10.0,843,110.9,25
14,,Pen,760.2,37.4,34.2,22.2,31.5,15.2,35.2,0.0,25.2,42.2,256.4,86.4,43.2,37.2,27.4,44.2,0.0,0.0,13.4,4.0,0.0,8.2,0.0,2.2,14.3,0.0,135.8,0.0,25.2,64.4,27.2,29.3,1061.9,116.3,23
15,,Mahad,912.9,20.3,9.0,26.0,29.0,11.3,20.0,46.0,22.0,62.3,96.0,97.2,24.5,28.0,54.5,53.2,38.5,0.5,14.5,3.3,11.0,17.5,0.0,27.0,16.5,25.5,42.5,19.0,59.0,47.0,26.0,7.0,954.1,122.9,29
16,,Mangaon,776.4,18.0,35.0,6.0,24.0,15.0,25.0,45.0,28.0,95.0,142.0,96.0,65.0,19.0,72.0,29.0,27.0,12.0,2.0,0.0,2.0,7.0,1.0,3.0,11.0,18.0,6.0,47.0,40.0,44.0,25.0,44.0,1003,121.2,27
17,,Roha,827.5,31.0,20.0,14.0,14.0,21.0,55.0,27.0,7.0,43.0,107.0,106.0,29.0,17.0,38.0,17.0,15.0,18.0,1.0,1.0,6.0,12.0,2.0,5.0,17.0,0.0,52.0,45.0,34.0,31.0,22.0,12.0,819,77.9,27
18,,Poladpur,1051.1,12.0,9.0,41.0,26.0,6.0,33.0,62.0,42.0,54.0,107.0,168.0,35.0,38.0,62.0,56.0,20.0,12.0,6.0,5.0,6.0,1.0,3.0,23.0,37.0,12.0,48.0,65.0,52.0,38.0,55.0,14.0,1148,164,30
19,,Murud,700.2,13.0,28.0,10.0,4.0,3.0,11.0,22.0,4.0,13.0,125.0,136.0,33.0,38.0,14.0,17.0,10.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,36.0,10.0,31.0,28.0,30.0,635,85.2,23
20,,Shriwardhan,745.4,12.0,38.1,4.2,7.4,5.3,6.2,9.4,5.0,18.0,230.4,160.4,25.1,4.2,27.3,23.2,7.4,21.2,5.0,2.0,11.8,8.2,2.3,0.0,5.0,2.2,19.0,46.4,22.0,10.0,59.5,1.0,799.2,85.4,26
21,,Mahasala,935.6,5.0,23.0,6.8,21.6,4.8,52.2,35.6,14.2,27.0,169.0,209.0,43.6,14.8,25.0,30.6,6.0,21.0,0.0,0.0,0.0,12.4,0.0,1.0,14.4,0.0,42.4,49.2,31.0,40.0,15.0,18.6,933.2,120.2,25
22,,Tala,776.4,18.0,35.0,6.0,24.0,15.0,25.0,45.0,28.0,95.0,142.0,96.0,65.0,19.0,72.0,29.0,27.0,12.0,2.0,0.0,2.0,7.0,1.0,3.0,11.0,18.0,6.0,47.0,40.0,44.0,25.0,44.0,1003,104.9,27
23,Ratnagiri,Chiplun,956.2,30.0,5.0,12.0,23.0,13.0,25.0,126.0,20.0,57.0,63.0,106.0,25.0,32.0,18.0,8.0,24.0,17.0,28.0,4.0,2.0,23.0,3.0,20.0,40.0,22.0,26.0,86.0,75.0,37.0,18.0,3.0,991,103.4,30
24,,Dapoli,958.7,54.0,8.6,13.0,26.2,6.6,17.4,110.4,35.6,15.4,133.4,224.6,33.0,24.4,29.0,48.0,5.4,5.0,7.4,1.0,0.6,0.0,1.6,1.0,6.6,1.6,8.6,66.9,60.6,70.6,19.0,5.2,1040.7,116.4,25
25,,Khed,894.2,37.0,41.0,7.0,15.0,8.0,18.0,113.0,38.0,54.0,192.0,104.0,47.0,26.0,31.0,18.0,89.0,0.0,7.0,10.0,10.0,4.0,0.0,1.0,1.0,37.0,31.0,72.0,29.0,33.0,25.0,7.7,1105.7,327,27
26,,Guhagar,338.1,26.0,10.0,18.0,6.0,9.0,32.0,28.0,3.0,45.0,90.0,57.0,18.0,21.0,4.0,8.0,5.0,14.0,8.0,0.0,0.0,0.0,5.0,3.0,7.0,6.0,9.0,103.0,106.0,65.0,13.0,9.0,728,71.9,28
27,,Mandangad,1012.1,11.0,12.4,3.3,13.4,5.0,39.4,53.0,17.4,20.4,208.6,148.0,63.4,43.4,41.4,81.4,13.4,5.5,15.4,0.0,0.0,3.8,1.8,6.0,15.0,3.8,23.4,38.4,89.2,61.4,20.2,9.4,1068.2,168.5,28
28,,Ratnagiri,633.8,44.2,5.3,12.8,10.1,2.7,5.9,19.6,9.5,42.8,49.1,148.8,56.1,2.6,26.4,10.5,7.6,17.0,0.8,2.5,5.3,2.3,0.0,0.1,1.0,1.2,80.3,78.1,72.0,137.9,11.0,1.1,864.6,97.4,23
29,,Sangameshwar,888.1,22.0,8.0,10.0,11.0,9.0,15.0,138.0,8.0,69.0,65.0,150.0,31.0,35.0,26.0,9.0,15.0,1.0,12.0,10.0,16.0,24.0,1.0,4.0,15.0,65.0,121.0,95.0,72.0,132.0,17.0,8.0,1214,140.5,29
30,,Rajapur,863.9,17.0,5.0,12.0,25.0,9.0,10.0,23.0,52.0,65.0,23.0,145.0,34.0,12.0,9.0,4.0,3.0,1.0,0.0,10.0,23.0,5.0,3.0,0.0,6.0,5.0,53.0,54.0,44.0,50.0,9.0,6.0,717,78.3,28
31,,Lanja,915.8,24.0,5.0,14.0,5.0,6.0,4.0,66.0,21.0,29.0,64.0,220.0,22.0,20.0,17.0,19.0,1.0,15.0,0.0,5.0,12.0,10.0,15.2,3.0,9.0,12.0,62.0,85.0,75.0,93.0,20.0,14.0,967.2,190.3,29
32,Sindhudurg,Devgad,508.2,6.0,0.0,5.0,4.0,0.0,5.0,18.0,34.0,10.0,6.0,109.0,19.0,3.0,5.0,6.0,1.0,2.0,2.0,0.0,22.0,0.1,0.0,0.0,1.0,0.0,32.0,41.0,55.0,29.0,14.0,12.0,441.1,91.4,20
33,,Malwan,482.4,23.0,10.0,8.0,3.2,2.0,23.6,31.6,26.4,30.2,38.0,31.6,24.6,10.0,14.2,23.0,18.6,4.2,0.0,10.0,56.4,5.4,0.0,0.8,12.2,0.0,88.0,65.8,35.0,18.0,20.0,18.0,651.8,78.5,26
34,,Sawantwadi,830.6,29.0,7.0,19.0,11.7,12.0,9.0,76.0,47.0,34.0,83.0,61.0,19.0,7.0,6.0,5.0,14.0,0.0,0.0,10.0,2.0,7.0,18.0,32.0,20.0,29.0,66.0,75.0,117.0,30.0,27.0,32.0,904.7,151.7,28
