Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,36.0,117.4,44.1,24.3,67.3,8.3,18.7,100.1,10.0,3.1,2.1,4.3,1.4,2.0,4.0,3.3,5.1,42.2,8.0,10.1,16.4,3.3,6.0,11.2,2.0,32.0,40.0,13.0,58.0,7.1,47.0,747.8,73.1,27
2,,Kalyan,1023.4,56.0,90.0,59.0,27.0,71.0,16.0,17.0,98.0,36.0,4.0,1.0,3.0,1.0,5.0,0.0,3.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,14.0,19.0,10.0,29.0,66.0,59.0,8.0,89.0,798,82.4,24
3,,Murbad,968.9,37.0,122.0,42.0,33.0,19.0,13.0,33.0,117.0,27.0,8.0,2.0,0.0,0.0,10.0,0.0,15.0,6.0,10.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,13.0,33.0,18.0,10.0,17.0,611,63.3,21
4,,Bhivandi,965.8,74.0,120.0,58.0,37.0,56.0,12.0,43.0,128.0,8.0,5.0,4.0,6.0,2.0,1.0,10.0,2.0,4.0,23.0,1.0,0.0,22.0,1.0,2.0,6.0,0.0,75.0,32.0,15.0,41.0,5.0,37.0,830,75.3,23
5,,Shahapur,1102.4,33.0,32.0,50.0,27.0,30.0,30.0,45.0,190.0,25.0,20.0,6.0,10.0,0.0,11.0,11.0,13.0,10.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,12.0,28.0,25.0,6.0,10.0,689,68.8,25
6,,Ulhasnagar,1001.4,29.4,63.6,57.4,19.2,45.4,4.2,11.4,44.4,12.2,1.2,1.0,2.4,2.2,7.4,1.2,10.2,6.6,12.2,1.2,7.2,0.0,0.0,0.0,4.2,11.2,7.4,4.2,12.1,22.0,3.6,41.1,445.8,44.5,22
7,,Ambarnath,1001.4,29.4,63.6,57.4,19.2,45.4,4.2,11.4,44.4,12.2,1.2,1.0,2.4,2.2,7.4,6.2,6.6,12.2,1.2,7.2,0.0,0.0,0.0,0.0,4.2,11.2,7.4,4.2,12.1,22.0,3.6,41.1,440.6,60.9,22
8,Raigadh,Alibag,723.0,71.9,124.7,110.7,7.8,1.5,2.0,8.0,111.3,1.8,1.2,0.1,0.6,0.6,1.3,0.0,5.0,7.9,40.8,0.2,0.0,0.8,5.9,5.6,1.8,8.5,10.5,9.2,80.7,108.0,43.6,94.5,866.5,76.8,18
9,,Panwel,1128.9,9.0,6.4,1.0,15.4,18.0,2.4,9.2,55.6,12.2,0.0,0.0,2.0,6.0,6.0,6.2,20.0,0.6,8.8,17.6,0.8,1.2,0.0,3.4,0.6,19.2,0.0,0.2,9.4,38.6,5.0,13.5,288.3,20.9,19
10,,Karjat,1378.2,104.0,118.4,95.5,20.4,34.6,19.6,18.8,153.4,32.4,8.4,2.2,3.4,4.6,3.6,18.0,6.8,8.8,20.4,2.4,2.8,0.6,0.0,0.0,2.2,2.5,8.0,16.6,50.2,30.4,5.6,83.5,878.1,67.4,24
