Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.4,4.0,4.0,1.3,1.7,1.2,57.0,2.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,3.0,20.4,86.3,100.2,66.0,361.6,75.8,11
2,,Kalyan,476.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,16.0,5.0,0.0,3.0,56.0,12.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,63.0,84.0,91.0,426,112.6,13
3,,Murbad,378.3,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,13.0,2.0,0.0,0.0,4.0,0.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0, - ,15.0,54.0,25.0,257,54.5,11
4,,Bhivandi,471.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,4.0,12.0,9.0,0.0,3.0,8.0,12.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,112.0,107.0,111.0,450.3,109.1,13
5,,Shahapur,412.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.6,1.0,0.0,0.0,0.0,0.0,10.0,38.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,28.0,35.0,211.6,46.3,8
6,,Ulhasnagar,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.6,14.4,2.2,0.0,0.0,23.2,0.0,33.6,19.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.4,27.2,41.2,38.6,226,49.5,11
7,,Ambarnath,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,3.6,14.0,2.2,0.0,0.0,23.2,0.0,33.6,19.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.4,27.2,41.2,38.6,225.6,41.7,11
8,Raigadh,Alibag,540.8,0.0,0.0,0.0,0.0,0.0,10.0,0.8,0.0,17.5,2.3,2.0,0.4,0.9,0.0,35.2,32.1,0.0,0.0,0.0,0.0,12.4,0.0,37.8,6.5,2.0,1.8,22.4,130.4,108.1,48.6,471.2,83,11
9,,Panwel,567.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.5,6.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,1.2,0.0,45.0,173.4,78.0,85.0,465.5,84.8,10
10,,Karjat,548.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.5,0.0,26.0,0.0,26.0,15.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.0,2.8,15.0,52.6,54.6,56.6,325.2,57.7,13
11,,Khalapur,563.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,15.0,0.0,0.0,20.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,13.0,5.0,48.0,74.0,49.0,42.0,336,64.1,13
12,,Uran,524.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,1.4,0.0,0.0,0.0,1.6,64.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,33.0,1.0,57.0,144.0,143.0,87.0,617,83.9,10
13,,Sudhagad,735.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,20.0,16.0,60.0,6.0,0.0,5.0,25.0,1.0,0.0,0.0,0.0,29.0,0.0,51.0,30.0,48.0,1.0,35.0,92.0,96.0,115.0,648,116.9,15
14,,Pen,554.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,5.2,3.1,4.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,18.1,2.1,55.2,0.0,68.4,150.3,112.2,59.1,497.3,76.4,11
15,,Mahad,651.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,7.5,21.0,11.0,10.0,8.2,1.4,0.0,2.0,8.2,0.0,0.0,1.0,16.6,0.0,62.5,4.5,68.0,0.0,32.2,81.0,45.0,86.5,501.3,79.5,15
16,,Mangaon,630.3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,21.0,23.0,42.0,24.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,39.0,0.0,21.0,6.0,38.0,1.0,49.0,132.0,152.0,48.0,645,91.5,16
17,,Roha,704.9,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,13.0,20.0,11.0,57.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,64.0,20.0,16.0,0.0,34.0,114.0,138.0,40.0,573,78.6,14
18,,Poladpur,728.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,11.0,2.0,41.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,4.0,40.0,5.0,76.0,9.0,23.0,73.0,77.0,107.0,532,80.1,15
19,,Murud,664.2,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,5.0,8.0,9.0,7.0,2.0,0.0,25.0,5.0,0.0,1.0,0.0,8.0,56.0,0.0,19.0,2.0,23.0,2.0,32.0,129.0,135.0,76.0,557,61.1,15
20,,Shriwardhan,911.6,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,23.4,2.4,3.0,50.2,0.0,0.0,29.2,13.2,1.2,14.3,2.0,11.5,4.5,3.4,9.0,31.2,20.2,1.1,22.2,72.2,36.2,36.2,482.6,60.1,17
21,,Mahasala,803.5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,33.5,3.5,30.3,45.0,1.1,0.0,13.2,1.3,0.5,0.0,0.0,22.0,1.0,0.0,6.0,11.0,29.5,3.0,34.9,101.0,100.4,76.0,544.2,86.3,15
22,,Tala,630.3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,21.0,23.0,42.0,24.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,39.0,0.0,21.0,6.0,38.0,1.0,49.0,132.0,152.0,48.0,645,82.3,16
23,Ratnagiri,Chiplun,783.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,44.0,36.0,0.0,16.0,0.0,0.0,34.0,12.0,0.0,0.0,68.0,93.0,3.0,13.0,2.0,120.0,19.0,258.0,36.0,114.0,245.0,1117,122.7,16
