Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,101.1,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,16.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,10.4,1.0,0.0,23.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,138,7
2,,Kalyan,90.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,41.7,4
3,,Murbad,103.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,9.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,44.7,6
4,,Bhivandi,94.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,73.5,6
5,,Shahapur,95.2,2.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,21.6,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8,113.5,6
6,,Ulhasnagar,90.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.6,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,97.8,5
7,,Ambarnath,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,20.4,0.0,0.0,0.0,0.0,4.2,85.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,175.1,4
8,Raigadh,Alibag,74.8,4.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.2,0.0,0.0,0.0,1.2,0.0,0.0,9.4,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,104.9,111,5
9,,Panwel,94.5,5.2,0.0,0.0,0.0,15.8,1.4,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,53.8,7
10,,Karjat,131.4,1.5,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1.0,0.0,2.0,5.5,1.0,19.8,1.8,0.0,0.0,0.0,3.4,27.5,4.5,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,62.5,7
11,,Khalapur,142.0,0.0,0.0,0.0,9.0,17.0,8.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,43.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,168.8,8
12,,Uran,71.7,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,41.7,3
13,,Sudhagad,105.5,10.3,0.0,0.0,0.0,9.2,0.0,1.4,2.0,1.0,8.1,3.2,40.4,1.0,0.0,3.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,30.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7,141.2,9
14,,Pen,103.9,5.2,0.0,0.0,5.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.0,0.0,5.2,0.0,0.0,0.0,5.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,52.4,7
15,,Mahad,128.3,0.0,0.0,0.0,10.5,41.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,42.0,8.0,1.2,25.6,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,160.3,138.8,7
16,,Mangaon,115.5,0.0,0.0,0.0,0.0,78.0,1.1,0.0,3.0,1.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,20.5,0.0,19.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.2,117.9,8
17,,Roha,129.1,1.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,3.4,3.2,30.0,0.0,0.0,0.2,0.0,0.0,0.0,4.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,47.6,6
18,,Poladpur,148.6,0.0,0.0,0.0,57.0,62.0,0.0,0.0,28.0,2.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,2.0,8.0,10.0,6.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,289,268.3,10
19,,Murud,107.7,0.0,0.0,0.0,5.0,40.0,0.0,0.0,1.0,1.0,2.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,23.0,24.0,9.4,5.0,0.0,0.0,0.0,0.0,0.0,176.4,207.5,10
