Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,5.0,23.2,1.0,102.0,4.0,52.4,42.0,52.2,71.2,12.2,4.0,3.0,31.0,34.4,25.8,41.4,14.2,24.0,19.4,30.2,9.2,53.0,95.0,56.0,126.0,39.2,74.2,33.2,13.8,14.0,31.0,1137.2,111.1,30
2,,Kalyan,1023.4,1.0,37.0,1.0,31.0,8.0,40.0,15.0,97.0,60.0,3.0,8.0,9.0,12.0,34.0,21.0,7.0,38.0,7.0,23.0,23.0,23.0,88.0,96.0,60.0,134.0,43.0,66.0,27.0,29.0,21.0,20.0,1082,111.7,29
3,,Murbad,968.9,7.0,43.0,2.0,10.0,2.1,11.0,10.0,45.0,56.0,3.0,13.8,5.0,8.0,18.0,3.0,0.0,5.7,0.0,5.3,7.1,9.9,46.5,113.0,47.0,90.0,33.0,67.2,27.4,47.0,52.0,3.0,791,81.9,27
4,,Bhivandi,965.8,24.8,17.0,0.0,25.0,14.0,34.0,31.0,42.0,62.0,15.0,13.0,14.0,6.0,18.0,7.0,38.0,32.0,0.0,32.0,32.0,19.0,66.0,117.0,35.0,115.0,32.0,48.0,23.0,35.0,35.0,13.0,994.8,90.2,29
5,,Shahapur,1102.4,18.0,19.0,1.6,54.0,6.8,16.6,11.4,11.0,13.0,12.2,23.0,10.8,39.0,27.4,8.4,9.2,3.0,3.2,7.4,18.0,25.0,85.4,74.6,71.4,79.6,17.2,63.2,19.2,40.0,11.0,18.2,817.8,81.7,30
6,,Ulhasnagar,1001.4,3.2,71.0,0.0,51.0,2.0,29.0,39.0,56.0,0.0,38.0,42.0,0.0,23.0,14.0,4.0,31.0,8.6,6.0,18.2,19.0,9.3,83.0,66.0,71.0,126.0,52.2,107.8,30.0,20.2,20.0,26.0,1066.5,106.5,27
7,,Ambarnath,1001.4,2.0,64.0,0.0,53.0,1.0,16.4,22.2,40.0,20.6,5.2,39.0,4.2,2.0,19.6,7.4,12.4,5.0,5.0,14.2,15.4,10.0,18.3,75.6,45.0,105.0,46.0,107.4,22.6,10.0,19.4,10.6,818.5,113.2,27
8,Raigadh,Alibag,723.0,1.0,2.5,4.2,96.6,17.0,32.4,23.4,65.0,122.5,41.4,62.0,1.6,5.6,21.2,5.4,7.2,28.0,3.3,34.3,33.2,41.2,110.0,20.0,34.0,112.0,9.0,48.0,14.0,12.2,73.0,29.4,1110.6,98.4,28
9,,Panwel,1128.9,3.0,48.0,0.0,84.4,5.0,6.4,30.0,46.6,50.0,8.0,53.0,6.4,19.4,12.0,5.4,6.0,79.6,4.0,32.4,14.0,5.0,142.0,134.6,43.0,136.4,24.0,72.0,30.2,16.8,57.0,19.6,1194.2,86.6,30
10,,Karjat,1378.2,27.5,80.0,0.4,34.2,16.0,16.2,5.5,51.5,42.0,16.4,23.2,29.7,26.7,39.1,91.4,22.2,72.2,3.4,25.2,25.9,7.1,110.1,176.5,83.5,294.2,69.4,112.8,26.0,55.4,103.0,4.5,1691.2,129.9,30
