Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,0.0,1.1,6.0,0.0,1.0,0.0,1.1,66.2,27.1,7.0,80.0,11.3,10.2,35.3,85.2,82.3,88.2,64.0,75.0,24.1,16.2,16.5,25.0,3.4,9.4,38.1,26.1,31.0,7.4,2.0,5.3,845.5,82.6,24
2,,Kalyan,1023.4,0.0,2.0,8.0,9.0,0.0,0.0,2.0,15.0,13.0,6.0,85.0,5.0,13.0,132.0,125.0,137.0,117.0,73.0,82.0,18.0,21.0,5.0,21.0,8.0,9.0,33.0,22.0,19.0,4.0,2.0,2.0,988,102,24
3,,Murbad,968.9,4.0,2.0,5.0,2.0,2.2,2.0,7.0,9.0,0.0,2.0,56.0,7.0,3.0,58.0,37.0,91.0,20.0,33.0,58.0,35.0,37.0,10.0,13.0,4.0,6.0,12.0,27.0,5.0,2.0,1.0,6.0,556.2,57.6,23
4,,Bhivandi,965.8,0.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,3.0,10.0,90.0,4.0,9.0,79.0,74.0,106.0,80.0,54.0,80.0,22.0,10.0,15.0,13.0,6.0,10.0,25.0,16.0,9.0,2.0,3.0,3.0,740,67.1,25
5,,Shahapur,1102.4,0.0,3.0,3.0,2.0,2.0,0.0,10.0,15.0,5.0,3.0,47.0,10.0,20.0,55.0,75.0,105.0,40.0,25.0,130.0,20.0,60.0,25.0,35.0,20.3,10.0,10.0,15.0,10.0,10.0,5.0,5.0,775.3,77.4,27
6,,Ulhasnagar,1001.4,0.0,1.4,6.2,1.6,4.4,0.0,1.6,7.2,15.4,4.2,52.2,9.6,6.4,59.2,63.0,98.4,78.6,44.2,48.2,28.4,18.2,12.4,16.6,7.1,10.2,12.4,22.0,18.4,3.2,2.1,3.4,656.2,65.5,25
7,,Ambarnath,1001.4,0.0,1.4,6.2,1.6,4.4,0.0,1.6,7.2,15.4,4.2,52.2,9.6,6.4,59.2,63.4,98.4,78.6,44.4,48.2,28.4,18.2,12.4,16.6,7.1,10.2,12.4,22.2,18.4,3.2,2.1,3.4,657,90.9,25
8,Raigadh,Alibag,723.0,0.7,0.0,0.7,3.0,0.5,0.5,1.8,69.9,44.4,66.9,65.2,0.0,6.5,45.3,58.9,58.8,192.3,42.1,18.3,6.0,9.5,16.3,0.6,0.5,3.0,2.2,4.5,1.2,2.2,0.3,0.2,722.3,64,17
9,,Panwel,1128.9,2.3,3.4,0.4,6.1,1.2,0.0,3.2,23.0,28.3,9.2,49.0,2.1,16.1,23.4,43.4,40.9,80.2,65.0,150.2,38.2,25.4,9.6,18.8,2.0,3.4,15.6,21.6,6.0,0.6,2.2,2.8,693.6,50.3,23
10,,Karjat,1378.2,2.6,0.2,0.6,5.0,0.6,0.0,86.4,49.8,10.0,11.6,10.8,38.0,40.0,94.2,152.6,143.4,121.0,79.2,156.6,48.2,58.8,49.2,50.2,14.2,10.2,24.4,41.8,20.0,26.8,1.6,5.6,1353.6,103.9,26
11,,Khalapur,1302.2,5.0,0.0,2.0,0.0,10.0,0.0,14.0,100.0,0.0,11.0,79.0,53.0,49.0,55.0,275.0,280.0,206.0,76.0,227.0,81.0,75.0,55.0,61.0,37.0,24.0,32.0,55.0,30.0,9.0,5.0,5.0,1911,250.7,26
12,,Uran,762.4,0.0,0.0,0.0,2.0,2.0,0.0,2.0,25.0,5.0,13.0,28.0,2.0,9.4,1.6,28.0,37.0,84.0,31.0,31.0,17.0,10.0,10.0,4.0,2.0,6.0,19.0,1.0,10.0,1.0,1.0,5.0,387,26.1,18
13,,Sudhagad,1484.0,4.1,1.0,1.0,0.0,0.0,0.0,7.4,40.0,10.0,20.5,55.0,8.0,28.0,80.0,322.0,390.0,119.0,90.0,157.0,22.0,80.0,30.0,18.0,27.0,11.0,27.0,70.0,40.0,10.0,7.0,10.0,1685,151.5,26
14,,Pen,1112.4,0.0,0.0,0.0,0.0,0.0,0.0,10.4,112.4,0.0,38.4,62.0,28.4,26.4,65.0,222.4,525.2,225.4,55.4,135.2,56.4,33.2,48.4,35.2,10.2,4.6,17.2,10.4,27.6,11.4,4.4,0.0,1765.6,131,23
