Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,2.1,8.3,8.1,9.2,23.2,46.1,42.2,27.2,12.3,7.0,7.1,9.2,13.0,2.0,2.0,3.1,1.0,0.0,4.4,5.0,0.0,3.1,0.0,0.0,0.0,3.2,27.1,7.2,2.0,0.0,15.3,290.4,44.5,20
2,,Kalyan,652.7,3.0,3.0,3.0,9.0,11.0,42.0,46.0,31.0,9.0,1.0,6.0,5.0,2.0,0.0,7.0,5.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,0.0,6.0,22.0,19.0,8.0,1.0,1.0,260,41,19
3,,Murbad,634.3,3.0,0.0,6.0,8.0,9.0,30.0,38.0,17.0,6.0,3.0,3.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,4.0,12.0,0.0,12.0,3.0,0.0,183,28.3,18
4,,Bhivandi,646.4,5.0,2.0,1.0,3.0,20.0,43.0,25.0,15.0,7.0,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,4.0,24.0,12.0,2.0,0.0,3.0,192,27.3,15
5,,Shahapur,703.2,4.0,2.0,4.0,5.0,4.0,16.0,15.0,18.0,10.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,2.0,1.0,2.0,32.0,3.0,15.0,10.0,2.0,177,29.3,16
6,,Ulhasnagar,604.3,5.2,1.2,2.4,8.2,15.2,32.2,34.4,28.4,15.2,5.4,9.6,2.4,1.2,2.4,6.6,2.2,1.2,0.0,5.4,2.4,4.2,0.0,0.0,0.0,0.0,10.4,19.2,16.6,12.4,2.5,1.6,248.1,41.1,16
7,,Ambarnath,604.3,5.2,1.2,2.4,8.2,15.2,32.2,34.4,28.4,15.2,5.4,9.6,2.4,1.2,2.4,6.6,2.2,1.2,0.0,5.4,2.4,4.2,0.0,0.0,0.0,0.0,10.4,19.2,16.6,12.4,2.2,1.6,247.8,51.7,16
8,Raigadh,Alibag,479.4,1.5,6.0,1.5,10.0,4.0,48.0,15.6,1.2,4.7,2.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.8,2.8,13.5,3.5,0.8,0.0,2.8,122.5,15.5,10
9,,Panwel,790.4,7.5,0.0,17.0,3.4,19.0,72.6,22.4,17.2,7.2,0.0,8.0,0.0,2.6,0.0,0.0,1.6,0.0,0.0,3.8,0.0,0.0,0.0,0.0,4.2,1.6,8.4,14.6,4.4,1.8,2.6,0.0,219.9,23.5,16
10,,Karjat,937.6,11.2,6.6,22.0,11.0,28.6,163.0,40.8,19.8,12.2,0.8,4.8,5.2,2.8,2.0,5.0,3.1,10.9,0.0,6.2,2.4,1.0,3.1,0.0,4.8,1.4,0.2,0.5,1.0,22.4,2.2,5.6,400.6,39,20
11,,Khalapur,1026.1,11.0,3.0,11.0,6.0,42.0,115.0,18.0,27.0,20.0,11.0,5.0,11.0,5.0,4.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,9.2,0.0,13.0,0.0,20.0,42.0,8.0,20.0,1.0,11.0,429.2,88.2,23
