Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,9.0,0.0,2.0,0.0,25.0,25.0,27.0,11.0,0.0,0.0,2.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,152,148.6,9
2,,,Dabhadi,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.3,0.0,0.2,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,43.5,5
3,,,Wadner,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.2,0.0,0.0,3.7,33.1,23.2,0.0,0.0,0.0,3.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,117.4,114.8,7
4,,,Karanjgavhan,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,0.0,0.0,0.0,30.0,3.0,0.0,41.0,0.0,4.0,40.0,0.0,0.0,0.0,18.0,12.0,30.0,2.0,0.0,0.0,0.0,0.0,231,225.8,10
5,,,Zodga,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.8,0.0,0.0,19.0,0.0,4.0,3.0,13.2,35.0,9.6,45.5,0.0,0.0,0.0,4.0,11.4,3.0,0.0,0.0,0.0,0.0,0.0,169.5,165.7,12
6,,,Kalwadi,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,95.8,5
7,,,Kaulane,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.1,0.0,5.0,11.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,44.1,6
8,,,Saudane,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,0.0,2.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,94,91.9,5
9,,,Sayane,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,0.0,4.8,3.6,11.3,7.4,1.2,0.0,0.0,0.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,37.8,37,5
10,,,Nimgaon,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,3.2,0.0,7.2,2.7,1.9,0.0,9.1,1.2,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,52.5,52.6,6
11,,Baglan,Satana,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.2,0.0,0.0,0.0,24.4,0.0,0.0,6.0,0.0,5.0,0.0,0.0,3.0,8.0,14.2,3.0,0.0,0.0,0.0,0.0,0.0,70.8,70.9,8
12,,,Brahmangaon,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,9.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,10.2,11.0,0.0,0.0,7.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,89.6,9
13,,,Nampur,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,27.0,0.0,0.0,28.8,23.8,2.6,0.0,0.0,0.0,2.8,14.2,0.0,0.0,0.0,0.0,0.0,0.0,107.2,107.4,7
14,,,Jaikheda,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,2.8,11.0,1.0,0.0,0.0,0.0,0.0,0.0,61.8,61.9,4
15,,,Virgaon,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,38.0,0.0,0.0,4.4,9.6,12.4,4.2,0.0,0.0,0.0,0.0,0.0,108.4,108.6,8
16,,,Dangsaudane,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,4.0,0.0,3.3,8.7,30.7,4.4,1.8,0.0,0.0,0.0,0.0,94.9,95.1,7
17,,,Mulher,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,14.0,22.0,12.0,2.0,0.0,0.0,0.0,0.0,92.5,92.7,6
18,,,Taharabad,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.5,1.0,0.0,0.0,0.0,10.5,14.3,8.2,0.0,0.0,0.0,0.0,0.0,57.1,47.3,5
19,,Kalwan,Kalwan,120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,6.4,0.0,0.0,0.0,0.2,0.0,3.2,5.2,17.4,5.0,0.0,0.0,7.2,19.0,22.8,7.0,0.4,0.0,0.0,0.0,0.0,119,98.7,10
20,,,Navibej,120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,6.0,0.0,0.0,3.0,11.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,90,74.6,9
21,,,Mokbhangi,120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.2,0.0,0.0,0.1,17.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,96.3,79.9,6
22,,,Kanashi,120.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.2,16.1,6.1,0.0,0.0,0.0,0.0,0.0,40.9,33.9,5
23,,,Dalwat,120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.2,0.0,0.0,0.0,0.0,0.8,2.0,0.0,0.0,1.3,0.0,0.0,9.0,13.6,31.2,26.0,1.2,0.0,0.0,0.0,0.0,96.1,79.7,5
24,,,Abhona,120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,12.0,0.0,0.0,8.0,18.4,24.0,23.4,1.0,0.0,0.0,0.0,0.0,124,114.3,7
25,,Nandgaon,Nandgaon,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.5,3.1,0.0,8.0,0.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,30.6,28.2,4
26,,,Manmad,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,44.0,8.0,0.0,0.0,1.0,5.0,1.0,8.3,0.0,0.0,0.0,0.0,0.0,82.5,76,5
27,,,Wehelgaon,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2.3,2.5,1.5,2.5,2.5,4.3,3.4,11.3,0.0,1.2,0.0,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,35.2,32.4,3
28,,,Jategaon,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0,11.0,1.0,0.0,7.0,5.0,0.0,0.0,4.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,40.6,7
29,,,Hisawal,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.4,0.7,3.0,0.0,0.0,12.2,0.5,6.4,0.0,0.0,0.0,2.0,12.2,2.0,0.0,0.0,0.0,0.0,0.0,41.8,26.4,4
30,,Surgana,Umberthana,158.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,7.6,1.0,0.0,0.0,3.7,8.4,12.4,7.9,3.4,0.0,0.0,0.0,0.0,0.0,2.0,24.0,15.6,11.7,27.0,0.0,0.0,0.0,0.0,129.9,82.1,11
31,,,Barhe,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,9.1,9.3,0.0,0.0,0.0,0.0,1.0,52,32.8,5
32,,,Borgaon,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,8.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.1,0.0,0.0,10.0,31.0,41.0,20.0,2.0,0.0,0.0,0.0,0.0,154.1,97.3,8
33,,,Mankhed,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.7,7.2,9.5,0.0,0.0,0.0,0.0,0.0,61.9,39.1,6
34,,,Surgana,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.2,5.0,2.6,0.0,1.6,3.2,35.4,0.0,3.0,0.0,2.0,0.0,0.0,7.4,20.0,20.0,27.2,2.4,1.0,0.0,0.0,0.0,160,171.1,11
35,,Nasik,Nasik,93.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,23.1,46.2,24.4,0.0,0.0,0.0,0.0,0.0,162.8,174.1,6
36,,,Deolali,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.4,0.0,0.0,0.0,0.2,4.0,0.0,0.4,0.0,0.0,2.0,0.0,0.0,9.8,21.0,5.8,14.8,0.4,0.0,0.0,0.0,0.0,61.2,65.5,5
37,,,Satpur,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,40.6,23.2,0.2,0.0,0.0,0.0,0.0,114.2,122.1,4
38,,,Girnare,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,17.4,28.0,11.0,0.0,0.0,0.0,0.0,0.0,81.9,87.6,4
39,,,Shinde,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,7.8,54.1,38.0,0.0,0.0,0.0,0.0,0.0,111.7,119.5,4
40,,,Madsangavi,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,25.8,0.0,0.0,0.0,16.2,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,26.8,8.6,20.4,7.0,0.0,0.0,0.0,0.0,0.0,129.8,138.8,8
41,,,Makhmalabad,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,2.2,2.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,35.4,23.6,8.0,6.5,0.0,0.0,0.0,0.0,0.0,87.9,94,5
42,,,Pathardi,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,13.0,39.1,19.0,3.2,0.0,0.0,0.0,0.0,143.2,125.4,7
