Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
34,,,Surgana,323.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.0,8.8,0.0,0.0,5.2,24.5,115.0,95.2,3.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.1,167.7,8
35,,Nasik,Nasik,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,36.1,16.4,1.7,75.0,0.0,0.0,0.0,0.0,46.3,83.6,6.3,13.4,1.6,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,291.1,179.4,8
36,,,Deolali,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,15.8,9.4,0.6,40.0,0.0,0.0,0.0,0.0,55.2,70.3,5.2,5.8,2.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,208.9,128.7,9
37,,,Satpur,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.4,0.0,27.2,0.0,0.2,0.0,0.0,23.2,59.8,6.4,18.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.6,92.2,6
38,,,Girnare,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,2.0,0.0,2.3,0.0,0.0,0.0,0.0,30.3,63.7,3.6,14.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8,81.8,6
39,,,Shinde,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.4,36.4,0.0,6.3,0.0,0.0,3.2,0.0,51.1,75.5,0.3,7.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.8,118.2,8
40,,,Madsangavi,162.3,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,5.0,0.0,41.6,6.0,24.2,0.0,0.0,0.0,0.0,41.2,69.6,3.6,8.2,0.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,205,126.3,9
41,,,Makhmalabad,162.3,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,3.1,2.1,15.3,3.1,56.4,0.0,0.0,0.0,0.0,68.3,130.6,15.3,18.3,10.2,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,331,203.9,10
42,,,Pathardi,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,3.0,42.0,0.0,0.0,0.0,0.0,23.0,42.0,3.1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3,95.9,8
43,,Dindori,Dindori,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,17.0,8.0,0.0,0.0,0.0,0.0,45.0,97.0,2.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,208,145.4,7
44,,,Mohadi,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,29.0,33.0,0.0,4.0,0.0,0.0,46.0,82.0,2.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,232,162.1,9
45,,,Umarale,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,36.0,76.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,125.1,6
46,,,Nanashi,143.1,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,9.0,0.0,0.0,6.0,0.0,0.0,15.0,123.0,32.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,164.2,10
47,,,Koshimbe,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,3.0,0.0,0.0,0.0,0.0,37.0,79.0,9.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,139.8,7
48,,,Kasbevani,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,12.0,3.0,0.0,0.0,0.0,0.0,55.0,142.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,173.3,7
49,,,Warkheda,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,15.0,14.0,0.0,7.0,0.0,0.0,51.0,102.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,47.3,9
50,,Egatpuri,Igatpuri,463.4,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,51.0,7.0,6.0,0.0,0.0,0.0,0.0,57.0,126.0,26.0,46.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,82.4,11
51,,,Ghoti,463.4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,122.0,22.0,39.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,57.4,7
52,,,VadiWarhe,463.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,4.0,47.0,0.0,0.0,0.0,0.0,32.0,60.0,9.0,23.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,218,47,11
53,,,Nandgaon,463.4,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,63.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,30,8
54,,,Taket,463.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,91.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,38.2,6
55,,,Dhargaon,463.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,145.4,19.0,38.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4,76.7,8
56,,Peth,Peth,337.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,20.0,3.0,0.0,0.0,0.0,12.2,97.5,26.3,10.2,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.9,60.2,10
57,,,Jogmodi,337.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,82.2,19.1,8.3,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.8,40.9,6
58,,,Kohor,337.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,17.4,19.8,27.6,0.0,1.8,0.0,0.0,26.4,93.2,5.2,13.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5,165.7,8
59,,Niphad,Niphad,126.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,27.2,1.6,0.6,0.0,5.2,0.0,0.2,0.0,2.8,56.4,97.2,0.0,6.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.2,160,7
60,,,Pimpalgaon,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,14.0,28.0,11.5,16.2,0.0,13.5,0.0,0.0,73.0,93.0,2.0,6.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,342.2,270.7,10
61,,,Ranwad,126.4,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,70.2,12.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,30.4,93.5,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.3,189.3,7
62,,,Lasalgaon,126.4,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,55.1,40.0,0.0,0.0,16.2,0.0,0.0,0.0,39.3,29.0,177.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.4,287.5,8
63,,,Chandori,126.4,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,22.6,1.6,20.0,1.6,8.0,0.6,0.2,0.2,0.0,50.0,75.0,0.2,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.6,146,6
64,,,Deogaon,126.4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,62.0,25.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,200.2,8
65,,,Saykheda,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,11.4,0.0,5.0,0.0,0.0,0.0,1.2,44.0,76.2,0.0,2.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9,121.8,5
66,,,Ozar,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,5.0,7.0,0.0,12.0,0.0,0.0,49.0,90.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,156.6,7
67,,,Nandur,126.4,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,25.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,30.0,47.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.9,133,7
68,,Sinnar,Sinnar,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,88.0,52.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,121.4,5
69,,,Pandurli,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,53.2,43.0,0.0,31.2,0.0,0.0,0.0,0.0,31.3,57.1,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.7,159.6,8
70,,,Dubere,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.5,12.4,1.0,1.5,0.0,0.0,0.0,0.0,32.4,47.5,0.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,74.6,6
71,,,Deopur,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.3,10.1,1.0,1.0,0.0,0.0,0.0,3.0,52.1,70.3,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.1,111.2,5
72,,,Wavi,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.6,13.6,2.1,4.1,0.0,0.0,0.0,0.7,11.5,45.4,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,67.9,6
73,,,Shaha,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.2,7.3,0.0,1.0,0.0,0.0,0.0,1.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,71,4
74,,,Nandur,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,50.0,3.0,6.0,0.0,0.0,0.0,24.0,21.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,161.6,9
75,,Yevla,Yeola,124.4,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,14.0,2.0,0.0,0.0,20.0,37.0,2.0,0.0,3.0,38.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,144.3,6
76,,,Nagarsul,124.4,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,11.4,9.2,0.0,0.0,7.2,0.0,17.2,0.0,0.0,48.2,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,132.6,7
77,,,Andarsul,124.4,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,7.2,0.0,0.0,0.0,5.6,0.0,2.2,0.0,3.6,41.2,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,96.5,6
78,,,Patoda,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.1,0.0,0.0,22.8,17.2,0.0,0.0,16.0,21.0,62.3,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.1,124.7,6
79,,,Sawargaon,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,10.0,9.0,3.0,0.0,1.0,21.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,94.1,8
80,,,Jalgaon,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.6,0.0,0.0,7.5,12.0,0.0,0.0,0.9,32.6,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.8,82.8,6
81,,Chandwad,Chandwad,137.5,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,18.2,5.4,0.0,0.0,15.0,0.0,15.0,0.0,1.2,28.6,45.2,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8,124.2,8
82,,,Raipur,137.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,40.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,82.9,6
83,,,Dighwad,137.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,20.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,77.8,8
84,,,Dugaon,137.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,35.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,83.6,6
85,,,Wadner,137.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,20.0,19.2,1.6,3.8,12.6,0.0,16.6,0.0,0.0,58.6,84.4,0.6,6.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2,164.5,8
86,,,Wadali,137.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.2,9.1,0.0,0.0,29.1,0.0,2.0,0.0,2.2,40.0,98.7,0.0,3.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.9,67.3,7
87,,Trimbakeshwar,Tryambakeshwar,337.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,28.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,23.7,8
88,,,Welunje,337.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,16.0,62.0,21.0,30.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,157,46.6,9
89,,,Harsul,337.1,0.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.8,3.0,0.2,12.8,0.0,0.0,0.0,21.4,85.2,11.4,13.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.6,117.9,8
90,,Devali,Devala,133.7,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,37.8,0.0,2.6,0.0,3.8,0.0,0.0,0.0,0.8,46.2,42.6,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,104,6
91,,,Lohner,133.7,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,5.4,11.8,0.0,0.0,0.3,0.0,1.2,0.0,0.0,13.6,23.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,46.4,5
92,,,Umrane,133.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,48.6,4
