Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,101.1,0.0,2.0,0.0,0.0,0.0,0.8,11.9,18.0,6.2,4.0,0.0,3.3,0.0,7.8,3.3,0.3,12.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,77.7,8
2,,Kalyan,90.6,0.0,0.0,0.0,12.0,0.0,3.4,10.6,0.0,2.4,1.8,0.4,27.6,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,61.2,5
3,,Murbad,103.2,19.4,3.4,0.0,6.6,3.6,10.6,3.5,2.7,5.3,2.6,2.0,2.4,15.0,5.5,2.4,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.8,5.6,0.0,0.0,0.0,100.4,105.9,15
4,,Bhivandi,94.8,0.0,0.7,0.0,12.3,0.0,5.7,0.2,5.7,2.4,10.1,4.5,11.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,56,6
5,,Shahapur,95.2,0.2,0.9,0.1,7.3,0.1,9.7,0.2,0.0,2.4,3.4,0.2,6.6,0.0,0.2,4.5,0.4,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,41.2,5
6,,Ulhasnagar,90.6,0.0,0.0,0.0,2.0,0.0,42.0,7.2,0.0,3.6,0.0,0.0,27.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2,92.9,4
7,,Ambarnath,90.6,0.0,0.8,0.0,2.1,0.0,8.5,0.0,0.0,1.7,2.4,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,24.9,2
8,Raigadh,Alibag,74.8,0.0,1.0,0.0,1.6,10.3,0.4,0.2,0.0,0.0,0.0,11.6,14.3,10.3,1.6,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, - ,52.3,55.3,4
9,,Panwel,94.5,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,4.0, - ,0.0,2.0, - ,33.0, - , - ,0.0,0.0,0.0,0.0,0.0, - ,0.0, - , - , - , - , - ,57,43.4,4
10,,Karjat,131.4,1.5,2.0,4.3,0.0,0.0,0.0,11.3,0.7,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,67.8,47.7,4
11,,Khalapur,142.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.5,10.0, - ,13.0,11.0,0.0, - , - , - , - , - , - ,4.0, - , - , - , - , - ,72,100.4,6
12,,Uran,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0, - ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,13.3,3
13,,Sudhagad,105.5,0.0,2.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,6.3,16.5,12.0,1.0,8.0, - , - ,8.5,0.0,0.0,0.0,0.0, - ,0.0,0.0,17.5,4.0,0.0,0.0,0.0,0.0,94.3,90.8,8
14,,Pen,103.9,0.0,2.0,0.0,0.0,3.0, - ,0.0,2.0,0.0,0.0,3.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,10,7.8,2
15,,Mahad,128.3,6.6,1.3,0.0,2.0,20.4,5.0,1.0,0.7,0.0,0.0,1.5,8.3,2.0,3.5,12.0, - ,3.0,3.0, - , - , - , - , - , - , - ,9.3,9.7, - , - , - , - ,89.3,77.3,10
16,,Mangaon,115.5,0.5,0.0,0.0,0.7,16.7,4.3,0.0,0.0,0.0, - ,22.0,12.0,3.5,0.0,3.3, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,63,48.8,6
17,,Roha,129.1,0.3,0.5,0.0,0.3,13.3,5.3,0.0,0.0,0.0,0.3,3.7,21.0,1.3,0.7,1.3, - ,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,63.7,42.9,5
18,,Poladpur,148.6,3.0,0.0,0.0,17.5,28.0,32.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.5, - ,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.5,9.5,0.5,27.5,0.0,183.5,170.4,10
19,,Murud,107.7,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0, - ,12.0,8.0,2.0, - ,0.0, - , - , - , - , - , - , - , - , - , - ,14.0, - , - , - , - , - ,48,56.5,4
20,,Shriwardhan,85.0,7.0,1.0, - , - ,86.5,5.0,0.0,0.0, - , - ,0.0,10.0,4.0,1.0, - , - , - , - , - , - , - , - , - , - , - , - ,0.0, - , - , - , - ,114.5,95,5
21,,Mahasala,120.5,0.0,0.0,0.0,0.0,114.0,8.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,163,141.1,4
22,,Tala,115.5,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0, - ,0.0, - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - ,114,66.6,3
23,Ratnagiri,Chiplun,171.2,3.0,0.0,1.9,70.1,120.6,25.8,1.3,0.0,0.0,0.7,0.0,6.0,11.6,2.7,0.0,0.1,2.3,24.9,0.2,0.0,3.1,0.0,0.0,0.0,0.0,11.4,5.9,0.0, - , - , - ,291.6,292.2,11
24,,Dapoli,99.8, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
25,,Khed,155.4,2.9,0.6,2.7,36.9,151.6,12.0,0.0,0.0,0.0,0.0,0.0,11.7,28.1,0.0,0.0,0.0,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.7,0.0,3.6,0.0,0.0,274.1,276.9,11
26,,Guhagar,99.0, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
27,,Mandangad,133.9,0.0,0.0,0.0,5.7,85.3,15.3,0.0,0.0,0.0,0.0,1.0,29.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.0,0.0,0.0,0.0,0.0,163.9,103,7
28,,Ratnagiri,159.2,2.6,1.4,5.2,47.3,95.2,19.8,0.2,0.0,0.0,0.3,0.2,4.2,4.5,3.2,6.9,0.0,0.0,10.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.1,0.4,0.0,0.0,0.0,214.8,117.4,11
29,,Sangameshwar,182.9,4.7,0.2,2.8,61.0,67.2,38.7,0.5,0.3,0.0,1.9, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,177.3,132.9,5
30,,Rajapur,133.4,2.3,0.0,0.3,50.0,40.6,5.6,1.6,0.0,7.4,2.4,0.3,3.6,10.3,10.0,0.8,0.6,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - ,142.6,76.6,8
31,,Lanja,186.2,0.2, - ,2.0,65.0,63.3,12.5,0.0,0.0,0.0,0.0,0.0,5.0,12.5,14.0,0.0, - ,0.0,13.5,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,188,185,7
32,Sindhudurg,Devgad,101.6,0.0,0.0,1.4,39.3,42.2,6.4,0.5,0.0,1.2,1.1,3.8,5.3,1.3,5.9,2.4,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,119.6,131.6,7
33,,Malwan,90.9,1.6,0.1,2.0,16.4,29.7,15.4,0.6,0.0,2.0,0.9,0.1,1.6,0.0,1.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,74.7,39.9,3
34,,Sawantwadi,187.3,1.5,0.0,0.5,13.3,42.0,21.5,6.5,0.0,0.3,2.5,0.0,0.8,2.1,1.7,0.0,0.0,17.3,0.0,11.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,13.5,17.3,0.0,5.7,0.0,158.9,151.2,9
35,,Vengurla,105.1,0.0,0.5,0.0,5.1,71.1,35.6,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.6,0.6,0.0,0.0,0.6,7.8,0.0,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - ,126.6,66.4,6
