Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
29,,Sangameshwar,783.1,0.0,0.0,139.0,61.0,106.0,99.0,42.0,8.0,51.0,100.0,110.0,66.0,81.0,27.0,42.0,56.0,204.0,105.0,6.0,27.0,12.0,73.9,23.4,91.3,11.4,147.5,35.0,33.0,23.5,6.5,1787.5,210.5,28
30,,Rajapur,849.2,0.0,0.0,48.0,62.0,50.0,56.0,45.0,4.0,35.0,64.0,48.0,54.0,43.0,65.0,40.0,45.0,55.0,33.0,1.0,3.0,2.0,54.0,56.0,16.0,2.0,102.0,117.0,113.0,37.0,2.0,1252,151.2,24
31,,Lanja,828.0,0.0,1.0,63.0,26.0,64.0,51.0,44.0,4.0,49.0,93.0,60.0,48.0,52.0,17.0,19.0,62.0,129.0,76.0,1.0,4.0,4.0,84.0,58.0,3.0,3.0,101.0,84.0,59.0,25.0,3.0,1287,175.1,27
32,Sindhudurg,Devgad,735.2,0.0,38.0,0.0,77.0,34.0,48.0,18.0,2.0,61.0,144.0,34.0,18.0,25.0,49.0,16.0,60.0,154.0,40.0,0.0,0.0,0.0,58.0,6.0,63.0,2.0,49.0,6.0,20.0,0.0,0.0,1022,140,21
33,,Malwan,730.1,0.0,1.0,22.0,158.0,40.0,74.0,18.0,5.0,30.0,141.0,50.0,110.0,23.0,27.0,41.0,135.0,105.0,4.0,0.0,0.0,0.0,2.0,11.0,38.0,0.0,24.0,0.0,2.0,0.0,0.0,1061,105.2,19
34,,Sawantwadi,1008.7,0.0,0.0,34.0,52.0,95.0,48.0,35.0,9.0,48.0,114.0,74.0,87.0,48.0,66.0,17.0,108.0,90.0,67.0,1.0,10.0,4.0,107.0,10.0,50.0,2.0,73.0,19.0,17.0,0.0,3.0,1288,138.1,25
35,,Vengurla,932.8,0.0,5.6,53.0,93.0,80.2,50.8,17.0,35.4,89.8,98.8,57.8,33.4,33.2,33.8,60.4,108.4,66.2,32.0,7.2,2.4,1.2,21.2,18.0,64.8,2.0,31.0,4.8,2.2,6.0,1.8,1111.4,127.1,24
36,,Kankawali,874.2,0.0,54.0,4.0,57.0,42.0,64.0,27.0,2.0,16.0,140.0,76.0,87.0,82.0,52.0,53.0,51.0,157.0,15.1,0.0,8.0,2.0,48.0,32.0,35.0,6.0,92.0,112.0,40.0,4.0,5.0,1363.1,154.7,26
37,,Kudal,881.4,5.0,0.0,34.0,60.0,75.0,53.0,30.0,6.0,50.0,86.0,59.0,70.0,36.0,58.0,24.0,95.0,65.0,55.0,10.0,1.0,5.0,77.0,20.0,43.0,3.0,47.0,11.0,4.0,3.0,8.0,1093,96,28
38,,Vaibhavwadi,1138.9,0.0,102.0,20.0,27.0,22.0,54.0,28.0,10.0,11.0,114.0,107.0,76.0,116.0,72.0,33.0,14.0,65.0,60.0,1.0,0.0,1.0,24.0,54.0,8.0,0.0,113.0,154.0,107.0,8.0,0.0,1401,138.9,24
39,,Dodamarg,1008.7,11.0,0.0,42.0,36.0,65.0,83.0,33.0,4.0,45.0,51.0,75.0,98.0,48.0,51.0,37.4,129.0,44.0,115.0,11.0,12.0,8.0,105.0,72.0,68.0,6.0,69.0,33.0,3.0,2.0,0.0,1356.4,285.1,27
40,Palghar,Vasai,475.8,0.0,0.0,31.0,41.0,50.0,60.0,0.0,0.0,0.0,4.0,15.0,136.0,27.0,6.0,24.0,41.0,8.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,12.0,0.0,472,106.8,15
41,,Wada,442.1,0.0,0.0,3.0,0.0,5.0,18.0,1.0,0.0,0.0,0.0,2.0,17.0,19.0,4.0,10.0,46.0,20.0,5.0,0.0,0.0,3.0,0.0,0.0,9.0,4.0,5.0,16.0,17.0,11.0,0.0,215,47.6,17
42,,Dahanu,452.0,0.0,0.0,0.5,0.0,7.4,14.0,0.0,0.0,0.0,0.0,5.0,15.1,14.9,2.8,10.1,9.0,2.0,0.0,5.0,1.4,0.0,0.0,1.3,3.9,0.8,2.1,0.0,10.0,10.2,2.7,118.2,29.2,13
43,,Palghar,405.3,0.0,0.0,5.0,4.8,4.8,10.2,0.0,0.0,0.0,3.0,4.0,32.1,0.0,22.4,24.1,40.8,8.8,0.0,3.0,1.0,3.6,0.0,1.0,5.4,8.2,2.6,2.6,2.1,4.0,8.6,202.1,44.5,19
44,,Javhar,453.9,0.0,0.0,0.0,0.0,4.0,20.5,7.0,0.0,0.0,0.0,0.0,12.0,7.0,1.0,19.5,33.0,29.0,1.0,5.0,7.0,6.0,5.0,8.0,7.0,4.0,6.0,4.0,30.0,87.0,34.0,337,103.8,20
45,,Mokhada,324.6,0.0,0.0,6.4,2.8,0.0,1.8,12.8,0.0,0.0,0.0,0.0,3.1,0.0,3.2,38.0,31.4,20.2,3.0,7.8,12.6,3.4,15.8,5.8,13.0,7.6,11.0,4.6,31.8,22.0,43.2,301.3,74.3,21
46,,Talasari,405.3,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,7.0,4.0,0.0,7.0,9.0,22.0,42.0,3.0,8.0,5.0,8.0,2.0,15.0,7.0,40.0,217,47.8,17
47,,Vikramgad,453.9,0.0,0.0,0.0,12.4,10.2,15.0,3.2,0.0,0.0,0.0,14.4,20.0,7.5,6.8,14.0,37.6,28.2,0.5,0.4,2.3,0.8,5.9,1.0,5.8,1.4,16.0,5.2,14.5,26.8,0.6,250.5,244.9,17
48,Nasik,Malegaon,102.3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,22,1
49,,Baglan,99.8,0.0,0.0,0.0,0.0,30.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,34.8,3
50,,Kalwan,120.6,0.0,0.0,10.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,7.0,35.3,32.5,4
51,,Nandgaon,108.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58,36.6,3
52,,Surgana,158.3,0.0,0.0,12.0,0.0,17.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,13.0,18.0,0.0,2.0,2.0,3.0,4.0,6.0,12.0,4.0,1.0,4.0,5.0,8.0,5.0,138,147.6,17
53,,Nasik,93.5,0.0,0.0,2.0,0.0,8.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,49,42.9,7
54,,Dindori,114.2,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,3.0,9.0,4.0,7.0,57,12.3,6
55,,Egatpuri,465.0,0.0,0.0,4.0,62.0,36.0,1.0,9.0,0.0,0.0,1.0,6.0,5.0,2.0,7.0,7.0,44.0,19.0,10.0,0.0,7.0,24.0,11.0,7.0,25.0,14.0,20.0,26.0,36.0,32.0,14.0,429,164.7,22
56,,Peth,260.5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,3.0,1.0,0.0,0.0,10.0,7.0,15.0,12.0,5.0,2.0,6.0,13.0,14.0,13.0,142,141.3,12
57,,Niphad,100.5,0.0,0.0,2.0,0.0,5.0,3.0,15.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.5,49.8,7
58,,Sinnar,89.3,0.0,0.0,27.0,6.0,11.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,5.0,0.0,70,62.3,7
59,,Yevla,112.4,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,98,84.7,6
60,,Chandwad,115.7,0.0,0.0,7.0,0.0,3.0,24.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,57,21.9,5
61,,Trimbakeshwar,260.5,0.0,0.0,18.0,4.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,15.0,0.0,0.0,2.0,10.0,15.0,7.0,9.0,10.0,17.0,7.0,24.0,28.0,18.0,254,220.1,17
62,,Devali,115.4,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0
63,Dhule,Dhule,132.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40,39.2,4
64,,Sakri,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28,23.6,3
65,,Shirpur,118.7,0.0,0.0,15.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50,44,5
66,,Shindkheda,113.7,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,50.1,4
67,Nandurbar,Nandurbar,109.8,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,109,75.9,4
68,,Navapur,143.7,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50,43.9,4
69,,Shahada,113.8,0.0,0.0,16.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,54,50.8,3
70,,Taloda,106.2,0.0,0.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,84,69.9,4
71,,Akrani,120.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,14.1,2
72,,Akkalkua,149.4,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87,66.1,7
73,Jalgaon,Jalgaon,131.6,0.0,0.0,0.0,2.0,0.0,9.0,4.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,47,33.9,5
74,,Bhusawal,138.6,0.0,0.0,0.0,0.0,0.0,8.7,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.1,0.0,0.0,1.2,0.0,26.6,21,3
75,,Yaval,126.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.0,0.0,0.0,0.0,0.0,8.2,6.1,2
76,,Raver,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,9.0,0.0,0.0,0.0,0.0,11.4,8.9,1
77,,Edlabad mukainagar,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,16,12.4,2
78,,Amalner,128.8,0.0,7.7,2.4,0.0,0.0,3.4,0.0,0.0,0.0,4.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,22.9,17.4,4
79,,Chopda,131.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,4.3,1
80,,Erandol,116.5,0.0,2.0,0.0,1.0,7.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,58,44.3,6
81,,Parola,131.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,14.7,11.4,3
82,,Chalisgaon,129.2,0.0,0.0,0.0,3.6,6.3,7.7,7.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.2,30.5,6
83,,Jamner,135.2,0.0,0.0,0.0,2.0,2.2,0.0,1.0,10.2,0.0,1.1,2.1,0.0,1.7,0.0,0.0,0.0,0.0,0.5,4.0,3.5,0.0,0.0,0.0,1.0,0.0,4.2,0.0,0.0,0.0,0.0,33.5,24.9,4
84,,Pachora,134.6,0.0,2.1,0.0,7.8,2.8,0.0,6.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.1,2.3,1.3,2.0,0.0,0.0,0.0,0.0,50.2,38.9,5
85,,Bhadgaon,129.2,0.0,4.7,0.0,2.0,1.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,11.7,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,32.6,28,3
86,,Dharangaon,116.5,0.0,0.0,0.0,0.0,1.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,23.1,3
87,,Bodhwada,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.7,0.0,0.0,0.0,0.0,49.2,48.3,4
88,Ahamadnagar,Nagar,101.8,0.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,30,31.6,2
89,,Parner,95.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,39,40.6,7
90,,Shrigonda,96.1,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,26,2
91,,Karjat,96.1,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,24,1
92,,Jamkhed,124.8,0.0,20.0,14.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,66,58.3,5
93,,Shegaon,113.3,0.0,22.0,39.0,4.0,0.0,0.0,0.0,0.0,9.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,113,104.2,8
94,,Pathardi,108.4,0.0,36.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,100,84,4
95,,Newasa,119.1,0.0,0.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,28,29.4,4
96,,Rahuri,95.4,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,6.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,94,110.2,5
97,,Sangamner,85.3,0.0,0.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,22,26.3,2
