Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,89.2,72.0,128.8,197.3,181.2,105.8,17.3,3.4,1.0,1.0,12.2,9.0,10.0,7.0,8.3,10.4,7.4,11.3,8.0,13.0,19.2,46.0,79.0,37.0,10.0,8.1,9.0,26.5,46.2,24.0,13.0,1211.6,118.4,29
2,,Kalyan,1023.4,85.0,60.0,70.0,137.0,148.0,130.0,20.0,4.0,30.0,3.0,15.0,8.0,8.0,5.0,1.0,18.0,10.0,4.0,10.0,34.0,19.0,117.0,58.0,78.0,13.0,18.0,3.0,53.0,50.0,75.0,42.0,1326,136.9,30
3,,Murbad,968.9,100.2,37.6,45.5,85.6,79.2,40.0,22.5,6.4,8.6,8.7,10.7,4.5,10.6,3.2,1.8,3.2,6.7,18.4,28.7,19.8,37.8,77.8,126.4,50.1,8.4,16.2,22.8,88.8,79.4,54.8,21.2,1125.6,116.5,30
4,,Bhivandi,965.8,64.2,20.0,71.2,109.0,114.0,176.0,7.0,9.0,7.0,8.0,15.0,5.0,0.2,7.8,2.0,8.0,8.0,2.0,9.0,13.4,41.0,94.0,74.0,63.0,19.0,22.0,4.0,39.0,51.0,50.0,14.1,1126.9,102.2,28
5,,Shahapur,1102.4,55.0,29.0,60.0,98.0,127.0,128.0,54.8,26.2,11.0,15.2,7.0,6.8,11.0,4.0,3.0,7.0,5.0,14.8,17.0,25.2,39.0,105.0,74.0,108.0,25.0,27.0,15.0,70.0,125.0,80.0,71.0,1444,144.2,31
6,,Ulhasnagar,1001.4,55.2,35.4,60.4,80.6,78.6,64.4,7.4,2.2,5.4,6.2,15.4,6.4,7.2,2.2,3.4,4.2,6.4,15.6,22.2,18.4,20.4,44.4,65.6,46.4,11.2,7.4,12.2,47.8,52.2,32.2,34.6,871.6,87,29
7,,Ambarnath,1001.4,75.2,33.0,89.1,76.2,86.4,80.0,32.5,6.2,7.1,8.0,18.6,8.0,14.0,6.5,4.0,4.0,4.0,22.2,28.0,20.0,34.4,54.0,40.0,56.4,18.0,12.0,16.4,24.0,65.4,26.0,22.2,991.8,137.2,31
8,Raigadh,Alibag,723.0,48.4,41.2,150.4,128.3,90.5,41.5,0.0,1.2,2.0,12.3,0.0,4.4,8.0,2.5,3.0,3.0,0.0,1.2,30.1,7.8,7.8,50.3,45.4,30.6,2.0,4.0,5.8,17.8,23.3,30.3,6.2,799.3,70.8,23
9,,Panwel,1128.9,109.0,54.4,98.0,240.0,141.2,112.0,11.6,1.4,2.0,2.4,4.0,12.2,8.0,124.0,1.0,9.0,4.0,4.0,19.6,30.0,12.0,75.0,112.0,29.0,14.0,29.4,16.0,51.0,45.6,46.2,13.0,1431,103.8,27
10,,Karjat,1378.2,180.0,69.3,92.3,176.0,83.0,112.2,37.3,7.6,14.5,7.3,6.7,5.9,20.0,8.0,11.2,5.0,19.8,30.1,21.0,0.0,0.0,80.0,119.2,66.0,15.8,20.8,25.2,92.6,124.1,141.2,51.6,1643.7,126.2,29
11,,Khalapur,1302.2,131.2,55.0,108.0,209.8,118.2,59.3,22.2,4.2,18.3,13.0,10.2,13.3,8.4,11.0,7.0,11.4,6.0,12.0,12.3,26.2,32.2,31.0,82.2,59.0,14.0,13.0,31.4,43.4,76.5,92.0,16.3,1348,176.8,31
12,,Uran,762.4,107.0,31.0,96.0,213.0,93.0,108.0,2.0,1.0,4.0,2.0,0.0,3.0,10.0,3.0,0.0,1.0,5.0,0.0,18.0,3.0,7.0,46.4,66.0,25.0,14.0,3.0,10.0,20.0,45.0,38.0,17.0,991.4,66.8,24
13,,Sudhagad,1484.0,119.0,48.0,332.0,171.0,130.0,120.8,34.2,19.0,26.0,6.0,9.2,9.0,15.0,14.6,8.0,7.0,19.0,30.0,33.2,15.0,44.4,63.0,102.0,38.0,18.0,27.0,36.0,71.0,108.0,32.0,30.2,1735.6,156,31
14,,Pen,1112.4,73.4,36.2,123.8,154.4,127.4,39.2,13.4,5.2,21.6,11.4,7.2,16.2,5.4,8.6,5.4,19.2,11.2,10.0,14.4,41.4,35.2,43.4,61.2,27.2,8.2,11.4,34.4,37.6,86.2,26.4,13.2,1129.4,83.8,31
15,,Mahad,1348.2,61.1,104.7,114.8,112.4,107.2,55.9,43.5,6.4,11.0,5.0,2.5,10.0,9.5,5.6,5.1,9.0,12.0,20.2,14.0,23.9,33.5,86.0,63.5,50.4,8.6,11.5,29.4,119.5,96.3,125.0,49.1,1406.6,112.7,30
16,,Mangaon,1248.4,69.0,120.5,122.0,98.0,107.2,75.0,18.0,3.0,16.0,7.0,2.5,9.2,6.0,1.6,10.0,13.0,12.0,34.0,22.0,10.0,38.0,58.0,69.0,29.0,7.0,13.0,34.0,66.0,101.0,57.0,34.0,1262,99.7,29
17,,Roha,1265.5,118.0,70.0,145.0,209.0,179.0,145.0,19.0,5.0,36.0,18.0,10.0,13.0,6.0,3.0,5.0,18.0,7.0,45.0,62.0,23.0,32.0,32.0,80.0,50.0,6.0,18.0,11.0,95.0,100.0,40.0,25.0,1625,118.5,31
18,,Poladpur,1371.3,45.0,92.0,189.0,93.0,125.0,123.5,40.0,25.0,16.0,2.0,6.3,11.1,24.0,7.0,8.0,17.0,6.5,49.0,34.0,37.2,40.0,86.0,50.0,59.0,18.0,15.0,55.0,115.0,236.1,135.0,61.0,1820.7,198.4,30
19,,Murud,917.6,66.2,67.0,64.0,180.6,101.8,136.1,1.0,3.2,2.0,2.3,6.0,4.4,3.0,18.8,0.0,7.4,7.0,12.0,15.4,6.6,7.8,11.6,84.5,15.0,5.0,14.4,16.8,50.2,42.2,16.0,2.0,970.3,84.3,26
20,,Shriwardhan,1150.5,34.1,30.0,43.0,31.4,105.2,76.8,5.2,2.0,0.0,1.0,0.0,1.6,5.4,0.0,2.0,0.0,10.0,16.2,10.0,5.2,17.2,67.6,32.2,18.0,12.4,13.4,5.0,35.2,64.4,15.6,14.0,674.1,52.8,23
21,,Mahasala,1277.4,78.0,117.8,111.0,74.0,117.2,95.4,31.0,5.0,5.6,9.4,3.0,11.2,15.0,4.8,4.0,6.0,33.0,23.0,17.0,13.2,22.0,67.6,65.3,27.0,12.8,49.0,32.0,76.4,135.2,39.0,44.2,1345.1,107.7,31
22,,Tala,1248.4,164.0,103.0,136.0,129.0,105.0,173.0,12.0,30.0,9.0,3.0,6.0,13.0,6.0,18.0,6.0,8.0,13.0,31.0,25.0,13.0,24.0,82.9,109.0,153.0,15.0,14.0,29.0,103.0,155.0,36.0,25.0,1748.9,126.9,31
23,Ratnagiri,Chiplun,1377.8,65.0,145.0,184.0,182.0,88.0,58.0,40.0,5.0,12.0,10.0,9.0,12.0,43.0,11.0,2.0,40.0,3.0,21.0,40.0,15.0,26.0,57.0,95.0,126.0,30.0,31.0,29.0,135.0,145.0,83.0,17.0,1759,135.5,30
24,,Dapoli,1298.3,25.0,43.6,88.8,158.6,134.0,142.0,25.2,15.0,5.6,8.6,2.6,2.8,25.6,10.6,0.4,4.6,4.0,16.0,46.4,12.0,38.0,54.0,44.0,24.6,24.4,52.2,6.6,64.0,140.0,54.2,13.0,1286.4,93.2,30
25,,Khed,1379.9,50.0,69.0,107.0,104.0,80.0,58.0,23.0,13.0,12.0,6.0,8.0,4.0,13.0,7.0,2.0,11.0,4.0,11.0,65.0,19.0,22.0,49.0,104.0,51.0,25.0,42.0,25.0,56.0,105.0,62.0,64.0,1271,142.3,30
26,,Guhagar,893.3,13.0,63.0,67.0,92.0,38.0,75.0,20.0,5.0,4.0,0.0,1.0,3.0,2.0,6.0,5.0,0.0,0.0,12.0,23.0,8.0,16.0,30.0,24.0,29.0,20.0,17.0,10.0,23.0,53.0,37.0,8.0,704,44.4,26
27,,Mandangad,1587.1,85.0,90.0,127.8,79.0,141.2,133.0,29.4,31.8,14.6,12.4,8.6,13.0,29.0,14.0,19.2,18.0,18.2,31.1,25.0,36.2,35.0,75.0,54.0,78.8,15.6,14.0,50.0,73.4,214.0,74.0,44.0,1684.3,178.3,31
28,,Ratnagiri,944.5,22.4,99.6,69.4,30.1,180.3,61.3,27.0,6.2,1.4,0.0,20.4,5.8,3.8,11.8,3.8,1.0,1.2,2.4,38.0,10.4,13.2,10.6,46.8,19.0,17.8,7.0,3.7,43.6,26.4,25.7,19.8,829.9,57.3,26
29,,Sangameshwar,1447.8,84.0,185.0,163.0,205.0,175.0,116.0,130.0,10.0,18.0,5.0,26.0,15.0,15.0,30.0,28.0,39.0,52.0,28.0,105.0,29.0,24.0,68.0,115.0,65.0,5.0,54.0,36.0,93.0,87.0,120.0,51.0,2176,175.5,31
30,,Rajapur,1239.8,40.0,95.0,75.0,26.0,234.0,65.0,21.0,26.0,9.0,6.0,5.0,12.0,21.0,28.0,23.0,20.0,18.0,23.0,99.0,41.0,35.0,56.0,82.0,57.0,15.0,24.0,12.0,63.0,41.0,80.0,60.0,1412,100.2,31
31,,Lanja,1409.1,20.0,35.0,47.0,53.0,69.0,129.0,42.0,10.0,6.0,5.0,29.0,9.0,7.0,12.0,12.0,8.0,12.0,13.0,40.0,27.0,24.0,37.0,41.0,39.0,3.0,13.0,17.0,37.0,26.0,32.0,23.0,877,114.6,31
32,Sindhudurg,Devgad,765.3,10.0,34.0,5.0,3.0,66.0,34.0,2.0,14.0,0.0,0.0,5.0,11.0,1.0,7.0,6.0,1.0,0.0,10.0,14.0,10.0,3.0,5.0,42.0,8.0,2.0,18.0,14.0,46.0,10.0,15.0,8.0,404,53.1,24
33,,Malwan,761.3,11.0,30.0,20.0,20.0,30.0,37.0,24.0,12.0,4.0,2.0,7.0,5.0,7.2,3.0,2.0,0.0,0.0,10.0,2.0,2.0,4.0,24.0,28.0,8.0,18.0,16.0,9.0,43.0,7.0,4.0,5.0,394.2,27.6,25
34,,Sawantwadi,1430.8,30.0,117.0,67.0,40.0,45.0,67.0,33.0,45.0,15.0,15.0,24.0,26.0,24.0,4.0,6.0,14.0,20.0,47.0,47.0,43.0,55.0,52.0,104.0,79.0,19.0,8.4,34.0,190.0,53.0,42.0,34.0,1399.4,135.1,31
35,,Vengurla,1035.6,8.2,56.0,15.8,15.0,35.2,36.0,2.6,2.1,2.1,2.2,9.0,13.0,7.1,11.0,0.0,8.8,4.4,14.2,19.0,7.0,8.4,15.0,54.0,22.0,11.0,31.2,18.8,59.0,10.8,11.0,17.0,526.9,39.9,27
36,,Kankawali,1321.1,22.0,37.0,35.0,40.0,64.0,56.0,40.0,38.0,25.0,17.0,15.0,32.0,13.0,15.0,12.0,18.0,25.0,40.0,48.0,42.0,30.0,35.0,70.0,29.0,22.0,15.0,20.0,68.0,32.0,38.0,42.0,1035,91.6,31
37,,Kudal,1129.9,11.0,30.0,15.0,12.0,29.0,25.0,14.0,19.0,10.0,3.0,10.0,8.0,3.0,5.0,1.0,6.0,21.0,5.0,10.0,9.0,16.0,15.0,40.0,12.0,2.0,30.0,18.0,55.0,21.0,16.0,12.0,483,22.4,29
38,,Vaibhavwadi,2160.8,34.0,111.0,31.0,58.0,230.0,46.0,31.0,17.0,4.1,2.0,16.0,20.0,20.0,38.0,6.0,6.0,7.0,36.0,68.0,22.0,42.0,27.0,56.0,37.0,8.0,14.0,13.0,84.0,39.0,88.0,51.0,1262.1,88.2,30
39,,Dodamarg,1430.8,20.0,65.0,45.0,10.0,65.0,47.0,34.0,40.0,13.0,19.0,32.0,38.0,13.0,6.0,0.0,12.0,22.0,19.0,23.0,36.0,35.0,34.0,28.0,29.0,24.0,31.0,57.0,83.0,40.0,29.0,65.0,1014,137.7,30
40,Palghar,Vasai,736.4,57.0,4.0,76.0,184.0,234.0,140.0,18.0,11.0,7.0,6.0,6.0,4.0,9.0,2.0,0.0,2.0,0.0,18.0,4.0,3.0,56.0,155.0,83.0,106.0,8.0,17.0,14.0,17.0,36.0,22.0,19.0,1318,112,27
41,,Wada,1176.3,131.0,28.2,27.0,62.0,125.0,114.0,45.0,14.0,3.4,10.0,15.5,2.0,9.0,1.5,2.0,6.0,5.0,0.0,5.0,12.0,17.0,91.0,115.5,69.0,17.5,14.0,25.0,69.0,76.0,51.0,65.0,1227.6,167.2,27
42,,Dahanu,734.0,60.3,18.4,17.3,21.7,94.4,135.2,12.0,4.0,4.2,2.4,2.8,4.8,1.1,0.1,1.2,0.5,0.8,0.2,0.4,3.9,3.0,80.1,59.2,34.9,3.6,11.3,6.2,23.1,50.0,27.6,21.4,706.1,92.4,23
43,,Palghar,763.9,125.0,17.8,35.0,93.2,102.4,78.2,18.0,5.5,5.0,4.2,4.4,4.0,4.2,1.4,1.2,10.0,0.0,0.0,0.0,2.0,8.0,125.1,58.2,87.4,21.0,5.6,8.0,12.8,32.2,20.4,11.0,901.2,56.2,25
44,,Javhar,1602.3,95.0,56.0,12.2,31.0,116.6,98.0,53.5,34.6,15.0,19.0,26.3,18.8,17.2,6.0,4.6,11.0,9.2,7.4,7.0,20.4,30.0,82.0,161.4,95.6,13.4,9.0,18.0,74.0,189.0,100.4,99.0,1530.6,153.9,31
