Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,334.4,11.0,22.0,0.0,0.1,56.2,13.0,29.0,0.2,0.0,0.0,0.0,4.0,1.0,0.0,9.3,29.1,90.0,18.0,25.0,0.0,6.2,1.0,3.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,319.4,105.9,13
2,,Kalyan,301.7,12.4,45.0,5.0,0.0,20.4,10.0,14.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,16.0,13.0,2.0,12.2,35.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,61.4,14
3,,Murbad,347.1,10.4,15.2,2.1,3.5,3.5,41.8,7.1,0.0,0.0,0.0,0.0,98.8,73.8,0.0,29.2,2.2,5.1,24.8,19.8,0.0,1.1,0.0,10.6,4.8,1.8,0.0,0.0,0.0,0.0,0.0,355.6,105.3,14
4,,Bhivandi,337.6,6.0,23.5,12.0,0.0,4.0,53.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.9,20.0,32.0,15.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,199.9,59.1,12
5,,Shahapur,338.1,20.0,25.6,0.6,1.0,2.0,19.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,35.0,3.0,2.0,12.0,30.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,174.8,57.9,10
6,,Ulhasnagar,301.9,0.2,26.4,19.4,0.0,21.2,9.4,7.2,0.0,0.0,0.0,0.0,9.2,2.2,0.0,10.4,12.2,9.4,15.4,23.2,0.0,2.2,1.2,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,171.4,56.8,11
7,,Ambarnath,301.9,18.0,25.0,4.0,12.0,15.6,16.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,16.2,10.0,10.0,20.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,186.4,59.5,13
8,Raigadh,Alibag,313.1,2.4,25.7,6.3,9.2,2.3,23.7,2.4,0.0,0.0,0.0,0.5,0.0,0.0,11.6,5.6,5.6,8.5,23.0,47.6,0.0,50.8,2.6,10.2,9.0,0.0,0.0,4.6,0.0,0.0,6.0,257.6,64.1,16
9,,Panwel,402.0,1.6,34.2,20.0,1.2,11.8,15.0,7.4,0.0,1.0,0.0,1.4,2.4,2.4,0.0,18.2,61.4,120.6,23.0,47.4,0.6,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,398,91.3,13
10,,Karjat,436.0,7.5,35.5,16.5,0.5,0.0,0.8,13.2,0.0,3.1,0.0,22.1,20.8,9.2,18.5,26.7,34.7,3.5,21.1,29.1,0.0,1.2,0.0,1.0,20.6,3.2,0.7,0.0,0.0,0.0,0.0,289.5,63.1,16
