Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,0.0,33.2,16.2,68.4,55.2,59.2,32.4,109.6,27.8,9.4,11.8,23.0,13.2,4.6,16.4,5.6,1.6,12.8,4.4,33.8,4.4,9.4,14.5,9.4,0.0,1.2,8.2,10.0,22.0,79.2,38.2,735.1,112.6,27
2,,Kalyan,652.7,0.0,19.0,2.0,96.0,72.0,97.0,96.0,87.1,34.0,21.0,40.9,17.0,13.0,8.0,24.0,5.0,0.0,5.0,7.0,23.0,1.0,0.2,16.0,33.8,0.0,16.0,7.0,3.0,40.0,38.0,28.0,850,134,25
3,,Murbad,634.3,0.0,16.2,13.8,51.2,54.0,117.2,118.3,127.0,82.3,15.2,8.0,13.8,17.3,23.4,18.2,4.2,1.2,2.3,8.2,58.4,25.4,14.2,2.1,0.0,0.0,16.4,7.5,12.3,86.3,15.3,57.3,987,152.7,25
4,,Bhivandi,646.4,0.0,51.0,5.0,52.0,116.0,66.0,68.0,95.1,28.0,10.0,9.0,10.0,7.0,4.0,15.0,2.0,2.0,7.0,17.0,31.0,18.0,4.0,5.0,9.9,0.0,36.0,0.0,0.0,60.0,88.0,40.0,856,121.7,25
5,,Shahapur,703.2,1.0,5.8,1.8,26.4,113.2,101.0,68.0,94.0,51.4,22.8,10.0,30.0,17.2,12.8,24.0,6.0,3.8,9.8,4.0,51.0,10.2,35.0,23.4,49.6,0.0,17.0,6.4,19.2,42.0,8.0,68.0,932.8,154.4,28
6,,Ulhasnagar,604.3,1.2,3.4,2.4,77.2,58.2,82.2,50.4,93.6,44.4,30.0,14.4,18.6,10.4,21.6,23.6,9.4,6.2,2.4,4.4,44.6,0.0,8.8,19.2,0.1,0.0,12.2,4.4,6.8,62.7,86.5,47.8,847.1,140.2,25
7,,Ambarnath,604.3,1.2,1.1,0.0,42.2,20.7,39.0,21.3,52.2,16.8,7.0,10.4,7.1,2.8,11.1,7.0,5.0,0.0,0.0,3.9,23.0,0.2,4.0,1.0,0.0,1.0,1.3,0.0,5.3,30.1,40.1,25.5,380.3,79.3,20
8,Raigadh,Alibag,479.4,3.3,68.9,201.3,117.5,12.7,31.6,16.7,32.2,2.0,13.6,2.6,0.1,5.8,0.8,27.9,8.4,0.3,0.2,3.5,17.8,1.5,7.0,5.2,0.0,0.0,11.8,35.4,75.8,5.8,83.8,5.2,798.7,101.1,23
9,,Panwel,790.4,3.6,9.2,29.4,78.0,79.0,58.0,20.0,156.0,1.4,18.6,17.6,10.0,21.4,4.2,4.0,2.6,2.0,6.4,14.0,25.0,11.2,27.6,4.5,3.2,0.0,14.0,0.0,11.0,25.4,144.6,39.0,840.9,89.7,27
10,,Karjat,937.6,0.0,18.5,24.9,70.8,112.6,131.3,34.9,279.8,23.4,45.1,20.1,16.0,9.3,10.2,8.3,13.3,9.1,19.2,32.8,29.6,18.8,16.2,10.2,11.4,2.6,46.4,36.5,28.9,42.4,113.8,20.0,1256.4,122.4,30
11,,Khalapur,1026.1,0.0,33.9,13.9,80.0,90.8,77.0,25.0,173.0,37.6,17.2,20.0,20.0,15.0,20.0,10.2,11.0,8.0,11.0,10.4,71.0,3.1,11.1,13.0,8.0,1.0,35.3,23.0,16.0,27.0,149.0,16.0,1047.5,215.3,29
12,,Uran,486.6,0.0,39.0,22.0,105.0,40.0,72.0,15.0,102.0,5.0,0.0,2.0,5.0,4.0,0.0,0.0,11.0,0.0,2.0,0.0,8.0,12.0,0.0,0.0,3.0,0.0,5.0,10.0,51.0,14.0,38.0,24.0,589,55.2,20
13,,Sudhagad,1067.7,2.0,20.0,45.0,114.0,72.0,51.0,47.0,40.0,26.0,62.0,28.0,11.0,22.0,22.0,13.0,30.0,10.0,26.0,27.0,35.0,12.0,12.0,11.0,18.0,3.0,58.0,20.0,17.0,35.0,72.0,43.0,1004,132.1,30
14,,Pen,760.2,5.2,26.4,28.0,52.2,76.4,82.2,28.2,29.2,38.4,35.0,12.0,6.0,29.6,21.4,33.2,9.2,7.2,9.2,7.2,17.2,0.0,5.2,4.2,4.6,0.0,34.2,8.4,53.2,24.4,67.6,14.2,769.4,84.3,29
15,,Mahad,912.9,37.4,4.2,62.4,195.0,40.1,73.4,112.0,77.5,35.4,100.6,14.7,49.5,26.3,30.5,23.5,23.5,34.0,13.5,36.5,61.0,43.2,22.3,56.3,51.3,14.3,13.6,10.6,40.1,13.5,232.5,43.6,1592.3,205.1,31
16,,Mangaon,776.4,42.0,30.0,38.0,166.0,27.0,43.0,35.0,52.0,30.0,29.0,10.0,11.0,15.0,22.0,31.0,11.0,21.0,4.0,21.0,65.0,15.0,15.0,23.0,20.2,0.3,15.0,13.0,29.0,12.0,111.0,17.0,973.5,117.6,30
17,,Roha,827.5,6.0,50.0,132.0,100.0,58.0,42.2,47.0,38.0,20.0,48.1,55.0,12.0,15.0,20.2,27.0,11.0,22.2,9.0,30.1,40.0,5.0,11.0,20.0,25.0,4.0,21.0,2.0,29.0,35.0,96.1,36.0,1066.9,101.5,30
18,,Poladpur,1051.1,5.0,8.0,22.0,176.0,55.0,49.0,57.5,43.0,28.0,43.0,11.0,28.0,0.9,25.0,8.0,8.0,25.0,11.0,50.0,60.0,37.0,12.0,10.0,5.0,0.0,25.0,22.0,46.0,21.0,125.0,53.0,1069.4,152.7,29
