Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,534.8,52.5,0.0,8.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.3,0.0,0.0,13.0,33.5,29.8,4.3,11.0,45.0,138.2,127.6,11.0,25.6,36.4,68.1,54.0,703.5,147.5,17
2,,Kalyan,476.8,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,2.0,0.0,3.0,30.0,9.0,18.0,18.0,44.0,119.0,149.0,36.0,26.0,49.0,44.0,45.0,661,174.7,17
3,,Murbad,378.3,5.3,0.0,11.4,54.4,0.0,2.3,0.0,0.0,0.0,0.0,3.1,0.0,0.0,7.3,14.5,0.0,0.0,0.0,0.0,4.7,15.2,42.9,22.7,57.8,62.7,17.0,22.0,58.4,23.5,25.0,450.2,95.4,17
4,,Bhivandi,471.7,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.6,47.0,7.0,7.0,3.0,31.0,132.0,101.0,36.0,21.0,45.0,40.0,32.0,560.6,135.8,15
5,,Shahapur,412.7,16.4,0.0,1.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.4,0.0,0.0,4.0,7.6,1.2,10.4,28.2,55.0,85.0,78.8,23.6,13.0,37.0,17.0,47.0,451.2,98.7,16
6,,Ulhasnagar,457.0,10.2,0.0,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,19.2,4.2,0.0,7.6,47.6,13.4,6.2,15.4,23.4,75.2,138.4,18.4,19.2,41.4,41.1,39.0,544.9,119.2,17
7,,Ambarnath,457.0,9.7,0.0,1.4,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,14.2,0.0,20.8,40.2,4.0,2.4,5.4,16.8,87.5,52.0,15.2,10.0,22.6,7.0,14.0,353.4,65.3,16
8,Raigadh,Alibag,540.8,24.3,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.4,2.6,4.5,0.0,8.0,1.0,33.4,12.4,15.8,28.2,10.0,22.0,8.0,0.8,57.0,235.5,173.2,9.3,6.8,17.8,202.5,163.4,1038.5,183,19
9,,Panwel,567.5,4.0,1.0,5.4,43.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,2.0,1.4,15.6,49.0,4.4,5.2,5.2,30.8,9.4,19.0,6.0,21.0,78.4,69.0,27.0,23.4,23.4,56.6,90.0,591.8,107.9,20
10,,Karjat,548.7,2.0,0.4,7.6,10.8,9.7,0.0, - ,0.0,5.7,0.7,0.0,0.0,0.0,9.4,35.6,0.4,0.0,30.0,3.6,7.5,9.4,2.8,9.5,95.5,69.8,56.0,37.3,72.1,70.3,82.1,628.2,111.5,19
11,,Khalapur,563.4,16.3,14.1,15.4,20.0,6.3,0.0, - ,0.0,1.3,1.3,7.3,0.0,0.0,7.0,20.0,20.0,0.0,20.0,5.1,12.0,11.0,9.4,27.0,116.0,88.0,26.0,20.0,42.0,126.4,65.0,696.9,132.9,22
12,,Uran,524.2,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,20.0,3.0,32.0,0.0,18.0,65.0,57.0,11.0,23.0,12.0,108.0,160.0,520,70.7,13
13,,Sudhagad,735.6,0.0,7.0,0.0,1.0,0.0,0.0, - ,1.0,0.2,4.4,2.0,3.0,20.0,0.0,4.0,7.0,7.0,59.0,13.0,45.0,22.4,19.0,78.0,230.0,95.0,31.0,26.0,40.0,173.0,175.0,1063,191.8,20
14,,Pen,554.1,104.0,5.2,40.6,5.4,0.0,0.0, - ,0.0,0.0,5.2,4.2,0.0,0.0,12.4,70.4,4.2,24.4,39.4,43.2,12.2,24.2,8.2,52.2,147.4,79.2,12.6,12.2,20.6,146.4,163.6,1037.4,159.4,23
