Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,330.0,61.0,74.2,86.2,23.0,36.0,3.0,2.2,16.0,2.2,5.1,9.4,9.0,28.0,7.2,5.2,5.7,3.4,10.3,1.4,0.2,9.4,0.0,0.0,0.0,0.0,2.0,214.2,107.0,74.6,1.0,1126.9,110.1,21
2,,Kalyan,1023.4,73.0,141.0,81.0,89.0,23.0,37.0,9.0,3.0,5.0,2.0,2.0,2.0,11.0,23.0,15.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,136.0,93.0,24.0,1.0,792,81.7,17
3,,Murbad,968.9,8.2,112.4,69.7,154.4,21.3,29.2,8.3,2.3,8.5,8.3,10.2,14.1,9.5,22.2,25.2,4.3,2.1,3.2,4.2,5.3,4.3,11.3,0.0,4.2,4.3,0.0,0.0,69.7,48.6,7.4,0.0,672.7,69.7,25
4,,Bhivandi,965.8,19.0,92.0,50.0,98.0,15.0,13.0,1.0,2.0,4.0,3.0,7.0,5.0,7.0,18.0,7.0,1.0,4.0,5.0,17.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,151.0,37.0,43.0,20.0,633,57.4,22
5,,Shahapur,1102.4,21.4,56.0,78.4,80.4,44.0,39.2,0.0,11.2,14.4,21.0,10.8,12.4,7.4,23.2,19.4,3.0,3.2,6.4,10.6,1.4,0.0,10.0,3.4,9.8,8.0,0.0,0.0,57.2,82.2,8.4,3.4,646.2,64.5,26
6,,Ulhasnagar,1001.4,80.0,143.0,101.6,116.6,27.6,41.4,13.4,4.4,17.0,6.4,16.2,15.2,10.2,21.4,29.6,5.4,4.1,1.1,1.0,0.0,1.1,2.6,1.4,12.4,0.0,0.0,0.0,125.8,93.5,29.7,0.0,922.1,92.1,22
7,,Ambarnath,1001.4,35.0,51.0,50.3,64.0,15.2,24.2,4.0,3.6,4.2,3.0,8.2,7.4,4.0,8.2,8.2,3.1,0.0,1.2,0.0,5.3,0.0,2.0,6.0,2.4,0.0,0.0,0.0,75.2,51.4,8.2,0.0,445.3,61.6,21
8,Raigadh,Alibag,723.0,89.1,61.1,40.4,5.8,35.3,1.2,0.8,0.0,15.1,0.5,5.0,7.4,7.2,1.5,1.5,0.0,1.8,2.7,1.5,0.0,4.1,30.8,0.8,0.0,0.0,0.0,5.8,172.4,32.8,160.0,27.3,711.9,63.1,17
9,,Panwel,1128.9,245.0,142.0,71.0,32.0,28.0,36.2,2.4,3.0,5.0,8.0,5.2,4.0,30.0,11.0,7.4,3.0,0.0,12.6,7.0,0.0,4.0,5.4,0.0,0.0,0.0,0.0,0.0,139.0,145.4,24.0,1.0,971.6,70.5,22
10,,Karjat,1378.2,141.9,161.1,95.5,71.9,47.6,8.9,6.4,5.5,17.8,17.8,21.0,6.1,35.4,9.3,16.7,13.7,5.5,7.5,9.8,1.8,2.6,2.2,34.0,2.0,0.0,9.2,0.0,63.4,80.5,55.9,18.2,969.2,74.4,26
11,,Khalapur,1302.2,147.1,141.0,142.0,42.0,41.0,32.0,5.2,6.2,6.1,13.4,13.0,4.0,31.6,12.2,10.2,5.0,7.3,16.0,7.0,10.3,3.1,0.0,3.0,0.0,2.4,2.2,0.0,45.4,79.0,30.0,4.8,862.5,113.1,26
12,,Uran,762.4,69.0,120.0,87.0,31.0,32.0,2.0,2.0,5.0,2.0,3.0,14.0,2.0,10.0,10.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,132.0,75.0,153.0,10.0,784,52.8,17
13,,Sudhagad,1484.0,174.0,111.0,131.0,43.0,77.0,34.0,11.0,12.0,26.0,18.0,26.0,13.0,23.0,22.0,19.0,8.0,17.0,0.3,3.0,23.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,83.0,43.0,1.0,1004.3,90.3,23
14,,Pen,1112.4,158.2,122.2,107.2,29.4,32.2,34.4,12.2,5.4,24.4,13.2,21.6,27.4,26.4,18.2,11.2,17.6,5.2,8.2,2.2,0.0,5.2,4.2,2.2,0.0,26.4,6.2,2.2,111.4,73.4,48.2,23.2,979.4,72.6,26
15,,Mahad,1348.2,240.0,252.3,113.2,76.4,57.4,31.7,38.0,35.5,38.9,33.4,7.8,49.2,13.0,78.0,14.1,14.8,13.0,12.5,10.7,10.5,13.5,5.1,3.2,0.0,0.0,10.4,0.0,26.6,127.4,51.5,30.1,1408.2,112.8,28
16,,Mangaon,1248.4,289.0,70.0,74.0,33.0,28.0,28.0,19.0,26.0,41.0,20.4,10.0,11.0,12.0,48.0,2.2,4.0,9.0,7.0,7.0,16.0,19.0,0.9,8.0,0.0,4.0,8.0,0.0,49.0,144.0,72.0,0.3,1059.8,83.7,26
17,,Roha,1265.5,78.5,124.3,133.0,15.0,35.2,14.0,9.2,13.0,30.0,10.1,25.0,19.3,12.2,38.0,16.2,10.2,14.1,7.2,8.4,12.3,10.0,11.0,1.0,0.0,0.0,0.0,25.0,108.2,140.1,68.3,6.0,994.8,72.5,27
18,,Poladpur,1371.3,103.0,183.0,60.0,63.0,34.0,23.0,28.0,19.0,43.0,23.0,9.7,38.0,22.0,54.0,15.0,22.0,20.0,24.0,6.0,5.0,3.0,12.0,14.0,1.8,0.0,42.0,0.0,53.0,72.0,26.5,1.0,1020,111.2,27
19,,Murud,917.6,205.6,75.0,103.9,4.0,9.1,2.2,4.4,13.1,11.5,0.0,4.0,4.0,6.0,11.0,6.1,0.0,3.1,0.0,3.1,0.0,0.0,0.3,6.0,0.0,0.0,0.0,0.0,150.0,40.0,88.0,19.1,769.5,66.9,20
20,,Shriwardhan,1150.5,76.2,102.0,27.0,20.0,27.0,4.0,4.0,9.0,6.0,6.0,2.0,8.0,10.0,29.0,10.0,13.0,4.0,4.0,11.0,1.0,3.0,30.8,0.0,20.0,0.0,0.0,0.2,14.0,90.0,82.0,23.0,636.2,49.8,25
21,,Mahasala,1277.4,107.2,170.0,41.6,24.2,31.2,5.8,14.8,6.4,41.2,21.2,6.4,13.0,24.0,64.4,17.0,16.0,4.6,5.4,12.4,3.4,2.2,12.4,12.4,0.0,0.0,0.4,0.0,19.6,125.2,127.4,20.2,950,76.1,26
22,,Tala,1248.4,247.0,153.0,129.0,16.0,38.0,4.0,24.0,23.0,25.0,17.0,6.0,13.0,20.0,49.0,16.0,6.0,9.0,7.0,3.0,1.0,11.0,13.0,0.0,2.0,0.0,2.0,5.0,88.0,126.0,125.0,22.0,1200,87.1,26
23,Ratnagiri,Chiplun,1377.8,188.0,115.0,66.0,38.0,35.0,71.0,13.0,32.0,76.0,13.0,21.0,7.0,9.0,28.0,7.0,11.0,9.0,11.0,6.0,3.0,11.0,2.0,2.0,1.0,13.0,5.0,1.0,23.0,102.0,76.0,29.0,1024,78.9,27
24,,Dapoli,1298.3,43.2,177.0,75.0,100.8,31.5,8.3,10.6,20.0,48.3,22.8,2.6,28.4,9.0,9.2,19.0,11.0,26.0,10.0,9.0,17.0,12.4,12.5,1.0,3.0,0.6,6.0,1.6,31.6,112.2,89.0,29.0,977.6,70.8,28
25,,Khed,1379.9,62.0,142.0,95.0,78.0,38.0,27.7,13.0,26.0,62.0,30.0,18.0,10.0,12.0,16.0,24.0,22.0,15.0,9.0,8.0,8.0,9.0,4.0,12.0,4.0,2.0,0.0,7.0,32.0,103.0,36.0,17.0,941.7,105.4,29
26,,Guhagar,893.3,59.0,170.0,24.0,6.0,7.0,25.0,0.0,7.0,9.0,8.0,5.0,14.0,5.0,15.0,0.0,3.0,12.0,18.0,4.0,25.0,10.0,15.0,0.0,37.0,0.0,0.0,8.0,48.0,129.0,116.0,114.0,893,56.3,26
27,,Mandangad,1587.1,103.6,204.2,7.5,52.6,44.2,27.7,15.2,16.2,36.0,36.2,25.2,44.2,45.0,64.2,30.8,16.6,10.2,15.0,4.2,15.4,7.6,3.8,0.0,7.0,4.0,2.4,5.6,15.2,160.0,19.4,18.8,1058,112,29
28,,Ratnagiri,944.5,20.5,55.2,2.1,20.8,102.4,37.0,8.4,31.4,16.7,14.0,2.7,9.9,9.4,13.3,3.6,18.5,23.8,2.0,12.5,0.6,4.2,5.4,6.9,6.5,3.3,3.0,18.3,34.8,122.5,148.4,35.3,793.4,54.8,28
