Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,334.4,10.2,10.4,6.8,8.3,1.3,0.8,1.0,4.2,4.4,3.8,0.0,0.0,0.0,0.5,0.7,4.6,0.7,2.4,5.8,1.0,0.0,5.5,2.0,0.0,0.0,0.0,0.0,1.8,2.5,0.0,78.7,26.1,10
2,,Kalyan,301.7,2.2,7.3,10.2,12.4,0.6,0.7,0.0,2.8,3.5,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.4,0.0,0.0,4.1,0.8,3.8,0.0,1.2,0.0,0.0,1.2,0.6,0.0,55.9,16.1,8
3,,Murbad,347.1,6.6,17.8,19.0,20.0,9.0,3.6,0.4,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.4,0.0,18.8,0.4,9.0,6.6,0.0,0.0,0.0,0.0,0.0,4.6,3.8,0.0,135,40,14
4,,Bhivandi,337.6,1.9,13.2,12.7,4.3,2.7,0.3,0.0,4.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.2,1.3,0.0,0.0,0.7,1.8,0.0,0.0,0.0,0.0,0.0,2.8,13.5,0.0,67.5,20,9
5,,Shahapur,338.1,1.6,29.2,26.0,7.2,3.8,2.6,0.0,5.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,101.4,33.6,9
6,,Ulhasnagar,301.9,6.0,12.0,5.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55,18.2,9
7,,Ambarnath,301.9,4.1,14.2,9.2,8.7,1.3,0.7,0.0,4.1,3.4,0.0,0.0,2.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,3.4,5.7,0.3,0.0,0.6,0.0,0.0,3.3,4.9,0.0,71.2,22.7,11
8,Raigadh,Alibag,313.1,2.9,11.4,23.6,5.1,3.0,0.7,0.6,3.1,0.6,0.1,0.0,0.0,1.3,0.9,0.0,10.3,5.6,0.0,1.4,0.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,10.9,20.3,0.0,108.8,27.1,11
9,,Panwel,402.0,3.0,10.2,13.0,5.4,0.5,1.3,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.3,0.0,0.0,0.0,1.7,1.2,19.7,0.0,0.0,0.0,0.0,3.4,30.9,0.8,92.7,21.3,7
10,,Karjat,436.0,5.4,20.9,35.4,6.7,11.0,0.8,0.2,5.3,0.0,0.0,0.0,0.3,0.0,0.8,5.5,0.0,0.0,0.0,0.2,0.0,37.0,0.8,4.6,0.1,0.0,0.0,0.0,0.0,47.7,0.0,182.7,39.8,10
