Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
11,,Khalapur,563.4,1.0,0.0,0.0,0.0,19.0,0.3,0.3,6.0,27.0,15.0,9.0,4.0,0.0,0.0,0.3,6.3,8.7,60.3,0.0,0.0,2.7,58.0,64.0,40.7,67.0,97.0,39.3,14.0,36.0,53.0,628.9,120,19
12,,Uran,524.2,0.0,0.0,0.3,0.0,25.3,0.0,9.4,28.0,52.8,114.7,10.4,1.6,0.0,0.3,0.5,21.4,38.9,120.7,0.0,0.0,0.0,40.0,78.0,107.0,64.3,17.0,8.3,65.7,21.4,5.3,831.3,113,18
13,,Sudhagad,735.6,0.0,4.0,8.4,5.4,6.7,2.4,2.7,1.3,20.5,3.6,9.9,4.3,0.0,2.0,0.8,3.7,6.3,10.8,0.0,7.7,27.8,47.3,19.7,70.0,37.3,22.3,8.3,29.0,26.3,31.7,420.2,75.8,23
14,,Pen,554.1,0.0,0.4,0.6,0.0,2.4,0.2,0.0,6.1,34.2,18.1,9.2,3.6,0.0,1.2,3.0,8.9,20.2,112.6,0.8,0.0,51.6,61.6,54.4,55.3,102.1,168.9,25.3,14.7,63.9,29.2,848.5,130.3,19
15,,Mahad,651.0,0.5,8.6,23.3,25.7,10.9,0.7,4.3,18.9,30.1,50.6,18.8,2.4,0.7,0.4,1.3,1.5,5.9,35.7,13.3,8.0,0.7,29.0,27.9,46.3,43.8,112.5,30.1,16.5,50.7,31.5,650.6,103.2,22
16,,Mangaon,630.3,0.0,4.8,29.0,13.2,32.8,0.0,22.2,26.8,52.8,36.0,28.6,5.8,0.0,0.0,0.4,4.8,14.8,63.2,32.8,0.2,10.8,53.8,39.0,25.0,85.2,0.0,37.6,16.9,64.1,20.4,721,102.3,23
17,,Roha,704.9,0.0,0.0,0.0,0.2,1.4,0.0,1.7,17.5,28.6,35.3,20.6,2.2,0.6,0.0,3.9,13.1,16.2,102.3,6.8,1.3,1.8,103.5,105.8,23.8,104.0,89.5,36.5,16.7,63.0,19.8,816.1,112,18
18,,Poladpur,728.6,0.0,3.2,47.7,28.4,27.6,1.1,2.6,14.2,27.5,18.4,40.9,3.9,0.2,2.2,0.6,9.5,11.3,20.6,13.0,5.7,13.0,48.3,21.0,50.7,45.7,118.0,17.7,8.7,24.7,12.3,638.7,96.2,25
19,,Murud,664.2,0.0,0.0,0.0,1.3,15.7,2.3,0.2,40.0,131.0,231.7,3.7,0.0,0.0,0.0,1.3,18.3,25.3,141.3,15.7,0.0,0.0,63.0,28.7,99.7,91.7,40.7,7.3,15.7,42.7,17.0,1034.3,113.5,18
20,,Shriwardhan,911.6,0.0,2.3,8.3,0.7,32.0,0.0,5.3,4.7,128.7,117.7,9.0,1.2,0.7,1.0,0.0,16.3,40.0,80.0,80.3,23.7,3.0,100.3,40.5,124.7,76.0,31.7,13.1,8.3,58.3,10.0,1017.8,126.7,22
21,,Mahasala,803.5,0.0,0.0,3.0,0.0,40.8,0.0,0.0,0.0,102.0,119.3,29.1,9.8,5.9,4.5,10.9,23.8,31.8,137.0,106.5,0.0,0.0,87.4,30.5,174.8,114.1,105.3,32.0,65.5,125.4,46.0,1405.4,223,22
22,,Tala,630.3,0.0,0.0,3.5,2.2,17.4,0.0,8.2,13.9,36.9,40.2,25.8,3.3,0.4,0.7,4.4,10.3,19.3,95.9,46.0,2.0,0.0,50.0,82.5,28.0,124.0,85.0,19.0,39.5,143.5,17.5,919.4,117.3,22
23,Ratnagiri,Chiplun,783.9,0.0,3.2,6.5,22.8,4.5,9.6,8.0,7.0,31.1,106.9,63.1,4.2,1.8,3.0,2.2,20.4,20.3,62.2,43.4,7.9,47.6,58.6,39.6,123.7,90.7,97.3,93.6,34.3,41.1,66.6,1121.2,123.2,27
24,,Dapoli,910.3,0.0,13.1,10.3,12.9,9.0,7.3,3.1,21.0,77.3,35.7,10.0,3.3,0.9,3.6,0.6,21.6,14.9,76.6,23.0,0.3,20.0,95.7,153.7,141.1,80.0,14.9,31.6,30.1,17.9,14.9,944.4,114.2,26
25,,Khed,827.2,0.0,2.2,10.7,21.1,12.0,17.9,2.9,7.9,36.4,58.9,63.9,2.3,5.0,1.6,2.1,11.7,14.0,56.3,35.3,9.4,56.6,47.9,60.9,36.0,53.0,41.3,41.6,29.4,33.1,59.0,830.4,119.2,25
26,,Guhagar,696.6,0.0,0.2,0.2,44.6,8.0,0.0,2.0,0.0,58.0,134.0,108.0,13.6,2.8,3.0,6.0,26.0,47.0,106.8,38.0,0.0,73.0,90.8,54.4,161.2,84.8,43.0,58.4,20.0,33.0,40.4,1257.2,146.5,23
27,,Mandangad,858.0,0.0,1.9,24.7,36.8,19.4,0.1,2.4,3.8,23.8,76.9,19.4,5.2,2.4,4.1,6.8,15.5,23.5,65.9,20.3,5.0,3.0,39.7,45.0,110.3,70.3,77.3,30.3,75.3,64.0,64.0,937.1,113.6,25
28,,Ratnagiri,825.2,0.0,3.9,2.8,11.6,47.0,14.1,7.8,21.1,98.8,183.7,157.9,5.6,5.6,1.2,4.3,14.7,39.3,72.8,30.3,6.6,71.8,80.9,123.0,141.3,65.6,23.1,35.4,42.2,44.4,35.7,1392.5,177.8,28
29,,Sangameshwar,783.1,0.0,22.3,3.3,18.2,22.8,10.8,1.6,15.7,20.9,161.3,94.3,6.6,2.4,0.6,0.4,13.8,24.4,78.3,11.3,2.9,57.2,33.5,20.2,66.3,81.8,146.4,49.3,65.8,90.6,46.0,1169,137.7,25
30,,Rajapur,849.2,0.0,23.3,13.3,11.0,13.7,18.2,10.0,1.0,26.1,105.8,72.8,6.4,1.4,5.6,5.7,11.9,25.3,55.9,56.5,18.5,128.3,37.6,45.6,68.8,111.1,85.5,62.8,53.5,33.0,33.4,1142,137.9,27
31,,Lanja,828.0,0.0,15.2,15.0,16.6,16.2,22.0,5.2,27.6,13.2,145.2,146.8,8.2,5.2,0.8,3.0,5.4,18.8,59.0,38.0,5.6,40.6,37.2,100.0,62.4,78.2,172.0,85.8,68.0,70.0,38.2,1319.4,179.5,28
32,Sindhudurg,Devgad,735.2,0.0,25.3,6.2,5.5,10.7,18.7,16.9,4.5,66.5,173.2,112.7,15.2,1.8,3.2,17.5,15.6,44.5,71.0,58.5,145.5,147.8,22.7,48.3,63.0,106.7,21.2,56.8,27.3,10.5,35.2,1352.5,185.2,28
33,,Malwan,730.1,0.0,16.0,0.0,5.7,6.6,22.4,1.3,1.6,119.6,140.4,88.0,7.1,1.0,0.9,4.3,18.1,50.0,50.4,46.9,124.4,143.4,13.0,38.7,70.7,38.9,23.0,30.4,13.4,11.3,45.9,1133.4,112.4,24
34,,Sawantwadi,1008.7,0.0,27.0,0.0,17.4,10.0,20.4,1.2,60.8,107.6,123.6,116.8,30.6,10.4,5.8,8.0,7.8,30.0,55.6,29.0,119.4,113.8,50.8,30.2,49.4,27.0,53.8,55.2,35.4,44.0,38.4,1279.4,137.2,27
35,,Vengurla,932.8,0.0,7.6,2.2,5.4,15.4,16.7,2.3,37.9,126.8,116.6,124.7,21.4,9.0,3.1,1.8,3.7,21.0,48.5,39.4,134.3,227.0,3.5,34.5,66.7,7.5,14.0,13.5,15.5,16.0,56.8,1192.8,136.4,26
36,,Kankawali,874.2,0.1,10.5,0.7,28.7,1.6,31.6,17.8,9.3,28.0,143.0,95.2,11.9,2.2,2.9,5.4,11.2,25.3,40.0,32.0,39.2,98.2,17.7,16.7,81.6,64.1,45.2,47.9,55.6,30.5,48.2,1042.3,118.3,26
37,,Kudal,881.4,0.0,30.7,0.0,23.2,30.8,35.8,0.2,13.7,90.4,123.4,102.5,18.8,9.0,2.0,2.7,12.5,33.8,47.3,21.4,93.5,109.2,10.0,14.2,62.7,65.5,37.2,21.0,24.8,39.0,44.7,1120,98.3,26
38,,Vaibhavwadi,1138.9,0.0,21.7,35.0,8.7,1.7,46.0,62.9,4.3,23.4,110.2,87.2, - , - , - ,6.3,5.1,21.7, - ,35.3,7.7, - , - , - , - , - , - ,57.3,65.3,35.3,60.5,695.6,69,18
39,,Dodamarg,1008.7,0.0,1.5,0.0,48.5,12.5,28.0,5.5,27.5,62.0,132.0,148.0,47.0,9.5,4.5,18.0,27.0,19.0,41.0,35.0,52.0,34.5,3.5,17.5,23.0,20.5,42.0,76.5,53.0,75.0,10.0,1074,225.7,27
40,Palghar,Vasai,475.8,0.0,0.0,12.2,0.0,3.3,0.0,0.4,2.8,2.5,4.5,0.0,0.2,0.0,0.0,2.7,10.6,78.7,2.7,0.0,0.0,0.0,0.7,64.8,52.8,173.0,90.3,2.7,3.3,22.3,14.3,544.8,123.2,16
41,,Wada,442.1,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,36.8,64.5,3.3,0.0,0.0,0.0,0.3,0.0,28.0,41.8,4.5,0.0,0.0,0.3,25.5,13.5,101.0,153.5,21.8,9.8,10.3,15.3,548.4,121.3,15
42,,Dahanu,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8,0.0,0.2,0.0,0.0,0.0,8.7,44.9,18.4,0.0,0.0,0.0,0.0,58.8,62.5,174.7,185.5,6.7,3.9,50.2,9.0,626.7,154.6,12
43,,Palghar,405.3,0.0,0.0,3.3,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9,4.0,24.5,4.7,0.0,0.0,0.0,0.0,80.2,113.3,141.3,170.5,3.8,8.0,51.6,15.9,622.9,137.2,12
44,,Javhar,453.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,12.7,12.5,0.0,0.0,0.0,0.0,21.0,3.0,130.0,170.0,16.0,13.5,19.0,5.5,438.2,135,12
45,,Mokhada,324.6,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,3.9,15.6,6.7,4.4,0.0,0.0,0.0,0.0,19.5,6.0,0.0,0.3,0.0,0.0,27.1,2.2,27.6,94.9,18.3,8.5,17.9,17.0,283.6,70,14
46,,Talasari,405.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5,1.5,0.0,0.0,0.0,0.0,10.0,36.8,7.0,0.0,0.0,0.0,0.0,0.5,21.1,210.2,167.0,67.0,8.5,93.5,9.7,634.5,139.8,10
47,,Vikramgad,453.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,8.8,1.4,1.0,0.0,0.0,0.0,0.0,28.3,25.0,0.0,0.0,0.0,0.0,14.0,1.0,152.5,189.2,14.0,24.0,17.5,15.3,494.2,483.1,10
48,Nasik,Malegaon,102.3,0.0,0.0,4.0,0.0,0.0,0.0,5.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,3.8,12.1,15.8,19.9,1.3,12.3,7.9,0.0,1.6,0.0,86.3,86.5,8
49,,Baglan,99.8,0.0,0.0,8.6,0.0,0.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.2,15.5,1.2,6.3,30.6,0.5,56.8,8.1,0.0,1.9,0.0,139,115.3,8
50,,Kalwan,120.6,0.0,0.0,5.8,0.0,0.0,2.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,2.3,0.2,0.8,26.3,4.7,82.2,6.7,0.0,0.3,0.0,138.2,127.4,7
51,,Nandgaon,108.5,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,8.6,0.0,16.4,9.8,7.4,0.0,4.6,1.6,0.0,0.0,0.0,68,43,8
52,,Surgana,158.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.0,0.0,0.0,0.0,19.9,6.7,17.8,30.1,15.2,5.2,1.0,0.0,101.9,109,7
53,,Nasik,93.5,0.0,0.0,4.3,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.8,0.0,4.4,13.8,1.3,10.9,0.2,4.3,46.0,2.1,0.1,0.0,0.2,107,93.7,8
54,,Dindori,114.2,0.0,0.0,2.7,0.0,0.0,1.7,9.6,0.0,0.0,0.3,1.6,0.0,0.0,0.0,0.0,0.0,1.3,2.6,0.0,0.4,7.7,0.0,7.3,6.3,7.7,68.6,9.6,1.6,1.0,0.0,130,28,9
55,,Egatpuri,465.0,0.0,0.0,22.0,0.0,3.3,0.0,6.7,0.3,2.0,2.7,2.5,2.5,0.0,0.0,0.7,0.0,7.4,10.0,0.0,1.3,16.7,1.0,18.5,3.1,28.3,108.8,28.8,18.7,6.3,3.7,295.3,113.4,15
56,,Peth,260.5,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.9,0.6,0.1,0.0,0.0,0.0,7.5,9.1,0.0,0.0,2.9,0.0,38.2,3.7,33.4,122.8,9.3,2.0,7.0,0.0,246.5,245.3,10
57,,Niphad,100.5,0.0,0.2,2.4,0.0,2.4,0.0,8.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,8.0,7.6,6.8,8.4,3.1,1.3,31.7,2.0,0.3,0.0,1.8,86.2,96.5,7
58,,Sinnar,89.3,0.0,5.1,5.4,0.0,7.4,0.0,2.9,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,6.1,4.5,0.7,0.6,1.2,14.8,1.5,0.0,0.0,0.0,67.4,60,9
59,,Yevla,112.4,0.0,11.2,2.2,0.0,6.2,0.0,5.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,6.8,3.0,29.7,5.3,24.0,1.8,6.3,3.5,0.3,0.5,2.3,113.4,98,11
60,,Chandwad,115.7,0.0,1.2,10.2,0.0,0.0,0.0,4.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,6.9,10.6,19.2,7.4,10.1,0.0,21.9,1.2,0.0,1.7,0.0,101.1,38.8,9
61,,Trimbakeshwar,260.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.7,0.0,0.0,0.0,0.0,0.0,5.3,5.0,0.0,0.0,0.0,0.0,21.0,1.7,47.5,117.1,12.7,2.7,2.2,2.0,225.6,195.5,9
62,,Devali,115.4,0.0,0.0,1.2,0.0,0.0,2.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.7,0.0,7.8,19.4,44.2,0.7,29.6,9.9,0.0,0.1,0.0,130.3,98.6,7
63,Dhule,Dhule,132.2,0.9,0.0,21.8,0.0,0.0,1.6,8.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10.0,30.8,10.0,40.1,10.5,15.4,10.8,0.2,8.1,2.7,172.8,169.4,11
64,,Sakri,102.0,0.0,0.0,10.7,0.0,0.0,2.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.7,2.8,25.3,10.7,59.0,11.9,0.0,0.0,0.5,127.4,107.3,7
65,,Shirpur,118.7,0.0,0.0,27.6,0.0,0.0,26.1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.0,17.1,0.6,18.0,1.3,9.1,8.0,12.7,143,125.8,10
66,,Shindkheda,113.7,0.0,1.3,23.5,0.0,0.0,7.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.5,27.2,14.3,10.8,9.7,1.9,3.6,3.3,3.2,112,102,9
67,Nandurbar,Nandurbar,109.8,0.0,0.0,6.6,0.0,0.0,15.7,0.2,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,15.9,0.0,15.0,15.1,19.1,6.3,2.9,0.0,0.0,106.3,74,9
68,,Navapur,143.7,0.0,0.0,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,18.8,9.8,0.8,37.8,0.8,4.2,0.0,0.0,77.9,68.5,5
69,,Shahada,113.8,0.0,0.0,3.6,0.0,0.2,16.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,18.3,3.4,2.9,0.0,22.1,3.0,1.4,1.0,1.9,90.9,85.6,8
70,,Taloda,106.2,0.0,0.0,10.4,0.1,0.0,8.5,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,4.8,0.5,9.0,0.0,22.8,8.0,2.3,1.0,0.0,83.1,69.2,7
71,,Akrani,120.1,0.0,0.0,6.8,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8,2.8,25.5,5.5,22.0,5.5,6.3,22.5,2.5,119.3,79.9,11
72,,Akkalkua,149.4,0.0,0.0,26.7,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.1,3.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.7,4.5,3.8,23.0,7.0,8.0,13.8,0.0,99.4,75.5,10
73,Jalgaon,Jalgaon,131.6,0.0,0.0,3.9,0.0,0.0,10.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12.4,0.0,0.9,22.0,3.3,0.0,7.2,18.2,3.2,5.9,1.7,99.5,71.8,10
74,,Bhusawal,138.6,0.0,0.0,1.1,0.0,0.0,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,13.5,0.0,3.3,2.1,4.2,1.3,12.9,11.8,4.7,0.0,9.5,75.8,59.7,9
75,,Yaval,126.9,0.0,0.0,1.2,0.0,0.0,10.7,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,4.4,25.0,7.4,1.4,1.3,7.9,0.0,5.8,9.3,82,61.1,8
76,,Raver,134.1,0.0,2.0,1.1,0.0,0.0,2.0,6.6,0.0,0.0,1.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,17.7,0.0,4.0,9.9,3.7,1.1,3.4,2.9,0.0,4.6,8.0,86,66.9,10
77,,Edlabad mukainagar,128.6,0.0,0.0,6.6,0.0,0.0,0.0,12.0,0.0,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.5,0.0,3.5,0.8,2.5,0.0,6.3,10.3,0.0,0.0,4.8,76.9,59.7,8
78,,Amalner,128.8,0.0,0.0,11.1,0.0,0.0,21.0,5.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,3.0,7.0,16.5,0.3,7.4,5.1,21.4,1.4,100.5,76.5,9
79,,Chopda,131.3,0.0,5.7,4.1,0.0,0.0,17.5,7.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,39.7,0.0,0.9,13.4,5.4,0.0,1.1,9.3,2.3,19.7,1.9,128.3,110.1,9
80,,Erandol,116.5,0.0,0.0,15.8,0.0,0.0,13.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.3,1.8,23.5,0.0,4.8,7.8,10.3,6.5,0.0,11.3,117,89.3,11
81,,Parola,131.0,0.0,0.0,22.4,0.0,0.0,9.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,8.0,1.8,6.8,33.8,12.4,6.4,9.6,0.0,5.6,16.4,149.7,115.9,12
82,,Chalisgaon,129.2,0.0,2.7,8.0,0.0,0.0,0.1,16.5,0.0,1.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,36.7,12.1,25.6,0.0,13.3,10.9,2.1,1.4,0.0,162.6,120.3,10
83,,Jamner,135.2,0.0,0.0,0.3,0.0,0.0,0.1,13.8,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,13.5,0.0,7.8,2.4,8.8,2.0,30.5,11.0,0.0,2.8,1.6,98.9,73.5,7
84,,Pachora,134.6,0.0,0.0,12.4,0.0,0.0,2.5,19.4,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,2.3,2.0,8.9,8.6,1.9,23.9,3.6,2.7,14.9,0.0,127.5,98.7,10
85,,Bhadgaon,129.2,0.0,0.0,14.0,0.0,0.0,10.2,19.8,0.0,0.0,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,4.0,31.0,13.8,0.0,11.8, - ,0.0,21.8,0.0,146.7,125.9,9
86,,Dharangaon,116.5,0.0,0.0,4.7,0.0,0.0,9.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.7,0.0,0.0,48.5,5.0,6.8,2.7,13.2,0.0,23.3,0.0,128.3,92.6,10
87,,Bodhwada,138.6,0.0,0.0,5.7,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,16.3,0.0,54.7,6.7,10.0,1.0,15.3,13.0,1.3,0.0,2.0,156.6,153.8,9
88,Ahamadnagar,Nagar,101.8,6.5,0.0,4.7,0.0,0.0,10.5,0.0,4.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,20.8,41.1,0.2,0.0,0.0,0.0,0.0,1.9,100.6,105.9,8
89,,Parner,95.0,0.0,2.5,7.1,0.0,1.4,6.8,5.3,6.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.1,2.1,23.0,12.9,10.4,0.0,0.6,0.0,0.0,0.0,0.0,100.3,104.4,9
90,,Shrigonda,96.1,0.0,0.0,4.5,0.0,4.8,0.0,4.4,0.5,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.9,1.0,44.6,4.9,17.0,0.0,1.6,0.1,0.0,0.1,0.0,95.3,99.2,8
91,,Karjat,96.1,4.8,0.3,0.0,0.0,5.8,0.0,3.8,0.2,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.9,12.0,3.0,3.5,0.0,0.0,1.0,0.0,0.0,0.7,70.9,56.8,8
92,,Jamkhed,124.8,29.2,1.0,0.0,0.0,24.8,0.0,1.0,0.4,25.2,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,3.8,25.6,5.2,32.2,0.0,0.2,0.0,0.0,0.2,7.2,160.7,141.8,9
93,,Shegaon,113.3,0.0,11.0,0.3,0.3,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,0.0,1.7,6.7,49.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,115.7,106.7,5
94,,Pathardi,108.4,0.0,21.3,0.0,0.3,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.8,1.5,7.8,21.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,104.2,87.5,5
95,,Newasa,119.1,0.0,8.9,1.9,0.0,0.0,5.1,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,18.6,5.0,40.5,0.0,0.1,0.3,0.1,0.0,6.9,98.3,103,7
96,,Rahuri,95.4,3.0,3.9,2.6,0.0,0.0,1.1,0.0,0.3,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.8,0.0,33.2,11.0,12.7,0.0,0.5,0.0,0.0,0.0,1.0,79,92.6,8
