Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
29,,Sangameshwar,10.3,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,7.0, - , - , - , - , - , - , - , - , - , - , - , - ,7,152.2,1
30,,Rajapur,4.6,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
31,,Lanja,11.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
32,Sindhudurg,Devgad,5.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
33,,Malwan,7.8,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
34,,Sawantwadi,9.5,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
35,,Vengurla,7.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
36,,Kankawali,6.6,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
37,,Kudal,6.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
38,,Vaibhavwadi,8.1,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
39,,Dodamarg,9.5,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
40,Palghar,Vasai,1.0,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
41,,Wada,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
42,,Dahanu,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
43,,Palghar,2.4,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
44,,Javhar,0.8,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
45,,Mokhada,3.2,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
46,,Talasari,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
47,,Vikramgad,0.8,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
48,Nasik,Malegaon,3.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
49,,Baglan,4.2,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
50,,Kalwan,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,10.5,205.9,2
51,,Nandgaon,5.1,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
52,,Surgana,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53,,Nasik,7.7,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
54,,Dindori,8.5,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
55,,Egatpuri,9.7,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
56,,Peth,4.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
57,,Niphad,6.4,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
58,,Sinnar,7.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
59,,Yevla,3.2,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
60,,Chandwad,5.8,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
61,,Trimbakeshwar,7.7,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
62,,Devali,6.1,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - , - ,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
63,Dhule,Dhule,1.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
64,,Sakri,4.1,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
65,,Shirpur,1.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
66,,Shindkheda,2.2,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
67,Nandurbar,Nandurbar,1.9,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
68,,Navapur,2.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
69,,Shahada,1.7,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
70,,Taloda,1.3,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
71,,Akrani,1.1,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
72,,Akkalkua,0.1,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
73,Jalgaon,Jalgaon,2.3,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
74,,Bhusawal,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
75,,Yaval,2.0,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
76,,Raver,1.8,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
77,,Edlabad mukainagar,1.6,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
78,,Amalner,1.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
79,,Chopda,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
80,,Erandol,0.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
81,,Parola,2.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
82,,Chalisgaon,2.6,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
83,,Jamner,2.1,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
84,,Pachora,3.2,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
85,,Bhadgaon,2.2,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
86,,Dharangaon,0.7,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
87,,Bodhwada,1.9,-,-,-,-,-,-,0.0, - , - ,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
88,Ahamadnagar,Nagar,16.3,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
89,,Parner,9.6,-,-,-,-,-,-,0.0,0.1,0.3,0.0,0.0,0.4, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0.8,9.2,0
90,,Shrigonda,8.7,-,-,-,-,-,-,0.0,0.0,0.6,0.0,0.0,0.6, - , - ,0.0,0.0,0.0,3.4, - , - , - , - , - , - , - , - , - , - , - , - ,4.6,43.8,1
91,,Karjat,10.5,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,6.7, - , - , - , - , - , - , - , - , - , - , - , - ,6.7,65,1
92,,Jamkhed,10.3,-,-,-,-,-,-,0.0,0.0,7.8,0.0,0.0,7.8, - , - ,0.0,0.0,0.0,4.0, - , - , - , - , - , - , - , - , - , - , - , - ,19.6,369.8,3
93,,Shegaon,5.3,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
94,,Pathardi,7.3,-,-,-,-,-,-,0.0,0.0,3.3,0.0,0.0,3.3, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,6.6,134.7,2
95,,Newasa,4.9,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
96,,Rahuri,4.7,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
97,,Sangamner,7.6,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,2.5, - , - , - , - , - , - , - , - , - , - , - , - ,2.5,32.9,0
98,,Akola,7.6,-,-,-,-,-,-,0.0,0.3,0.0,0.0,0.0,0.3, - , - ,0.0,0.0,0.0,1.1, - , - , - , - , - , - , - , - , - , - , - , - ,1.7,42.5,0
99,,Kopargaon,4.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
100,,Shrirampur,1.7,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
101,,Rahata,4.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
102,Pune,Pune city,14.9,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
103,,Haveli pune,14.9,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
104,,Mulshi paud,10.1,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
105,,Bhor,13.7,-,-,-,-,-,-,-,-,6.1,0.0,0.0,6.1, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,12.2,123.2,2
106,,Maval wadgaon,9.9,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
107,,Velhe,10.7,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
108,,Junnar,9.7,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
109,,Khed Rajgurunagar,8.8,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
110,,Ambegaon ghodegaon,10.8,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
111,,Shirur ghodnandi,7.5,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
112,,Baramati,7.7,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
113,,Indapur,10.3,-,-,-,-,-,-,-,-,0.3,0.0,0.0,0.3, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0.6,6.7,0
114,,Daund,9.0,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
115,,Purandar saswad,16.2,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0, - , - ,0.0,0.0,0.0,0.0, - , - , - , - , - , - , - , - , - , - , - , - ,0,0,0
116,Solapur,N.solapur,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.3,0
117,,S.solapur,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.0,0.3,0.0,0.4,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,69.1,1
118,,Barshi,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.0,0.4,2.1,0.1,0.0,1.7,4.1,0.9,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,115.8,4
119,,Akkalkot,17.7,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.0,0.0,0.8,0.0,1.2,0.0,0.3,0.0,8.0,0.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,137.1,2
120,,Mohol,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,61,1
121,,Madha,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,96.3,2
122,,Karmala,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,68.5,2
123,,Pandharpur,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,36.6,1
124,,Sangola,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,0.0,0.0,1.8,0.0,0.0,0.0,4.6,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,223.9,3
125,,Malshiras,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,59.8,1
126,,Mangalwedha,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,13.9,0
127,Satara,Satara,20.9,-,-,-,-,-,-,-,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0,0.0,2.8, - , - , - , - , - , - , - , - , - , - , - , - ,2.8,10.7,1
128,,Javli medha,26.1,-,-,-,-,-,-,-,0.0,3.9, - ,0.0,3.9, - , - ,0.0,0.3,0.0,1.1, - , - , - , - , - , - , - , - , - , - , - , - ,9.2,48.9,2
129,,Patan,18.8,-,-,-,-,-,-,-,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0,0.7,1.6, - , - , - , - , - , - , - , - , - , - , - , - ,2.3,13.1,0
130,,Karad,17.6,-,-,-,-,-,-,-,0.0,0.0, - ,0.0,0.0, - , - ,0.0,0.0,0.0,2.9, - , - , - , - , - , - , - , - , - , - , - , - ,2.9,15.9,1
131,,Koregaon,18.2,-,-,-,-,-,-,-,0.3,0.0, - ,0.0,0.3, - , - ,0.0,0.0,0.0,0.1, - , - , - , - , - , - , - , - , - , - , - , - ,0.7,5.3,0
132,,Khatav vaduj,13.2,-,-,-,-,-,-,-,2.5,4.0, - ,0.0,6.5, - , - ,0.0,0.0,0.0,1.5, - , - , - , - , - , - , - , - , - , - , - , - ,14.5,89.5,2
133,,Man dahiwadi,16.2,-,-,-,-,-,-,-,2.6,14.4, - ,0.0,17.0, - , - ,0.0,0.0,0.0,6.0, - , - , - , - , - , - , - , - , - , - , - , - ,40,444.4,4
134,,Phaltan,9.0,-,-,-,-,-,-,-,0.4,1.3, - ,0.0,1.8, - , - ,0.0,0.0,0.0,5.1, - , - , - , - , - , - , - , - , - , - , - , - ,8.6,63.7,1
