Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,24.3,22.0,3.0,88.3,28.4,25.0,16.4,2.0,8.0,25.3,16.0,20.1,12.3,9.2,92.0,46.2,0.0,0.0,21.0,26.0,24.0,17.0,21.0,27.0,14.3,30.0,34.2,10.0,67.0,90.3,40.0,860.3,84.1,28
2,,Kalyan,1023.4,34.0,27.0,6.0,17.0,13.0,28.0,18.0,3.0,4.0,12.0,34.0,25.0,2.0,1.0,39.0,8.0,0.0,11.0,5.0,3.0,52.0,11.0,47.0,55.0,12.0,10.0,13.0,17.0,107.0,65.0,40.0,719,74.2,28
3,,Murbad,968.9,28.2,218.6,17.2,52.8,7.2,47.7,37.3,0.0,0.0,17.3,37.4,122.4,172.7,45.4,65.3,7.3,0.0,0.0,0.0,0.0,57.3,4.2,97.3,22.3,4.2,141.2,127.5,78.2,124.5,147.3,156.4,1837.2,190.2,25
4,,Bhivandi,965.8,5.0,21.0,5.0,22.0,12.0,32.0,19.0,1.0,0.0,18.0,10.0,9.0,8.0,5.0,62.0,2.0,0.0,4.0,3.0,9.0,24.0,33.0,53.0,62.0,12.0,10.0,34.0,41.0,133.0,60.0,39.0,748,67.9,27
5,,Shahapur,1102.4,63.0,101.0,1.0,48.0,3.0,20.0,9.0,5.0,1.0,13.0,33.0,44.0,18.0,3.0,22.0,3.0,0.0,2.2,2.0,4.0,26.0,38.0,4.0,3.0,2.0,23.0,39.0,18.0,52.0,77.0,37.0,714.2,71.3,25
6,,Ulhasnagar,1001.4,19.4,22.2,2.2,39.2,2.4,22.2,27.4,2.2,5.4,8.4,11.6,29.4,5.2,2.2,19.2,1.2,0.0,0.0,0.0,2.2,32.4,18.2,52.4,27.4,5.2,4.4,15.2,17.2,57.2,62.4,37.2,551.2,55,22
7,,Ambarnath,1001.4,28.2,24.2,9.0,80.7,2.0,26.2,86.0,2.4,6.2,19.7,19.6,41.0,7.2,1.2,16.2,1.0,0.0,3.0,0.0,0.0,39.0,18.9,75.0,32.0,4.2,2.3,20.0,18.0,80.0,57.7,40.0,760.9,105.2,23
8,Raigadh,Alibag,723.0,0.5,0.0,15.8,22.6,238.5,54.8,2.9,0.0,43.7,2.0,10.2,52.0,2.4,9.3,52.6,49.5,36.0,45.2,0.3,0.8,17.4,0.8,2.6,45.1,64.6,58.0,62.0,24.4,86.8,66.4,67.1,1134.3,100.5,23
9,,Panwel,1128.9,22.4,5.0,14.0,124.0,17.7,48.0,0.0,0.0,32.4,10.6,0.0,5.6,3.6,4.8,96.0,5.4,0.0,1.4,0.0,2.4,44.6,19.6,22.0,21.5,20.0,35.0,92.4,33.4,97.4,101.2,54.0,934.4,67.8,24
10,,Karjat,1378.2,21.4,14.5,10.6,209.8,6.0,43.6,7.4,0.0,68.7,3.2,12.6,15.0,13.0,43.3,19.4,2.2,0.0,3.0,4.6,0.6,20.8,5.4,12.2,12.0,13.0,8.0,77.4,33.8,74.9,58.6,83.4,898.4,69,27
11,,Khalapur,1302.2,72.0,47.3,6.3,117.0,27.0,47.2,5.1,1.0,54.1,6.8,26.2,23.0,2.4,17.3,33.0,0.2,0.0,2.0,2.1,1.0,24.0,15.1,19.4,5.3,7.2,30.4,83.1,19.0,76.0,87.1,53.2,910.8,119.5,24
12,,Uran,762.4,1.3,1.0,0.0,87.0,16.0,127.0,0.0,1.0,31.2,0.0,1.0,6.0,2.0,7.3,27.0,18.0,4.0,0.0,0.0,0.0,26.0,0.0,15.0,4.0,10.3,34.3,121.1,4.1,80.0,109.0,106.2,839.8,56.6,19
13,,Sudhagad,1484.0,45.0,15.0,8.0,140.0,73.0,87.0,8.0,0.0,46.0,4.0,45.0,15.0,5.0,41.0,113.0,6.0,0.0,5.0,0.0,3.0,65.0,42.0,23.0,27.0,11.0,22.0,67.0,33.0,102.0,95.0,72.0,1218,109.5,28
14,,Pen,1112.4,11.4,15.5,12.2,54.4,45.4,46.2,5.2,2.2,51.4,7.2,32.2,4.2,3.6,2.4,96.4,2.8,0.0,0.0,0.0,2.3,39.6,4.2,27.4,26.2,24.2,66.1,41.2,35.6,72.2,60.0,58.2,849.9,63,25
15,,Mahad,1348.2,4.5,2.0,122.8,66.5,114.8,51.3,2.2,1.1,26.2,1.2,27.2,61.4,62.7,11.8,20.4,32.8,10.7,1.0,3.2,8.0,29.3,11.3,19.0,46.2,4.4,9.0,19.0,44.2,56.0,62.1,39.5,971.8,77.8,26
16,,Mangaon,1248.4,4.0,21.0,105.0,80.9,137.0,35.0,3.0,1.0,24.0,6.0,27.2,30.0,60.0,32.0,79.0,7.0,3.0,16.0,4.0,2.0,29.0,16.0,21.0,43.0,8.0,17.0,25.0,35.0,58.0,55.9,43.0,1028,81.2,29
17,,Roha,1265.5,33.4,9.0,3.0,265.0,153.0,74.0,9.0,6.0,44.0,10.0,12.0,24.0,19.0,19.0,78.0,20.0,0.0,0.0,0.0,0.0,55.0,26.0,9.0,5.0,9.0,9.0,35.0,48.0,78.0,82.0,68.0,1202.4,87.7,27
18,,Poladpur,1371.3,4.0,3.0,73.0,83.0,90.0,32.0,14.0,2.0,28.0,9.5,18.0,41.0,46.0,26.0,56.0,3.7,2.0,2.0,1.0,7.0,74.0,7.0,22.0,18.0,2.6,14.0,43.0,28.0,69.0,66.0,45.0,929.8,101.3,27
19,,Murud,917.6,0.0,6.5,23.0,79.9,182.1,57.0,2.4,5.3,28.5,2.8,22.2,18.2,20.0,39.8,69.0,157.5,26.0,8.4,0.1,19.0,24.0,12.4,8.4,32.0,9.0,31.0,27.0,46.4,89.0,77.0,55.0,1178.9,102.5,28
20,,Shriwardhan,1150.5,3.0,5.0,2.0,27.2,116.2,24.2,2.0,0.0,25.2,4.0,0.0,46.2,4.0,32.2,59.2,76.2,0.0,10.2,3.0,18.2,42.2,0.0,35.2,59.2,11.0,77.9,26.2,21.2,150.2,72.3,51.2,1004.6,78.6,25
21,,Mahasala,1277.4,16.4,2.0,6.2,90.2,186.0,59.0,5.8,8.2,41.2,2.0,72.2,46.2,7.6,26.0,97.0,77.4,1.4,1.0,4.2,4.0,59.2,7.0,12.2,37.0,7.8,8.1,26.8,33.8,100.8,55.6,46.0,1148.3,92,27
22,,Tala,1248.4,5.0,9.6,52.0,126.0,190.0,58.0,12.0,13.0,39.0,3.0,27.0,18.0,93.0,13.0,50.0,55.0,0.0,6.0,2.0,5.0,17.0,20.0,30.0,31.0,3.0,37.0,30.0,57.0,80.0,95.0,56.0,1232.6,89.5,29
23,Ratnagiri,Chiplun,1377.8,7.0,0.0,6.0,127.0,72.0,116.0,2.0,0.0,9.0,2.0,22.0,89.0,8.0,15.0,17.0,22.0,1.0,19.0,2.0,2.0,33.0,12.0,16.0,8.0,30.0,8.0,7.0,43.0,71.0,37.0,52.0,855,65.9,24
24,,Dapoli,1298.3,12.0,10.2,0.4,45.8,78.6,74.5,3.0,3.5,11.2,9.0,11.6,72.0,1.8,8.2,28.2,126.0,3.0,5.0,17.0,34.2,40.2,14.8,13.0,15.6,46.4,15.6,14.6,46.0,86.0,113.0,48.0,1008.4,73.1,29
25,,Khed,1379.9,2.0,3.0,1.0,120.0,155.0,56.0,5.0,5.0,9.0,7.0,13.0,51.0,59.0,27.0,29.0,40.0,0.0,48.0,10.0,0.5,43.0,21.0,23.0,14.0,96.0,14.0,16.0,50.0,56.0,75.0,64.0,1112.5,124.5,27
26,,Guhagar,893.3,6.0,5.0,0.0,19.0,90.0,6.0,2.0,0.0,5.0,0.0,7.0,19.0,37.0,7.0,52.0,84.0,6.0,15.0,8.0,12.0,40.0,18.0,15.0,16.0,12.0,16.0,5.0,47.0,87.0,72.0,53.0,761,47.9,27
27,,Mandangad,1587.1,12.2,12.5,5.0,97.4,104.2,96.0,1.6,0.0,7.2,22.4,17.8,62.6,11.8,0.0,80.8,84.2,0.0,8.6,6.8,9.0,32.2,0.5,19.2,50.6,58.4,50.6,35.4,31.6,72.4,87.0,83.2,1161.2,122.9,26
28,,Ratnagiri,944.5,12.4,3.4,0.0,5.2,2.6,3.2,3.4,1.6,7.0,22.6,19.9,1.0,12.4,0.1,39.4,54.2,6.1,24.6,4.7,13.1,38.2,8.4,4.4,32.8,56.0,32.8,8.8,40.0,115.6,127.6,69.4,770.9,53.2,27
29,,Sangameshwar,1447.8,9.0,50.0,28.0,43.0,197.0,82.0,3.0,0.0,22.0,23.0,25.0,55.0,37.0,22.0,27.0,31.0,10.0,52.0,1.0,9.0,10.0,6.0,25.0,12.0,4.0,12.0,99.0,60.0,56.0,104.0,65.0,1179,95.1,29
30,,Rajapur,1239.8,5.0,7.0,0.0,0.0,2.0,26.0,21.0,0.0,13.0,27.0,26.0,30.0,2.0,53.0,69.0,199.0,41.0,9.0,6.0,0.4,33.0,17.0,6.0,39.0,59.0,39.0,109.0,67.0,194.0,191.0,136.0,1426.4,101.2,25
31,,Lanja,1409.1,7.0,5.0,2.0,3.0,15.0,26.0,2.0,0.0,10.0,12.0,4.0,9.0,26.0,12.0,28.0,35.0,5.0,21.0,15.0,0.4,20.0,2.0,4.0,35.0,25.0,35.0,30.0,55.0,60.0,65.0,55.0,623.4,81.5,26
32,Sindhudurg,Devgad,765.3,3.0,21.0,9.0,0.0,13.0,10.0,7.0,14.0,5.0,7.0,0.0,0.0,0.0, - ,29.0,100.0,42.0,26.0,7.0,22.0,26.0,3.0, - ,18.0,37.0,28.0,8.0,11.0,88.0,67.0,18.0,619,81.3,25
33,,Malwan,761.3,11.0,63.0,7.0,0.0,2.0,25.0,10.0,15.0, - ,0.0,5.0,10.0,6.0,2.0,87.0,100.0,8.0,17.0,10.0,70.0,37.0,12.0,13.0,74.0,40.0,42.0,18.0,4.0,88.0,57.0,42.0,875,61.2,26
34,,Sawantwadi,1430.8,29.0,171.0,4.2,2.3,24.5,37.0,2.0, - ,5.0,50.0,31.0,115.0,28.0,4.0,27.0,46.0,26.0,37.0,5.0,20.0,36.0,20.0,9.0,20.0,26.0, - ,41.0,13.9,74.2,97.9,44.0,1046,101,27
35,,Vengurla,1035.6,15.4,53.0,2.6,1.0,24.0,46.0,3.2,5.8,6.0,62.0,52.2,34.6,5.0,25.4,75.8,67.2,18.6,19.4,7.8,53.2,33.0,0.8, - ,16.0,31.4,21.6, - ,9.8,47.0,72.8,14.2,824.8,62.4,27
36,,Kankawali,1321.1,15.0,17.0,5.0,0.0,4.0,50.0,10.0,5.0,3.0,20.0,25.0,20.0,10.0,12.0,5.0,6.0,12.0,0.0,0.0,10.0,10.0,5.0,10.0,6.0,5.0,10.0,40.0,25.0,100.0,115.0,67.0,622,55,28
37,,Kudal,1129.9,12.0,80.0,3.0,0.0,67.0,27.0,6.0, - ,15.0,68.0,45.0,51.0,14.0,5.0,21.0,40.0,36.0,27.0,25.0,19.0,21.0,8.0,13.0,45.0,27.0,32.0,25.0,17.0,86.0,64.0,39.0,938,43.4,29
38,,Vaibhavwadi,2160.8,25.0,22.0,3.0,4.0,3.0,40.0,2.0,4.0,7.0,12.0,12.0,60.0,12.0,12.0,40.0,36.0,30.0,7.0,4.0,9.0,22.0,17.0,6.0,37.0,13.6,27.2,65.0,41.0,103.0,80.0,75.0,830.8,58.1,30
39,,Dodamarg,1430.8,35.0,108.2,8.0,5.0,62.0,22.5,2.5, - ,72.0,25.0,14.0,70.0,12.0,9.0,36.0,16.0,44.0,12.0,3.0,18.0,36.0,14.0,31.0,19.0,24.0,18.0,74.0,22.0,82.0,59.0,44.0,997.2,135.4,29
40,Palghar,Vasai,736.4,1.0,4.0,1.0,132.0,61.0,58.0,41.0,6.0,0.0,16.0,45.0,6.0,73.0,1.0,12.0,62.0,0.0,16.0,8.0,5.0,28.0,29.0,35.0,63.0,35.0,71.0,38.0,19.0,129.0,80.0,55.0,1130,96.1,26
41,,Wada,1176.3,40.2,49.0,0.0,72.2,1.1,27.3,18.2,18.2,2.0,40.0,57.2,6.3,11.2,16.4,19.2,2.2,0.0,2.2,1.1,3.0,9.0,24.2,7.0,15.4,0.5,5.3,10.4,35.5,61.4,142.2,41.5,739.4,100.7,23
42,,Dahanu,734.0,29.4,4.0,0.1,15.4,1.8,2.9,13.9,10.1,3.5,10.3,4.4,0.3,0.5,0.2,0.1,0.2,2.4,3.3,16.9,8.0,5.4,16.9,69.1,10.1,0.8,55.5,91.8,18.4,22.5,115.1,24.6,557.9,73,22
43,,Palghar,763.9,0.0,2.4,0.0,19.0,32.0,60.0,18.0,2.4,5.8,3.2,18.2,8.0,4.8,6.2,17.4,33.0,4.2,27.2,8.2,8.0,7.4,7.4,47.0,5.0,5.0,131.0,61.2,18.0,12.4,84.4,46.4,703.2,43.9,27
44,,Javhar,1602.3,108.4,82.0,8.2,6.6,4.0,42.8,12.6,0.4,2.0,44.0,22.4,14.2,0.4,10.2,12.2,0.8,0.0,10.0,6.8,8.2,12.6,10.2,2.0,10.2,10.0,14.2,10.2,24.0,42.0,86.8,74.2,692.6,69.6,25
45,,Mokhada,994.6,92.5,65.0,8.8,10.8,6.0,26.2,10.5,0.5,0.9,27.9,14.8,9.1,7.2,11.0,1.2,0.0,0.0,4.5,4.2,4.8,14.1,21.7,10.6,7.5,17.5,45.8,10.2,21.2,25.6,80.2,49.3,609.6,78.9,26
46,,Talasari,772.8,216.0,14.5,1.5,60.0,0.0,17.0,10.4,3.2,5.0,10.4,20.4,1.0,4.0,6.0,15.4,8.0,0.0,1.5,2.5,1.0,27.0,23.0,2.5,6.0,17.5,95.5,26.5,13.0,27.0,180.0,62.2,878,54.8,23
47,,Vikramgad,1602.3,63.0,30.6,47.0,11.5,1.6,34.6,8.7,1.8,1.9,35.6,9.0,4.5,3.6,7.9,15.5,13.5,0.0,22.6,4.6,2.3,34.8,28.1,1.6,42.3,2.0,11.0,8.6,35.2,44.3,160.4,41.5,729.6,649.7,24
48,Nasik,Malegaon,112.3,0.0,0.0,38.0,0.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,23.6,4.8,0.0,0.0,0.0,0.0,46.6,0.6,13.2,25.2,0.0,1.8,4.0,14.2,218.6,224,10
49,,Baglan,97.6,0.0,0.0,3.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,3.0,5.0,11.0,191,85.3,8
50,,Kalwan,223.9,0.0,5.5,0.0,23.0,17.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,13.5,2.5,1.0,1.0,14.0,9.0,93.5,83.9,6
51,,Nandgaon,111.5,8.0,0.0,2.6,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,13.6,1.0,4.0,5.6,7.0,109.4,15.4,12
52,,Surgana,711.8,18.0,19.0,9.0,2.0,1.0,2.0,7.0,0.0,1.0,4.0,7.0,15.0,6.0,22.0,1.0,7.0,0.0,10.0,9.0,4.0,15.0,22.0,14.0,2.0,0.0,69.0,24.0,8.0,22.0,46.0,60.0,426,190.6,22
53,,Nasik,223.5,15.0,26.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,9.0,7.2,16.0,33.0,17.0,151.2,58.9,10
54,,Dindori,256.5,24.0,0.0,0.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,0.0,1.5,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,19.0,2.5,3.0,14.0,7.0,117,8.7,12
55,,Egatpuri,1339.8,72.0,67.0,12.0,2.0,2.0,33.0,16.0,3.0,11.0,20.0,26.0,18.0,30.0,11.0,13.0,5.0,12.0,10.0,6.0,8.0,16.0,45.0,14.0,0.0,0.0,26.0,0.0,55.0,20.0,81.0,62.0,696,74.3,26
56,,Peth,936.4,52.0,20.0,3.0,9.0,1.0,10.5,4.0,2.0,3.0,11.0,38.0,11.0,16.0,44.0,9.0,1.0,1.0,7.0,6.0,5.0,18.2,17.0,0.0,4.5,0.0,37.0,15.0,15.0,50.0,50.0,47.0,507.2,429.5,25
57,,Niphad,118.1,10.0,5.0,0.0,0.0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,3.2,18.7,30.0,7.3,135.2,88.6,9
