Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
31,,Lanja,386.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,12.0,6.0,36.0,19.0,12.0,2.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,6.0,20.0,0.0,5.0,5.0,3.0,0.0,8.0,15.0,255,89.3,15
32,Sindhudurg,Devgad,285.6,3.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,37.0,52.0,35.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,0.0,15.0,208,81.1,12
33,,Malwan,256.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,50.0,43.0,20.0,6.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,246,68.8,9
34,,Sawantwadi,357.8,16.0,17.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,27.0,26.0,11.0,7.0,15.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,3.0,20.0,0.0,0.0,3.0,5.0,2.0,11.0,21.0,206,69.7,15
35,,Vengurla,295.5,3.0,2.0,0.0,0.0,0.0,0.0,8.8,3.2,6.6,30.0,25.2,14.0,1.8,0.0,0.6,1.0,0.0,3.0,0.0,0.0,11.4,4.0,17.6,0.0,0.0,5.4,0.0,7.6,1.4,2.0,148.6,38.3,13
36,,Kankawali,387.6,0.0,8.0,0.0,0.0,0.0,0.0,32.0,10.0,15.0,30.0,42.0,10.0,21.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,5.0,30.0,0.0,4.0,3.0,0.0,0.0,0.0,68.0,314,108.5,16
37,,Kudal,289.4,6.0,8.0,1.0,0.0,0.0,0.0,21.0,2.0,6.0,37.0,19.0,14.0,10.0,2.0, - ,0.0,0.0,7.0,0.0,4.0,2.0,4.0,14.0,2.0,1.0,0.0,16.0,0.0,0.0,12.0,188,24.7,14
38,,Vaibhavwadi,761.2,5.0,21.0,0.0,0.0,0.0,0.0,90.0,10.0,22.0,67.0,25.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,162.0,0.0,7.0,13.0,12.0,0.0,22.0,13.0,500,139.7,16
39,,Dodamarg,357.8,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,36.0,20.0,18.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.4,14.0,0.0,2.0,2.0,0.0,5.0,0.0,10.0,164.4,55.3,12
40,Palghar,Vasai,297.1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,11.0,3.0,1.0,11.0,13.0,11.0,0.0,0.0,3.0,1.0, - ,0.0,0.0,4.0,0.0, - , - ,12.0,3.0, - ,129,35.6,11
41,,Wada,362.5,0.0,0.0,0.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,3.0,3.0,3.5,0.0,17.4,0.0,0.0,0.0, - ,0.0,0.0, - ,44.2,60.6,0.0,0.0,7.0, - ,164.2,54.8,9
42,,Dahanu,299.7,6.5,0.1,0.0,0.0,0.0,0.0,6.4,6.0,0.7,0.0,6.2,8.0,7.5,0.6,1.0,0.6,7.1,0.0,0.0,0.0, - ,0.0,0.0,5.3,0.0, - , - ,12.6,3.3, - ,71.9,25.4,10
43,,Palghar,283.6,5.0,0.0,6.4,0.0,0.0,0.0,20.4,2.0,2.0,0.0,0.0,5.0,1.0,2.0,2.6,5.0,0.0,0.0,0.0,4.0, - ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, - ,58.4,11.8,8
44,,Javhar,493.7,4.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.4,3.0,4.6,22.4,12.6,0.2,4.0,2.0,0.8,6.0,0.0,14.8, - ,0.0,2.0,5.4,18.0,4.4,0.0,0.8,16.2, - ,125.8,34.3,13
45,,Mokhada,367.2,0.0,0.0,1.5,0.0,6.6,0.0,7.7,3.0,1.3,0.2,7.1,17.7,5.4,0.0,0.5,2.4,4.0,0.0,0.0,0.0, - ,0.0,0.0, - ,30.8,41.2,3.6, - ,7.3, - ,140.3,54,11
46,,Talasari,259.6,1.0,0.0,4.0,0.0,0.0,0.0,4.5,11.0,18.7,1.5,6.0,23.2,5.0,1.5,3.3,0.0,0.2,0.0,0.0,0.0, - ,0.0,0.0,4.0,0.0,2.5,1.3,2.0,3.5, - ,93.2,18.9,10
47,,Vikramgad,493.7,1.4,0.4,0.0,0.0,0.0,0.0,5.5,0.0,2.7,2.6,9.2,11.6,2.7,2.2,0.0,9.1,0.0,0.0,0.0,4.0, - ,0.0,3.4,2.0,1.5,8.5,2.0,0.4,9.6, - ,78.8,64.7,11
48,Nasik,Malegaon,121.8,0.0,0.0,0.0,0.0,0.0,0.0,30.3,1.6,19.0,0.0,9.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,12.9,3.5,0.0,0.0,18.0,9.0,30.0,1.0,0.0,0.0,0.0,135.9,110.1,8
49,,Baglan,123.4,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,53.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,11.0,0.0,0.0,5.0,30.0,41.0,0.0,0.0,0.0,0.0,194,123.9,10
50,,Kalwan,156.6,0.0,0.0,3.0,0.0,0.0,0.0,58.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,7.0,0.0,0.0,5.0,28.0,32.0,0.0,33.0,7.0,0.0,218,154.6,11
51,,Nandgaon,141.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,1.0,24.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,5.0,0.0,0.0,32.0,12.2,0.0,0.0,0.0,0.0,135.4,41.8,7
52,,Surgana,323.6,7.0,1.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,106.0,14.0,0.0,12.0,3.0,60.0,256,157.7,12
53,,Nasik,162.3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,28.0,2.0,19.0,28.0,1.0,142,99.2,9
54,,Dindori,143.1,0.0,0.0,0.0,0.0,0.0,0.0,80.0,44.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,54.0,50.0,1.0,6.0,46.0,0.0,289,62.4,7
55,,Egatpuri,463.4,0.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,4.0,13.0,23.0,0.0,0.0,10.0,13.0,0.0,0.0,5.0,0.0,1.0,0.0,18.0,32.0,34.0,1.0,18.0,57.0,12.0,260,77.1,15
56,,Peth,337.1,0.0,0.0,0.0,0.0,0.0,0.0,76.0,17.0,0.0,6.0,11.0,15.0,1.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,48.0,8.0,6.0,22.0,15.0,2.0,246,194.6,13
57,,Niphad,126.4,0.0,0.0,0.0,0.0,0.0,0.0,15.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,62.8,13.0,80.0,14.0,22.0,15.0,0.0,248.8,170.6,9
58,,Sinnar,145.8,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.8,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,0.0,7.2,22.6,12.0,0.0,0.0,32.0,0.0,155.8,125.2,9
59,,Yevla,124.4,0.0,0.0,0.0,0.0,0.0,24.0,12.0,22.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,41.0,9.0,0.0,0.0,30.0,35.0,0.0,13.0,3.0,0.0,207,150.5,13
60,,Chandwad,137.5,0.0,0.0,0.0,0.0,0.0,18.0,52.0,17.3,23.2,0.0,0.0,10.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,19.0,4.3,0.0,0.0,3.1,67.0,41.0,5.0,1.0,15.2,0.0,277.5,82.3,12
61,,Trimbakeshwar,337.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,6.0,6.0,22.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,42.0,24.0,1.0,148,110.7,11
62,,Devali,133.7,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,13.0,16.0,20.0,3.0,0.0,0.0,0.0,117,89.1,9
63,Dhule,Dhule,131.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,28.0,32.0,0.0,0.0,0.0,0.0,140,132.1,5
64,,Sakri,106.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,18.0,21.0,21.0,27.0,5.0,0.0,0.0,0.0,123,100.1,9
65,,Shirpur,122.9,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,31.0,0.0,0.0,12.0,51.0,11.0,0.0,0.0,0.0,0.0,149,160,8
66,,Shindkheda,93.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,17.0,16.0,46.0,0.0,0.0,0.0,0.0,142,113.9,7
67,Nandurbar,Nandurbar,124.7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,56,28.5,3
68,,Navapur,196.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,23.0,3.0,0.0,1.0,61,42.6,5
69,,Shahada,143.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,79,51.9,5
70,,Taloda,152.1,15.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,3.0,26.0,0.0,35.0,0.0,0.0,0.0,0.0,160,85.3,9
71,,Akrani,187.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,17.0,2.0,9.0,9.0,0.0,23.0,0.0,0.0,89,52.1,8
72,,Akkalkua,170.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,2.0,2.0,14.0,0.0,1.0,0.0,0.0,123,104.6,5
73,Jalgaon,Jalgaon,117.6,0.0,0.0,0.0,0.0,0.0,4.8,4.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.8,0.8,0.0,0.0,3.0,0.0,13.6,0.0,49.6,35.1,6
74,,Bhusawal,141.2,0.0,0.0,0.0,0.0,0.0,1.6,9.2,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,24.6,2.1,0.0,4.6,4.6,0.0,0.0,0.0,0.0,75.1,57.3,5
75,,Yaval,131.1,0.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,52,37.9,8
76,,Raver,137.3,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,130,91.2,6
77,,Edlabad mukainagar,142.6,0.0,10.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,4.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,150,119,6
78,,Amalner,126.1,0.0,0.0,20.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,23.0,51.0,65.0,1.0,0.0,0.0,0.0,205,170.7,6
79,,Chopda,120.1,0.0,0.0,0.0,0.0,0.0,11.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,1.0,17.0,2.0,9.0,0.0,11.0,0.0,0.0,73,55.6,6
80,,Erandol,131.2,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,7.0,0.0,1.0,2.0,19.0,2.0,0.0,2.0,0.0,79,61.4,7
81,,Parola,128.7,0.0,2.0,0.0,0.0,0.0,1.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.4,14.0,49.6,0.0,0.0,0.0,0.0,95.6,55.5,5
82,,Chalisgaon,172.1,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,9.0,2.0,0.0,38.0,36.0,28.0,4.0,2.0,0.0,191,133,10
83,,Jamner,143.6,0.0,0.0,0.0,0.0,0.0,22.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,89.0,2.0,5.0,33.0,8.0,0.0,0.0,2.0,0.0,196,116.9,7
84,,Pachora,167.7,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,60.0,2.0,12.0,17.0,20.0,5.0,0.0,2.0,0.0,159,101.6,10
85,,Bhadgaon,156.5,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,14.0,36.0,5.0,20.0,52.0,3.0,22.0,2.0,0.0,226,172.3,10
86,,Dharangaon,131.2,0.0,11.0,0.0,0.0,0.0,3.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,8.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,78,55.2,8
87,,Bodhwada,141.2,0.0,0.0,0.0,0.0,0.0,27.1,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,11.2,3.2,6.4,30.0,0.0,0.0,0.0,14.2,0.0,127.3,72.2,8
88,Ahamadnagar,Nagar,176.2,0.0,0.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,0.0,0.0,29.0,36.0,2.0,4.0,11.0,8.0,233,161.9,11
89,,Parner,143.9,0.0,0.0,0.0,0.0,0.0,3.0,3.0,33.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,13.0,22.0,0.0,0.0,45.0,32.0,21.0,0.0,5.0,53.0,286,193.1,14
90,,Shrigonda,148.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,32.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,28.0,0.0,0.0,39.0,49.0,14.0,0.0,32.0,0.0,263,152,10
91,,Karjat,173.0,-,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,21.0,0.0,22.0,0.0,0.0,23.0,0.0,67.0,0.0,0.0,0.0,221,113.5,7
92,,Jamkhed,194.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,89,6
93,,Shegaon,174.2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,45.0,0.0,0.0,61.0,68.0,0.0,9.0,55.0,0.0,336,202.3,9
94,,Pathardi,166.1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,10.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,6.0,55.0,0.0,0.0,0.0,0.0,223,144.4,8
95,,Newasa,154.4,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,7.0,40.0,14.0,6.0,23.0,16.0,0.0,9.0,1.0,0.0,206,138.9,11
96,,Rahuri,148.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,57.0,0.0,13.0,31.0,33.0,0.0,2.0,4.0,24.0,223,174.8,10
97,,Sangamner,127.6,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,4.0,25.0,22.0,7.0,1.0,38.0,4.0,198,173.7,11
98,,Akola,114.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,20.0,0.0,0.0,25.0,80.0,12.0,0.0,77.0,5.0,269,227.6,11
