Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,22.0,4.4,12.0,15.2,8.0,14.4,23.0,5.2,9.8,14.6,13.0,19.6,6.6,11.2,4.4,12.2,0.0,12.8,60.1,28.4,4.0,9.2,36.0,4.2,1.4,9.2,44.2,77.4,36.0,38.4,6.0,562.9,86.2,29
2,,Kalyan,652.7,62.0,0.0,11.0,13.0,12.0,9.0,14.0,5.0,8.0,45.0,21.0,26.0,5.0,7.0,0.0,2.0,0.0,2.0,21.0,64.0,67.0,60.0,35.0,0.0,1.0,18.0,27.0,127.0,52.0,1.0,10.0,725,114.3,23
3,,Murbad,634.3,53.0,8.0,14.0,12.0,6.0,9.0,16.0,115.0,9.0,39.0,29.0,30.0,9.0,3.0,9.0,0.0,6.0,3.0,5.0,30.0,9.0,0.0,9.0,0.0,4.0,28.0,42.0,92.0,10.0,3.0,22.0,624,96.5,28
4,,Bhivandi,646.4,60.0,5.0,7.0,10.0,8.0,5.0,30.0,8.0,8.0,20.0,45.0,27.0,9.0,5.0,2.0,0.0,0.0,0.0,11.0,75.0,2.0,12.0,18.0,0.0,0.0,15.0,35.0,105.0,65.0,0.0,13.0,600,85.3,23
5,,Shahapur,703.2,80.0,12.0,7.0,14.0,26.0,25.0,17.0,24.4,17.0,17.4,12.0,9.4,13.4,10.0,16.6,1.0,1.0,0.8,14.6,19.6,23.8,12.0,6.0,2.4,1.6,10.0,52.0,47.0,15.6,0.4,15.0,524,86.7,25
6,,Ulhasnagar,604.3,45.0,3.0,13.0,4.4,9.0,4.0,19.0,9.0,3.8,33.2,17.6,37.4,5.0,3.6,4.2,6.4,0.0,5.4,23.0,50.4,27.0,14.0,11.4,2.0,0.0,16.4,38.4,101.2,14.6,2.0,6.2,529.6,87.6,27
7,,Ambarnath,604.3,58.6,2.2,13.0,3.4,6.2,9.2,20.0,2.2,4.0,28.4,15.8,28.2,5.8,0.0,2.3,7.1,0.0,5.0,15.2,45.4,22.2,10.6,10.0,0.0,0.0,19.0,35.4,105.6,15.0,0.0,3.2,493,102.8,23
8,Raigadh,Alibag,479.4,27.0,5.4,4.1,3.2,1.0,1.1,7.2,12.0,16.3,52.0,9.7,4.1,6.3,0.0,8.0,10.3,0.0,1.6,13.5,9.0,1.0,3.4,10.0,0.0,0.0,4.0,133.1,146.0,23.0,38.0,115.0,665.3,84.2,23
9,,Panwel,790.4,44.0,8.8,10.0,15.0,9.2,2.8,41.6,13.0,13.0,23.6,13.6,25.0,8.0,3.0,6.0,6.4,8.0,6.8,97.0,53.0,23.0,3.6,4.0,0.0,0.0,20.0,37.6,163.0,17.0,2.8,2.0,680.8,72.6,28
10,,Karjat,937.6,96.5,20.0,30.8,19.0,9.8,21.9,41.0,18.9,23.7,82.6,39.9,38.2,16.6,6.1,25.7,15.6,4.0,6.6,30.6,90.3,13.7,18.6,3.0,0.0,3.2,6.5,27.0,151.4,41.6,2.9,6.5,912.2,88.9,30
11,,Khalapur,1026.1,67.0,33.0,18.0,29.0,6.0,13.0,74.0,14.0,19.0,66.0,31.0,35.0,15.0,3.0,33.0,10.0,2.0,8.0,70.0,87.0,16.0,17.0,2.0,0.0,0.0,5.0,46.0,124.0,52.0,3.0,5.0,903,185.6,27
12,,Uran,486.6,50.0,2.0,4.0,9.0,2.0,5.0,37.0,23.0,5.0,54.0,15.0,18.0,10.0,4.0,6.0,1.0,1.0,1.0,6.0,49.0,12.0,12.0,23.0,7.0,0.0,4.0,5.2,106.0,70.0,5.0,24.0,570.2,53.4,25
13,,Sudhagad,1067.7,118.0,84.0,38.0,20.0,23.0,11.0,58.0,60.0,57.0,92.0,34.0,39.0,22.0,2.0,0.2,6.0,7.0,8.0,102.0,20.0,4.0,6.0,4.0,0.0,0.0,9.0,30.0,75.0,22.0,43.0,10.0,1004.2,132.1,27
14,,Pen,760.2,52.4,10.2,14.1,9.3,7.1,14.4,24.5,29.4,13.1,47.4,16.2,18.4,16.3,9.1,9.1,5.2,12.3,4.1,48.0,18.2,11.3,9.1,3.0,0.0,0.0,6.1,26.4,90.3,30.1,14.4,11.2,580.7,63.6,29
15,,Mahad,912.9,115.8,118.2,39.0,55.8,19.2,19.0,41.1,87.0,38.0,85.0,18.0,17.2,34.0,7.0,3.6,2.6,8.0,3.6,14.2,31.1,8.2,6.8,0.0,0.0,0.0,7.0,49.0,77.4,34.0,77.1,1.0,1017.9,131.1,27
16,,Mangaon,776.4,115.0,72.0,14.0,46.0,19.0,12.0,47.0,92.0,21.0,53.0,7.0,14.0,21.0,0.0,9.0,12.0,5.0,0.0,24.0,13.0,4.0,7.0,6.0,0.0,0.0,18.0,58.0,98.0,36.0,44.0,26.0,893,107.9,27
17,,Roha,827.5,74.0,36.0,14.0,31.0,16.0,29.0,31.0,56.0,22.0,37.0,29.0,18.0,20.0,2.0,3.0,7.0,1.0,2.0,39.0,21.0,13.0,4.0,8.0,0.0,0.0,13.0,73.0,101.0,43.0,64.0,27.0,834,79.3,26
18,,Poladpur,1051.1,159.0,214.0,64.0,29.0,16.0,18.0,60.0,70.0,50.0,64.0,33.0,15.0,30.0,6.0,7.0,3.0,6.0,17.0,15.0,22.0,17.0,12.0,9.0,2.0,0.0,14.0,52.0,76.0,34.0,16.0,0.0,1130,161.4,28
19,,Murud,700.2,52.0,4.0,17.0,20.0,5.0,3.0,29.0,63.0,6.0,36.0,14.0,6.0,21.0,1.0,0.0,0.0,2.0,5.0,20.0,3.0,11.0,1.0,3.0,3.0,3.0,8.0,66.0,124.0,28.0,171.0,97.0,822,110.3,26
20,,Shriwardhan,745.4,37.0,145.0,8.0,4.0,12.0,12.0,52.0,45.0,20.0,22.0,30.0,12.0,7.0,2.0,2.0,8.0,21.8,0.0,0.0,0.0,12.2,1.0,8.0,0.0,2.0,10.0,118.0,150.0,115.0,60.0,58.3,974.3,104.1,23
21,,Mahasala,935.6,53.4,134.4,20.0,22.8,5.2,15.4,51.2,68.2,21.8,29.2,25.4,25.2,64.2,10.2,8.4,8.4,8.4,0.0,18.2,12.2,11.8,3.2,7.6,0.0,0.0,7.8,88.4,133.2,96.6,34.2,18.2,1003.2,129.2,28
22,,Tala,776.4,70.0,44.0,21.0,59.0,17.0,14.0,46.0,78.0,17.0,59.0,17.0,18.0,18.0,9.0,5.0,2.0,6.0,0.0,27.0,10.0,3.0,5.0,0.0,0.0,0.0,27.0,71.0,108.0,44.0,62.0,29.0,886,92.7,26
23,Ratnagiri,Chiplun,956.2,53.0,37.0,31.0,18.0,26.0,14.0,58.0,52.0,54.0,27.0,55.0,61.0,39.0,5.0,8.0,11.0,0.0,7.0,12.0,7.0,9.0,8.0,0.0,0.0,0.0,3.0,121.0,113.0,75.0,43.0,81.0,1028,107.2,27
24,,Dapoli,958.7,48.0,15.4,5.8,5.6,2.8,1.4,18.2,93.8,49.8,11.4,13.0,34.2,14.2,3.2,4.6,10.2,8.0,9.5,10.0,8.2,7.0,20.2,3.0,0.6,1.0,8.2,151.2,120.6,87.0,70.0,30.2,866.3,96.9,28
25,,Khed,894.2,73.0,32.0,26.0,28.0,20.0,13.0,19.0,94.0,73.0,24.0,32.0,16.0,43.0,3.0,4.0,4.0,8.0,21.0,7.0,9.0,14.0,3.0,0.0,0.0,0.0,5.0,122.0,107.0,66.0,80.0,7.0,953,281.9,28
26,,Guhagar,338.1,22.0,5.0,7.0,11.0,2.0,2.0,34.0,10.0,12.0,18.0,42.0,28.0,12.0,0.0,3.0,2.0,0.0,6.0,23.0,1.0,10.0,3.0,1.0,0.0,0.0,12.0,81.0,80.0,42.0,73.0,115.0,657,64.9,22
27,,Mandangad,1012.1,128.0,185.0,25.0,40.0,35.0,37.0,74.0,65.0,35.0,44.0,30.0,17.0,22.0,14.0,8.0,3.0,9.0,2.0,8.0,23.0,10.0,6.0,7.0,2.0,1.0,5.0,62.0,148.0,71.0,83.0,12.0,1211,191.1,28
28,,Ratnagiri,633.8,20.9,1.6,31.4,23.0,2.5,1.8,15.0,28.0,12.5,12.9,38.4,2.6,0.6,2.2,10.2,15.0,0.0,4.8,13.3,2.7,6.2,8.0,0.9,0.0,0.0,1.1,74.8,145.2,42.8,19.2,20.2,557.8,62.8,21
29,,Sangameshwar,888.1,54.0,11.0,123.0,57.2,34.0,41.0,60.5,48.0,33.0,47.2,150.0,32.0,11.0,1.0,4.0,25.0,6.0,22.0,25.0,12.3,4.3,7.2,8.4,1.0,0.0,14.0,187.0,177.2,45.0,54.0,9.0,1304.3,151,28
30,,Rajapur,863.9,21.0,16.0,30.0,42.0,33.0,27.0,56.0,34.0,18.0,19.0,50.0,30.0,5.0,6.0,3.0,18.0,5.0,7.0,6.0,7.0,7.0,5.0,0.0,2.0,0.0,11.0,96.0,95.0,73.0,36.0,11.0,769,84,28
31,,Lanja,915.8,43.0,11.0,39.0,52.0,31.0,24.0,51.0,42.0,42.0,21.0,44.0,18.0,8.0,3.0,2.0,15.0,5.0,6.0,7.0,8.0,6.0,2.0,31.0,1.0,5.0,2.0,105.0,144.0,67.0,15.0,6.0,856,168.4,27
32,Sindhudurg,Devgad,508.2,6.0,4.0,25.0,14.0,2.0,21.0,64.0,2.0,13.0,21.0,60.0,11.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,50.0,72.0,26.0,4.0,497,103,17
33,,Malwan,482.4,2.0,6.0,27.0,18.0,9.0,4.0,37.2,12.0,22.0,15.0,29.0,20.0,14.0,8.0,1.0,12.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,99.0,66.0,67.0,45.0,18.0,550.2,66.2,21
34,,Sawantwadi,830.6,26.0,32.0,102.0,44.0,28.0,44.0,46.0,18.0,25.0,49.0,55.0,18.0,13.0,2.0,3.0,1.0,3.0,5.0,13.0,7.0,10.0,2.0,0.0,0.0,0.0,38.0,102.0,25.5,101.5,30.0,8.0,851,142.7,25
35,,Vengurla,596.4,5.0,7.0,124.0,5.0,6.0,10.2,36.2,21.2,29.9,9.6,53.0,22.3,13.6,5.0,2.0,4.2,8.4,1.8,10.0,3.6,6.4,1.0,0.0,4.0,0.0,4.0,210.0,29.6,31.2,14.2,5.4,683.8,76.1,26
36,,Kankawali,898.6,28.0,43.0,50.0,98.0,34.0,57.0,46.0,23.0,26.0,38.0,76.0,11.0,19.0,10.0,4.0,15.0,0.0,3.0,6.0,3.0,5.0,6.0,0.0,0.0,8.0,43.0,178.0,120.0,75.0,24.0,5.0,1054,172.3,28
37,,Kudal,611.9,23.0,10.0,50.0,54.0,18.0,15.0,24.0,35.0,14.0,20.0,41.0,19.0,8.0,1.0,6.0,18.0,4.0,5.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,210.0,10.0,66.0,32.0,4.0,706,44.2,25
38,,Vaibhavwadi,1595.6,35.0,23.0,83.0,65.0,42.0,16.0,75.0,25.0,28.0,50.0,39.0,32.0,0.0,4.0,5.0,13.0,5.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,48.0,99.0,110.0,107.0,33.0,9.0,954,114.9,22
39,,Dodamarg,830.6,23.0,24.0,106.0,51.0,22.0,32.0,80.0,45.0,49.0,42.0,53.0,26.0,22.0,7.0,6.0,7.0,3.0,10.0,12.0,5.0,10.0,11.0,0.0,0.0,0.0,14.0,47.0,42.0,70.0,25.0,6.0,850,200.4,28
40,Palghar,Vasai,424.1,23.0,1.0,8.0,9.0,0.0,3.0,6.0,8.0,4.0,15.0,18.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,105.0,36.0,3.0,2.0,40.0,0.0,8.0,2.0,23.0,20.0,35.0,4.0,6.0,407,53.6,20
41,,Wada,759.1,57.8,13.2,2.0,4.0,21.0,11.0,7.0,8.0,20.0,12.0,22.0,18.0,9.0,10.0,1.0,1.0,3.0,4.0,32.0,31.0,8.0,22.0,13.0,1.0,2.0,7.0,73.0,44.0,56.0,4.0,15.0,532,109.7,26
42,,Dahanu,484.9,1.7,2.2,3.7,2.2,8.2,4.2,4.3,0.3,21.0,12.6,7.2,0.4,0.3,6.2,0.6,0.4,0.2,0.1,7.1,83.6,11.4,0.3,8.3,4.6,0.1,9.7,35.7,10.8,25.6,23.4,31.7,328.1,78,19
43,,Palghar,420.5,6.0,9.2,0.0,3.2,1.6,0.0,14.4,0.0,16.0,3.8,15.6,28.0,2.6,5.4,2.6,1.4,0.0,6.0,24.0,84.0,6.8,6.0,5.6,3.0,1.8,3.4,91.4,28.6,61.8,4.8,32.0,469,48.2,24
44,,Javhar,972.1,32.0,38.0,34.0,14.0,20.0,24.0,14.0,13.0,37.0,31.0,50.0,24.0,4.0,16.0,5.0,6.0,1.0,8.0,9.0,15.0,28.0,17.0,15.0,0.0,4.0,8.0,78.0,40.0,13.0,3.0,15.0,616,94.1,29
45,,Mokhada,654.5,31.6,13.8,17.2,14.4,22.0,14.0,15.6,10.2,29.6,12.2,35.6,21.8,7.0,23.6,4.4,3.8,0.8,4.0,23.2,15.8,3.8,10.8,15.6,5.4,2.6,6.2,27.8,30.6,10.2,29.0,18.8,481.4,121.4,30
46,,Talasari,396.6,28.0,6.0,15.0,13.0,10.0,14.0,5.0,17.0,17.0,15.0,42.0,5.0,0.0,8.0,5.0,2.0,0.0,6.0,12.0,40.0,24.0,17.0,22.0,0.0,0.0,11.0,27.0,56.0,59.0,2.0,10.0,488,54.1,25
47,,Vikramgad,902.1,69.6,18.2,17.8,6.0,6.6,10.8,13.8,5.2,32.2,5.0,28.4,27.0,9.0,9.8,1.4,2.8,10.0,12.8,29.6,28.5,11.4,10.8,13.0,0.6,0.0,12.2,66.8,72.2,40.4,21.0,9.0,601.9,576.5,28
48,Nasik,Malegaon,104.4,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,22.0,23.0,1.0,74.0,172,174.8,7
49,,Baglan,98.4,16.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,68.0,152,93.3,8
50,,Kalwan,163.0,40.0,1.0,3.0,2.0,1.0,5.0,2.0,0.0,3.0,26.0,8.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,9.0,0.0,53.0,192,177.8,13
51,,Nandgaon,108.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,9.0,43,7.8,6
52,,Surgana,550.2,102.0,4.0,11.0,15.0,7.0,23.0,6.0,5.0,15.0,88.0,30.0,33.0,42.0,41.0,14.0,0.0,4.0,16.0,11.0,6.0,2.0,9.0,14.0,0.0,8.0,3.0,11.0,85.0,20.0,10.0,46.0,681,504.8,28
53,,Nasik,134.9,30.0,0.0,5.5,0.0,3.0,4.0,4.0,0.0,6.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,51.0,137.5,75.5,10
54,,Dindori,182.1,45.0,2.0,5.0,1.0,8.0,9.0,2.0,1.0,8.0,19.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,29.0,159,15,12
55,,Egatpuri,1057.4,85.0,39.0,47.0,16.0,20.0,32.0,60.0,9.0,48.0,27.0,51.0,41.0,44.0,29.0,14.0,3.0,2.0,4.0,33.0,18.0,6.0,11.0,14.0,3.0,13.0,12.0,43.0,62.0,15.0,0.0,20.0,821,124.4,29
56,,Peth,660.0,100.0,14.0,15.0,10.0,5.0,15.0,3.0,8.0,23.0,84.0,39.0,35.0,9.0,19.0,4.0,1.0,1.0,8.0,18.0,11.0,24.0,11.0,6.0,1.0,0.0,9.0,15.0,93.0,15.0,2.0,50.0,648,786.4,26
57,,Niphad,82.4,26.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,55.0,145,138.8,4
58,,Sinnar,104.5,24.0,2.0,2.0,0.0,2.0,2.0,5.0,4.0,8.0,3.0,5.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,157,193.1,10
59,,Yevla,81.3,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,0.0,42.0,135,112.5,7
60,,Chandwad,120.0,20.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,28.0,0.0,44.0,18.0,178,27,11
61,,Trimbakeshwar,660.0,44.0,14.0,17.0,7.0,17.0,22.0,4.0,10.0,35.0,35.0,38.0,10.0,27.0,33.0,5.0,0.0,0.0,7.0,6.0,5.0,2.0,8.0,40.0,1.0,1.0,5.0,13.0,22.0,1.0,2.0,21.0,452,365.7,24
62,,Devali,123.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,24.0,35.0,125,91.9,8
63,Dhule,Dhule,136.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,64,81.5,8
64,,Sakri,78.5,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,89,50.8,5
65,,Shirpur,175.2,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,27.0,39.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,26.0,144,104.7,8
66,,Shindkheda,137.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,36.0,151,84.5,5
67,Nandurbar,Nandurbar,178.6,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,14.0,52.0,23.0,13.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,55.0,185,55.7,8
68,,Navapur,332.4,45.0,4.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,14.0,65.0,44.0,28.0,11.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,13.0,4.0,5.0,20.0,300,161.9,18
69,,Shahada,185.3,8.0,3.0,3.0,3.0,2.0,0.0,1.0,12.0,5.0,18.0,31.0,48.0,9.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,46.0,211,93.3,14
70,,Taloda,226.1,6.0,4.0,5.0,0.0,1.0,0.0,1.0,12.0,12.0,34.0,39.0,69.0,16.0,11.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,22.0,0.0,42.0,344,174,14
71,,Akrani,197.7,9.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,10.0,24.0,50.0,29.0,7.0,5.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,20.0,11.0,3.0,7.0,218,63.8,19
72,,Akkalkua,341.7,11.0,3.0,5.0,5.0,4.0,6.0,3.0,8.0,8.0,38.0,28.0,50.0,36.0,25.0,4.0,10.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,33.0,4.0,0.0,42.0,338,161.9,20
73,Jalgaon,Jalgaon,208.8,6.0,2.2,1.1,0.6,0.0,0.9,2.7,2.3,0.0,1.9,5.0,19.2,10.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,1.7,0.0,0.0,0.0,1.0,1.6,5.5,26.0,91.1,56.1,7
74,,Bhusawal,162.3,11.0,2.8,4.3,0.0,0.0,0.0,8.0,0.0,0.0,4.5,3.7,20.9,15.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.3,0.0,0.3,0.0,0.0,0.2,0.4,4.1,0.6,13.5,94.4,44,11
75,,Yaval,214.4,10.2,5.4,0.0,0.0,0.0,0.0,12.2,0.0,0.0,12.8,7.2,22.6,15.8,3.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,2.2,34.6,135.2,64.5,10
76,,Raver,209.5,9.2,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,4.2,4.2,14.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,11.4,2.6,0.0,1.8,38.6,113.6,78.5,9
77,,Edlabad mukainagar,144.8,8.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,6.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,29.0,107,76.6,9
