Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,0.0,0.0,17.8,51.0,99.0,71.8,22.0,11.0,13.0,46.6,25.0,64.0,18.4,12.0,4.4,17.4,2.2,41.2,53.2,19.0,8.4,5.9,6.3,3.2,26.0,8.0,6.8,10.8,10.2,11.6,33.8,720,70.4,28
2,,Kalyan,1023.4,0.0,0.0,78.0,10.0,107.0,81.0,15.0,11.0,25.0,45.0,15.0,53.0,15.0,21.0,6.0,9.0,2.0,39.0,92.0,28.0,4.0,0.0,2.0,5.0,16.0,3.0,3.0,20.0,20.0,19.0,19.0,763,78.7,26
3,,Murbad,968.9,0.0,0.0,47.0,3.0,22.3,36.0,21.0,6.0,12.0,14.0,1.3,30.0,6.0,8.0,2.0,18.0,13.0,40.1,74.0,33.0,3.0,0.0,0.0,7.0,26.0,4.0,2.0,3.0,11.0,13.0,31.0,486.7,50.4,24
4,,Bhivandi,965.8,0.0,0.0,45.0,22.0,65.0,69.0,20.0,4.0,15.0,30.0,45.0,55.0,20.0,20.0,7.0,10.0,2.0,55.0,105.0,18.0,13.0,2.0,0.0,3.0,20.0,2.0,2.0,5.0,7.0,13.0,15.0,689,62.5,24
5,,Shahapur,1102.4,1.6,3.0,25.0,11.0,24.0,70.0,46.4,13.0,21.2,34.6,9.0,27.0,17.4,16.6,0.8,8.0,34.6,16.0,86.0,61.0,7.0,2.0,7.0,7.0,19.0,5.0,5.0,4.0,20.0,30.0,29.0,661.2,66,28
6,,Ulhasnagar,1001.4,0.0,0.0,39.0,31.0,73.0,105.0,24.2,20.2,36.0,39.0,17.0,61.0,12.0,14.0,3.2,10.2,5.2,46.0,115.0,21.2,8.0,4.0,2.0,4.2,13.0,7.0,3.0,2.0,13.6,14.4,24.0,767.4,76.6,27
7,,Ambarnath,1001.4,0.0,10.2,59.2,27.0,55.6,84.2,19.0,23.2,34.4,42.6,16.3,36.4,7.6,10.8,3.0,11.3,3.2,35.8,74.6,18.4,2.0,3.0,0.0,0.0,10.0,30.0,3.6,2.0,14.3,17.5,15.6,670.8,92.8,26
8,Raigadh,Alibag,723.0,29.0,0.0,53.0,138.0,27.2,50.0,11.3,3.0,16.8,17.0,9.2,20.5,7.4,26.8,1.5,5.0,3.2,6.5,37.1,19.3,1.0,0.1,1.5,0.0,3.9,0.0,6.1,2.0,1.0,0.0,2.2,499.6,44.3,20
9,,Panwel,1128.9,1.6,0.0,34.8,35.2,126.0,37.4,8.0,16.2,37.4,29.4,17.6,97.6,20.0,24.4,4.0,21.4,1.6,22.0,81.2,19.4,12.0,0.0,14.0,15.4,18.2,2.0,20.1,2.0,15.0,9.0,32.0,774.9,56.2,25
10,,Karjat,1378.2,6.5,2.5,0.0,28.5,81.0,52.0,55.0,9.0,22.0,70.0,3.5,19.0,38.5,23.5,20.0,30.0,5.0,85.0,169.2,37.5,25.5,13.7,11.4,29.0,36.0,15.2,36.7,15.5,37.5,37.5,90.5,1106.2,84.9,29
11,,Khalapur,1302.2,12.0,1.0,6.0,65.0,98.0,34.5,22.0,7.0,20.0,86.0,8.0,41.0,21.0,19.0,15.0,16.0,9.2,63.0,125.0,30.0,17.0,2.0,10.0,16.0,39.0,18.0,13.0,18.0,19.0,29.0,33.2,912.9,119.7,29
12,,Uran,762.4,7.0,0.0,43.0,46.0,80.0,10.0,2.5,5.0,0.0,49.5,17.0,94.0,2.0,11.0,10.0,3.0,7.0,18.0,30.0,12.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,2.0,6.0,7.0,479,32.3,22
13,,Sudhagad,1484.0,3.2,1.0,47.0,130.0,66.0,95.0,24.0,13.0,15.0,17.0,12.0,63.0,18.0,9.0,18.0,10.0,8.0,59.0,72.0,33.0,23.0,8.0,15.0,8.0,17.0,7.0,11.0,26.0,10.0,26.0,74.0,938.2,84.3,30
14,,Pen,1112.4,23.5,8.4,52.2,48.7,57.4,22.2,14.1,6.2,18.5,44.2,14.2,38.4,26.2,18.1,7.1,17.4,11.2,42.5,55.4,31.2,23.2,6.1,8.5,7.2,11.3,8.2, - ,5.2,14.3,17.1,27.4,685.6,50.9,30
