Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,20.4,8.4,2.6,0.0,18.8,2.6,5.1,4.4,1.2,15.8,17.6,9.8,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, - ,0.0,0.0,0.0,0.0,111.3,113.1,11
2,,Baglan,Satana,98.4,0.0,0.0,0.0,3.0,18.0,2.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,33.1,6
3,,Kalwan,Kalwan,163.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,31.0,0.0,1.0,2.0,0.0,24.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86,79.6,7
4,,Nandgaon,Nandgaon,108.0,0.0,5.0,0.0,0.0,18.0,12.0,12.0,17.0,6.0,9.0,16.0,13.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118,21.4,11
5,,Surgana,Surgana,550.2,-,17.0,9.0,3.0,3.0,16.0,3.0,3.0,2.0,65.0,19.0,3.0,5.0,6.0,103.0,105.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,11.0,9.0,4.0,1.0,0.0,418,309.9,20
6,,Nasik,Nasik,134.9,0.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,1.0,44.0,1.0,1.0,2.0,2.0,3.3,15.3,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,6.0,4.0,1.0,0.0,0.0,104.1,57.2,7
7,,Dindori,Dindori,182.1,0.0,0.0,0.0,8.0,1.0,1.0,0.0,12.0,0.0,20.5,0.0,0.0,0.0,7.0,14.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,99.5,9.4,8
8,,Egatpuri,Igatpuri,1057.4,17.0,11.0,5.0,1.0,9.0,18.0,17.2,8.0,27.0,77.0,31.0,20.0,34.0,32.0,61.0,94.0,47.0,6.0,5.0,1.2,6.0,5.0,3.0,14.0,18.0,17.2,28.0,13.0,17.0,2.0,0.0,644.6,97.7,27
9,,Peth,Peth,660.0,12.0,18.0,4.0,5.0,6.0,9.0,7.0,4.0,9.0,23.0,4.0,10.0,14.0,16.0,48.0,74.0,25.0,30.0,0.0,0.0,2.0,4.0,1.0,2.0,7.0,5.0,26.0,4.0,2.0,3.0,1.0,375,455.1,24
10,,Niphad,Niphad,82.4,0.0,0.0,0.0,0.0,10.0,1.0,10.0,9.0,0.0,24.0,6.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73,69.9,6
11,,Sinnar,Sinnar,104.5,0.0,0.0,0.0,0.0,1.6,0.0,4.6,0.0,0.0,4.6,0.0,0.0,0.0,0.0,4.8,3.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.4,30,4
12,,Yevla,Yeola,81.3,0.0,0.0,0.0,0.0,6.0,2.0,8.0,9.0,0.0,22.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62,51.7,6
13,,Chandwad,Chandwad,120.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,33.0,0.0,16.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,81,12.3,8
14,,Trimbakeshwar,Tryambakeshwar,660.0,7.0,6.0,7.0,2.0,0.0,6.0,4.0,5.0,14.0,21.0,2.0,6.0,31.0,17.0,42.0,71.0,31.0,7.0,3.0,0.0,3.0,4.0,7.0,6.0,10.0,0.0,9.0,13.0,4.0,2.0,1.0,341,275.9,24
15,,Devali,Devala,123.6,0.0,0.0,0.0,0.0,11.0,1.5,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,36.8,4
