Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,121.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.2,19.8,29.0,21.6,4.6,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,118.8,96.3,6
2,,Baglan,Satana,123.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,36.0,29.0,2.0,0.0,3.0,0.0,0.7,0.0,8.0,2.0,13.0,0.0,0.0,0.0,114.7,73.2,8
3,,Kalwan,Kalwan,156.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,51,36.2,5
4,,Nandgaon,Nandgaon,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90,27.8,4
5,,Surgana,Surgana,323.6,2.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.2,46.0,8.0,0.0,1.0,0.0,2.5,0.0,15.0,0.0,0.0,0.0,107.7,66.4,8
6,,Nasik,Nasik,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.2,0.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,0.5,0.0,0.0,108.7,76,6
7,,Dindori,Dindori,143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,5.0,2.0,48.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,119,25.7,5
8,,Egatpuri,Igatpuri,463.4,0.0,11.0,14.0,6.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,6.0,33.0,0.0,0.0,0.0,2.0,10.0,17.0,25.0,0.0,0.0,175,51.9,13
9,,Peth,Peth,337.1,3.0,4.0,17.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,46.0,27.0,0.0,0.0,26.2,0.0,15.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,182.2,144.1,11
10,,Niphad,Niphad,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,2.2,1.0,11.0,0.0,1.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,105.2,72.2,6
11,,Sinnar,Sinnar,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,2.2,0.0,44.6,6.0,4.0,0.0,0.0,8.0,2.2,11.4,0.0,0.0,0.0,88.2,70.9,6
12,,Yevla,Yeola,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,18.0,0.0,25.0,49.0,16.0,0.0,0.0,0.0,28.0,0.0,11.0,0.0,0.0,0.0,177,128.7,10
13,,Chandwad,Chandwad,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,25.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,166,49.2,9
14,,Trimbakeshwar,Tryambakeshwar,337.1,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,25.0,25.0,16.0,0.0,0.0,0.0,0.0,26.0,3.3,14.0,0.0,0.0,0.0,153.3,114.7,8
15,,Devali,Devala,133.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,160,119.7,8
