Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,112.3,1.0,2.6,0.0,0.0,0.2,0.0,6.6,1.0,12.3,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4,5.0,0.0,0.0,0.0,2.0,9.8,60.1,9.0,119.1,122,9
2,,Baglan,Satana,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,,Kalwan,Kalwan,223.9,4.0,3.0,1.0,2.0,13.0,3.0,15.0,21.0,25.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,139,124.7,11
4,,Nandgaon,Nandgaon,111.5,0.0,10.0,0.0,2.0,5.0,0.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,1.0,0.0,20.0,3.0,0.0,14.0,21.0,21.0,7.0,151,21.2,12
5,,Surgana,Surgana,711.8,12.0,6.0,1.0,13.0,29.0,25.0,27.0,148.0,62.0,11.0,7.0,5.0,1.0,3.0,1.0,26.0,15.0,6.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,10.0,9.0,23.0,3.0,463,207.2,23
6,,Nasik,Nasik,223.5,5.0,4.0,1.0,4.0,13.6,5.0,19.2,38.0,17.0,0.0,0.5,1.5,0.0,3.0,1.0,2.0,5.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,19.0,1.0,157.8,61.5,14
7,,Dindori,Dindori,256.5,0.0,6.0,0.0,2.0,31.0,5.0,11.0,19.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,153,11.4,11
8,,Egatpuri,Igatpuri,1339.8,48.0,84.0,57.2,36.0,67.0,37.0,54.0,245.0,78.0,17.0,4.0,23.0,1.2,8.0,6.0,20.2,44.0,49.2,9.0,212.0,0.0,214.0,2.0,5.2,1.0,6.0,16.0,20.0,3.0,10.0,11.0,1388,148.2,27
9,,Peth,Peth,936.4,26.0,28.0,26.0,21.0,18.0,18.0,49.0,162.0,32.0,6.0,4.0,0.0,0.0,10.0,6.0,12.0,39.0,6.0,9.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,5.0,3.0,25.0,1.0,521,441.2,22
10,,Niphad,Niphad,118.1,2.6,5.2,0.0,6.1,2.0,0.0,9.0,12.0,20.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.2,1.2,122.5,80.3,11
11,,Sinnar,Sinnar,152.6,2.0,5.0,4.4,3.0,7.0,3.3,9.4,13.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.1,16.1,0.0,95.1,88.5,10
12,,Yevla,Yeola,107.4,0.0,7.0,1.0,1.0,2.0,4.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,6.0,5.1,2.0,107.1,73.8,9
13,,Chandwad,Chandwad,145.1,1.0,5.0,2.0,9.0,10.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,14.0,9.0,44.0,0.0,129,13.8,11
14,,Trimbakeshwar,Tryambakeshwar,936.4,5.0,4.0,1.0,4.0,13.6,5.0,19.2,38.0,17.0,0.0,0.5,1.5,0.0,3.0,1.0,2.0,5.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,19.0,1.0,157.8,79.7,14
15,,Devali,Devala,198.1,4.0,3.0,1.0,2.0,13.0,3.0,15.0,21.0,25.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,3.0,142,71.7,12
