Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,39.0,17.2,9.3,10.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,31.7,39.4,7.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.4,331.9,7
2,,Baglan,Satana,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,,Kalwan,Kalwan,54.7,38.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,309.8,4
4,,Nandgaon,Nandgaon,53.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,192.7,6
5,,Surgana,Surgana,63.3,13.0,10.0,37.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,10.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,192.9,7
6,,Nasik,Nasik,61.7,0.0,24.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,43.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,277.6,8
7,,Dindori,Dindori,56.2,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,0.0,6.0,15.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,95.3,7
8,,Egatpuri,Igatpuri,116.5,0.0,19.0,1.0,29.4,2.2,0.0,0.0,0.0,0.0,7.0,24.0,14.0,1.0,3.0,62.0,8.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6,264.3,10
9,,Peth,Peth,84.6,0.0,42.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0.0,4.0,56.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,327.2,10
10,,Niphad,Niphad,54.4,0.0,18.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.4,302.6,5
11,,Sinnar,Sinnar,62.6,0.0,70.3,0.0,35.1,0.0,0.0,0.0,14.0,6.0,3.3,4.1,8.4,2.0,6.1,48.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,2.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,205.9,371.7,10
12,,Yevla,Yeola,55.4,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,12.0,3.0,0.0,1.0,19.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,198.9,7
13,,Chandwad,Chandwad,54.8,12.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,107,5
14,,Trimbakeshwar,Tryambakeshwar,61.7,0.0,24.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,43.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,285.2,8
15,,Devali,Devala,54.7,38.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,53.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,305.3,4
