Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,961.6,33.2,44.5,22.0,50.8,31.0,25.0,23.0,63.5,106.5,103.0,17.5,13.0,33.5,5.5,7.5,0.0,0.5, - , - ,5.0,0.0, - ,0.0,5.0,0.0,0.0,10.0, - , - , - , - ,600,58.6,18
2,,Kalyan,1023.4,12.0,49.0,37.0,89.0,60.0,23.0,61.0,8.0,93.0,116.0,17.0,41.0,28.0,17.0,7.0,14.0,36.0,6.0,13.0,7.0,6.0,4.0,21.0,14.0,3.0,4.0,5.0,8.0,14.0,9.0,12.0,834,86.1,31
3,,Murbad,968.9,5.3,41.2,39.1,131.0,41.0,46.3,35.0,0.0,68.3,141.2,39.0,68.2,37.2,13.0,27.3,18.4,31.4,7.2,13.3,12.4,18.1,12.1,73.3,35.4,7.2,13.1,12.3,2.0,34.4,28.4,44.2,1096.3,113.5,29
4,,Bhivandi,965.8,0.0,25.0,28.0,114.0,45.0,24.0,29.0,8.0,71.0,127.0,35.0,13.0,34.0,8.0,9.0,10.0,20.0, - ,11.0,7.0,13.0,8.0,10.0,14.0,5.0,14.0,5.0,14.0,8.0,20.0,9.0,738,66.9,29
5,,Shahapur,1102.4,4.0,40.0,43.0,94.0,75.0,0.0,49.0,4.0,65.0,110.0,30.0,37.0,41.0,21.0,19.0,42.0,8.0,14.0,12.0,19.0,24.0,13.0,23.0,9.0,4.0,5.0,12.0,0.0,21.0,18.0,13.0,869,86.8,29
6,,Ulhasnagar,1001.4,17.2,21.4,27.2,62.2,53.1,12.2,28.4,11.4,68.4,87.2,26.4,38.2,24.2,17.2,12.4,8.8,23.2,5.2,12.4,5.8,4.2,3.4,19.4,17.2,8.6,2.2,4.8,5.2,11.2,4.4,15.2,658.3,65.7,30
7,,Ambarnath,1001.4,21.4,36.4,39.8,89.2,57.4,15.2,24.4,4.2,61.2,67.2,28.0,38.4,25.8,41.0,48.0,15.0,21.8,4.8,9.0,12.8,5.2,8.6,24.8,20.0,9.4,5.8,8.2,6.2,5.8,5.6,18.2,778.8,107.7,31
8,Raigadh,Alibag,723.0,7.0,26.9,8.9,49.5,48.2,18.3,22.0,93.3,60.2,36.9,3.5,12.6,30.8,21.0,17.4,4.5,4.8,0.0,0.8,5.0,0.0,0.0,4.2,3.7,5.9,5.7,5.2,11.4,2.0,4.4,11.4,525.5,46.5,26
9,,Panwel,1128.9,12.0,72.4,24.4,68.1,52.2,23.0,43.4,29.0,276.0,88.4,12.0,22.4,16.6,12.0,7.2,9.2,2.0,4.2,2.2,7.2,8.6,5.0,24.2,34.0,2.4,4.8,2.0,18.2,16.4,27.0,10.4,936.9,68,27
10,,Karjat,1378.2,8.0,38.8,48.0,59.0,101.6,29.0,29.2,18.2,110.0,98.0,32.4,35.0,32.2,26.4,27.0,10.0,3.0,2.6,19.2,38.0,13.0,19.4,40.0,37.0,12.4,25.4,9.0,8.4,16.0,24.0,14.0,984.2,75.6,31
11,,Khalapur,1302.2,6.2,24.3,60.2,66.4,60.2,23.0,25.4,59.0,75.2,55.0,15.0,20.4,27.2,40.2,11.6,16.0,11.0,7.0,12.8,17.0,8.1,18.3,21.4,20.0,10.0,20.2,20.0,35.2,30.2,18.1,26.4,861,112.9,31
12,,Uran,762.4,0.5,21.0,18.1,20.2,21.5,3.2,20.0,77.2,89.2,17.2,6.0,4.4,3.7,4.6,2.0,4.4,0.0,0.0,4.0,2.0,4.0,1.0,5.6,4.4,1.0,5.3,3.4,14.4,2.0,7.2,3.2,370.7,25,23
13,,Sudhagad,1484.0,22.0,25.6,25.0,81.0,40.0,7.8,23.0,90.0,109.6,152.0,26.0,18.0,70.1,28.0,29.0,21.0,54.0,12.0,23.0,22.2,16.2,8.0,64.0,24.6,10.0,22.0,8.4,13.0,24.0,6.0,26.4,1101.9,99.1,31
14,,Pen,1112.4,5.4,54.5,49.1,73.2,72.6,18.1,23.2,150.8,53.2,70.2,8.5,31.4,46.2,29.5,29.2,8.3,13.1,5.3,7.2,11.7,6.1,5.4,32.8,15.2,3.1,41.1,14.6,21.1,17.2,9.3,35.1,961.7,71.3,31
15,,Mahad,1348.2,6.0,17.5,15.0,38.3,11.0,8.0,23.0,128.0,170.0,166.5,24.0,12.0,19.4,35.5,10.2,22.0,2.5,35.0,11.0,24.9,9.0,9.5,49.5,43.7,87.2,5.0,5.0,24.1,20.2,13.0,13.0,1059,84.8,30
16,,Mangaon,1248.4,16.0,26.0,48.0,63.0,14.0,5.0,16.0,145.0,217.0,67.0,19.0,12.0,19.0,40.0,29.0,25.0,17.0,21.0,4.0,16.0,6.0,12.0,56.0,43.0,12.0,6.0,13.0,27.0,24.0,10.0,9.0,1037,81.9,31
17,,Roha,1265.5,15.0,30.0,15.0,86.0,22.0,42.0,45.0,201.0,150.0,102.0,27.0,16.0,110.0,21.0,29.0,26.1,31.0,3.9,14.2,19.0,10.0,10.0,60.2,43.2,4.0,7.2,8.1,45.0,8.0,17.0,17.2,1235.1,90.1,31
18,,Poladpur,1371.3,7.0,46.0,35.0,61.0,23.0,13.0,24.0,198.0,241.0,155.0,22.0,15.0,23.0,41.0,11.0,16.0,15.0,45.0,8.0,21.0,26.0,7.0,50.0,92.0,35.0,8.0,8.0,54.0,21.0,14.0,11.0,1346,146.7,31
19,,Murud,917.6,3.0,13.0,20.0,40.0,10.2,4.3,45.0,153.0,96.0,25.0,7.0,5.1,36.4,11.0,4.3,17.0,10.0,4.8,0.0,7.3,2.0,1.6,24.0,10.8,3.0,3.8,2.0,27.0,4.6,0.0,5.0,596.2,51.8,26
20,,Shriwardhan,1150.5,11.2,35.2,14.0,17.2,2.0,5.3,8.0,186.2,128.3,32.2,12.0,4.0,30.0,36.2,20.2,10.0,3.0,12.2,0.0,2.0,2.0,3.0,9.0,39.2,17.2,7.2,0.0,21.2,7.0,5.2,3.0,683.2,53.5,26
21,,Mahasala,1277.4,41.2,21.0,18.4,69.2,11.2,0.4,22.8,159.4,185.0,59.2,17.8,23.0,40.0,38.6,5.0,56.4,4.0,33.2,3.2,16.4,3.6,12.6,29.6,28.8,12.6,16.0,8.4,16.2,19.6,6.2,12.2,991.2,79.4,30
22,,Tala,1248.4,8.0,47.0,61.0,102.0,24.0,17.0,38.0,168.0,168.0,77.0,37.0,28.0,38.0,19.0,12.0,34.0,12.0,13.0,11.0,34.0,7.0,9.0,58.0,31.0,21.0,21.0,7.0,50.0,23.0,17.0,18.0,1210,87.8,31
23,Ratnagiri,Chiplun,1377.8,16.0,31.0,5.0,63.0,20.0,2.0,12.0,70.0,160.0,20.0,6.0,11.0,23.0,19.0,15.0,7.0,13.0,2.0,18.0,6.0,5.0,12.0,17.0,26.0,60.0,10.0,7.0,55.0,17.0,10.0,9.0,747,57.5,29
24,,Dapoli,1298.3,4.0,15.5,10.5,86.0,4.6,1.0,16.4,144.0,150.6,84.2,15.0,24.4,30.8,22.6,4.6,8.0,4.6,7.0,3.2,5.6,17.0,21.0,21.8,18.0,20.5,7.5,5.8,94.0,11.6,9.2,16.6,885.6,64.2,30
25,,Khed,1379.9,15.0,99.0,45.0,118.0,12.0,7.0,32.0,164.0,220.0,78.0,14.0,31.0,51.0,43.0,9.0,14.0,4.0,10.4,27.0,11.0,9.0,9.0,47.0,30.0,73.0,11.0,11.0,87.0,50.0,13.8,11.0,1356.2,151.8,31
26,,Guhagar,893.3,12.0,22.0,6.0,15.0,9.0,4.0,4.0,50.0,75.0,5.0,8.0,14.0,16.0,24.0,11.0,4.0,2.0,0.0,3.0,1.0,5.0,2.0,29.0,31.0,23.0,5.0,11.0,166.0,52.0,9.0,13.0,631,39.8,27
27,,Mandangad,1587.1,20.0,50.0,35.0,48.0,47.8,9.6,40.0,119.4,148.8,85.0,35.0,12.0,26.0,38.4,22.0,25.2,11.4,40.0,12.4,7.0,13.4,11.0,62.0,57.0,12.0,14.2,9.0,32.2,57.0,33.0,10.5,1144.3,121.2,31
28,,Ratnagiri,944.5,8.8,21.2,2.8,8.5,10.1,2.1,11.4,110.1,13.8,31.2,7.6,12.1,13.0,0.8,3.4,1.5,2.5,2.8,0.3,0.3,1.4,11.0,15.9,17.5,46.0,11.5,8.2,137.0,44.7,17.4,2.7,577.6,39.9,24
29,,Sangameshwar,1447.8,6.0,59.0,8.0,26.0,25.0,9.0,24.0,135.0,72.0,75.0,12.0,19.0,10.0,5.0,8.0,9.0,0.0,6.0,13.0,11.0,9.0,33.0,41.0,63.0,27.0,8.0,13.0,14.0,54.0,27.0,7.0,828,66.8,30
30,,Rajapur,1239.8,18.0,8.0,62.0,17.0,44.0,13.0,17.0,112.0,70.0,33.0,21.0,14.0,12.0,39.0,4.0,2.0,0.0,7.0,18.0,15.0,7.0,7.0,12.0,43.0,39.0,10.0,11.0,56.0,69.0,63.0,18.0,861,61.1,29
31,,Lanja,1409.1,13.0,45.0,10.0,25.0,11.0,15.0,27.0,150.0,32.0,38.0,15.0,8.0,4.0,6.0,7.0,5.0,31.0,2.0,5.2,2.8,21.0,8.0,16.0,24.0,33.0,4.3,5.4,24.0,41.0,65.0,7.0,700.7,91.6,30
32,Sindhudurg,Devgad,765.3,9.0,18.0,12.0,18.0,36.0,4.0,4.0,20.0,17.0,18.0,19.0,6.0,8.0,19.0,1.0,10.0,5.0,0.0,7.0,3.0,2.0,0.0,7.0,4.0,37.0,6.0,6.0,138.0,84.0,71.0,7.0,596,78.3,27
33,,Malwan,761.3,54.0,5.0,0.0,47.0,110.0,15.0,12.0,6.0,70.0,35.0,11.0,5.0,2.0,4.0,2.0,8.0,0.0,0.0,4.0,0.0,3.0,2.0,8.0,0.0,122.0,20.0,22.0,135.0,66.0,81.0,36.0,885,61.9,23
34,,Sawantwadi,1430.8,69.0,27.0,17.0,56.0,68.0,35.0,27.0,45.0,104.0,53.0,29.0,115.0,28.0,23.0,11.0,7.0,4.0,0.0,15.0,14.0,7.0,4.0,26.0,31.0,37.0,54.0,45.0,82.0,57.0,105.0,19.0,1214,117.2,30
35,,Vengurla,1035.6,63.8,17.0,32.0,34.0,56.0,11.6,10.8,40.0,118.0,28.0,31.0,14.4,30.6,15.0,1.0,7.0,1.0,0.0,1.0,3.0,12.0,17.0,1.2,26.0,66.0,21.0,25.0,106.8,154.2,112.0,2.4,1058.8,80.1,25
36,,Kankawali,1321.1,32.0,44.0,19.0,67.0,75.0,23.0,19.0,48.0,55.0,44.0,20.4,11.0,2.0,3.0,4.0,6.0,6.0,0.0,12.0,3.0,1.4,11.0,8.0,25.0,75.0,13.0,7.0,117.0,85.0,63.0,12.0,910.8,80.6,28
37,,Kudal,1129.9,34.0,18.0,9.0,53.0,96.0,6.0,15.0,16.0,85.0,38.0,18.0,0.0,26.0,36.0,13.0,13.0,11.0,0.0,10.0,3.0,6.0,7.0,6.0,15.0,84.0,26.0,15.0,60.0,112.0,111.0,15.0,957,44.3,29
38,,Vaibhavwadi,2160.8,30.0,33.0,28.0,53.0,53.0,6.0,20.0,132.0,64.4,52.0,13.0,18.0,5.0,25.0,15.0,10.0,6.0,0.0,9.0,11.0,4.0,6.6,18.0,41.0,42.0,26.0,22.0,64.0,98.7,61.0,16.0,982.7,68.7,30
39,,Dodamarg,1430.8,37.0,37.0,10.2,55.0,45.0,46.0,30.0,11.0,54.0,41.0,27.0,17.0,17.5,50.0,3.5,10.0,0.6,0.0,8.0,4.8,18.0,17.0,18.5,9.0,109.0,55.0,25.0,149.0,65.0,75.5,11.0,1056.6,143.5,29
40,Palghar,Vasai,736.4,4.0,73.0,24.0,86.0,28.0,8.0,67.0,94.0,98.0,106.0,32.0,28.0,44.0,8.0,15.0,16.0,7.0,3.0,5.0,3.0,1.0,9.0,6.0,15.0,1.0,16.0,3.0,9.0,2.0,7.0,4.0,822,69.9,28
41,,Wada,1176.3,54.0,21.5,40.3,25.0,64.0,22.3,25.2,18.0,150.0,109.3,23.0,11.4,20.8,24.0,9.5,22.2,4.0,18.0,12.3,10.4,12.2,3.0,30.0,11.0,5.0,6.0,5.0,29.0,3.0,11.2,5.0,805.6,109.8,31
42,,Dahanu,734.0,4.3,1.4,26.2,31.1,11.3,29.6,0.0,44.9,95.4,93.2,19.5,19.3,11.8,6.2,2.2,8.5,4.0,4.8,1.3,1.1,1.5,10.2,9.4,25.9,7.1,1.4,0.8,17.2,3.5,7.0,0.5,500.6,65.5,22
43,,Palghar,763.9,4.2,23.0,62.2,112.0,18.0,18.4,54.0,20.2,63.1,84.0,49.1,28.2,49.2,36.4,33.2,22.3,1.1,1.4,12.0,1.0,2.0,5.0,28.2,6.4,2.3,4.2,13.3,24.1,25.2,6.4,3.6,813.7,50.8,26
