Sr,District,Taluka,Circle,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Nasik,Malegaon,Malegaon,104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,107,108.7,3
2,,Baglan,Satana,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9,5.5,1
3,,Kalwan,Kalwan,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,53.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,75,69.4,5
4,,Nandgaon,Nandgaon,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,28.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,0.0,93,16.9,4
5,,Surgana,Surgana,550.2,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,7.0,2.0,5.0,1.0,2.0,0.0,1.0,2.0,39.0,0.0,1.0,0.0,24.0,32.0,42.0,5.0,3.0,9.0,191,141.6,10
6,,Nasik,Nasik,134.9,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,9.0,5.0,0.0,1.0,1.0,38,20.9,5
7,,Dindori,Dindori,182.1,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35,3.3,5
8,,Egatpuri,Igatpuri,1057.4,1.0,1.0,10.0,4.0,1.0,5.0,24.0,17.0,12.0,6.0,12.0,11.0,6.0,4.0,12.0,27.0,11.0,1.0,0.0,10.0,3.0,20.0,0.0,0.0,3.0,13.0,10.0,15.0,13.0,69.0,35.0,356,53.9,24
9,,Peth,Peth,660.0,0.0,0.0,8.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,6.0,5.0,2.0,1.0,0.0,20.0,0.0,0.0,15.0,1.0,26.0,33.0,0.0,0.0,2.0,20.0,6.0,23.0,4.0,15.0,20.0,224,271.8,17
10,,Niphad,Niphad,82.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,3.0,30.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,116,111,5
11,,Sinnar,Sinnar,104.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,85.0,80.0,0.0,4.0,0.0,0.0,0.0,0.0,207,254.6,6
12,,Yevla,Yeola,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,7.0,0.0,6.0,13.0,18.0,0.0,4.0,0.0,0.0,2.0,95,79.2,7
13,,Chandwad,Chandwad,120.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,10.0,18.0,0.0,7.7,2.0,0.0,9.0,0.0,74.7,11.3,7
14,,Trimbakeshwar,Tryambakeshwar,660.0,0.0,0.0,3.0,3.0,2.0,0.0,10.0,7.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,51.0,0.0,10.0,0.0,2.0,2.0,1.0,2.0,4.0,14.0,132,106.8,12
15,,Devali,Devala,123.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50,40.5,3
