Sr,District,Taluka,Taluka Normal RainFall,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total RainFall,%RainFall,Rainy Days
1,Thane,Thane,637.2,1.2,16.2,7.3,11.0,4.8,92.0,112.0,10.0,65.2,41.0,74.0,25.4,63.0,54.0,13.2,33.2,12.0,3.1,0.0,1.2,0.0,4.8,1.0,23.6,0.0,3.0,14.4,0.0,0.0,0.0,0.0,686.6,105.2,21
2,,Kalyan,652.7,2.0,32.0,26.0,26.0,4.0,85.0,79.0,19.0,29.0,12.0,111.0,105.0,77.0,50.0,32.0,21.0,11.0,5.0,0.0,1.0,1.0,18.0,11.0,24.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,797,125.7,21
3,,Murbad,634.3,5.7,55.9,28.1,36.4,47.4,49.3,52.2,20.4,49.3,42.5,142.7,105.7,47.7,69.4,22.2,23.1,10.7,8.4,0.0,2.4,0.0,11.5,2.7,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,845.9,130.9,21
4,,Bhivandi,646.4,1.0,70.0,22.0,9.0,7.0,100.0,128.0,8.0,29.0,17.0,90.0,77.0,58.0,28.0,12.0,24.0,19.0,30.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,788,112.1,20
5,,Shahapur,703.2,7.8,53.4,51.8,11.4,25.2,43.0,35.0,17.0,20.4,38.0,119.2,118.0,73.8,25.8,30.2,13.6,14.0,1.4,0.0,1.0,0.0,1.4,25.0,1.8,1.0,0.0,10.0,0.0,0.0,0.0,0.0,739.2,122.3,19
6,,Ulhasnagar,604.3,2.0,40.7,20.2,4.0,6.3,60.4,55.8,9.0,49.3,13.8,68.8,115.0,39.7,81.8,19.7,31.0,15.3,6.2,0.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,699.1,115.7,19
7,,Ambarnath,604.3,0.0,25.3,8.0,4.1,4.0,66.3,26.2,6.0,30.0,7.3,59.2,66.2,33.0,38.6,9.1,19.2,7.2,6.3,1.0,0.0,0.0,1.0,4.0,4.4,0.0,0.0,9.0,0.0,0.0,0.0,0.0,435.4,90.8,20
8,Raigadh,Alibag,479.4,2.4,6.8,14.2,4.9,2.0,65.0,20.0,11.0,20.0,9.1,120.0,34.0,20.0,15.2,3.2,3.2,0.0,1.0,0.0,0.0,6.0,3.2,13.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,393.2,49.7,18
9,,Panwel,790.4,13.4,10.0,16.2,10.0,23.0,98.0,55.2,6.2,170.2,82.8,123.0,117.2,29.0,35.2,23.4,23.4,15.0,1.6,0.0,1.0,1.0,3.4,5.2,22.0,2.0,1.0,11.4,0.0,0.0,0.0,0.0,899.8,96,21
10,,Karjat,937.6,4.3,29.1,45.5,29.2,44.3,75.8,77.4,36.2,206.7,193.8,215.9,143.4,48.2,57.8,36.2,36.2,6.3,19.4,0.9,0.5,0.7,8.2,4.1,2.5,1.3,0.0,5.9,0.0,0.0,0.0,0.0,1329.8,129.6,21
11,,Khalapur,1026.1,18.1,21.0,32.0,23.0,39.0,87.5,51.3,32.0,69.4,215.0,154.0,79.0,36.3,55.0,45.0,45.0,10.3,8.1,0.0,0.0,0.0,0.0,0.0,10.4,6.2,0.0,1.3,0.0,0.0,0.0,0.0,1038.9,213.5,20
12,,Uran,486.6,0.0,7.0,3.0,32.0,7.0,37.0,38.0,8.0,20.0,35.0,69.0,33.0,25.0,16.0,8.0,8.0,6.0,3.0,0.0,2.0,1.0,7.0,4.0,52.0,2.0,1.0,2.8,1.0,0.0,0.0,0.0,427.8,40.1,21
13,,Sudhagad,1067.7,10.0,28.0,30.0,33.0,34.0,87.0,66.0,37.0,90.0,95.0,240.0,79.0,59.0,55.0,44.0,44.0,5.0,9.0,2.0,1.0,0.0,10.0,11.0,5.0,5.0,2.0,13.0,28.0,0.0,0.0,0.0,1122,147.6,24
14,,Pen,760.2,11.4,9.2,7.2,19.2,12.4,97.4,37.2,22.6,63.4,47.2,152.4,39.2,23.2,33.2,21.2,21.2,5.4,9.2,0.0,0.0,0.0,3.2,9.4,11.4,0.0,0.0,3.2,0.0,0.0,0.0,0.0,659.4,72.2,22
15,,Mahad,912.9,3.4,40.2,11.4,55.0,43.0,102.1,97.2,31.0,24.3,195.0,261.6,131.3,78.0,97.0,17.2,17.2,16.0,15.2,6.3,1.1,1.2,8.2,3.0,38.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1294.4,166.7,22
16,,Mangaon,776.4,7.2,35.0,28.2,52.6,43.2,119.4,60.0,27.4,30.2,107.4,130.6,117.0,46.8,65.2,29.8,29.8,5.8,3.0,6.4,4.8,3.0,6.2,13.6,4.8,0.6,0.8,25.8,0.4,0.0,0.0,0.0,1005,121.5,25
17,,Roha,827.5,17.0,42.0,10.4,22.0,16.0,110.8,51.0,24.0,29.2,36.0,110.0,58.2,50.2,65.0,9.0,9.0,12.2,5.0,2.0,3.0,7.0,2.2,6.4,8.2,10.0,0.0,12.2,0.0,0.0,0.0,0.0,728,69.3,24
18,,Poladpur,1051.1,10.0,58.0,29.0,30.0,70.0,69.0,54.0,62.0,32.0,265.0,292.0,68.0,65.0,120.0,31.0,31.0,15.0,13.0,5.0,13.0,3.0,8.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1363,194.7,24
19,,Murud,700.2,7.0,9.0,7.2,5.5,2.5,100.4,50.0,3.0,10.0,36.0,48.0,57.0,31.0,20.0,4.0,4.0,6.0,7.0,4.4,0.0,3.0,11.2,12.5,9.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,448.8,60.2,22
20,,Shriwardhan,745.4,10.0,30.0,25.0,11.0,25.0,115.0,50.0,6.0,20.0,89.0,46.0,20.0,43.0,48.0,10.0,10.0,35.0,10.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,619,66.2,21
21,,Mahasala,935.6,4.6,12.8,15.4,19.0,33.0,183.8,90.6,16.0,17.6,150.2,142.0,59.6,58.0,31.6,18.8,18.8,11.0,4.4,0.0,7.0,0.0,2.2,0.0,19.8,0.0,3.0,12.2,0.0,0.0,0.0,0.0,931.4,120,22
22,,Tala,776.4,8.0,23.0,20.0,24.0,19.0,113.0,64.0,30.0,28.0,72.0,90.0,86.0,36.0,30.0,19.0,19.0,9.0,12.0,4.0,14.0,4.0,0.0,8.0,5.0,3.3,0.0,12.0,0.0,0.0,0.0,0.0,752.3,78.7,25
23,Ratnagiri,Chiplun,956.2,7.0,23.0,19.0,16.0,42.0,132.0,46.0,61.0,50.0,171.0,217.0,70.0,38.0,82.0,32.0,18.0,9.0,19.0,2.0,7.0,4.0,3.0,2.0,12.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,1098,114.5,24
24,,Dapoli,958.7,5.0,20.4,9.4,21.4,42.0,151.2,80.4,7.4,11.2,80.2,120.2,22.2,46.2,36.8,22.0,9.2,17.4,16.0,1.0,1.0,1.0,0.6,11.0,27.2,0.5,0.0,6.6,0.0,0.0,0.0,0.0,767.5,85.8,21
25,,Khed,894.2,12.0,35.0,29.0,24.0,87.0,117.0,69.0,42.0,25.0,246.0,148.0,42.0,46.0,52.0,22.0,13.0,20.0,7.0,9.0,7.0,8.0,0.0,4.0,44.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,1136,336,25
26,,Guhagar,338.1,13.0,4.0,7.0,6.0,9.0,63.0,89.0,3.0,23.0,55.0,69.0,12.0,9.0,19.0,20.0,5.0,29.0,8.0,1.0,4.0,0.0,0.0,2.0,33.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,485.2,47.9,20
27,,Mandangad,1012.1,6.8,40.4,16.0,27.0,76.2,143.0,65.8,26.8,19.2,137.6,147.2,70.8,55.0,102.2,44.4,21.6,11.0,5.2,2.0,1.6,0.8,0.0,11.6,24.0,2.2,0.2,24.6,0.0,0.0,0.0,0.0,1083.2,170.9,21
28,,Ratnagiri,633.8,3.2,6.1,14.0,9.6,3.5,142.8,28.0,4.7,98.4,116.6,26.3,22.6,33.4,9.0,3.5,3.0,15.0,3.0,6.1,1.8,17.0,3.0,4.8,4.5,2.2,0.2,0.8,0.7,0.0,0.0,0.0,583.8,65.7,23
29,,Sangameshwar,888.1,38.0,47.0,36.0,32.0,62.0,135.0,61.0,62.0,127.0,223.0,225.0,115.0,87.0,103.0,42.0,17.0,24.0,4.0,20.0,0.0,0.0,0.0,8.0,45.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1517,175.6,22
30,,Rajapur,863.9,12.0,24.0,22.0,17.0,22.0,137.0,45.0,52.0,80.0,152.0,94.0,26.0,29.0,40.0,10.0,14.0,15.0,5.0,1.0,2.0,20.0,2.0,1.0,7.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,840,91.7,22
